Time,South Central Fans,North Central Fans
s,C,C
0.00,18.79,18.12
4.50,18.79,18.12
23.50,18.79,18.12
53.50,18.79,18.12
83.00,18.79,18.12
112.50,18.79,18.12
142.50,18.63,18.12
172.50,18.63,18.12
203.00,22.76,18.12
233.50,32.17,18.12
263.50,38.39,18.51
293.50,40.96,19.70
323.50,42.80,19.92
353.50,44.62,19.92
383.00,45.30,19.92
413.00,46.43,19.92
443.50,47.31,19.92
473.50,47.88,19.92
503.50,48.21,19.92
533.50,48.57,19.92
563.50,48.83,19.92
593.50,48.89,19.92
623.50,49.80,19.92
653.50,53.11,19.92
683.50,54.08,19.92
712.50,53.77,19.92
742.50,53.79,19.92
773.50,54.47,19.92
803.50,54.42,19.92
832.00,54.36,19.92
862.00,54.89,19.92
891.00,54.89,19.92
920.00,54.53,19.92
951.50,54.67,19.92
982.00,54.64,19.92
1012.50,55.01,19.92
1042.50,55.01,19.92
1073.00,55.34,19.92
1103.00,55.61,19.92
1132.50,55.61,19.92
1161.50,55.76,19.92
1191.00,55.95,19.92
1221.00,55.81,19.92
1252.00,56.32,19.92
1283.00,56.55,19.92
1312.00,57.32,19.92
1341.50,57.82,19.92
1371.00,58.51,19.92
1402.00,58.97,19.92
1433.50,59.54,19.92
1463.50,59.92,19.92
1493.50,60.52,19.92
1523.50,60.76,19.92
1553.50,61.22,19.92
1583.50,61.54,19.92
1613.00,61.60,19.92
1643.00,62.38,19.92
1673.50,62.34,19.92
1703.50,62.79,19.92
1733.50,64.02,19.92
1763.50,66.22,19.92
1793.50,64.83,19.92
1822.50,60.65,19.92
1852.50,55.91,19.92
1883.50,50.61,19.92
1913.50,46.03,19.92
1943.50,42.23,19.92
1973.50,39.67,19.92
2003.50,37.66,19.92
2033.50,36.56,19.70
2063.50,35.59,19.70
