Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,1.02,-1.48
7.50,1.02,-0.87
29.50,0.77,-1.10
59.50,1.60,-1.38
89.50,1.02,-0.61
119.50,1.47,-0.17
149.50,-45.76,38.13
178.00,-105.76,101.54
207.50,-113.22,112.24
239.00,-113.95,112.56
269.50,-112.49,112.34
299.50,-111.87,112.73
329.50,-113.15,113.17
359.50,-113.78,113.42
389.50,-113.48,113.69
419.50,-113.53,113.22
449.50,-113.07,114.16
479.50,-112.35,116.69
509.50,-121.50,125.72
539.00,-130.89,131.99
569.00,-132.38,132.36
599.50,-132.93,132.93
629.50,-132.22,132.12
659.50,-133.31,132.67
689.50,-132.06,131.55
719.50,-132.94,131.49
749.50,-133.05,131.12
779.00,-133.02,131.71
809.00,-132.94,132.02
839.50,-133.08,132.55
869.50,-132.97,131.72
899.50,-133.41,132.54
929.50,-133.77,132.01
959.50,-133.21,132.01
988.00,-132.75,131.85
1018.00,-133.71,132.00
1049.50,-132.35,131.86
1079.00,-131.74,131.71
1109.00,-132.49,132.71
1139.00,-132.61,132.40
1169.00,-133.44,132.09
1199.50,-132.41,131.95
1229.50,-132.57,131.95
1259.50,-133.37,131.38
1288.50,-132.51,131.40
1318.50,-131.98,131.83
1349.50,-131.98,130.72
1379.50,-133.02,130.93
1409.50,-131.82,132.02
1438.00,-132.80,131.34
1468.00,-132.68,131.03
1498.50,-133.10,131.19
1528.50,-132.53,131.19
1559.50,-132.35,131.93
1589.00,-132.51,131.36
1618.50,-132.42,131.90
1648.50,-132.31,131.08
1678.50,-132.45,132.26
1709.00,-131.71,131.70
1739.50,-132.02,131.77
1769.50,-132.29,131.60
1799.50,-131.97,130.58
1829.00,-132.45,131.13
1859.00,-132.23,131.03
1889.50,-132.77,131.06
1919.50,-133.11,131.06
1949.50,-133.18,131.61
1979.50,-132.84,130.72
2009.50,-133.95,130.44
2039.00,-133.07,131.08
2068.00,-133.69,130.92
2098.50,-132.26,131.15
2129.50,-133.38,130.38
