Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
650.50,-89.92,-14.03,21.93,72.98,99.04,138.05,77.92,94.55,103.70,135.29
679.50,-76.05,-16.01,21.40,72.45,98.98,138.41,77.77,92.99,102.39,138.85
709.50,-84.34,-17.71,21.50,70.85,97.17,136.82,75.29,91.57,101.31,134.57
740.50,-87.41,-17.71,21.50,70.85,96.10,136.87,75.72,92.54,102.44,137.25
770.50,-94.38,-14.95,23.12,72.97,99.22,138.52,78.31,94.82,103.94,139.21
800.50,-79.37,-9.62,24.19,78.51,104.95,142.63,78.31,94.82,103.94,153.62
830.50,-77.54,-4.62,27.55,84.12,109.98,147.48,85.19,100.11,110.11,157.07
860.50,-78.57,-1.99,32.05,88.39,113.95,150.43,86.75,104.18,113.17,163.56
890.00,-74.78,2.96,34.97,94.84,116.45,150.38,89.41,106.51,115.60,165.08
920.00,-70.50,2.96,34.97,95.18,115.40,152.17,88.48,104.07,114.69,159.88
950.50,-76.04,-5.63,30.39,86.82,110.41,146.20,84.14,100.04,109.93,147.02
980.50,-84.16,-8.95,29.35,84.14,108.28,147.50,84.14,100.04,109.93,138.61
1010.50,-86.13,-10.34,26.31,81.89,109.22,145.23,82.34,97.78,107.51,139.00
1040.50,-88.10,-12.99,25.72,80.64,109.34,147.75,80.50,97.66,107.79,140.00
1070.50,-80.49,-10.93,26.39,82.07,109.01,147.61,83.10,99.50,108.37,147.48
1099.50,-76.84,-10.93,26.39,82.07,112.42,148.52,85.43,102.07,112.10,155.56
1129.50,-83.51,0.52,34.45,95.62,120.44,155.03,89.07,107.06,116.20,151.58
1160.50,-102.91,-11.71,33.93,100.59,128.90,166.27,101.73,127.19,139.11,178.30
1190.50,-103.79,-15.57,31.13,97.04,127.55,163.32,99.60,119.02,132.05,178.76
1220.50,-97.74,-24.29,24.24,88.42,126.50,160.86,92.00,111.23,122.83,171.61
1250.50,-101.94,-27.22,20.26,81.86,111.51,150.48,88.53,108.12,118.16,176.41
1280.50,-124.34,-27.22,20.26,81.86,111.57,150.50,89.01,107.96,119.59,174.35
1310.50,-114.12,-23.51,24.02,88.84,118.28,155.48,94.84,112.68,124.32,181.13
1340.50,-111.65,-19.44,27.14,92.62,121.31,156.61,94.84,112.68,124.32,170.43
1370.50,-90.59,-18.33,28.03,94.26,121.93,158.72,96.22,116.43,131.60,180.21
1400.50,-107.59,-17.18,29.23,94.41,120.32,156.17,97.64,116.78,128.70,177.39
1430.50,-101.45,-15.78,29.81,97.05,124.68,162.71,98.41,119.17,131.64,184.08
1460.50,-111.92,-19.98,25.58,90.59,122.82,161.20,99.64,116.97,129.61,173.51
1490.50,-104.15,-18.63,26.41,94.23,121.76,159.40,95.68,116.59,125.61,183.74
1520.50,-94.39,-21.11,25.39,93.85,120.18,157.84,95.68,116.59,125.61,178.18
1550.50,-129.16,-18.12,26.98,94.30,123.06,161.15,96.90,114.69,129.16,173.35
1580.00,-105.10,-20.11,26.21,92.29,123.89,155.12,95.85,116.04,128.37,170.61
1610.00,-109.81,-21.01,24.46,90.65,120.53,157.12,93.95,115.39,128.92,180.89
1640.50,-116.37,-21.01,24.46,90.65,117.16,153.85,94.07,112.68,127.16,176.99
1670.50,-119.62,-24.46,23.40,87.34,115.90,153.81,93.67,111.56,124.68,180.70
1700.50,-124.23,-26.17,20.23,88.95,116.80,153.61,93.67,111.56,124.68,183.55
1730.50,-132.19,-28.22,21.26,90.21,120.03,156.58,95.57,116.13,126.72,178.60
1760.50,-126.71,-27.76,22.74,91.61,119.85,146.61,97.39,116.37,128.38,184.57
1790.50,-126.71,-26.99,23.01,93.16,123.21,162.05,98.06,119.19,131.62,194.24
1820.50,-117.38,-26.99,23.01,93.07,125.14,162.89,99.69,118.55,131.47,189.22
1850.50,-270.75,-79.07,62.98,213.83,308.72,398.91,236.77,306.40,324.53,496.77
1879.50,-282.35,-84.91,62.18,264.42,328.88,424.80,605.45,752.80,818.83,513.16
1909.00,-230.82,-41.51,48.78,168.11,216.85,307.09,215.79,256.08,209.13,323.79
1940.00,-193.35,-73.07,52.36,245.87,822.16,783.44,268.66,271.54,376.18,426.09
1970.50,-102.81,-23.04,26.90,96.01,126.12,165.34,98.99,121.26,132.87,188.85
2000.50,-107.73,-23.04,26.90,96.01,127.21,166.45,102.22,121.66,135.26,188.00
2030.50,-108.20,-19.22,28.80,98.62,130.07,168.95,101.46,121.92,135.55,179.96
2060.50,-98.09,-17.75,28.43,99.45,129.42,168.92,101.46,121.92,135.55,189.55
2090.50,-96.17,-26.38,23.39,92.86,125.49,158.81,113.79,134.79,149.11,196.15
2120.50,-111.47,-28.74,22.47,90.04,119.93,143.51,113.17,136.60,150.01,194.82
2149.00,-112.12,-25.71,22.71,91.24,112.96,136.97,105.87,126.98,139.59,181.98
2179.00,-118.62,-25.71,22.51,94.58,111.47,139.21,110.49,131.54,145.87,190.18
2210.50,-115.72,-27.33,21.39,86.22,108.81,135.64,110.33,129.78,144.40,185.98
2240.50,-109.22,-29.49,17.94,79.97,99.76,125.34,110.33,129.78,144.40,186.71
2270.50,-118.25,-31.47,17.29,76.83,97.40,121.22,105.88,126.78,138.00,182.15
2300.50,-121.75,-32.71,16.50,75.30,101.39,111.28,105.73,126.45,140.31,187.17
2330.50,-115.98,-31.19,14.85,75.39,95.14,115.07,105.77,123.87,137.12,185.73
2360.50,-120.92,-31.19,14.85,75.39,91.76,110.35,101.99,120.81,134.31,181.47
2390.50,-101.19,-26.89,13.34,61.55,78.77,93.80,87.82,102.88,116.78,156.40
2420.50,-101.04,-24.02,11.41,58.92,76.28,93.67,87.82,102.88,116.78,155.34
