Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
251.50,150.56,176.09,179.54,164.95,131.40,111.27,87.49,257.68,248.09,238.34,205.59,201.25,142.39,116.75,90.43,288.86,282.26,274.23,254.84,207.28,144.11,106.48,87.43,335.13,324.79,300.33,269.72,227.72,176.05,129.48,97.67,404.95,391.55,358.99,309.84,264.53,178.28,121.34,69.66,166.21,142.25,111.29,132.17,290.66,491.83,523.94,243.25,12.98,43.98,58.13,20.32,18.60,27.40,22.47,27.06,6.79,7.39,7.10,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,10.20,2.89,2.87
281.00,154.80,178.76,182.58,166.16,135.24,115.32,90.51,254.80,248.57,238.97,209.44,205.63,148.16,122.04,93.85,284.75,280.39,275.17,252.55,213.73,153.14,110.89,92.80,334.10,325.80,306.46,282.33,238.71,182.01,131.35,96.94,396.44,378.54,353.30,312.14,265.81,178.99,119.53,68.32,175.00,150.65,113.35,134.57,292.72,508.78,525.69,245.76,12.98,43.57,59.60,20.32,18.60,27.40,22.47,27.06,6.79,7.39,8.51,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,10.20,2.89,2.87
311.00,157.71,179.76,182.64,168.53,138.71,118.10,93.47,257.69,250.82,241.05,211.56,207.25,152.42,124.03,94.49,285.89,283.10,275.50,254.76,214.03,156.08,110.99,90.25,333.06,326.73,305.06,281.83,241.85,185.59,133.56,98.65,395.32,370.76,346.64,309.31,274.26,194.41,128.73,73.93,179.52,154.65,117.55,138.49,296.92,509.70,531.50,251.62,12.98,43.90,61.90,20.32,18.60,27.40,24.05,27.06,6.79,7.39,8.51,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,10.20,2.89,2.87
341.50,159.22,181.22,185.88,171.82,141.26,122.66,93.94,253.81,247.02,239.21,211.42,209.84,157.77,130.13,99.59,287.04,282.80,273.42,254.41,219.70,164.94,119.12,98.74,335.85,325.07,305.34,275.39,239.48,190.75,138.85,103.30,399.49,373.38,352.91,315.74,280.55,204.83,133.87,73.50,184.36,156.89,119.03,139.78,293.33,503.06,543.46,256.61,14.50,46.92,64.24,20.32,20.25,27.40,24.05,27.06,6.79,7.39,8.51,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,10.20,2.89,2.87
371.50,158.04,176.06,183.07,171.72,141.26,125.66,97.66,263.88,255.29,246.39,216.78,211.42,157.21,128.79,100.34,307.98,302.21,293.13,270.85,228.79,162.32,120.47,98.23,365.69,358.22,341.07,313.60,266.18,204.19,142.36,104.23,438.73,414.58,392.89,346.44,299.49,206.43,127.67,73.71,209.42,172.36,126.17,138.44,292.78,513.15,534.55,257.96,62.20,64.30,60.75,21.82,20.25,29.10,24.05,27.06,6.79,7.39,8.51,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,10.20,2.89,2.87
401.50,161.13,181.00,186.80,175.22,145.68,127.71,97.05,279.95,271.69,260.12,228.39,225.02,163.03,129.52,95.73,320.91,315.48,309.40,288.83,248.56,176.46,125.08,100.08,379.91,371.05,357.37,333.54,292.47,226.70,155.01,106.18,436.22,422.44,399.06,360.30,313.10,222.93,138.70,79.08,226.92,196.31,136.92,141.41,295.57,502.14,534.68,261.27,136.16,88.60,56.54,23.36,20.25,29.10,24.05,27.06,39.69,14.89,8.51,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
431.50,166.29,189.41,195.88,182.88,150.52,131.51,98.31,285.23,279.88,267.26,238.79,232.24,172.38,132.97,98.87,330.61,325.56,317.03,294.74,255.74,179.61,125.74,96.46,397.26,391.02,372.61,347.64,300.15,223.51,154.90,107.68,469.09,447.51,417.11,365.30,314.22,217.52,133.81,77.96,243.35,221.08,146.07,138.63,289.09,492.33,528.90,260.32,172.34,100.31,56.54,23.36,20.25,29.10,24.05,27.06,80.77,36.05,10.11,8.18,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
461.50,170.27,189.65,200.50,184.48,153.54,135.39,100.84,293.13,284.94,274.31,243.78,236.62,174.69,131.75,98.52,340.31,334.07,325.83,302.84,262.34,183.33,124.96,93.00,415.47,409.29,388.09,360.20,311.75,231.86,146.96,104.79,487.69,461.42,427.61,394.75,324.60,214.03,127.00,77.37,253.33,240.46,152.81,136.80,292.93,478.80,520.15,260.24,191.11,104.21,56.54,25.57,20.25,29.10,24.05,27.06,114.85,49.49,13.60,9.83,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
491.50,172.51,192.17,200.58,187.43,155.34,134.80,99.19,299.15,292.57,280.29,250.60,243.81,177.88,126.14,95.71,347.43,340.87,333.19,308.46,267.27,191.43,128.72,93.98,418.65,414.51,397.08,370.53,322.25,232.60,145.96,106.80,497.16,455.15,425.20,424.53,325.46,215.52,131.49,78.33,256.79,244.11,153.44,137.28,286.39,464.71,521.24,260.20,203.27,107.56,55.78,27.78,20.25,29.10,24.05,27.06,125.34,56.28,17.93,11.71,7.85,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
521.50,174.94,197.29,203.89,190.03,158.21,137.43,100.29,303.51,295.51,284.17,254.66,244.93,181.53,128.22,99.14,350.55,346.78,337.75,312.64,270.90,193.17,133.51,98.19,429.55,423.06,405.07,377.15,326.52,240.75,148.74,108.40,508.49,462.02,433.33,389.06,330.37,223.44,134.42,77.44,263.35,251.49,153.66,137.10,288.51,485.74,523.04,262.62,201.22,104.78,55.78,27.05,20.25,29.10,24.05,27.06,124.98,57.54,20.36,11.71,9.38,7.90,7.69,8.34,6.56,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,7.06,6.97,7.64,6.84,7.54,6.61,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
551.50,176.81,197.44,205.96,192.94,160.89,140.54,103.28,306.26,297.85,287.49,255.36,245.88,181.49,129.55,99.48,353.11,346.55,336.97,312.43,269.57,192.85,130.92,96.77,429.83,421.73,402.21,371.85,319.31,233.15,150.26,105.21,492.26,455.26,431.65,383.30,326.27,224.61,133.27,81.92,270.39,263.18,155.60,139.20,288.88,494.58,520.53,264.59,213.06,110.77,55.78,26.01,20.25,29.10,24.05,27.06,132.63,59.22,18.93,11.71,9.38,7.90,7.69,8.34,8.29,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
581.50,178.84,199.50,206.59,192.62,160.06,139.39,104.58,303.53,296.14,286.49,255.55,248.14,184.41,132.98,100.04,357.06,351.49,341.54,317.14,272.98,195.50,133.85,100.28,433.74,427.46,406.93,377.31,325.78,239.10,155.83,109.93,506.77,473.16,443.27,393.35,336.91,222.15,133.69,80.56,278.00,262.60,155.32,137.92,282.67,488.05,518.89,265.20,207.65,115.36,56.51,26.01,20.25,29.10,24.05,27.06,129.28,58.42,18.93,11.71,9.38,7.90,9.10,8.34,8.29,8.15,7.75,7.18,7.28,6.84,7.10,7.64,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
611.50,180.44,199.14,207.81,195.01,162.61,141.90,104.92,308.70,302.20,291.76,259.82,252.44,188.78,134.75,102.18,357.13,350.90,343.82,321.42,279.35,197.49,132.97,95.50,422.11,416.14,398.44,371.37,326.71,241.40,157.94,114.08,477.57,454.30,430.80,386.13,333.19,232.73,143.07,82.59,266.41,255.88,150.94,137.83,285.81,503.98,528.45,268.92,195.72,111.56,56.51,26.01,20.25,29.10,24.05,27.06,125.51,51.77,19.61,11.71,9.38,7.90,9.10,8.34,10.09,8.15,7.75,7.18,7.28,6.84,7.10,9.06,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
641.50,184.78,209.83,217.51,202.73,167.02,144.52,109.26,298.94,294.39,283.69,251.74,248.54,186.87,143.07,107.62,332.62,332.37,324.45,301.73,265.51,183.04,129.94,99.45,378.32,369.80,355.01,329.29,288.62,224.37,155.36,110.52,422.93,413.06,397.73,355.67,309.80,210.77,137.10,83.28,243.42,221.56,140.12,131.88,284.53,503.87,529.18,266.28,117.73,90.19,56.51,23.54,20.25,28.40,24.05,27.06,64.94,30.95,15.98,10.27,9.38,7.90,9.10,8.34,10.09,8.15,7.75,7.18,7.28,8.24,8.49,9.06,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
670.50,185.65,208.99,214.20,197.96,167.31,145.91,111.42,282.90,278.33,271.34,239.67,236.80,179.71,146.00,110.49,319.14,317.93,310.56,288.74,247.88,177.03,132.75,103.34,375.56,366.80,348.83,320.98,275.35,213.13,148.06,106.87,436.51,407.29,388.13,349.98,303.24,207.31,136.00,84.10,230.21,200.23,135.35,131.48,277.86,488.92,526.44,266.67,71.52,75.74,58.67,23.54,20.25,28.40,24.05,27.06,24.38,15.09,11.67,10.27,9.38,7.90,9.10,8.34,10.09,8.15,7.75,7.18,7.28,8.24,8.49,9.06,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
700.50,182.05,201.02,205.57,192.59,163.04,144.51,113.33,281.10,275.24,265.85,236.51,231.91,172.47,143.08,109.39,316.25,312.73,304.43,282.90,241.98,170.64,128.43,100.31,366.04,356.88,337.27,310.40,268.77,208.63,146.24,108.08,419.71,397.53,377.20,336.95,298.83,205.03,134.22,82.84,229.71,189.30,130.35,133.33,284.89,492.62,532.35,269.02,65.17,74.20,62.59,23.54,20.25,28.40,25.56,28.62,10.85,9.63,11.67,10.27,9.38,7.90,9.10,8.34,10.09,8.15,7.75,7.18,7.28,8.24,8.49,9.06,7.76,8.11,7.75,6.35,7.31,7.44,6.90,7.76,8.49,6.97,7.64,6.84,7.54,8.00,7.10,6.21,5.68,5.36,5.18,6.53,6.82,6.15,6.84,5.91,5.91,4.59,4.23,4.38,5.18,4.80,5.29,4.83,3.75,4.36,3.92,4.20,4.49,2.97,4.18,4.99,1.97,2.72,2.28,2.26,11.60,2.89,2.87
