Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,22.87,19.28,16.02,20.46,17.77,27.31,17.58,6.24,19.62,23.40
4.00,27.93,23.59,19.05,21.75,20.62,37.39,21.10,12.18,22.27,22.98
22.50,32.59,27.59,20.43,21.66,19.82,48.42,19.84,15.32,24.84,26.73
52.50,34.26,27.07,17.97,21.87,17.08,54.87,21.27,19.59,26.68,31.90
82.50,33.00,25.70,16.43,18.14,17.37,57.92,21.04,20.68,26.93,31.37
112.50,31.53,21.22,7.84,11.94,16.48,60.98,21.65,20.62,27.17,34.13
142.50,7.57,17.95,7.08,14.15,15.67,78.61,24.50,26.59,36.30,67.87
172.50,-48.61,-7.38,-4.61,12.25,12.57,119.10,61.63,25.76,83.98,111.34
202.50,-67.66,-31.25,-16.21,-2.68,3.80,116.18,60.86,17.16,80.04,112.47
232.50,-73.33,-41.67,-23.28,-11.06,-2.84,100.34,53.69,-0.30,75.09,106.52
262.50,-87.39,-47.30,-27.92,-14.79,-7.62,92.08,47.75,-11.43,65.61,97.81
292.50,-86.02,-56.10,-31.92,-21.06,-11.44,88.24,42.71,-22.01,61.90,87.78
322.50,-92.22,-56.33,-33.29,-22.77,-13.94,83.37,39.45,-25.70,58.62,83.60
352.50,-88.66,-55.16,-32.57,-22.91,-13.97,80.65,37.26,9.85,62.64,84.51
382.50,-87.79,-56.07,-32.89,-21.59,-15.39,82.63,36.60,7.37,58.83,84.19
412.50,-83.58,-55.26,-31.55,-21.19,-15.73,78.28,34.67,5.59,57.47,81.08
442.50,-86.24,-53.97,-31.96,-22.18,-14.83,81.03,35.53,3.16,57.75,82.63
472.50,-84.03,-51.75,-27.95,-20.59,-13.75,83.24,36.30,8.05,61.26,84.85
502.50,-81.85,-50.31,-26.99,-20.48,-12.96,85.33,37.90,11.88,62.00,85.88
532.50,-82.94,-47.65,-25.34,-18.64,-11.31,89.36,38.63,20.96,62.87,87.69
562.50,-83.83,-47.97,-25.57,-19.28,-12.12,88.01,39.66,15.93,61.11,88.85
592.50,-86.63,-48.34,-24.86,-20.32,-11.23,92.49,40.10,21.01,63.13,86.04
622.50,-100.52,-47.95,-24.66,-18.89,-11.70,99.00,48.83,42.18,75.77,107.68
652.00,-120.33,-68.84,-31.40,-19.06,-10.19,110.13,53.72,53.29,81.72,112.50
682.00,-122.27,-72.11,-35.59,-21.58,-13.10,104.92,50.72,45.70,81.02,111.15
712.50,-122.77,-76.40,-38.77,-24.28,-15.61,101.57,45.24,9.08,68.60,107.69
742.50,-125.44,-77.62,-40.56,-26.18,-18.04,96.41,46.11,5.74,70.00,104.09
772.50,-121.65,-75.30,-39.65,-24.48,-16.91,96.95,44.88,5.24,72.79,103.17
802.00,-123.61,-76.57,-38.42,-23.49,-15.98,97.84,44.67,5.08,74.62,104.79
832.00,-124.90,-73.50,-36.26,-21.33,-15.45,94.28,46.95,10.56,73.33,105.57
862.00,-121.54,-72.28,-35.45,-22.68,-14.60,97.18,46.64,12.44,72.90,109.45
891.00,-118.50,-70.97,-33.99,-21.58,-14.22,101.76,48.98,19.73,77.95,112.28
921.50,-119.10,-68.96,-32.00,-21.27,-12.12,104.08,49.52,20.49,75.46,119.23
952.00,-115.77,-67.83,-31.31,-20.13,-11.80,104.00,50.35,19.55,77.18,117.12
980.50,-110.49,-67.19,-30.97,-19.20,-10.27,103.07,50.16,17.80,76.19,107.40
1011.00,-111.11,-66.25,-30.01,-18.29,-9.77,106.78,52.10,26.21,76.48,112.14
1042.50,-109.47,-66.60,-30.59,-19.58,-9.61,106.90,53.52,24.52,76.60,115.62
1071.50,-116.61,-69.51,-33.21,-21.32,-11.85,101.26,48.82,8.07,71.10,113.69
1101.50,-121.73,-68.81,-33.95,-21.51,-12.36,103.44,49.18,5.46,77.58,109.70
1132.50,-116.10,-65.17,-30.40,-18.39,-8.57,106.31,52.34,13.57,80.15,113.19
1162.50,-115.63,-65.32,-30.88,-18.85,-10.52,108.55,52.31,13.97,77.35,115.24
1192.50,-113.21,-68.08,-32.95,-20.47,-10.33,100.75,50.94,8.66,76.24,109.46
1222.50,-112.25,-70.54,-33.69,-22.01,-12.64,102.63,49.65,2.42,76.12,113.58
1252.50,-115.89,-72.05,-35.21,-23.55,-14.62,99.98,47.02,-4.82,73.81,112.46
1282.50,-121.96,-74.55,-36.36,-24.96,-16.59,102.19,45.86,-1.72,73.74,111.19
1312.50,-120.04,-76.94,-38.36,-27.02,-15.73,94.39,43.04,-5.38,67.22,106.14
