Time,South Central Fans,North Central Fans
s,C,C
0.00,6.94,12.92
7.00,6.94,12.92
28.00,6.94,12.92
57.50,6.94,12.92
88.00,6.94,12.92
118.50,6.94,12.92
148.50,6.94,12.92
178.50,6.94,12.92
208.50,6.94,12.92
238.50,6.94,12.92
268.50,6.94,12.92
298.50,6.94,12.92
328.50,7.40,14.04
357.50,8.24,15.69
387.50,14.52,17.28
418.50,20.08,17.82
448.50,22.15,17.71
478.50,23.38,17.32
508.50,24.70,16.69
538.50,25.35,16.09
568.00,25.99,15.75
598.00,26.74,15.64
628.50,27.81,14.96
658.50,28.61,14.62
688.50,29.38,14.51
718.50,30.28,14.29
748.50,30.80,14.06
778.50,31.06,13.73
808.50,31.54,13.50
838.50,31.96,13.39
868.50,32.32,13.27
896.50,32.25,12.93
925.00,32.92,12.93
956.00,32.69,12.75
986.50,32.85,12.74
1017.00,33.93,12.74
1047.00,33.86,12.74
1076.50,34.04,12.74
1106.50,34.36,12.74
1137.50,34.99,12.62
1168.50,34.97,12.62
1198.00,35.33,12.62
1227.50,36.40,12.51
1258.00,37.34,12.51
1288.50,37.09,12.51
1318.50,37.12,12.35
1348.50,37.01,12.24
1378.50,37.52,12.24
1407.00,37.63,12.24
1436.50,37.97,12.24
1468.00,37.94,12.24
1498.50,38.34,12.24
1528.50,38.38,12.13
1558.50,38.67,12.13
1588.50,38.77,11.79
1618.50,38.65,11.79
1648.50,39.01,11.79
1678.50,39.28,11.79
1708.50,39.28,11.68
1738.00,39.66,11.68
1768.00,39.98,11.68
1798.50,40.11,11.68
1826.50,40.09,11.68
1856.50,40.11,11.59
1888.50,40.16,11.59
1918.50,40.35,11.59
1948.50,40.41,11.59
1978.50,40.30,11.59
2008.50,40.81,11.59
2037.50,40.85,11.59
2067.50,40.96,11.59
2098.00,40.78,11.59
2127.00,40.86,11.59
2156.50,40.83,11.59
2187.00,38.78,11.59
2218.00,36.17,11.59
2248.00,33.79,11.59
2277.50,32.23,11.59
2307.00,31.38,11.59
2337.00,30.14,11.59
2367.50,28.51,11.59
2398.00,26.93,11.48
2428.00,25.20,11.48
