Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,30.22,14.67,10.19,6.23,30.75,31.22,26.59,29.04,28.37,25.50
2.50,33.39,16.18,11.39,7.35,35.62,32.09,25.13,18.04,20.64,16.24
19.50,38.84,25.43,22.73,25.24,45.31,38.54,19.80,15.99,18.18,15.48
50.00,49.11,38.78,39.57,45.20,59.26,48.42,27.93,36.27,40.28,28.46
80.50,57.97,51.41,54.84,58.33,72.02,61.30,42.32,42.71,42.01,37.94
110.50,56.68,54.65,60.20,65.34,81.03,82.70,44.78,43.99,42.94,38.82
139.50,32.87,33.41,43.58,45.04,52.64,45.13,29.03,27.79,22.41,30.11
169.00,-50.22,-65.63,-50.49,-32.33,-43.10,-45.65,-70.90,-65.56,-70.89,-114.17
199.50,-104.88,-104.23,-149.03,-95.67,-104.25,-105.59,-160.63,-144.83,-129.88,-128.59
230.00,-116.17,-114.86,-129.57,-131.68,-120.94,-118.31,-198.89,-152.61,-134.44,-136.73
260.50,-116.35,-174.01,-143.86,-148.09,-120.02,-121.05,-203.72,-161.64,-139.96,-137.78
290.00,-130.89,-142.27,-154.84,-146.80,-141.87,-135.00,-205.12,-169.58,-153.87,-150.87
319.50,-139.35,-165.74,-159.11,-151.03,-144.38,-139.69,-235.38,-190.03,-178.48,-159.35
350.00,-136.95,-156.72,-174.34,-174.88,-157.89,-141.13,-254.01,-201.62,-189.36,-169.88
379.00,-133.24,-152.51,-153.80,-166.04,-145.58,-144.05,-242.96,-193.86,-184.94,-168.24
408.50,-135.89,-209.14,-162.07,-148.32,-143.20,-137.94,-235.62,-190.87,-180.00,-161.85
439.50,-126.93,-137.97,-147.08,-176.68,-141.60,-136.83,-236.06,-193.41,-178.77,-163.17
469.50,-127.80,-166.12,-164.73,-136.02,-139.72,-139.19,-238.19,-194.56,-181.55,-164.05
499.50,-125.14,-154.03,-152.61,-164.11,-146.13,-139.92,-237.75,-199.36,-183.41,-165.71
530.00,-126.57,-141.11,-144.78,-129.27,-137.78,-139.90,-224.72,-203.34,-183.41,-166.31
560.00,-136.74,-151.79,-132.27,-166.03,-134.98,-138.43,-235.05,-192.07,-180.35,-161.84
589.50,-135.54,-160.07,-161.66,-143.68,-134.98,-138.43,-234.61,-193.38,-178.62,-163.04
620.00,-122.10,-147.04,-135.33,-150.01,-125.69,-132.13,-230.23,-186.76,-173.71,-158.28
650.00,-102.06,-114.15,-107.43,-135.95,-115.23,-115.13,-203.26,-165.33,-153.22,-135.38
679.50,-89.37,-101.15,-100.83,-141.60,-99.95,-106.21,-190.35,-152.46,-142.64,-128.17
709.50,-87.26,-97.24,-112.64,-134.95,-95.67,-102.45,-183.72,-146.62,-136.76,-123.42
739.50,-105.47,-129.26,-132.93,-112.94,-111.97,-111.99,-199.07,-156.57,-143.91,-134.83
769.50,-117.79,-124.96,-171.12,-161.28,-124.83,-125.49,-216.14,-169.98,-156.29,-152.22
800.00,-119.26,-140.17,-154.27,-124.51,-128.15,-125.12,-231.45,-182.73,-169.63,-151.29
830.00,-129.43,-140.94,-141.05,-150.44,-130.03,-135.88,-238.85,-197.09,-183.17,-162.98
859.50,-135.93,-142.10,-167.96,-151.28,-143.69,-144.22,-246.12,-202.25,-191.36,-168.12
889.50,-130.50,-151.59,-156.37,-146.97,-143.55,-145.29,-248.06,-203.99,-192.18,-171.32
919.50,-127.91,-158.25,-158.54,-137.78,-133.96,-140.16,-242.96,-198.93,-186.11,-166.86
949.50,-131.08,-178.40,-157.26,-131.27,-129.18,-135.75,-234.87,-191.39,-177.06,-158.91
979.50,-126.88,-130.47,-146.94,-128.04,-125.04,-131.79,-226.49,-186.48,-173.80,-156.71
1008.00,-127.76,-191.06,-214.16,-129.57,-127.70,-134.53,-218.19,-192.37,-175.93,-158.99
1037.50,-124.93,-213.27,-239.21,-135.27,-131.82,-135.81,-234.55,-194.24,-180.29,-165.88
1069.00,-134.36,-252.84,-245.11,-141.08,-138.63,-144.61,-247.69,-203.68,-189.44,-168.74
1098.00,-146.68,-258.11,-251.23,-143.76,-143.56,-144.51,-253.12,-203.91,-193.24,-175.42
1128.00,-133.80,-250.03,-223.03,-141.54,-138.89,-142.97,-248.19,-205.17,-189.86,-175.42
1159.50,-137.07,-246.49,-225.10,-163.57,-138.80,-143.33,-240.20,-202.93,-191.13,-168.13
1188.50,-137.07,-256.55,-262.38,-294.01,-144.56,-150.42,-246.67,-212.53,-195.50,-178.63
1218.50,-141.44,-278.39,-266.67,-298.82,-154.48,-156.46,-254.28,-219.21,-205.54,-188.65
1248.50,-144.98,-283.19,-274.05,-299.55,-155.88,-161.78,-242.99,-215.27,-209.88,-191.02
1279.00,-149.32,-304.95,-289.08,-300.92,-159.95,-165.28,-269.07,-232.21,-213.90,-197.16
1309.50,-152.10,-315.35,-278.89,-338.53,-159.95,-165.28,-269.41,-230.69,-216.61,-199.77
1338.00,-151.72,-313.49,-275.61,-320.27,-161.93,-162.12,-266.76,-230.41,-211.95,-195.41
1368.00,-159.38,-310.53,-292.59,-337.49,-157.60,-157.32,-270.45,-224.73,-209.33,-195.41
1398.50,-162.91,-311.84,-282.83,-310.23,-157.76,-158.79,-269.34,-225.24,-207.48,-191.98
1429.00,-162.91,-308.17,-272.04,-317.86,-157.75,-156.63,-265.07,-226.04,-208.85,-192.91
1459.00,-171.10,-330.78,-285.96,-328.75,-166.35,-164.05,-276.91,-229.60,-214.58,-201.37
1489.00,-169.27,-335.84,-283.46,-333.01,-173.81,-167.87,-272.39,-228.88,-222.54,-202.78
1519.50,-168.81,-335.98,-296.11,-325.69,-175.78,-166.66,-277.85,-236.57,-222.10,-203.34
1549.50,-161.89,-318.92,-288.23,-340.05,-157.74,-160.56,-275.70,-232.27,-213.21,-203.25
1579.50,-162.10,-312.12,-294.56,-326.00,-164.99,-164.08,-271.95,-231.04,-215.52,-198.92
1609.50,-164.93,-299.83,-284.25,-345.18,-164.51,-164.74,-277.17,-236.31,-216.90,-201.79
1639.50,-164.89,-327.53,-277.26,-338.28,-175.63,-162.09,-270.17,-234.84,-217.31,-201.10
1669.50,-154.12,-309.50,-284.62,-322.62,-160.69,-160.21,-273.44,-228.50,-211.86,-195.31
1699.50,-160.53,-312.91,-284.72,-319.35,-165.75,-157.95,-267.23,-227.29,-209.95,-194.83
1729.50,-153.21,-307.54,-263.77,-315.72,-157.04,-155.02,-275.27,-221.97,-213.29,-191.85
1760.00,-159.02,-313.25,-262.47,-330.94,-165.35,-158.67,-267.13,-231.82,-212.17,-196.44
1790.00,-156.13,-297.04,-290.84,-316.69,-165.35,-158.67,-274.85,-233.69,-212.91,-197.68
1819.50,-171.25,-321.44,-287.09,-338.39,-166.67,-170.06,-261.28,-219.27,-207.93,-188.56
1849.50,-174.55,-332.34,-310.35,-347.92,-177.82,-173.02,-224.04,-200.97,-200.73,-186.63
1879.50,-186.82,-363.40,-325.04,-357.14,-189.51,-182.22,-206.08,-199.52,-199.69,-188.74
1909.50,-186.82,-368.24,-309.56,-358.87,-199.19,-185.52,-199.62,-201.91,-198.98,-189.72
1939.50,-189.59,-363.02,-312.72,-352.22,-188.80,-181.61,-196.85,-191.91,-198.65,-186.75
1969.50,-185.52,-355.62,-315.74,-350.75,-196.04,-184.65,-193.79,-188.02,-195.28,-190.65
1998.50,-195.45,-368.37,-322.83,-361.84,-203.41,-188.23,-195.65,-194.77,-193.64,-194.22
2028.00,-195.47,-352.89,-332.02,-359.29,-203.41,-185.83,-198.95,-191.93,-195.47,-192.40
2059.00,-192.58,-363.10,-319.54,-356.60,-199.05,-186.65,-196.85,-190.00,-192.41,-190.70
2089.50,-189.07,-368.16,-330.50,-357.63,-199.92,-184.23,-195.54,-187.04,-190.30,-193.57
2119.50,-177.71,-356.86,-321.88,-359.90,-196.69,-185.01,-191.88,-186.21,-187.47,-188.02
2149.50,-177.99,-372.21,-327.32,-357.19,-197.38,-186.65,-194.01,-190.51,-189.23,-190.84
2179.50,-190.13,-371.65,-342.56,-364.76,-206.66,-191.93,-197.29,-194.36,-194.68,-195.59
2209.50,-184.21,-373.82,-306.19,-348.12,-194.60,-185.90,-192.05,-187.88,-188.94,-187.38
