Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,12.98,13.06,12.60,13.82,13.36,12.98,12.45,15.88,15.04,15.34,14.81,14.89,14.58,14.66,15.49,15.65,16.10,15.42,15.42,15.27,14.81,17.70,17.93,16.41,16.03,15.65,15.27,15.72,44.36,35.89,20.76,19.75,19.03,18.46,19.11,1373.17,72.89,56.01,60.01,70.93,74.09,23.94,47.04,40.50,22.43,21.26,19.94,20.09,20.43,21.38,18.62,18.62,18.54,18.62,18.16,18.92,19.33,18.69,18.62,18.31,18.01,17.86,18.69,19.71,18.69,18.54,18.92,18.69,23.33,18.54,19.71,19.26,19.11,19.41,19.26,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,19.33,18.77,19.18,19.33,19.11,18.92,19.64,15.88,15.72,15.57,14.89,14.58,12.75,12.60
15.50,12.98,13.06,12.60,13.82,13.36,12.98,12.45,15.88,15.04,15.34,14.81,14.89,14.58,14.66,15.49,15.65,16.10,15.42,15.42,15.27,14.81,48.59,24.58,18.86,18.25,17.25,16.87,15.72,143.19,127.48,33.74,28.03,24.00,22.24,19.11,1373.17,318.05,213.03,180.51,202.72,222.01,45.15,151.42,149.84,76.50,29.80,24.92,26.88,26.70,67.99,54.32,38.13,21.11,20.17,18.16,20.39,27.88,27.38,25.51,21.30,18.01,17.86,18.69,19.71,18.69,18.54,18.92,18.69,23.33,18.54,19.71,19.26,19.11,19.41,19.26,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,19.33,18.77,19.18,19.33,19.11,18.92,19.64,15.88,15.72,15.57,14.89,14.58,12.75,12.60
45.50,12.98,13.06,14.05,13.82,13.36,12.98,12.45,15.88,15.04,15.34,14.81,14.89,14.58,14.66,15.49,15.65,16.10,15.42,15.42,15.27,14.81,97.79,30.89,22.17,21.30,18.69,18.46,17.25,252.34,231.59,74.90,33.81,28.40,26.11,19.11,721.07,583.57,381.66,308.01,327.86,324.74,91.11,269.01,264.71,172.97,51.19,36.29,40.49,40.21,156.67,124.80,79.00,25.62,23.31,20.39,22.58,60.64,68.86,44.05,31.87,21.45,19.26,20.09,34.04,24.80,23.41,18.92,18.69,23.33,18.54,19.71,19.26,19.11,19.41,19.26,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,19.33,18.77,19.18,19.33,19.11,18.92,19.64,15.88,15.72,14.12,13.36,13.06,12.75,12.60
75.50,11.53,11.61,12.30,12.30,11.69,11.38,12.45,15.88,15.04,15.34,14.81,14.89,14.58,14.66,15.49,15.65,16.10,15.42,15.42,15.27,14.81,92.05,30.93,20.20,19.54,17.09,16.94,17.25,258.52,213.03,73.12,27.81,23.78,23.03,19.11,630.09,642.22,628.22,685.59,770.04,627.34,200.20,425.09,404.10,303.09,110.70,52.95,66.40,61.74,245.00,204.55,140.73,41.51,31.21,24.29,26.67,112.37,119.41,80.19,52.09,27.54,21.45,22.25,57.59,49.51,37.27,28.32,25.10,21.76,18.54,19.71,19.26,19.11,19.41,19.26,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,19.33,18.77,19.18,19.33,19.11,18.92,19.64,12.55,12.42,11.95,11.19,11.31,10.58,11.15
105.50,10.09,11.61,10.85,10.77,10.24,11.38,11.00,15.88,15.04,15.34,14.81,14.89,14.58,14.66,15.49,15.65,16.10,15.42,15.42,15.27,14.81,43.98,20.57,17.86,17.17,17.09,15.49,15.80,136.06,88.75,39.25,22.10,19.16,19.05,19.11,630.09,306.17,304.65,408.52,695.58,968.24,290.07,442.20,420.52,341.12,190.34,84.31,75.17,62.02,299.54,271.07,177.79,63.62,42.63,28.33,30.46,165.03,167.42,120.89,78.42,45.36,24.43,25.94,95.57,84.36,63.46,45.20,33.93,21.76,19.94,25.38,23.64,21.94,21.98,21.15,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,16.31,15.82,16.08,16.18,15.09,15.09,15.84,12.55,12.42,9.78,11.19,11.31,10.58,11.15
135.50,10.09,11.61,10.85,10.77,10.24,9.86,11.00,15.88,13.13,13.13,13.74,13.59,13.74,13.82,15.49,15.65,16.10,15.42,15.42,15.27,14.81,25.03,20.57,17.86,17.17,15.65,15.49,15.80,65.64,46.72,27.81,22.10,19.16,19.05,19.11,630.09,242.20,247.25,353.23,707.25,977.65,332.44,441.34,413.44,337.60,213.15,100.05,75.03,55.06,310.97,284.60,186.97,72.54,50.73,33.23,30.46,180.60,185.69,132.57,83.77,51.82,31.00,28.90,117.94,105.87,82.86,59.46,43.92,21.76,19.94,42.43,32.13,26.94,24.31,21.15,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,18.92,18.54,18.92,18.39,18.46,18.69,18.39,13.29,12.91,13.13,13.13,15.09,15.09,15.84,12.55,12.42,9.78,11.19,11.31,10.58,11.15
165.50,10.09,10.16,10.85,10.77,10.24,9.86,11.00,14.35,11.61,13.13,12.22,12.14,12.22,12.37,15.49,14.12,14.66,13.90,14.12,13.82,13.29,19.35,16.87,16.33,17.17,15.65,15.49,15.80,43.97,33.16,25.45,22.10,19.16,19.05,19.11,630.09,254.28,255.00,383.20,745.11,1023.47,352.15,456.56,431.07,349.12,223.82,114.35,77.62,55.58,320.04,292.10,186.66,78.55,54.77,33.39,30.46,187.74,193.33,137.15,83.77,52.99,40.23,28.90,120.07,110.03,88.13,67.00,48.55,21.76,19.94,53.67,40.24,30.91,26.53,22.82,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,17.32,16.22,16.75,16.03,16.18,16.52,15.44,13.29,11.46,13.13,11.69,15.09,15.09,15.84,12.55,12.42,9.78,11.19,11.31,10.58,11.15
195.50,10.09,10.16,10.85,10.77,10.24,9.86,11.00,12.91,11.61,13.13,12.22,12.14,12.22,12.37,13.90,14.12,13.21,12.37,12.68,13.82,13.29,17.17,15.34,16.33,15.65,14.20,13.97,15.80,38.67,28.52,25.45,22.10,19.16,16.87,19.11,630.09,285.36,285.46,434.63,766.22,981.13,351.41,482.56,455.65,370.44,235.47,114.61,80.84,59.85,329.74,303.09,192.45,85.65,58.28,36.96,32.64,194.13,197.95,140.78,86.73,57.51,39.45,28.90,120.82,111.58,90.10,71.47,52.21,21.76,19.94,54.51,43.35,34.13,28.90,24.77,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,15.80,14.05,14.58,13.82,13.90,14.20,15.44,13.29,11.46,11.69,11.69,15.09,15.09,15.84,12.55,12.42,9.78,11.19,11.31,10.58,11.15
225.50,10.09,10.16,10.85,10.77,10.24,9.86,11.00,12.91,11.61,13.13,12.22,12.14,12.22,12.37,13.90,12.68,13.21,12.37,12.68,13.82,13.29,15.65,15.34,14.81,14.20,14.20,13.97,15.80,89.61,26.26,26.94,19.18,17.02,16.87,19.11,630.09,312.12,320.95,446.75,754.06,966.24,365.18,511.90,485.81,405.30,258.62,114.02,85.42,66.62,344.44,310.12,198.25,89.97,58.28,36.29,34.12,198.32,200.58,145.09,87.72,58.18,41.78,29.49,122.52,111.42,90.88,74.56,52.04,19.94,19.94,54.51,43.35,34.13,28.90,24.77,18.92,18.39,17.93,18.16,18.85,19.18,19.33,18.85,18.39,14.35,14.05,14.58,13.82,13.90,14.20,15.44,13.29,11.46,11.69,11.69,11.38,11.15,15.84,12.55,12.42,9.78,11.19,11.31,10.58,11.15
