Time,South Central Fans,North Central Fans
s,C,C
0.00,6.78,13.25
2.00,6.78,13.25
18.50,6.78,13.25
49.00,6.78,13.25
79.50,6.78,13.25
109.50,6.78,13.25
139.00,6.78,13.28
169.00,10.51,13.31
199.50,23.11,15.21
229.50,33.23,17.39
259.50,36.93,18.09
289.50,40.12,18.78
318.00,41.60,18.56
348.00,43.07,18.22
379.50,44.35,18.10
409.50,45.55,17.56
439.50,46.71,17.56
469.50,47.51,17.33
499.50,48.46,17.33
528.00,49.15,17.22
557.00,49.85,17.22
587.50,50.31,17.33
618.50,51.40,17.34
649.50,51.41,17.37
679.50,51.69,17.37
709.50,51.86,17.37
738.50,52.44,17.37
767.50,53.18,17.37
798.00,53.75,17.37
829.00,53.58,17.37
859.50,54.05,17.37
889.50,56.71,17.37
918.00,58.26,17.61
948.00,58.75,17.72
979.50,59.52,17.61
1009.50,60.50,17.61
1039.50,60.97,17.61
1069.50,62.05,17.61
1099.50,62.65,17.61
1128.50,63.33,17.61
1158.50,63.43,17.61
1189.50,63.87,17.61
1219.50,64.36,17.61
1249.50,65.76,17.61
1279.50,67.72,17.61
1309.50,67.90,17.61
1339.50,68.90,17.61
1369.50,70.31,17.61
1399.50,70.32,17.61
1429.50,70.32,17.61
1458.00,70.76,17.61
1488.00,70.57,17.61
1519.50,71.06,17.61
1549.50,71.56,17.61
1578.00,71.34,17.61
1607.50,71.64,17.61
1639.00,72.31,17.61
1669.50,72.05,17.61
1699.50,72.71,17.61
1729.50,72.91,17.61
1758.00,73.01,17.61
1787.50,73.75,17.61
1818.50,74.17,17.61
1848.00,74.12,17.61
1878.50,69.88,17.61
1909.50,65.92,17.61
1939.50,62.57,17.20
1969.50,60.58,17.11
1999.50,57.01,16.78
2028.50,53.16,16.44
2058.50,49.16,15.88
2089.50,46.23,15.65
2119.50,43.69,15.53
2149.50,42.14,15.30
2179.50,40.64,15.19
2209.50,39.20,14.73
2239.50,38.01,14.50
2269.00,37.42,14.50
2299.00,36.46,14.50
