Time,South Central Fans,North Central Fans
s,C,C
0.00,10.15,10.21
12.00,10.15,10.21
38.50,10.15,10.21
68.50,10.15,10.23
98.50,10.15,10.28
128.50,10.13,10.41
158.50,13.45,9.13
188.50,30.25,9.13
218.50,42.58,9.13
248.50,43.43,9.13
278.50,43.05,9.13
307.00,43.48,9.13
337.00,43.56,9.13
368.00,43.59,9.13
398.00,43.98,9.13
427.00,44.31,9.13
456.50,44.79,9.13
488.00,45.04,9.13
518.00,45.24,9.13
547.50,45.72,9.13
577.50,46.22,9.13
607.50,46.36,9.13
638.00,46.78,9.13
668.50,47.18,9.13
698.50,47.29,9.13
728.50,47.56,9.13
758.50,48.18,9.13
788.50,48.32,9.13
818.50,48.46,9.13
847.50,48.80,9.13
877.50,49.18,9.13
908.50,49.53,9.13
938.50,49.95,9.13
968.50,50.04,9.13
998.50,50.26,9.13
1028.50,50.39,9.13
1058.50,50.83,9.13
1088.50,51.17,9.13
1118.50,51.54,9.13
1148.50,51.52,9.13
1178.50,52.15,9.13
1208.50,52.53,9.13
1238.50,52.51,9.13
1268.50,52.68,9.13
1298.50,53.02,9.13
1328.50,53.98,9.13
1358.50,53.10,9.13
1388.50,49.21,9.13
1418.50,43.35,9.13
1447.50,36.90,9.13
1477.50,32.30,9.13
1508.50,29.22,9.13
1538.50,27.02,9.13
1568.50,25.89,9.13
1598.50,25.06,9.13
1627.50,24.36,9.13
1656.00,23.75,9.13
1685.50,22.96,9.13
1716.00,22.52,9.13
1746.50,22.41,9.13
1776.50,21.75,9.13
