Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
318.00,207.93,0.30,276.10,801.99,79.19,0.00,3214.35,274.65,178.22,2799.91,142.21,526.97,127.35,0.00,1247.48,147.10,23.10,2563.45,0.30,0.00
348.00,673.40,0.30,1056.01,950.14,83.46,0.00,3116.20,244.41,379.95,2392.74,140.81,742.30,103.50,0.00,1762.28,122.44,24.72,3163.01,2897.08,0.00
379.50,1377.36,0.30,1726.48,978.06,35.37,0.00,3076.81,228.52,548.41,2322.95,118.17,879.83,136.68,0.00,2051.59,125.96,24.11,2910.04,2897.08,0.00
409.50,1624.30,0.30,2041.11,868.00,14.86,0.00,3100.53,216.10,599.07,2341.21,112.86,923.41,121.70,0.00,2075.79,121.00,21.71,2783.96,2897.08,0.00
439.50,1775.84,23.04,1983.16,782.75,6.38,0.00,3098.80,188.44,628.57,2416.24,119.91,952.01,137.18,0.00,2079.13,102.48,25.57,2885.18,2897.08,0.00
469.50,1709.71,31.33,1889.51,649.53,5.57,0.00,3035.16,173.39,628.57,2420.60,112.29,966.98,109.74,0.00,2173.19,123.06,23.68,2726.18,2897.08,0.00
499.50,1640.57,34.18,1853.97,577.66,5.09,0.00,3020.18,146.45,628.57,2445.79,94.67,987.26,110.78,0.00,2184.07,135.27,21.67,2807.66,2897.08,0.00
528.00,1515.42,39.98,1795.83,428.87,4.38,0.00,3053.77,122.50,628.57,2423.66,101.79,1035.48,119.76,0.00,2265.46,154.18,21.67,3074.87,2897.08,0.00
557.00,1422.59,36.21,1687.17,222.25,4.75,0.00,3059.54,122.32,628.57,2398.62,97.11,1045.69,102.80,0.00,2283.89,137.90,21.67,2859.03,2897.08,0.00
587.50,1342.23,30.90,1620.70,91.25,5.57,0.00,3028.92,121.77,597.85,2477.76,96.93,1072.71,119.94,0.00,2298.38,136.90,21.67,2889.63,2897.08,0.00
618.50,1270.05,29.30,1540.76,43.83,6.29,0.00,2987.27,126.44,597.85,2405.66,91.64,1096.86,119.02,0.00,2355.48,123.73,24.35,2812.20,2897.08,0.00
649.50,1210.96,22.89,1487.87,43.83,6.10,0.00,2986.28,122.46,597.85,2459.33,91.64,1095.90,140.46,0.00,2369.85,144.66,24.60,3058.47,2897.08,0.00
679.50,1195.76,21.67,1461.79,43.83,5.02,0.00,2995.56,85.45,597.85,2442.36,96.66,1197.36,115.23,0.00,2496.18,107.32,24.60,3330.32,2897.08,0.00
709.50,1128.91,23.96,1436.30,43.83,5.46,0.00,3037.63,88.12,556.95,2406.96,90.41,1171.74,104.39,0.00,2524.29,97.11,24.60,3064.32,2897.08,0.00
738.50,1083.90,28.08,1357.04,43.83,4.80,0.00,3002.67,111.53,556.95,2466.16,102.97,1213.40,117.29,0.00,2545.17,124.95,24.60,2899.24,2897.08,0.00
767.50,1072.48,28.08,1337.30,43.83,5.82,0.00,2988.22,82.72,556.95,2385.13,95.93,1234.76,141.09,0.00,2608.32,119.14,24.60,2986.28,2897.08,0.00
798.00,1016.51,28.08,1333.59,43.83,4.96,0.00,2946.67,105.18,556.95,2376.00,87.30,1192.03,102.18,0.00,2553.38,90.70,24.41,2850.31,2897.08,0.00
829.00,1003.59,28.08,1316.72,43.83,4.30,0.00,2941.49,124.30,556.95,2412.08,91.00,1125.72,91.93,0.00,2557.41,134.48,24.60,2880.72,2897.08,0.00
859.50,982.81,28.08,1357.52,43.83,5.39,0.00,2935.06,122.89,537.12,2406.85,101.75,1139.03,116.70,0.00,2578.67,124.64,24.60,2866.52,2897.08,0.00
889.50,962.56,28.08,1336.61,43.83,3.77,0.00,2971.54,128.49,517.89,2344.88,103.37,1146.56,109.48,0.00,2512.45,117.13,24.60,2825.75,2897.08,0.00
918.00,927.09,28.08,1340.29,43.83,5.29,0.00,2901.35,121.85,531.32,2378.68,100.83,1129.54,122.00,0.00,2580.04,147.40,24.60,2964.73,2897.08,0.00
948.00,964.06,28.08,1350.19,43.83,4.48,0.00,2939.53,146.44,530.10,2381.51,109.64,1214.31,121.61,0.00,2655.74,129.16,24.54,3008.90,2897.08,0.00
979.50,954.88,28.08,1349.31,43.83,3.98,0.00,2944.50,165.52,530.10,2332.58,97.92,1193.71,139.54,0.00,2572.03,121.85,24.54,3145.49,2897.08,0.00
1009.50,946.89,28.08,1370.26,43.83,3.80,0.00,2933.26,172.81,530.10,2444.89,111.15,985.51,128.09,0.00,2251.49,126.04,24.54,3264.76,2897.08,0.00
1039.50,909.04,28.08,1360.49,43.83,4.11,0.00,2844.99,151.74,530.10,2421.12,116.64,937.82,118.53,0.00,2293.26,107.55,24.31,3209.49,2897.08,0.00
1069.50,912.86,28.08,1336.00,43.83,4.31,0.00,2830.97,130.16,481.47,2416.56,115.48,907.91,74.07,0.00,2234.67,111.20,21.71,3271.43,2897.08,0.00
1099.50,896.24,28.08,1297.55,43.83,3.74,0.00,2798.98,123.37,481.47,2410.84,114.08,912.67,113.15,0.00,2172.99,123.75,25.57,3057.21,2897.08,0.00
1128.50,844.08,28.08,1185.29,43.83,3.41,0.00,2777.75,134.24,481.47,2356.38,110.83,905.71,106.58,0.00,2282.83,142.67,23.07,3140.20,2897.08,0.00
1158.50,765.34,28.08,1057.60,43.83,4.30,0.00,2737.88,120.34,481.47,2305.12,112.20,905.71,124.70,0.00,2255.20,127.81,23.07,3128.36,2897.08,0.00
1189.50,717.62,28.08,959.57,43.83,5.18,0.00,2742.37,115.64,427.56,2263.61,106.22,929.64,114.72,0.00,2241.38,94.91,23.07,3135.12,2897.08,0.00
1219.50,685.17,28.08,939.65,43.83,3.25,0.00,2734.94,110.93,427.56,2295.14,108.13,927.24,127.87,0.00,2220.53,128.38,22.71,3375.80,2897.08,0.00
1249.50,663.11,28.08,897.23,43.83,3.18,0.00,2785.62,110.37,427.56,2294.69,104.96,942.63,134.31,0.00,2241.64,128.57,22.77,3501.95,2897.08,0.00
1279.50,673.63,28.08,850.13,43.83,4.01,0.00,2702.74,110.35,427.56,2169.58,108.58,975.30,116.88,0.00,2262.61,109.56,22.71,3448.92,2897.08,0.00
1309.50,669.06,28.08,815.29,43.83,4.16,0.00,2704.39,100.97,427.56,2283.83,99.88,965.65,146.79,0.00,2207.44,130.51,23.21,3492.65,2897.08,0.00
1339.50,655.89,28.08,824.90,43.83,4.77,0.00,2687.16,79.45,427.56,2204.54,104.47,912.95,123.07,0.00,2220.35,141.70,27.65,3571.53,2897.08,0.00
1369.50,643.17,128.48,793.85,43.83,3.26,0.00,2634.96,52.31,427.56,2149.84,93.08,991.23,131.26,0.00,2285.55,130.51,22.95,3674.13,2897.08,0.00
1399.50,672.26,128.48,792.69,43.83,5.07,0.00,2562.24,41.91,449.84,2139.13,84.17,986.95,115.60,0.00,2253.15,126.34,22.95,3666.40,2897.08,0.00
1429.50,653.53,128.48,777.90,43.83,2.75,0.00,2579.75,31.63,449.84,2033.42,88.75,1004.04,124.11,0.00,2301.37,128.48,19.71,3561.20,2897.08,0.00
1458.00,660.41,128.48,735.79,43.83,3.25,0.00,2599.49,31.96,449.84,2018.23,82.22,1127.74,128.48,0.00,2468.83,100.53,22.71,3612.33,2897.08,0.00
1488.00,672.89,128.48,755.93,43.83,3.65,0.00,2485.98,20.24,472.72,1974.59,84.86,1093.33,104.68,0.00,2405.43,109.08,25.70,3496.76,2897.08,0.00
1519.50,697.99,128.48,712.66,43.83,3.97,0.00,2471.23,31.68,472.72,1954.27,91.07,1011.67,93.20,0.00,2314.18,139.82,23.01,3524.20,2897.08,0.00
1549.50,698.70,128.48,719.99,43.83,3.77,0.00,2441.57,30.30,515.45,1887.26,87.71,1064.09,121.87,0.00,2395.28,103.93,23.01,3567.25,2897.08,0.00
1578.00,721.49,128.48,745.01,43.83,3.54,0.00,2413.16,25.89,550.85,1856.34,77.91,1006.99,108.78,0.00,2350.80,114.95,25.53,3469.60,2897.08,0.00
1607.50,708.05,128.48,708.93,43.83,2.78,0.00,2417.55,26.46,602.73,1850.27,72.53,1058.67,123.67,0.00,2398.11,115.21,23.68,3610.37,2897.08,0.00
1639.00,694.81,128.48,672.77,43.83,4.37,0.00,2437.17,24.74,662.55,1803.15,71.84,1044.63,132.75,0.00,2398.30,112.95,22.64,3610.72,2897.08,0.00
1669.50,668.42,128.48,603.71,43.83,2.87,0.00,2419.82,27.94,672.72,1773.58,77.74,1026.93,116.70,0.00,2414.21,102.54,23.23,3616.64,2897.08,0.00
1699.50,708.13,128.48,575.98,43.83,5.46,0.00,2434.04,25.43,672.72,1851.58,72.51,1014.97,126.91,0.00,2445.32,122.82,23.70,3503.57,2897.08,0.00
1729.50,688.24,21.36,596.52,43.83,3.21,0.00,2373.79,20.03,732.74,1825.28,72.45,1043.21,118.83,0.00,2476.54,124.21,22.64,3489.80,2897.08,0.00
1758.00,713.37,21.36,602.73,43.83,4.70,0.00,2446.91,21.65,732.74,1843.78,77.33,1031.81,118.78,0.00,2481.16,111.48,22.64,3373.71,2897.08,0.00
1787.50,702.39,21.36,624.09,43.83,3.30,0.00,2371.51,25.94,732.74,1778.59,67.57,1025.56,120.77,0.00,2502.09,105.65,23.25,3375.70,2897.08,0.00
1818.50,726.13,23.80,633.08,43.83,2.99,0.00,2362.26,23.01,774.24,1897.31,72.94,1036.90,99.96,0.00,2476.72,121.39,23.25,3383.43,2897.08,0.00
1848.00,718.12,24.11,607.41,43.83,2.22,0.00,2445.24,22.35,774.24,1786.40,70.82,1009.11,136.48,0.00,2479.07,109.64,22.28,3413.44,2897.08,0.00
1878.50,726.33,28.94,650.70,43.83,4.83,0.00,2456.40,29.75,774.24,1863.89,70.82,1029.53,126.83,0.00,2482.76,132.54,22.28,3370.38,2897.08,0.00
1909.50,685.39,28.28,644.40,43.83,3.30,0.00,2449.17,27.82,774.24,1844.76,67.63,1008.01,102.74,0.00,2494.57,104.54,19.71,3219.57,2897.08,0.00
1939.50,681.77,46.16,647.01,43.83,2.69,0.00,2475.65,22.46,774.24,1810.29,68.59,951.07,135.12,0.00,2272.57,97.90,25.11,3055.72,108.19,0.00
1969.50,643.87,46.16,650.44,43.83,4.47,0.00,2161.03,16.91,774.24,1810.84,60.00,852.78,111.11,0.00,2046.64,115.72,24.60,3009.83,108.19,0.00
1999.50,694.39,32.50,705.88,43.83,3.91,0.00,1477.89,9.83,774.24,1737.22,51.45,702.22,124.61,0.00,1579.07,149.33,24.66,2964.52,108.19,0.00
2028.50,678.02,37.99,720.60,43.83,3.80,0.00,998.52,12.76,774.24,1544.30,33.45,584.57,115.24,0.00,1358.28,127.21,24.66,2867.05,108.19,0.00
2058.50,661.94,33.72,714.32,43.83,3.39,0.00,949.89,16.72,728.47,902.61,26.06,545.42,113.58,0.00,1359.47,140.69,24.66,2517.86,108.19,0.00
2089.50,611.89,40.89,682.18,43.83,4.92,0.00,890.17,16.60,673.53,648.94,25.82,484.93,127.26,0.00,1064.16,91.45,25.57,2095.88,108.19,0.00
2119.50,540.00,39.37,592.81,43.83,3.66,0.00,750.13,12.22,629.59,606.23,13.98,379.19,121.16,0.00,814.58,116.07,25.57,1754.73,108.19,0.00
2149.50,404.29,39.06,506.94,43.83,3.76,0.00,568.86,13.69,585.64,616.67,7.10,264.59,141.91,0.00,545.78,122.51,25.57,1458.00,108.19,0.00
2179.50,326.47,39.06,432.29,43.83,3.96,0.00,518.22,7.96,585.64,501.05,6.10,177.92,127.31,0.00,409.25,87.18,25.57,1327.15,108.19,0.00
2209.50,258.63,39.06,308.23,43.83,3.48,0.00,413.94,8.67,544.75,430.86,6.10,164.00,143.22,0.00,320.90,125.34,26.55,1045.41,108.19,0.00
2239.50,172.85,33.57,243.67,43.83,3.10,0.00,281.73,8.67,544.75,417.18,6.10,185.85,122.60,0.00,266.49,123.78,26.55,875.04,108.19,0.00
2269.00,124.78,33.57,112.44,43.83,2.65,0.00,250.30,7.91,487.37,266.22,6.10,148.22,106.84,0.00,241.73,135.09,28.56,656.07,108.19,0.00
2299.00,49.74,33.57,48.68,43.83,4.38,0.00,190.38,9.83,487.37,195.62,6.10,140.25,129.70,0.00,135.86,124.67,28.56,574.08,108.19,0.00
