Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1355.07,1397.55
7.50,5393.06,6102.22
29.50,11368.95,11705.08
59.50,17366.77,17910.26
89.50,21028.94,21686.90
119.50,22394.33,23201.76
149.50,22337.82,24430.67
179.50,12909.31,14558.26
209.50,7512.05,8669.53
239.50,9369.51,10788.20
269.50,13892.15,16813.82
299.00,15340.09,21103.39
329.00,19545.18,22860.08
359.50,15049.21,18010.88
389.50,11477.91,15192.69
419.50,12114.70,13896.62
449.50,14675.36,15860.05
479.50,20668.16,22318.86
509.50,27728.02,29323.43
539.50,25774.81,26549.18
569.50,21096.20,21755.13
599.50,15570.96,16058.10
629.50,13350.51,13714.30
659.50,17083.63,17878.70
689.50,20579.44,21041.50
719.50,20683.02,23135.70
749.50,18570.20,21307.95
779.50,15543.98,20308.20
809.50,14745.10,19698.01
839.50,14688.27,19692.16
869.50,13671.85,18514.54
899.50,15070.58,19901.13
929.50,18286.44,22199.93
959.50,18427.12,19906.25
989.50,14164.87,15287.82
1019.50,13603.35,15465.73
1049.50,13799.97,16891.85
1079.50,13687.55,17452.34
1109.50,13885.03,18320.80
1139.50,16059.01,21655.57
1169.50,16200.48,21424.06
1199.50,16686.41,21737.65
1229.00,14681.87,19716.14
1259.00,15942.91,21131.88
1289.50,15658.30,20119.83
1319.50,16498.51,21140.13
1349.50,16090.13,20153.59
1379.00,16457.39,20041.54
1409.00,17438.72,19958.06
1439.50,16277.87,18958.83
1469.50,15067.16,18195.44
1499.50,15651.62,18860.55
1529.50,16431.07,19267.35
1559.50,17389.54,19191.69
1589.50,18535.62,19748.35
1619.50,15503.48,16418.57
1648.00,2741.46,3058.11
1676.50,432.88,690.32
1707.00,432.88,690.32
1738.00,432.88,690.32
1769.00,432.88,690.32
1799.50,432.88,690.32
1828.00,432.88,690.32
1858.00,432.88,690.32
1889.50,432.88,690.32
1919.50,432.88,690.32
1949.50,432.88,690.32
1979.50,432.88,690.32
2009.50,432.88,690.32
2039.50,432.88,690.32
2069.50,432.88,690.32
2099.50,432.88,690.32
2129.50,432.88,690.32
2158.00,432.88,690.32
2187.00,432.88,690.32
2218.50,432.88,690.32
2249.50,432.88,690.32
