Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,8.95,5.33,3.88,6.93,8.29,11.43,-5.66,-17.85,-4.97,4.65
4.50,6.66,4.41,2.92,5.71,7.59,14.32,-12.64,-21.32,-8.53,1.12
24.00,6.46,4.00,2.77,3.89,10.84,14.24,-14.64,-21.80,-8.46,2.03
54.50,8.83,4.91,3.00,4.84,14.84,17.92,-11.70,-21.27,-6.96,4.84
84.50,9.91,7.02,5.92,12.58,19.00,22.98,-10.30,-20.07,-5.92,5.06
114.50,17.32,11.27,11.57,18.75,19.16,25.13,-4.76,-15.02,-0.21,11.12
144.50,77.77,34.08,21.67,20.63,14.35,5.82,-19.49,-35.78,-26.08,-43.30
174.50,138.11,68.09,29.80,-4.29,-19.88,-35.17,-91.47,-118.74,-96.42,-138.15
203.50,136.78,82.07,43.81,-4.56,-22.43,-40.39,-94.73,-108.07,-88.96,-128.00
233.00,144.56,91.74,48.92,-0.20,-15.58,-37.08,-82.82,-96.76,-81.41,-114.49
264.00,151.78,97.84,55.05,7.32,-4.82,-30.82,-75.72,-91.99,-77.03,-110.34
294.50,152.03,96.47,55.89,11.24,-4.90,-31.55,-76.86,-92.97,-76.86,-110.44
324.50,150.82,95.18,55.08,5.26,-5.63,-33.29,-77.92,-94.43,-77.37,-112.14
353.50,150.00,95.62,54.65,6.29,-5.83,-33.88,-80.10,-95.39,-77.68,-109.71
383.50,147.93,93.06,50.81,5.77,-11.35,-33.04,-84.43,-99.16,-81.07,-114.70
414.50,148.93,90.96,52.41,4.23,-9.21,-34.14,-86.24,-101.55,-82.18,-114.00
444.50,149.69,94.77,53.16,6.89,-9.41,-33.13,-85.14,-100.85,-81.04,-115.22
474.50,158.94,101.62,60.83,16.70,-4.98,-31.11,-74.32,-89.88,-70.98,-104.23
504.50,162.06,103.82,64.74,24.86,2.29,-17.82,-63.10,-84.29,-66.03,-102.17
534.50,158.25,103.79,65.18,22.35,0.29,-18.63,-66.38,-84.33,-67.33,-105.42
563.00,152.55,96.50,55.66,13.69,-8.51,-26.74,-74.07,-90.56,-72.52,-110.05
592.50,147.67,94.13,53.10,7.80,-11.51,-30.93,-81.03,-96.33,-76.57,-113.47
624.00,141.31,87.41,45.93,-0.96,-19.94,-42.26,-97.43,-112.17,-89.17,-122.87
654.50,142.51,84.69,41.97,-4.86,-17.05,-40.98,-100.89,-115.47,-91.18,-125.79
684.50,155.11,103.51,62.49,21.10,-1.57,-25.91,-79.74,-98.34,-76.34,-108.22
714.50,160.46,104.29,64.59,22.73,3.00,-20.23,-72.20,-89.87,-70.86,-106.59
744.50,159.64,104.52,65.17,23.10,2.63,-15.65,-67.45,-84.29,-66.07,-102.97
774.50,163.43,106.17,65.67,26.42,5.74,-14.04,-58.72,-77.78,-60.22,-98.12
803.50,160.43,104.65,64.10,23.43,5.51,-15.77,-60.81,-82.50,-62.81,-101.59
833.50,156.06,102.58,60.11,20.59,1.70,-18.32,-66.03,-86.77,-65.89,-104.73
864.50,158.31,102.81,60.89,19.49,0.05,-20.82,-65.93,-86.32,-66.42,-103.79
894.50,160.56,102.40,62.67,20.30,4.53,-18.95,-64.03,-83.60,-63.85,-99.95
924.50,162.18,106.56,66.50,23.04,3.79,-16.59,-63.46,-84.48,-63.75,-101.39
954.50,157.28,102.93,62.39,20.49,2.32,-19.74,-69.03,-90.26,-68.24,-104.53
984.50,151.31,97.10,56.43,13.85,-11.72,-31.12,-78.82,-96.73,-73.71,-111.59
1014.50,150.44,94.96,56.01,5.53,-9.21,-28.75,-82.73,-98.72,-75.53,-112.50
1044.50,152.38,98.72,56.91,12.52,-7.44,-30.19,-82.75,-100.56,-76.69,-111.96
1074.50,153.46,96.91,57.54,15.89,-6.00,-29.84,-83.73,-99.00,-75.57,-113.17
1104.50,157.27,102.66,63.49,23.04,5.12,-17.92,-72.94,-91.95,-70.42,-106.93
1134.50,155.96,98.99,61.98,20.13,1.01,-20.95,-75.20,-92.08,-70.10,-106.49
1161.00,153.54,98.37,57.68,15.31,-6.54,-24.90,-78.32,-95.68,-73.04,-110.96
1191.00,158.29,101.96,63.25,21.02,2.29,-22.83,-70.98,-90.29,-68.26,-105.36
1224.50,160.76,102.91,66.08,26.04,5.57,-13.87,-61.88,-83.71,-63.75,-99.97
1252.50,160.98,106.68,66.00,24.32,5.18,-14.87,-64.71,-86.36,-64.92,-101.33
1282.50,162.95,106.69,69.18,28.08,6.01,-12.76,-57.06,-78.34,-58.46,-94.75
1314.50,163.08,109.67,69.67,27.96,7.52,-12.58,-54.98,-75.54,-56.52,-91.91
1342.00,158.55,102.82,63.77,23.70,3.38,-20.26,-54.11,-75.66,-58.20,-94.80
1371.00,158.31,103.24,61.00,19.21,4.01,-23.08,-51.29,-72.18,-58.86,-96.41
1403.50,146.00,101.11,64.38,23.81,6.13,-18.70,-39.78,-54.42,-44.40,-71.37
1434.50,65.41,79.42,68.56,61.00,44.43,55.01,45.30,65.10,61.31,72.06
1464.50,19.24,52.60,49.55,75.24,85.12,104.93,86.37,105.18,98.45,116.80
1494.50,-34.36,25.79,39.32,86.29,85.31,107.66,93.87,110.73,105.58,133.22
1524.50,-43.66,-5.01,24.40,65.00,78.19,98.71,84.43,101.47,98.56,123.26
1554.50,-49.90,-8.72,18.10,55.71,72.14,90.01,75.03,90.48,88.47,111.54
1584.50,-56.95,-20.27,4.88,36.72,44.88,63.15,58.12,70.94,75.29,93.03
1614.50,-74.95,-34.32,-4.41,23.40,32.77,52.20,36.53,54.25,59.11,83.13
1644.50,-70.64,-33.88,-5.53,25.41,34.71,54.47,37.31,56.18,60.63,88.88
1672.50,-66.22,-25.11,2.26,31.87,44.50,60.22,48.58,66.34,67.88,91.85
1701.50,-67.05,-25.60,1.37,30.45,39.30,57.27,47.00,62.24,67.54,91.50
1733.00,-71.26,-27.18,-2.07,26.03,35.87,52.69,40.26,57.03,59.87,76.72
1764.00,-72.07,-30.90,-5.56,23.19,34.19,51.30,38.54,55.09,60.68,74.95
1794.50,-65.43,-26.31,-2.16,26.05,39.19,53.95,42.73,58.42,64.56,81.29
1824.50,-66.21,-26.33,-3.29,25.16,35.68,51.18,41.29,58.11,63.69,77.84
1854.50,-68.29,-27.88,-5.00,22.89,33.78,49.18,37.56,52.69,60.90,77.33
1884.50,-71.87,-30.25,-4.51,22.22,32.65,48.41,36.29,54.00,59.99,79.01
1914.50,-67.45,-26.13,-2.54,24.29,34.48,49.54,38.77,55.97,62.93,77.35
1943.50,-66.31,-21.96,1.57,28.68,39.71,52.40,44.41,59.18,66.38,84.40
1973.50,-71.66,-27.75,-5.12,21.74,27.39,42.19,30.22,46.63,55.90,75.50
2004.50,-85.03,-46.47,-19.35,4.01,15.38,30.95,16.02,33.00,43.00,64.52
2034.50,-91.11,-48.23,-20.06,1.59,12.93,29.72,12.56,29.97,40.59,61.74
2064.50,-90.58,-49.99,-21.15,-2.52,13.19,24.88,11.43,25.88,37.12,55.08
2094.50,-93.68,-53.00,-24.47,-4.12,9.68,20.19,6.32,17.94,30.27,46.41
2124.50,-99.36,-64.75,-34.14,-11.23,3.14,13.02,2.24,6.13,21.43,41.15
2154.00,-97.01,-63.21,-31.42,-9.80,3.30,12.54,2.93,7.51,22.59,44.96
2184.00,-95.36,-62.35,-29.98,-7.44,6.08,14.06,4.06,11.72,24.80,46.08
2214.50,-89.63,-57.90,-26.79,-5.42,11.25,22.99,9.98,22.85,33.54,56.42
