Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-2.66,-2.54
14.00,-2.60,-2.37
42.50,-2.57,-2.74
72.50,-2.57,-2.71
102.50,-2.47,-2.56
132.50,4.17,5.39
162.50,87.04,79.57
192.50,197.20,183.37
222.50,216.76,215.76
252.50,219.29,218.52
282.50,218.40,219.95
311.50,219.11,220.27
341.50,216.92,220.90
372.50,215.56,220.59
401.50,214.53,212.57
431.50,217.48,216.66
462.50,218.23,217.05
492.50,218.88,217.53
522.50,217.24,217.72
552.50,219.03,217.61
582.50,217.17,218.19
612.50,214.95,217.63
642.50,213.16,216.76
672.50,217.08,218.00
702.50,218.58,217.87
732.50,213.28,217.45
761.50,216.38,217.52
791.00,216.81,217.98
822.00,216.93,217.96
852.00,217.29,218.02
882.00,219.47,217.65
912.50,219.39,218.09
942.50,215.33,217.46
971.50,214.98,218.09
1001.50,218.17,218.49
1032.50,217.72,218.44
1062.50,216.88,218.13
1092.50,218.62,217.96
1122.50,216.79,217.58
1152.50,216.23,218.08
1182.50,215.49,217.26
1212.50,217.00,218.02
1242.50,217.40,217.76
1271.50,219.45,218.35
1301.50,220.39,218.31
1332.50,215.39,217.73
1362.50,129.94,217.08
1392.50,65.15,217.06
1422.50,55.15,216.93
1452.50,55.85,216.76
1481.00,53.37,217.17
1511.00,54.11,216.97
1542.50,51.62,216.61
1572.50,54.53,216.21
1602.00,49.80,216.81
1632.00,53.21,217.23
1662.50,51.52,217.26
1692.50,55.32,217.35
1722.50,52.39,217.81
1752.50,55.53,218.33
1782.50,55.23,218.24
1812.50,56.89,217.67
1842.50,58.03,217.25
1872.00,58.95,217.22
1901.00,59.43,216.58
1931.50,56.50,216.80
