Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,57.87,0.44,0.30,0.00,0.06,682.08,35.86,11.78,0.30,241.34,1.16,37.23,0.30,24.43,170.39,0.30,0.00
3.50,0.30,0.30,0.30,61.75,0.28,0.30,0.00,0.06,691.23,35.86,11.78,0.30,253.95,1.16,37.23,0.30,26.43,162.05,0.30,0.00
21.50,0.30,0.30,0.30,48.48,0.49,0.30,0.00,0.06,677.60,35.86,11.78,0.30,253.55,1.16,27.26,0.30,26.70,192.85,0.30,0.00
51.50,0.30,0.30,0.30,41.32,0.23,0.30,0.00,0.06,685.74,35.86,11.78,0.30,247.30,1.16,19.33,0.30,26.70,200.72,0.30,0.00
81.50,0.30,0.30,0.30,36.71,0.39,0.30,0.00,0.06,697.95,35.86,11.78,0.30,285.65,1.16,20.45,0.30,26.86,187.12,0.30,0.00
111.50,0.30,0.30,134.58,56.95,0.49,0.30,0.00,0.06,855.91,272.53,11.78,0.30,252.10,1.16,27.47,0.30,27.16,81.09,0.30,0.00
141.50,232.65,0.30,736.49,61.71,0.26,446.48,0.00,0.06,1145.10,1198.14,11.78,0.30,245.12,1.16,31.59,0.30,27.16,211.98,0.30,0.00
171.50,953.24,0.30,1475.90,38.05,0.18,1526.76,0.00,15.30,1292.85,1310.34,17.52,0.30,236.67,1.16,37.84,0.30,27.16,126.17,0.30,0.00
200.00,1319.17,0.30,1590.29,25.67,0.37,2075.09,0.00,24.60,1350.27,1295.89,17.52,0.30,220.34,1.16,37.84,0.30,26.43,154.23,0.30,0.00
229.50,1498.52,0.30,1664.25,42.15,5.97,2123.47,0.00,30.03,1337.30,1484.70,17.52,0.30,243.09,1.16,44.25,0.30,26.45,118.87,0.30,0.00
261.00,1581.86,0.30,1737.31,289.34,11.74,2145.77,697.70,45.27,1402.91,1505.37,17.52,0.30,238.50,1.16,43.44,0.30,26.43,210.10,0.30,0.00
291.50,1656.30,0.30,1803.03,403.83,11.81,2245.93,1817.50,50.10,1438.93,1568.49,17.52,0.30,250.96,1.16,16.17,0.30,26.37,87.54,0.30,0.00
321.50,1675.99,0.30,1824.39,464.93,14.73,2312.92,1997.14,62.56,1438.93,1646.50,17.52,0.30,233.60,1.16,37.54,0.30,26.43,124.68,0.30,0.00
