Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
226.50,69.57,98.37,91.70,42.66,10.81,8.75,9.00,308.41,292.95,258.43,185.42,160.66,53.96,16.40,13.60,377.21,357.70,336.95,293.03,209.93,113.66,38.71,19.31,453.22,446.34,430.98,388.51,322.13,216.24,142.31,79.55,518.37,509.74,483.20,434.61,371.51,253.89,136.87,86.31,536.13,459.72,335.58,266.58,270.99,424.44,458.39,151.13,401.24,416.31,317.19,117.85,80.86,77.07,52.63,59.57,256.48,203.25,144.61,95.41,70.80,57.86,42.71,30.33,196.37,138.82,135.23,95.79,65.15,58.23,34.45,35.82,139.52,140.44,90.69,71.78,60.17,56.55,53.50,51.00,80.85,86.84,73.09,67.19,57.41,49.57,41.37,30.42,57.48,49.12,40.65,36.72,33.97,31.38,32.28,32.68,35.94,34.52,32.29,30.01,30.32,23.07,17.59,12.16,47.91,43.59,41.51,34.81,26.02,19.00,12.80,10.62,17.31,16.98,7.64,12.31,11.04,8.42,8.52
256.50,119.59,162.79,174.40,139.37,57.81,17.81,14.57,296.59,287.89,271.35,235.61,232.23,150.16,54.80,30.48,339.73,330.96,323.84,299.41,258.85,187.30,107.59,57.24,393.38,390.20,375.84,348.08,309.57,254.04,194.79,144.74,468.86,452.85,428.36,391.07,352.24,252.87,154.84,92.25,433.53,338.39,238.74,200.02,250.45,466.95,450.13,159.50,284.02,341.11,252.11,89.34,66.94,65.40,50.89,58.00,175.46,132.99,103.71,73.78,59.90,54.53,42.71,39.97,141.95,87.85,81.30,68.29,54.85,51.03,44.36,40.97,60.87,82.06,56.92,50.93,47.76,47.18,45.68,44.89,68.00,72.21,57.20,47.29,36.44,32.85,30.92,25.00,27.77,25.42,25.33,24.65,26.00,24.04,24.49,24.54,32.07,30.84,29.38,27.13,22.37,16.88,11.39,9.18,43.46,37.52,34.10,24.32,16.31,10.93,12.80,10.62,8.00,7.57,7.64,7.08,8.13,8.42,8.52
286.50,142.14,186.88,198.31,178.31,120.68,62.16,35.27,291.14,280.72,268.47,241.51,239.89,181.60,115.30,66.38,331.40,325.66,319.43,297.56,261.53,196.46,134.10,105.53,395.54,387.39,369.83,343.03,299.90,246.65,182.44,137.69,450.00,428.66,401.58,367.39,334.04,241.87,157.73,85.58,369.25,256.91,178.09,160.50,228.30,451.47,440.21,148.55,190.36,301.24,207.73,71.11,55.63,55.55,46.48,51.82,120.37,93.60,75.74,56.73,47.97,46.16,42.26,37.05,92.56,62.76,54.59,50.17,42.80,40.48,38.92,36.21,38.32,55.98,38.28,36.32,34.75,35.36,34.70,35.05,55.87,58.17,43.38,33.80,26.02,25.35,24.49,21.15,20.82,20.73,20.58,20.71,22.09,20.88,20.66,20.75,30.57,28.66,25.53,22.51,16.00,11.61,11.39,9.18,35.94,26.31,23.91,15.40,11.71,10.93,9.23,9.22,8.00,7.57,7.64,7.08,8.13,8.42,7.10
316.50,152.81,190.49,205.82,186.61,146.55,114.71,76.15,279.88,273.77,262.37,236.66,234.17,182.94,137.25,91.00,315.13,309.52,303.74,282.71,250.75,184.35,136.55,110.54,366.27,358.30,342.94,313.56,274.48,226.48,166.08,121.11,409.93,384.33,366.84,333.19,302.50,224.59,157.11,80.61,296.95,188.18,134.01,134.25,210.34,435.41,429.57,139.86,125.19,267.83,171.19,51.38,41.91,43.17,38.06,43.21,78.68,62.95,52.63,40.74,35.19,35.29,34.69,31.03,45.85,48.67,38.02,35.60,32.34,31.24,31.76,29.99,29.73,42.46,30.65,29.16,28.36,28.84,28.41,28.98,45.62,47.10,31.82,25.42,22.06,22.17,21.53,18.92,16.98,16.81,16.84,17.04,18.98,17.23,17.68,16.96,28.35,25.64,21.75,17.88,12.28,9.43,8.55,9.18,24.82,15.23,16.90,11.51,9.48,8.74,9.23,9.22,8.00,7.57,7.64,7.08,8.13,8.42,7.10
346.50,159.64,194.05,201.02,188.98,151.41,129.99,97.54,268.30,262.25,254.55,225.49,223.07,172.27,136.48,98.42,302.68,298.88,292.90,271.98,232.79,170.60,127.16,104.35,353.08,345.08,329.02,306.22,259.67,207.23,147.52,107.92,424.46,389.75,369.74,330.69,290.48,209.16,143.65,75.91,233.54,143.83,104.78,116.15,215.55,450.02,445.48,141.64,82.83,236.75,141.39,39.32,33.77,35.31,31.96,37.02,46.79,39.77,35.81,31.48,29.00,28.93,29.15,26.95,27.56,43.42,30.73,28.12,27.82,26.78,28.10,26.23,25.08,35.61,25.86,24.50,24.68,24.45,24.74,25.19,33.25,33.38,21.77,19.00,18.30,18.49,18.69,16.79,14.83,14.61,14.71,14.89,16.69,15.09,16.28,14.73,25.35,21.77,16.80,12.66,10.01,8.00,8.55,7.76,16.81,10.90,13.15,10.07,9.48,8.74,9.23,9.22,8.00,7.57,7.64,7.08,8.13,8.42,7.10
376.50,159.03,186.25,193.43,180.91,148.55,129.90,98.40,270.61,262.10,253.26,221.79,218.89,164.87,131.86,98.32,305.97,299.26,290.66,269.34,230.49,167.45,124.80,98.65,356.85,350.17,330.50,307.14,263.22,202.92,145.07,105.52,419.29,386.87,357.88,315.24,277.79,205.34,141.56,76.33,185.52,113.64,85.91,104.70,213.97,461.03,441.44,146.77,59.89,208.27,118.16,33.76,29.22,30.36,28.97,33.24,30.89,28.00,28.13,25.91,24.51,25.13,25.38,24.73,22.81,40.51,25.54,24.26,24.86,23.00,24.50,23.34,21.36,28.42,21.39,20.76,21.02,19.96,21.12,21.54,21.43,22.12,17.17,16.81,16.15,16.36,16.56,15.38,14.83,13.18,12.58,13.41,14.53,13.67,14.86,13.29,20.78,16.55,11.43,8.97,8.60,8.00,8.55,7.76,13.15,9.50,10.98,10.07,8.08,8.74,9.23,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
406.50,162.60,187.36,193.93,181.18,149.41,129.90,98.40,268.34,259.27,250.84,221.59,219.39,164.72,130.68,97.69,298.91,294.75,287.16,267.74,227.77,163.69,123.85,101.35,350.63,341.43,322.69,296.90,254.21,200.19,141.69,104.12,418.86,386.94,354.54,309.08,272.90,199.56,141.84,75.40,156.17,91.80,74.89,96.92,219.27,456.41,449.02,154.92,45.01,188.54,101.65,29.94,25.57,26.56,25.94,29.43,25.42,22.76,23.48,22.10,20.90,22.27,21.55,21.64,19.82,38.33,21.82,21.19,21.91,20.01,20.95,20.45,18.32,24.15,18.44,17.92,18.05,17.83,18.04,18.66,17.51,17.68,15.65,14.67,14.73,14.94,15.16,13.97,12.56,11.76,12.58,11.97,13.13,12.19,13.34,13.29,14.73,11.48,8.57,8.97,8.60,8.00,8.55,7.76,10.34,9.50,9.58,8.67,8.08,8.74,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
435.50,162.60,189.12,193.06,179.24,149.41,130.95,98.40,266.34,259.08,250.84,219.52,216.30,163.06,132.73,99.58,295.81,293.43,286.67,263.31,224.86,159.99,121.39,99.53,340.54,328.53,309.91,287.53,245.21,193.49,140.89,106.00,384.03,373.11,357.80,319.55,281.30,199.64,140.14,76.87,129.50,77.94,69.25,95.80,222.10,450.13,461.64,167.93,34.46,169.85,89.12,26.62,22.66,24.39,23.76,27.29,21.65,19.88,20.48,19.90,18.55,19.29,19.29,18.73,16.81,36.85,19.58,18.93,19.76,17.82,18.85,19.01,18.32,21.07,16.23,15.72,15.90,16.36,15.90,16.52,16.10,15.49,14.20,14.67,13.34,13.51,13.77,13.97,11.15,10.29,11.10,11.97,13.13,12.19,11.86,11.88,11.04,11.48,8.57,8.97,8.60,8.00,8.55,7.76,10.34,8.07,9.58,8.67,8.08,8.74,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
465.50,165.15,188.18,192.53,179.26,149.83,130.46,101.71,255.39,250.56,244.63,217.53,214.99,165.17,136.56,106.09,283.31,279.52,272.51,257.04,223.57,167.21,124.64,104.08,324.34,314.93,298.18,274.71,233.63,185.25,137.58,106.68,373.11,353.10,340.54,310.11,283.48,198.17,136.31,76.00,108.08,70.90,69.45,100.70,232.23,468.85,469.03,183.30,30.25,153.69,80.36,24.33,22.66,22.93,22.35,27.29,18.71,17.70,18.32,17.70,17.12,17.14,17.84,18.73,16.81,36.85,18.09,17.51,17.57,16.33,17.46,17.53,15.38,18.17,14.78,14.30,14.48,14.96,14.48,15.08,14.69,14.05,12.80,12.55,13.34,13.51,12.37,12.52,11.15,10.29,11.10,10.52,11.69,10.80,11.86,10.47,11.04,11.48,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,9.58,8.67,8.08,8.74,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
496.50,163.67,184.68,188.37,176.96,149.61,132.60,104.24,258.36,251.72,245.47,218.22,213.13,160.92,135.94,107.82,289.77,285.02,278.78,259.23,223.67,159.52,121.89,103.52,334.39,323.11,302.52,277.49,234.96,183.40,138.88,106.40,389.62,372.06,350.51,312.49,279.86,194.26,132.58,76.69,98.54,72.17,71.84,103.91,251.67,479.46,483.28,200.44,29.71,140.21,73.83,24.33,22.66,22.93,22.35,25.88,18.71,17.70,16.89,17.70,15.67,15.72,16.43,16.52,14.69,35.44,16.67,16.03,17.57,14.83,16.03,16.10,15.38,18.17,14.78,14.30,14.48,13.54,14.48,15.08,13.29,14.05,12.80,12.55,11.94,12.12,12.37,12.52,9.71,10.29,9.71,10.52,11.69,10.80,11.86,10.47,11.04,11.48,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
526.50,166.69,188.41,190.51,176.64,150.29,133.42,102.04,262.57,255.35,247.59,217.89,215.57,161.67,137.16,110.09,292.69,288.28,280.76,260.98,225.83,165.16,124.44,102.58,341.28,330.96,308.73,286.89,243.37,186.71,140.31,109.13,389.16,378.01,360.44,320.54,282.31,199.22,136.92,81.23,101.01,79.02,78.67,108.97,257.41,480.74,493.50,217.88,26.93,129.49,70.59,24.33,22.66,24.54,22.35,27.30,17.21,16.15,15.47,15.57,14.28,15.72,16.43,15.04,13.29,35.44,15.27,14.63,15.47,14.83,16.03,14.66,13.21,15.21,13.39,12.91,13.08,13.54,13.08,13.59,13.29,12.65,11.36,11.13,11.94,12.12,12.37,11.12,9.71,10.29,9.71,10.52,11.69,10.80,10.47,10.47,11.04,11.48,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
555.50,168.21,188.17,190.51,178.70,151.45,133.42,104.44,264.41,260.52,251.88,222.46,219.21,163.04,137.18,109.70,301.37,296.13,288.13,266.99,228.21,164.54,123.15,101.68,347.27,338.57,319.21,292.48,247.68,189.45,139.08,105.03,412.45,397.93,374.03,329.16,293.70,201.72,136.37,80.03,114.83,92.65,88.55,118.19,274.53,508.73,502.33,237.37,30.36,122.32,73.01,25.96,24.23,26.83,24.51,29.16,15.65,14.71,15.47,15.57,14.28,14.33,15.04,15.04,13.29,34.05,15.27,14.63,14.07,13.44,14.63,14.66,13.21,15.21,13.39,12.91,13.08,13.54,13.08,13.59,13.29,12.65,11.36,11.13,11.94,12.12,12.37,11.12,9.71,10.29,9.71,10.52,11.69,10.80,10.47,10.47,11.04,8.62,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
585.50,170.46,190.01,195.06,181.83,152.46,135.05,104.92,267.12,258.69,251.12,223.83,219.19,165.16,139.22,110.78,294.89,289.54,282.83,264.70,231.09,168.77,122.84,102.66,341.29,329.62,304.06,278.07,238.30,188.81,140.25,106.52,398.33,385.57,370.29,325.24,283.32,194.96,134.94,79.56,121.32,104.85,98.66,127.24,293.56,530.26,524.73,253.38,30.45,116.90,77.79,28.42,26.37,29.78,27.34,32.10,15.65,14.71,15.47,14.15,14.28,14.33,15.04,15.04,13.29,34.05,15.27,13.21,14.07,13.44,14.63,14.66,13.21,15.21,13.39,12.91,13.08,12.12,13.08,13.59,13.29,12.65,11.36,11.13,11.94,12.12,10.98,11.12,9.71,10.29,9.71,10.52,11.69,10.80,10.47,10.47,9.63,8.62,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
616.00,172.20,192.84,194.91,182.22,154.27,136.10,107.54,265.22,259.12,250.60,223.32,216.85,163.47,137.83,114.27,295.71,290.77,283.08,262.74,225.28,163.66,122.02,101.77,330.96,318.69,300.81,273.60,233.78,187.18,141.68,106.57,389.37,372.64,356.78,317.75,282.25,201.00,134.95,84.94,128.58,114.23,109.07,138.52,306.96,509.94,522.42,260.08,29.30,112.79,81.73,30.84,27.79,32.17,27.34,32.10,15.65,14.71,15.47,14.15,14.28,14.33,15.04,15.04,11.84,32.63,13.84,13.21,14.07,13.44,14.63,14.66,13.21,13.06,13.39,12.91,13.08,12.12,13.08,12.18,13.29,12.65,11.36,11.13,11.94,12.12,10.98,11.12,9.71,8.90,9.71,10.52,11.69,10.80,10.47,10.47,9.63,8.62,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
645.50,172.39,190.49,194.10,181.04,152.79,136.42,107.48,262.14,253.78,248.54,220.38,216.83,164.62,139.39,117.26,291.54,288.48,281.01,263.16,228.53,165.78,122.86,104.15,338.18,327.53,302.66,278.70,238.87,187.85,139.73,101.54,402.27,391.57,368.93,329.34,288.31,195.91,130.21,79.21,138.07,124.36,115.93,147.90,320.14,535.40,530.97,266.32,29.30,108.36,83.27,30.84,27.79,32.17,27.34,35.11,14.24,14.71,14.02,14.15,14.28,14.33,15.04,15.04,11.84,32.63,13.84,13.21,14.07,13.44,14.63,14.66,13.21,13.06,11.97,12.91,11.64,12.12,13.08,12.18,13.29,12.65,11.36,11.13,11.94,10.72,10.98,11.12,9.71,8.90,9.71,10.52,10.29,10.80,10.47,10.47,9.63,8.62,8.57,8.97,8.60,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
675.50,172.39,189.51,194.32,181.12,154.49,136.42,107.83,263.57,257.82,252.20,225.58,219.26,165.25,137.86,113.06,294.18,290.17,282.88,265.78,232.07,163.08,122.16,105.22,338.53,327.26,306.29,280.28,241.11,191.98,143.64,105.65,397.42,384.90,369.27,325.35,292.58,200.15,133.25,81.41,147.29,132.82,118.48,147.57,331.14,540.22,539.84,270.18,31.50,105.61,84.70,30.84,29.34,33.58,29.66,35.11,14.24,14.71,14.02,14.15,14.28,14.33,15.04,15.04,11.84,31.20,13.84,13.21,14.07,13.44,13.24,13.25,13.21,13.06,11.97,11.51,11.64,12.12,11.69,12.18,11.84,12.65,11.36,11.13,11.94,10.72,10.98,11.12,9.71,8.90,9.71,10.52,10.29,10.80,10.47,10.47,9.63,8.62,8.57,8.97,7.20,8.00,7.15,7.76,8.22,8.07,8.18,8.67,8.08,7.33,7.80,9.22,8.00,7.57,6.23,7.08,8.13,6.97,7.10
