Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
600.5,0.0,4.9e-05,0.0,3.7e-05,0.0,1.4e-05,7.2e-05,3e-06,0.000148,0.000126,0.0,0.000365,0.001284,3.5e-05,0.000597,0.0,5.1e-05,0.000203,0.001223,4.3e-05
630.5,0.0,4.9e-05,0.0,4.4e-05,0.0,1.4e-05,7.9e-05,3e-06,0.000148,0.000109,0.0,0.000346,0.001339,3.8e-05,0.000729,0.0,4.8e-05,0.000203,0.001264,4.2e-05
660.5,0.0,4.9e-05,0.0,2.9e-05,0.0,1.4e-05,9.5e-05,3e-06,0.000148,9.8e-05,0.0,0.000366,0.001347,3.9e-05,0.000768,2.7e-05,4.6e-05,0.000203,0.00136,4.4e-05
690.5,0.0,4.9e-05,0.0,4.2e-05,0.0,1.7e-05,6.7e-05,3e-06,0.000148,9e-05,0.0,0.000401,0.00133,4.5e-05,0.000846,2.8e-05,4.6e-05,0.000203,0.001429,4e-05
720.5,0.0,4.9e-05,0.0,4.5e-05,0.0,1.7e-05,9.7e-05,3e-06,8e-05,0.000111,0.0,0.00043,0.001359,4.6e-05,0.000833,2.5e-05,4.6e-05,0.000203,0.00151,4.9e-05
750.5,0.0,4.9e-05,0.0,3.6e-05,0.0,1.7e-05,9.5e-05,3e-06,0.0001,9.7e-05,0.0,0.000422,0.001428,4.5e-05,0.000855,3.3e-05,4.9e-05,0.000203,0.001511,4.9e-05
780.5,0.0,4.9e-05,0.0,4.5e-05,0.0,1.7e-05,6.3e-05,3e-06,0.0001,7.4e-05,0.0,0.00043,0.00142,4.5e-05,0.000859,3.3e-05,4.6e-05,0.000203,0.001515,4.9e-05
810.5,0.0,4.9e-05,0.0,3.1e-05,0.0,1.7e-05,9e-05,3e-06,0.0001,7.6e-05,0.0,0.00042,0.001417,4.3e-05,0.000931,4.2e-05,4.9e-05,0.000203,0.001536,5.3e-05
840.5,0.0,4.9e-05,0.0,4.6e-05,0.0,1.7e-05,9.9e-05,3e-06,5.8e-05,6.5e-05,0.0,0.000443,0.00136,4.6e-05,0.000957,2.4e-05,4.7e-05,0.000203,0.001576,5.4e-05
870.5,0.0,4.9e-05,0.0,3.7e-05,0.0,1.4e-05,6e-05,3e-06,6.8e-05,7.5e-05,0.0,0.000452,0.001219,3.8e-05,0.000907,4.2e-05,5e-05,0.000203,0.00162,5e-05
899.5,0.0,4.9e-05,0.0,2.3e-05,0.0,1.4e-05,7.8e-05,3e-06,6.8e-05,7.5e-05,0.0,0.000452,0.00116,3.8e-05,0.00079,6e-06,5e-05,0.000203,0.001622,4.7e-05
929.0,0.0,4.9e-05,0.0,2.3e-05,0.0,1.4e-05,9e-05,3e-06,3.4e-05,7.2e-05,0.0,0.00042,0.001163,4.1e-05,0.000736,6e-06,5.3e-05,0.000203,0.001473,4.7e-05
959.5,0.0,4.9e-05,0.0,3e-05,0.0,1.4e-05,8.8e-05,3e-06,7.7e-05,5.1e-05,0.0,0.000389,0.001128,3.8e-05,0.000661,6e-06,4.9e-05,0.000203,0.001407,4e-05
990.0,0.0,4.9e-05,0.0,4.2e-05,0.0,1.4e-05,0.000122,3e-06,7.7e-05,6.3e-05,0.0,0.000356,0.00121,4.2e-05,0.000646,6e-06,5.2e-05,0.000203,0.001305,4.8e-05
1020.0,0.0,4.9e-05,0.0,4.2e-05,0.0,1.4e-05,7.8e-05,3e-06,4.6e-05,4.6e-05,0.0,0.000335,0.001389,4.1e-05,0.00068,6e-06,4.7e-05,0.000203,0.00128,4.1e-05
1050.0,0.0,4.9e-05,0.0,3.7e-05,0.0,1.4e-05,0.000124,3e-06,4.6e-05,5.7e-05,0.0,0.000322,0.001459,3.1e-05,0.000864,6e-06,4.7e-05,0.000203,0.001266,3.8e-05
1080.0,0.0,4.9e-05,0.0,2.9e-05,0.0,1.4e-05,8.8e-05,3e-06,4.6e-05,6.3e-05,0.0,0.000356,0.001491,3.8e-05,0.001016,6e-06,4.3e-05,0.000203,0.001323,4.2e-05
1110.0,0.0,4.9e-05,0.0,3e-05,0.0,1.4e-05,6.9e-05,3e-06,5e-05,4.1e-05,0.0,0.000403,0.001434,4.3e-05,0.000947,3.2e-05,3.7e-05,0.000203,0.00154,4.8e-05
1140.5,0.0,4.9e-05,0.0,2.3e-05,0.0,1.4e-05,9.6e-05,3e-06,3.3e-05,3e-05,0.0,0.000482,0.001412,5e-05,0.000929,0.0,4.6e-05,0.000203,0.001665,5.3e-05
1170.5,0.0,4.9e-05,0.0,3e-05,0.0,1.4e-05,7.9e-05,3e-06,7.5e-05,4.5e-05,0.0,0.000456,0.001383,5e-05,0.000884,0.0,4.9e-05,0.000203,0.0017,6e-05
1200.5,0.0,4.9e-05,0.0,3e-05,0.0,1.4e-05,8.1e-05,3e-06,7.5e-05,5.8e-05,0.0,0.000453,0.001315,4.6e-05,0.000835,0.0,5.4e-05,0.000203,0.001697,5.4e-05
1230.5,0.0,4.9e-05,0.0,3e-05,0.0,1.4e-05,8.6e-05,3e-06,5.2e-05,0.0,0.0,0.000461,0.001066,4.7e-05,0.000782,0.0,5.4e-05,0.000203,0.001678,4.7e-05
1260.5,0.0,4.9e-05,0.0,2.7e-05,0.0,1.4e-05,0.000104,3e-06,5.2e-05,5e-05,0.0,0.000445,0.000994,3.9e-05,0.00058,0.0,4.8e-05,0.000203,0.001632,4e-05
1290.5,0.0,4.9e-05,0.0,2.7e-05,0.0,1.4e-05,7.8e-05,3e-06,5.2e-05,5.9e-05,0.0,0.000442,0.000972,3.8e-05,0.000404,0.0,4.9e-05,0.000203,0.001383,4.1e-05
1320.5,0.0,4.9e-05,0.0,2.1e-05,0.0,1.4e-05,9.3e-05,3e-06,5.2e-05,3.7e-05,0.0,0.000367,0.000906,3.9e-05,0.000431,0.0,4.6e-05,0.000203,0.001178,3.8e-05
1350.5,0.0,4.9e-05,0.0,2.1e-05,0.0,1.4e-05,9.3e-05,3e-06,5.2e-05,5.4e-05,0.0,0.000285,0.000877,4.1e-05,0.000353,0.0,4.6e-05,0.000203,0.001144,3.9e-05
1380.5,0.0,4.9e-05,0.0,5.2e-05,0.0,1.4e-05,7.3e-05,3e-06,5.2e-05,5.9e-05,0.0,0.000293,0.000934,3.2e-05,0.000399,0.0,4e-05,0.000203,0.001049,4e-05
1410.5,0.0,4.9e-05,0.0,3.6e-05,0.0,1.4e-05,8.3e-05,3e-06,5.2e-05,7.7e-05,0.0,0.000249,0.000909,3.8e-05,0.000489,0.0,4e-05,0.000203,0.001011,3.7e-05
1440.5,0.0,4.9e-05,0.0,3.3e-05,0.0,1.4e-05,9.3e-05,3e-06,5.2e-05,3.8e-05,0.0,0.000253,0.000968,3.8e-05,0.000472,0.0,4.1e-05,0.000203,0.00106,4.1e-05
1470.5,0.0,4.9e-05,0.0,3.2e-05,0.0,1.4e-05,0.000112,3e-06,5.2e-05,5e-05,0.0,0.000265,0.001025,4.2e-05,0.000624,0.0,4.2e-05,0.000203,0.001078,4.4e-05
1500.5,0.0,4.9e-05,0.0,3.1e-05,0.0,1.4e-05,0.000116,3e-06,3.2e-05,5.5e-05,0.0,0.000285,0.001015,4.2e-05,0.000711,0.0,4.3e-05,0.000203,0.001166,4.7e-05
1530.5,0.0,4.9e-05,0.0,2.9e-05,0.0,1.4e-05,0.000114,3e-06,3.2e-05,3e-05,0.0,0.000294,0.001056,4.1e-05,0.000814,0.0,4.3e-05,0.000203,0.001227,4.7e-05
1560.5,0.0,4.9e-05,0.0,3.8e-05,0.0,1.4e-05,0.000133,3e-06,3.2e-05,5.7e-05,0.0,0.000299,0.001099,4e-05,0.00091,0.0,4.7e-05,0.000203,0.001249,4.3e-05
1590.5,0.0,4.9e-05,0.0,0.0,0.0,1.4e-05,8.5e-05,3e-06,3.2e-05,4.5e-05,0.0,0.000304,0.001116,4.4e-05,0.001042,0.0,4.9e-05,0.000203,0.001298,4.6e-05
1620.5,0.0,4.9e-05,0.0,3.2e-05,0.0,1.4e-05,8.9e-05,3e-06,3.2e-05,4.2e-05,0.0,0.000305,0.001188,4.2e-05,0.001127,3.3e-05,4.5e-05,0.000203,0.001349,4.6e-05
1650.5,0.0,4.9e-05,0.0,4.4e-05,0.0,1.4e-05,0.000103,3e-06,3.2e-05,4.8e-05,0.0,0.000296,0.001194,4.4e-05,0.001246,6.7e-05,4.5e-05,0.000203,0.001425,5.1e-05
1680.5,0.0,3.6e-05,0.0,3e-05,0.0,1.4e-05,0.000112,3e-06,3.2e-05,1.9e-05,0.0,0.000319,0.001206,5e-05,0.001348,4.3e-05,4.5e-05,0.000203,0.001466,5.6e-05
1710.5,0.0,3.6e-05,0.0,5.8e-05,0.0,1.4e-05,0.000131,3e-06,3.2e-05,3.8e-05,0.0,0.000346,0.001197,4.4e-05,0.001414,3.4e-05,4.3e-05,0.000203,0.001528,5.2e-05
1740.5,0.0,2.9e-05,0.0,4.6e-05,0.0,1.4e-05,0.000133,3e-06,3.2e-05,5.4e-05,0.0,0.000371,0.00121,4.7e-05,0.001446,6.7e-05,4.5e-05,0.000203,0.001523,4.9e-05
1770.5,0.0,3e-05,0.0,3e-05,0.0,1.4e-05,0.000119,3e-06,3.2e-05,5.2e-05,0.0,0.000348,0.0012,4.5e-05,0.001461,7.7e-05,4.5e-05,0.000203,0.001541,5.6e-05
1800.5,0.0,3e-05,0.0,2.6e-05,0.0,1.4e-05,0.000119,3e-06,3.2e-05,6.5e-05,0.0,0.000355,0.00119,4.8e-05,0.00152,7.2e-05,4.5e-05,0.000696,0.001575,5.1e-05
1830.5,0.0,3e-05,0.0,3.8e-05,0.0,1.4e-05,0.000128,3e-06,3.2e-05,6.7e-05,0.0,0.00037,0.001197,4.8e-05,0.001524,0.000102,4.5e-05,0.000303,0.001578,5e-05
1860.5,0.0,3e-05,0.0,2.7e-05,0.0,1.4e-05,0.000143,3e-06,3.2e-05,6.9e-05,0.0,0.000361,0.001195,4.7e-05,0.001592,9.3e-05,4.5e-05,0.000782,0.001561,4.6e-05
1890.0,0.0,3e-05,0.0,3.9e-05,0.0,1.4e-05,0.000126,3e-06,7.2e-05,6.4e-05,0.0,0.000349,0.001249,4.7e-05,0.001614,0.000113,4.3e-05,0.000693,0.001569,4.8e-05
1919.5,0.0,3e-05,0.0,2.8e-05,0.0,1.4e-05,9.9e-05,3e-06,7.2e-05,7.1e-05,0.0,0.000393,0.001343,3.8e-05,0.001651,0.000112,4.3e-05,0.000354,0.001565,4.8e-05
1950.0,0.0,3e-05,0.0,3.1e-05,0.0,1.4e-05,0.00013,3e-06,0.000102,8.1e-05,0.0,0.000376,0.00143,3.4e-05,0.001742,0.000117,4.8e-05,0.000689,0.001583,4.6e-05
1979.5,0.0,2.2e-05,0.0,3.1e-05,0.0,1.4e-05,0.000124,3e-06,0.000204,0.00012,0.0,0.000373,0.001473,2.8e-05,0.001861,0.000166,4.2e-05,0.000777,0.001549,3.9e-05
2009.5,0.0,2.2e-05,0.0,3.1e-05,0.0,1.4e-05,0.000148,3e-06,0.000328,0.000395,0.0,0.000422,0.001361,2.8e-05,0.001904,0.000212,3.9e-05,0.000519,0.001553,4e-05
2040.5,0.0,2.2e-05,0.0,4e-05,0.0,1.4e-05,0.000429,3e-06,0.000434,0.000571,0.0,0.000431,0.001305,2.7e-05,0.001919,0.000191,3.9e-05,0.000591,0.001506,4.3e-05
2070.5,0.0,2.2e-05,0.0,4e-05,0.0,1.4e-05,0.000607,3e-06,0.000434,0.000612,0.0,0.000444,0.001167,2.8e-05,0.001915,0.000118,3.4e-05,0.000434,0.001469,4.6e-05
2100.5,0.0,2.2e-05,0.0,4.8e-05,0.0,1.4e-05,0.000658,3e-06,0.000439,0.000675,0.0,0.000458,0.000861,2.8e-05,0.001782,0.000122,3.4e-05,0.000866,0.001339,3.5e-05
2130.5,0.0,2.2e-05,0.0,4.2e-05,0.0,1.4e-05,0.000574,3e-06,0.000462,0.000608,0.0,0.000433,0.000729,1.6e-05,0.001706,5.5e-05,3.1e-05,0.000517,0.001561,3e-05
2160.5,0.0,2.2e-05,0.0,5.4e-05,0.0,1.4e-05,0.000469,3e-06,0.000462,0.000541,0.0,0.000373,0.00074,1.4e-05,0.001613,5.5e-05,3.4e-05,0.000773,0.001528,2e-05
2190.5,0.0,2.2e-05,0.0,3.5e-05,0.0,1.4e-05,0.000385,3e-06,0.000534,0.000575,0.0,0.000358,0.000731,1.3e-05,0.001418,5.5e-05,2.5e-05,0.00092,0.00123,1.2e-05
2220.5,0.0,2.2e-05,0.0,2.5e-05,0.0,1.4e-05,0.000383,3e-06,0.000534,0.000578,0.0,0.00035,0.000761,1.3e-05,0.001257,5.5e-05,2.3e-05,0.000888,0.001255,1.2e-05
2250.5,0.0,2.2e-05,0.0,2.3e-05,0.0,1.4e-05,0.000279,3e-06,0.000575,0.000447,0.0,0.000359,0.000394,1.1e-05,0.001196,5.5e-05,1.9e-05,0.000893,0.001301,7e-06
2280.5,0.0,2.2e-05,0.0,2.3e-05,0.0,1.4e-05,0.000258,3e-06,0.000529,0.000369,0.0,0.000225,0.000195,1.1e-05,0.000799,5.5e-05,1.7e-05,0.00101,0.00118,7e-06
2310.5,0.0,2.2e-05,0.0,2.2e-05,0.0,1.4e-05,0.000177,3e-06,0.000529,0.00034,0.0,0.000229,0.000102,1.1e-05,0.0003,5.5e-05,1.8e-05,0.001002,0.000892,7e-06
