Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.18,-0.16
2.50,0.54,-0.12
19.50,-0.13,-0.38
49.50,-0.68,-0.09
79.50,0.27,-0.52
109.50,0.56,-0.08
139.50,-22.91,21.67
169.50,-110.15,100.21
199.50,-133.45,129.99
229.50,-134.42,133.93
259.50,-134.70,134.38
289.50,-133.79,134.98
319.50,-134.41,135.12
349.50,-134.71,134.70
379.50,-134.30,134.57
409.50,-134.10,133.53
439.50,-134.52,133.93
469.50,-134.34,133.93
499.50,-134.10,134.47
529.50,-133.49,134.46
559.50,-133.70,134.26
588.00,-134.05,133.66
618.00,-134.11,134.19
649.50,-133.56,134.17
679.50,-133.07,134.43
709.50,-134.52,134.16
739.50,-133.88,134.82
769.50,-133.60,134.80
799.50,-133.88,135.38
829.50,-132.99,134.95
859.00,-133.53,135.11
888.50,-134.12,134.26
918.50,-133.71,134.94
948.50,-133.20,135.02
979.00,-134.22,134.16
1009.50,-133.29,134.85
1039.00,-133.39,134.91
1069.00,-134.00,134.69
1099.50,-134.49,134.18
1129.50,-134.05,134.66
1159.50,-133.12,134.75
1189.50,-133.41,134.52
1219.00,-134.41,134.27
1249.00,-134.45,134.89
1279.50,-134.33,134.59
1309.50,-133.25,133.57
1339.50,-133.40,133.92
1369.50,-133.13,133.76
1399.50,-133.34,133.59
1429.00,-134.63,134.10
1459.00,-133.51,133.73
1489.50,-134.28,133.92
1519.00,-135.06,133.89
1549.00,-134.59,133.55
1579.50,-135.21,133.18
