Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
320.50,25.02,0.00,617.99,362.67,0.00,526.65,1390.98,13.43,237.43,776.12,6.96,977.72,302.08,0.00,1662.11,67.11,0.00,948.81,55.85,0.00
350.50,25.02,0.00,726.75,360.64,0.00,1138.24,1100.93,13.64,311.59,790.20,6.96,752.07,310.13,0.00,1379.50,73.55,0.00,941.54,53.41,0.00
380.50,25.02,0.00,834.32,365.96,0.00,1288.47,702.63,13.64,311.59,873.51,9.70,775.95,951.62,0.00,1480.81,61.83,0.00,1033.87,53.23,0.00
410.50,25.02,0.00,724.90,350.74,0.00,1248.10,334.41,7.87,311.59,933.97,5.92,792.15,876.62,0.00,1462.88,84.74,0.00,1147.09,40.97,0.00
440.50,46.69,0.00,690.74,338.48,0.00,955.63,187.69,8.91,262.76,1002.75,5.92,768.25,618.25,0.00,1502.01,58.98,0.00,1138.51,26.79,0.00
470.50,36.01,0.00,652.56,340.68,0.00,602.30,186.73,9.86,221.87,1011.73,5.92,764.13,610.91,0.00,1539.36,76.60,0.00,1125.50,30.82,0.00
499.00,36.01,0.00,631.11,334.27,0.00,438.20,163.22,2.96,180.36,1036.49,6.90,704.66,677.50,0.00,1428.19,53.10,0.00,1112.63,31.77,0.00
529.00,36.01,0.00,638.44,350.24,0.00,269.30,123.25,10.86,180.36,1020.88,6.90,690.35,659.84,0.00,1393.76,51.63,0.00,1059.28,43.95,0.00
560.50,36.01,0.00,668.28,352.54,0.00,186.97,126.21,10.86,180.36,1061.57,6.96,678.90,642.63,0.00,1351.74,55.77,0.00,1044.06,58.03,0.00
590.00,36.01,0.00,635.55,347.51,0.00,191.85,227.92,3.91,180.36,1019.06,2.01,682.95,619.27,0.00,1342.27,65.17,0.00,1055.67,49.26,0.00
619.00,36.01,0.00,644.48,327.57,0.00,204.88,406.11,5.63,180.36,1008.44,6.57,671.58,524.68,0.00,1338.38,76.74,0.00,1055.01,48.87,0.00
649.50,36.01,0.00,632.29,343.44,0.00,149.97,680.60,9.83,158.69,1083.59,6.96,732.39,509.07,0.00,1467.87,67.72,0.00,1038.45,55.92,0.00
680.50,36.01,0.00,645.94,361.20,0.00,145.50,802.27,7.32,158.69,1029.63,6.96,666.51,548.90,0.00,1442.38,84.23,0.00,1015.95,679.03,0.00
709.00,36.01,0.00,641.45,337.50,0.00,138.91,640.01,10.80,158.69,1074.17,5.25,717.84,559.01,0.00,1438.18,57.95,0.00,949.03,679.03,0.00
738.00,36.01,0.00,625.24,338.49,0.00,142.48,769.66,5.62,158.69,1024.55,5.25,733.96,613.19,0.00,1495.49,76.07,0.00,970.33,679.03,0.00
768.50,36.01,0.00,639.02,351.55,0.00,139.19,874.54,2.99,158.69,1071.73,4.46,783.47,602.05,0.00,1620.73,65.80,0.00,906.85,679.03,0.00
799.50,36.01,0.00,648.71,390.40,0.00,185.40,582.47,8.57,158.69,1023.55,4.58,754.98,559.40,0.00,1557.15,69.09,0.00,933.88,37.74,0.00
830.50,36.01,0.00,663.46,385.56,0.00,229.74,641.05,2.78,158.69,1020.12,6.69,788.18,510.91,0.00,1663.73,55.98,0.00,893.26,37.38,0.00
860.50,36.01,0.00,640.98,368.13,0.00,184.11,538.03,2.78,158.69,1079.15,3.10,815.54,567.00,0.00,1710.64,73.24,0.00,915.24,37.38,0.00
890.50,36.01,0.00,631.08,378.95,0.00,174.02,687.57,9.22,158.69,1167.72,4.62,830.19,547.39,0.00,1743.50,53.04,0.00,820.07,37.38,0.00
920.00,46.69,0.00,623.61,406.08,0.00,148.93,596.02,5.96,158.69,1176.00,0.00,801.91,671.40,0.00,1697.91,46.65,0.00,889.66,37.38,0.00
950.00,24.26,0.00,609.17,448.24,0.00,147.55,964.94,6.73,158.69,1084.41,3.89,832.97,662.49,0.00,1821.87,61.49,0.00,852.06,37.38,0.00
980.50,58.29,0.00,615.14,426.03,0.00,171.21,858.98,5.55,158.69,1094.17,3.89,868.85,692.68,0.00,1865.57,63.38,0.00,789.64,36.11,0.00
1010.50,35.10,0.00,615.89,431.32,0.00,156.31,944.63,5.27,158.69,1133.61,4.60,912.45,731.46,0.00,1935.93,62.79,0.00,785.95,25.02,0.00
1040.50,24.11,0.00,595.10,416.90,0.00,167.85,919.07,8.85,158.69,1136.95,4.60,891.78,784.18,0.00,1867.22,61.75,0.00,742.57,24.41,0.00
1070.50,93.38,0.00,621.69,394.98,0.00,175.38,929.75,10.74,171.41,1081.97,6.90,945.75,731.71,0.00,1993.84,68.51,0.00,814.68,25.74,0.00
1100.50,53.10,0.00,613.37,407.84,0.00,160.31,957.47,6.57,171.41,1125.87,6.90,917.37,582.59,0.00,1935.65,42.02,0.00,815.29,33.87,0.00
1130.50,26.55,0.00,601.76,419.43,0.00,155.90,1402.12,9.28,171.41,1131.80,6.31,1156.10,614.05,0.00,2146.15,74.28,0.00,804.21,21.82,0.00
1160.50,33.65,0.00,613.34,389.45,0.00,245.01,1278.82,6.07,184.02,1186.11,4.58,1078.95,827.24,0.00,1929.28,67.99,0.00,801.61,27.01,0.00
1190.50,25.25,0.00,575.87,412.04,0.00,178.63,1146.36,2.99,184.02,1101.03,5.91,965.12,788.48,0.00,1959.21,43.79,0.00,800.08,25.63,0.00
1220.50,49.74,0.00,615.05,423.15,0.00,201.00,865.75,8.85,175.78,1071.66,5.24,1030.44,831.56,0.00,2005.06,59.09,0.00,783.14,31.13,0.00
1250.50,46.23,0.00,603.41,428.59,0.00,250.51,718.98,8.85,174.87,1092.85,7.31,1130.16,907.68,0.00,2128.80,57.00,0.00,863.69,31.53,0.00
1280.50,46.23,0.00,603.21,412.34,0.00,255.44,1074.54,9.46,174.87,1123.18,3.85,1065.30,941.72,0.00,2082.25,59.81,0.00,866.41,41.61,0.00
1310.50,46.23,0.00,588.39,400.70,0.00,237.86,1204.47,9.83,189.67,1120.27,6.84,907.67,751.66,0.00,1769.74,77.60,0.00,823.96,31.43,0.00
1340.50,46.23,0.00,589.37,394.95,0.00,201.60,1173.29,9.83,189.67,1140.07,6.84,980.95,753.23,0.00,1867.73,61.95,0.00,869.64,0.00,0.00
1370.00,46.23,0.00,613.27,412.53,0.00,207.64,971.64,7.12,189.67,1055.95,5.80,972.55,984.08,0.00,1615.62,91.25,0.00,862.90,28.84,0.00
1400.00,46.23,0.00,602.83,399.77,0.00,238.77,993.61,7.36,189.67,1021.13,4.56,765.29,851.25,0.00,1364.92,77.89,0.00,876.34,29.30,0.00
1430.50,46.23,0.00,619.82,403.35,0.00,257.32,736.78,6.94,153.81,905.67,2.96,632.64,811.64,0.00,1172.38,33.81,0.00,887.60,34.94,0.00
1460.50,46.23,0.00,594.49,392.88,0.00,249.74,459.05,8.45,129.70,854.72,3.61,593.75,851.76,0.00,1006.57,59.46,0.00,914.93,39.57,0.00
1490.50,46.23,0.00,600.70,420.63,0.00,234.40,226.95,8.48,129.70,594.19,6.63,536.08,818.58,0.00,813.07,58.62,0.00,941.72,39.57,0.00
1520.50,46.23,0.00,596.02,386.40,0.00,199.69,120.36,13.73,105.90,87.46,4.72,345.01,776.20,0.00,399.15,70.27,0.00,921.47,39.57,0.00
1549.50,46.23,0.00,588.01,388.45,0.00,173.79,117.27,8.91,85.76,24.41,4.56,261.91,577.10,0.00,158.85,73.11,0.00,931.03,39.37,0.00
1579.00,46.23,0.00,583.35,403.47,0.00,215.76,151.39,8.97,85.76,24.41,6.65,185.18,516.61,0.00,24.11,70.03,0.00,968.40,26.31,0.00
1610.00,46.23,0.00,601.45,404.36,0.00,198.89,124.21,9.16,60.73,24.41,2.90,125.06,495.36,0.00,24.11,80.87,0.00,925.22,56.86,0.00
1640.50,46.23,0.00,571.37,391.15,0.00,171.89,131.59,7.87,82.40,24.41,2.96,124.31,432.88,0.00,24.11,57.37,0.00,895.50,36.93,0.00
1670.50,46.23,0.00,590.28,386.46,0.00,132.47,109.28,5.27,82.40,24.41,4.92,86.24,436.55,0.00,24.11,51.13,0.00,894.42,32.35,0.00
1700.50,46.23,0.00,601.16,407.52,0.00,180.23,96.57,7.26,82.40,24.41,2.93,112.96,353.20,0.00,24.11,66.05,0.00,847.58,24.36,0.00
1730.50,46.23,0.00,605.43,384.17,0.00,145.04,97.00,3.28,82.40,24.41,2.93,98.88,360.34,0.00,24.11,55.03,0.00,876.44,35.55,0.00
1760.50,46.23,0.00,589.64,381.70,0.00,160.55,113.89,7.51,82.40,24.41,3.17,88.09,371.81,0.00,24.11,52.85,0.00,878.94,30.09,0.00
1790.50,46.23,0.00,612.15,378.37,0.00,179.05,125.30,5.77,82.40,24.41,6.08,71.41,316.04,0.00,24.11,65.85,0.00,924.09,37.03,0.00
1820.50,46.23,0.00,592.35,363.16,0.00,184.94,91.68,9.95,82.40,24.41,2.01,68.36,375.17,0.00,24.11,78.28,0.00,921.85,22.55,0.00
