Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1494.64,0.00
15.50,6013.58,0.00
45.50,11476.56,0.00
75.50,20596.93,0.00
105.50,22700.74,0.00
135.50,23418.73,0.00
165.50,23383.76,0.00
195.50,21743.54,0.00
225.50,20494.15,0.00
255.50,19546.48,0.00
285.50,20339.11,0.00
315.00,20369.89,0.00
344.00,20476.99,0.00
374.50,20264.33,0.00
405.50,20608.25,0.00
435.00,21383.37,0.00
465.00,21409.57,0.00
495.50,26502.83,0.00
525.50,25870.32,0.00
555.50,26166.70,0.00
585.50,25669.46,0.00
615.50,25534.58,0.00
645.50,25294.69,0.00
675.50,24533.79,0.00
705.50,24824.91,0.00
735.50,25145.50,0.00
765.50,25357.81,0.00
795.50,25245.60,0.00
825.50,26994.27,0.00
855.50,27900.19,0.00
885.00,28369.22,0.00
914.50,28275.10,0.00
945.00,28714.94,0.00
975.50,28792.74,0.00
1005.50,28195.63,0.00
1035.50,24812.20,0.00
1065.50,20624.12,0.00
1095.50,24540.22,0.00
1125.50,25218.71,0.00
1155.50,25752.34,0.00
1185.50,25651.61,0.00
1215.50,28153.07,0.00
1245.50,27989.20,0.00
1275.50,27583.85,0.00
1304.00,25667.05,0.00
1332.50,25667.00,0.00
1363.50,24996.02,0.00
1395.00,25099.11,0.00
1425.50,25234.28,0.00
1455.00,24903.72,0.00
1485.00,26070.96,0.00
1515.50,20489.33,0.00
1545.50,9869.05,0.00
1575.50,15723.53,0.00
1605.50,14476.34,0.00
1635.50,13337.89,0.00
1665.50,16635.94,0.00
1695.50,16887.28,0.00
1725.50,18222.67,0.00
1755.50,17301.01,0.00
1785.50,18588.64,0.00
1815.50,18564.58,0.00
1845.50,17997.29,0.00
1875.50,17810.38,0.00
1905.50,17758.14,0.00
1934.50,18322.62,0.00
1964.00,17694.23,0.00
1994.50,17625.46,0.00
2025.00,17971.26,0.00
2055.50,17270.80,0.00
2084.50,18659.39,0.00
2114.00,21575.38,0.00
2145.00,26936.48,0.00
2175.00,28614.25,0.00
2205.00,270.19,0.00
2235.50,21.22,0.00
2265.50,20.05,0.00
2295.50,20.05,0.00
2325.50,23.36,0.00
2355.50,23.36,0.00
