Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
678.50,0.30,26.55,76.29,86.79,22.07,572.07,348.87,26.75,336.61,349.86,38.15,468.38,1727.74,74.22,1455.65,331.12,100.18,409.55,202.67,22.45
708.50,0.30,86.37,76.29,79.23,18.81,470.75,266.29,22.58,293.89,302.43,29.36,441.96,1770.63,65.74,1405.41,275.76,144.08,409.55,256.38,24.27
738.50,0.30,86.37,76.29,83.42,20.27,390.94,182.85,13.61,293.89,265.44,18.94,436.03,1806.91,60.00,1358.36,263.13,237.35,358.18,150.58,52.33
768.50,0.30,86.37,76.29,86.24,18.34,251.35,190.33,13.61,267.95,234.07,15.56,414.37,1845.06,60.00,1327.60,255.72,214.64,366.93,222.68,65.65
798.50,0.30,86.37,76.29,96.44,17.44,238.41,154.60,13.61,239.57,194.06,9.83,408.64,1853.69,60.00,1226.13,228.27,162.46,344.24,337.49,74.35
828.00,0.30,86.37,76.29,118.46,16.58,124.82,153.64,11.78,240.18,163.07,12.73,409.96,1976.18,54.14,1210.27,224.61,124.61,338.14,394.39,94.26
858.00,0.30,86.37,76.29,105.90,17.11,108.09,107.99,11.78,217.59,176.09,8.48,412.60,1969.15,61.83,1188.72,283.82,117.31,291.45,657.97,80.30
886.50,0.30,86.37,76.29,98.57,16.09,106.55,109.13,11.74,217.59,154.95,8.42,381.86,1943.76,57.31,1178.00,305.49,120.24,311.59,871.76,82.58
915.50,0.30,86.37,76.29,86.81,16.73,123.88,96.18,7.75,217.59,140.82,9.95,436.71,1914.70,48.16,1195.30,250.25,127.63,283.51,924.73,105.87
946.50,0.30,86.37,38.60,110.11,17.85,50.54,78.34,12.76,217.59,151.81,6.93,420.60,1908.90,53.10,1128.17,284.58,110.94,286.26,926.83,165.71
976.50,0.30,86.37,23.19,129.78,16.32,64.76,91.07,8.85,217.59,169.25,6.61,424.96,1939.48,55.85,1139.31,230.36,120.03,269.30,947.83,166.58
1006.00,0.30,86.37,23.19,99.46,15.74,68.02,69.50,9.83,217.59,178.84,2.87,443.83,1950.69,55.85,1060.01,212.54,116.40,258.92,934.65,172.48
1035.50,0.30,86.37,27.57,127.46,16.12,69.36,104.72,11.74,186.46,145.43,5.88,398.97,1963.68,51.21,1051.40,254.01,110.54,230.28,933.41,174.70
1066.00,0.30,86.37,50.76,118.71,15.32,61.34,134.40,10.77,168.15,154.17,5.92,417.18,1947.92,57.27,1098.67,246.22,120.30,222.48,910.56,178.65
1096.50,0.30,86.37,0.30,97.52,14.58,45.27,27.64,11.20,215.76,169.60,6.96,409.49,1915.95,52.06,1078.46,245.59,121.28,183.26,1283.89,186.16
1126.50,0.30,86.37,0.30,100.02,15.65,38.42,70.87,13.86,215.76,161.10,6.96,438.39,1893.64,52.06,1083.51,224.14,120.24,175.78,895.70,190.76
1157.50,0.30,86.37,0.30,110.13,15.86,89.98,95.98,12.82,193.30,157.68,6.90,367.65,1961.19,52.06,1047.46,242.05,107.48,169.31,848.40,191.45
1188.50,0.30,44.56,26.55,98.84,16.35,70.09,81.40,12.76,193.30,165.59,6.90,393.28,1908.37,52.06,1075.37,222.19,111.51,146.72,874.52,189.09
1218.50,0.30,28.69,26.55,116.00,18.98,58.29,44.27,12.70,220.64,186.62,7.47,401.62,1916.69,52.06,1089.57,243.61,121.55,146.72,853.35,189.39
1248.50,0.30,28.69,26.55,103.76,16.72,55.48,105.55,14.51,220.64,155.49,7.47,410.12,1940.53,52.06,1152.87,243.18,112.92,109.36,862.90,190.86
1278.50,0.30,28.69,26.55,88.90,16.88,57.50,64.32,13.12,191.14,165.95,8.85,422.76,1852.49,52.06,1153.58,234.58,117.01,78.74,842.40,195.82
1308.50,0.30,28.69,26.55,85.10,16.72,57.14,69.28,13.79,199.89,147.45,3.26,426.95,1974.94,52.06,1171.99,210.54,124.38,38.02,845.65,192.43
1338.50,0.30,28.69,26.55,96.90,17.35,30.62,93.92,13.57,197.15,145.13,8.42,422.67,1913.25,57.92,1174.82,237.12,119.30,39.89,890.58,181.16
1368.50,0.30,28.69,26.55,84.23,16.64,49.26,90.25,11.78,190.43,133.23,8.52,443.05,1930.77,52.06,1200.09,236.59,125.87,24.54,851.64,98.07
1398.50,0.30,28.69,22.74,71.30,15.50,52.88,52.37,11.78,210.27,139.77,4.25,458.18,1973.22,44.25,1292.61,227.56,135.71,30.67,843.67,49.93
1428.50,0.30,28.69,22.74,93.69,16.68,31.04,85.08,12.82,210.27,141.70,7.91,423.65,1807.20,47.24,1207.90,227.56,182.42,21.36,889.45,48.16
1457.00,0.30,28.69,21.97,72.02,15.19,40.97,71.94,15.56,187.99,139.72,7.91,297.35,1387.04,47.24,943.21,134.58,230.34,21.36,920.32,45.51
1487.00,0.30,28.69,21.97,66.18,17.22,48.07,48.59,11.50,181.28,135.29,8.82,207.83,1131.15,35.52,715.00,135.04,172.62,21.36,927.37,57.15
1518.50,0.30,28.69,21.97,75.76,16.46,37.84,63.55,12.76,181.28,152.75,8.82,124.76,921.27,26.67,449.07,97.42,90.68,21.36,925.95,100.46
1548.50,0.30,28.69,26.25,64.87,16.66,28.64,103.76,15.69,181.28,145.38,8.85,85.76,739.63,20.81,400.17,100.29,67.96,21.36,970.05,151.89
1578.50,0.30,28.69,26.25,59.78,16.68,43.73,51.21,11.78,181.28,123.09,8.85,63.38,480.59,10.01,265.88,115.66,48.43,21.36,981.15,179.60
1608.50,0.30,28.69,26.25,74.50,17.58,60.20,51.39,10.61,160.83,161.71,8.85,36.32,395.07,1.16,226.95,103.46,40.16,21.36,946.44,195.96
1638.50,0.30,28.69,21.97,74.20,16.88,45.95,49.93,16.97,202.33,153.30,8.79,33.70,335.89,1.16,189.62,108.16,37.23,21.36,954.38,193.71
1668.50,0.30,28.69,28.99,61.26,17.35,61.61,69.35,9.14,202.33,146.38,8.79,33.37,305.64,1.16,202.20,96.97,37.99,21.36,955.26,198.16
1698.50,0.30,28.69,29.91,61.65,17.79,21.46,59.81,13.16,202.33,136.82,5.87,54.93,269.53,1.16,184.79,87.31,37.99,21.36,868.24,109.95
1728.50,0.30,28.69,29.91,78.95,15.39,47.04,54.69,14.68,202.33,149.06,5.87,34.92,230.18,1.16,159.55,137.16,38.21,21.36,845.21,48.92
1758.50,0.30,28.69,29.91,49.36,17.60,43.47,58.19,8.85,181.89,158.00,5.87,47.61,263.37,1.16,116.27,116.43,38.21,21.36,670.25,48.69
1788.50,0.30,28.69,31.43,68.34,16.53,49.27,44.93,9.83,181.89,145.69,6.00,38.76,231.75,1.16,81.53,127.93,38.21,21.36,360.66,34.41
1818.50,0.30,28.69,25.33,67.58,16.41,36.32,81.84,9.83,181.58,131.94,6.84,36.47,269.81,1.16,101.57,111.49,38.21,21.36,222.60,29.79
1848.50,0.30,28.69,25.33,62.12,16.34,38.64,57.83,8.85,173.04,119.87,5.86,43.95,259.93,1.16,57.19,117.60,87.43,21.36,103.53,22.77
1878.50,0.30,28.69,21.06,77.36,18.65,35.34,46.94,8.85,173.04,134.81,7.91,35.10,265.05,1.16,52.19,140.55,168.50,21.36,59.03,24.35
1908.50,0.30,28.69,27.47,57.98,16.57,38.76,62.36,8.85,173.04,133.93,8.00,23.32,234.73,1.16,40.39,105.37,164.79,21.36,59.03,20.86
1938.50,0.30,28.69,40.10,59.83,17.03,55.85,63.48,8.85,173.04,150.27,8.00,40.89,249.33,1.16,40.39,124.89,90.76,21.36,59.03,22.79
1968.50,0.30,28.69,26.70,61.98,15.24,38.81,41.89,9.09,173.04,142.00,7.26,35.10,445.01,56.31,30.52,225.53,59.02,21.36,59.03,25.16
1998.50,0.30,28.69,22.45,59.41,17.54,38.66,34.54,9.77,173.04,139.94,4.94,37.74,1042.98,100.96,34.03,99.73,46.02,21.36,59.03,24.05
2028.50,0.30,28.69,22.28,82.58,16.97,55.54,77.88,9.80,173.04,134.30,6.28,60.58,777.70,59.33,66.16,115.57,46.02,21.36,59.03,20.91
2058.50,0.30,28.69,21.67,51.73,16.95,26.19,63.73,14.34,167.54,152.10,5.98,71.26,689.13,31.43,60.27,102.30,46.02,21.36,59.03,21.52
2088.50,0.30,28.69,27.16,61.76,17.35,36.93,74.62,11.78,167.54,114.24,9.02,83.62,813.67,14.95,44.33,116.27,39.21,21.36,59.03,22.59
2118.00,0.30,28.69,31.56,60.00,17.92,43.34,75.18,12.15,167.54,116.70,7.51,49.95,405.52,3.11,40.49,104.19,41.28,21.36,59.03,21.55
2147.50,0.30,28.69,38.35,60.43,17.33,43.03,40.20,9.31,167.54,137.89,6.84,46.69,240.13,3.11,24.57,104.13,40.16,21.36,59.03,19.10
2178.00,0.30,28.69,38.35,76.24,15.52,41.20,47.78,9.78,167.54,114.70,6.90,33.26,244.19,3.11,24.57,120.18,39.16,21.36,59.03,20.79
2208.00,0.30,28.69,38.35,61.28,15.90,32.81,41.20,9.78,167.54,125.15,7.87,23.04,235.37,3.11,30.75,134.58,43.15,21.36,59.03,23.62
2237.50,0.30,28.69,38.35,84.23,17.24,20.60,63.48,11.54,138.86,117.49,4.94,40.89,237.69,3.11,34.83,121.51,39.67,21.36,59.03,21.74
2267.50,0.30,28.69,52.80,78.50,15.95,20.60,41.66,11.75,181.58,125.56,5.00,38.93,232.76,3.11,40.31,120.26,39.67,21.36,59.03,22.95
2298.00,0.30,28.69,38.15,94.95,16.07,11.39,73.18,8.85,181.58,131.11,5.00,32.50,214.00,3.11,56.50,143.13,39.67,21.36,59.03,18.37
2328.00,0.30,28.69,38.15,82.79,17.56,30.94,65.97,9.28,181.58,102.38,5.00,43.88,251.77,3.11,29.56,143.54,38.21,21.36,59.03,21.48
2357.50,0.30,28.69,35.10,79.26,16.23,23.15,36.75,9.79,181.58,134.99,3.97,34.85,236.36,3.11,35.28,129.09,38.21,21.36,59.03,21.23
2387.50,0.30,28.69,32.96,89.20,18.15,36.68,61.84,12.70,181.58,111.66,5.94,34.85,227.82,3.11,54.58,128.75,38.21,21.36,59.03,20.55
2418.00,0.30,28.69,26.78,102.72,16.73,37.13,79.55,12.70,181.58,123.90,8.99,50.05,219.16,3.11,45.47,121.46,38.21,21.36,59.03,21.70
2448.50,0.30,28.69,25.02,83.14,18.16,26.79,49.21,12.76,181.58,111.62,5.00,41.61,259.10,3.11,109.00,128.92,38.21,21.36,59.03,21.59
2478.50,0.30,28.69,25.41,87.10,16.90,42.79,107.67,13.18,181.58,120.06,5.00,54.28,239.07,3.11,110.12,143.50,38.21,21.36,59.03,23.32
2508.00,0.30,28.69,33.26,84.94,17.54,48.60,56.26,12.82,158.39,117.44,2.14,37.33,235.14,3.11,85.10,139.14,38.21,21.36,59.03,22.22
2537.50,0.30,34.79,25.02,127.22,17.26,28.30,78.43,11.78,158.39,121.16,9.09,28.08,234.87,3.11,103.51,122.28,38.21,21.36,59.03,19.71
