Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,0.48,0.94
11.00,0.33,0.98
36.50,0.27,0.40
66.50,-0.15,0.85
96.50,-0.14,0.87
126.50,-3.33,2.17
156.50,-68.27,68.17
186.50,-98.14,109.60
216.50,-99.24,112.22
246.50,-99.71,112.77
276.50,-100.22,113.41
306.50,-99.34,113.44
336.50,-98.69,113.71
366.50,-98.64,113.81
396.50,-100.06,113.26
426.50,-102.01,112.90
456.50,-101.39,113.00
486.00,-101.73,113.16
516.00,-102.95,112.31
546.50,-102.16,113.59
576.50,-101.97,113.73
606.50,-101.32,113.14
636.50,-101.22,113.14
666.50,-100.92,113.36
696.50,-102.07,113.05
725.50,-102.59,113.65
755.00,-102.99,113.04
786.00,-101.98,113.85
816.50,-102.73,113.86
846.50,-101.98,113.33
876.50,-101.94,112.73
906.50,-101.60,113.56
936.50,-101.71,113.25
966.50,-102.28,112.81
995.50,-102.37,112.73
1025.50,-102.30,113.29
1056.50,-102.05,113.04
1086.50,-102.38,112.88
1115.00,-102.67,113.75
1145.00,-102.93,113.91
1176.50,-103.73,113.63
1206.50,-103.76,113.14
1236.50,-104.89,113.21
1266.50,-105.45,113.80
1296.50,-105.17,114.30
1326.50,-105.14,113.62
1356.50,-104.53,113.92
1386.50,-104.31,113.32
1416.50,-105.19,112.85
1446.50,-105.14,113.06
1476.50,-105.50,113.25
1506.50,-105.50,113.58
1536.50,-105.29,113.61
1565.00,-104.73,113.69
1595.00,-104.46,113.61
1626.50,-104.70,112.65
1656.50,-105.35,113.23
1686.50,-105.14,113.30
1716.50,-103.90,113.01
