Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
275.50,0.30,0.30,0.30,340.89,26.77,14.34,2187.45,18.55,262.76,1596.86,9.18,331.55,335.60,8.12,1000.73,61.86,16.78,0.30,138.48,23.25
305.50,0.30,0.30,0.30,312.68,28.30,119.33,1546.35,34.49,252.99,1248.22,14.77,502.84,1355.45,8.12,1911.79,77.82,16.72,0.30,152.84,21.27
334.50,0.30,0.30,0.30,313.27,27.47,578.83,1456.93,45.03,329.29,1277.83,14.77,388.70,1493.38,8.12,1723.56,94.50,16.72,0.30,137.39,23.47
363.50,0.30,0.30,0.30,330.42,27.53,970.30,1257.85,48.04,398.57,1353.00,14.77,343.57,1267.69,8.12,1586.02,405.20,16.66,0.30,155.60,18.74
393.50,0.30,0.30,0.30,314.91,27.61,1104.01,1017.59,48.04,444.65,1469.44,16.38,371.10,1221.38,13.98,1662.08,112.71,16.72,0.30,133.12,23.16
424.50,0.30,0.30,0.30,303.70,26.19,991.29,687.08,35.10,444.65,1539.02,16.38,409.17,1232.42,13.98,1794.37,108.77,16.69,0.30,142.26,23.91
453.50,0.30,0.30,0.30,299.74,27.66,618.66,339.73,26.49,375.68,1577.10,21.85,454.59,1282.12,13.98,1855.71,158.14,16.69,0.30,151.06,27.50
483.00,0.30,0.30,0.30,311.86,27.50,432.08,499.63,14.65,321.96,1570.66,31.39,424.71,1471.32,13.98,1828.43,162.88,15.74,0.30,143.13,23.17
515.00,0.30,0.30,0.30,315.57,26.48,231.10,996.55,13.73,321.96,1569.87,27.60,416.27,1366.90,14.59,1817.62,131.62,15.74,0.30,139.81,23.62
545.50,0.30,0.30,0.30,297.21,27.54,120.26,1035.96,13.79,277.41,1553.54,28.44,426.95,1523.10,23.87,1777.17,99.79,15.74,0.30,147.10,23.96
575.50,0.30,0.30,0.30,308.35,28.70,64.51,1117.59,13.77,303.35,1531.62,25.28,430.53,1687.62,36.07,1864.87,126.51,16.91,0.30,132.14,26.79
604.50,0.30,0.30,0.30,300.40,28.86,43.73,1179.74,10.74,303.35,1522.02,16.21,436.54,1745.73,61.95,1780.28,116.20,16.78,0.30,134.24,22.37
634.50,0.30,0.30,0.30,292.63,27.86,18.46,951.29,10.74,303.35,1529.49,13.73,497.14,1701.85,79.96,1853.61,90.43,15.73,0.30,136.95,25.39
665.00,0.30,0.30,0.30,301.99,26.14,47.36,1025.66,16.60,303.35,1537.96,11.82,444.65,1666.36,94.09,1833.92,70.57,15.73,0.30,156.86,25.55
695.00,0.30,0.30,0.30,300.56,26.28,16.78,987.51,9.03,303.35,1575.28,13.77,467.84,1696.64,111.76,1799.19,53.71,13.81,0.30,154.30,24.21
725.50,0.30,0.30,0.30,312.98,28.40,31.59,1022.44,14.59,303.35,1498.74,13.77,457.34,1726.10,111.76,1862.76,55.24,18.74,0.30,157.27,22.64
755.50,0.30,0.30,0.30,321.62,28.24,25.23,1397.98,14.59,303.35,1517.05,14.77,502.22,1682.04,124.45,1829.10,46.08,18.74,0.30,147.89,22.40
785.50,0.30,0.30,0.30,345.58,27.66,41.20,1020.17,14.57,303.35,1526.07,17.76,525.30,1599.82,127.41,1847.21,44.92,20.20,0.30,150.98,25.02
815.50,0.30,0.30,0.30,308.41,27.43,23.99,1207.70,14.65,303.35,1500.27,11.78,541.08,1565.52,111.34,1858.35,35.61,20.20,0.30,154.12,23.97
845.50,0.30,0.30,0.30,342.04,29.00,28.99,1130.82,14.56,303.35,1537.15,15.56,521.31,1534.45,93.12,1867.52,36.62,14.83,0.30,169.58,23.03
875.00,0.30,0.30,0.30,358.94,27.00,35.10,1138.17,17.52,303.35,1491.26,15.56,548.41,1561.55,100.55,1853.74,52.85,14.83,0.30,163.27,21.99
905.00,0.30,0.30,0.30,344.24,28.40,14.34,1205.73,13.73,303.35,1511.10,14.42,506.17,1537.19,99.06,1836.55,66.93,14.83,0.30,169.03,22.82
935.50,0.30,0.30,0.30,351.17,27.67,26.25,1135.29,15.66,303.35,1492.07,15.69,560.01,1565.40,99.06,1934.03,81.67,14.71,0.30,158.67,23.32
965.50,0.30,0.30,0.30,362.49,28.30,45.36,1451.54,10.80,303.35,1520.89,14.20,542.41,1493.06,112.06,1921.62,33.26,14.71,78.43,181.28,26.92
995.50,0.30,0.30,0.30,378.38,29.46,21.67,1264.46,9.74,303.35,1536.68,14.20,525.22,1528.72,123.54,1896.47,36.54,20.63,57.68,168.70,21.58
1025.50,0.30,0.30,0.30,373.44,27.71,34.79,1354.13,9.74,303.35,1488.36,14.77,491.65,1575.10,108.83,1938.08,66.38,20.63,104.68,181.89,21.28
1055.50,0.30,0.30,0.30,345.33,28.37,25.63,1257.26,14.77,303.35,1494.82,13.37,541.08,1519.67,108.83,1875.43,40.24,20.63,110.58,172.87,25.29
1085.50,0.30,0.30,0.30,363.14,27.72,23.57,1255.32,14.77,303.35,1478.96,14.83,493.96,1524.05,114.69,1903.04,51.33,16.44,110.58,164.14,24.93
1115.50,0.30,0.30,0.30,369.79,29.38,64.39,1130.08,14.77,303.35,1511.95,14.83,500.60,1543.99,108.83,1899.75,49.05,16.76,165.10,175.48,20.08
1145.50,0.30,0.30,0.30,346.88,30.04,49.54,1263.28,12.15,303.35,1473.88,12.98,520.54,1553.40,111.43,1972.38,57.68,15.75,165.10,181.49,19.23
1175.50,0.30,0.30,0.30,367.13,28.14,27.97,1429.71,13.68,303.35,1511.06,12.15,476.63,1602.22,111.43,1963.48,53.10,18.62,190.13,167.72,24.26
1205.50,0.30,0.30,0.30,355.89,27.71,39.81,1390.33,13.68,303.35,1462.02,14.71,477.20,1580.70,111.43,1949.64,90.64,16.72,202.49,180.36,23.45
1235.50,0.30,0.30,0.30,367.24,28.76,36.72,1504.15,13.68,303.35,1532.75,15.69,488.75,1598.84,108.83,2028.76,40.47,16.75,226.14,201.99,24.07
1264.50,0.30,0.30,0.30,376.34,27.65,25.94,1788.11,17.40,303.35,1494.24,11.78,500.80,1551.51,108.79,2049.39,45.17,19.59,226.14,180.54,23.87
1294.50,0.30,0.30,0.30,354.16,29.00,23.96,1677.79,10.56,303.35,1493.60,13.18,509.50,1592.64,116.64,2086.96,43.84,16.28,231.02,170.93,21.06
1325.50,0.30,0.30,0.30,351.09,28.81,26.67,1935.76,10.56,303.35,1482.91,15.69,510.77,1591.29,111.88,2076.89,61.65,20.63,231.02,177.49,22.18
1355.50,0.30,0.30,0.30,347.76,28.43,19.35,1682.98,10.56,303.35,1473.11,11.98,420.64,1593.75,111.47,1984.09,49.74,15.12,204.78,168.97,22.05
1384.00,0.30,0.30,0.30,350.87,30.01,19.35,1711.60,10.68,303.35,1419.96,16.69,336.61,1595.38,118.59,1803.66,29.86,17.72,204.78,181.38,25.94
1414.00,0.30,0.30,0.30,345.88,28.42,34.66,1101.00,10.68,303.35,1316.95,16.99,269.07,1402.15,134.28,1576.12,39.37,16.07,208.74,165.24,22.55
1444.00,0.30,0.30,0.30,354.87,27.79,13.17,874.18,10.68,251.16,1215.09,12.82,198.06,1263.02,120.59,1456.35,32.54,16.38,207.42,185.24,23.80
1473.00,0.30,0.30,0.30,325.53,28.24,28.84,483.55,10.68,244.45,1152.15,12.46,167.75,1120.09,106.87,1328.25,33.00,16.38,170.60,140.08,22.52
1503.00,0.30,0.30,0.30,301.82,28.71,24.16,431.05,9.28,244.45,880.35,16.48,88.20,1020.35,106.87,1151.68,27.57,11.84,188.30,144.35,23.64
1534.00,0.30,0.30,0.30,321.05,28.74,24.16,141.45,10.07,244.45,587.22,16.36,70.80,909.95,95.68,946.06,59.60,16.75,116.27,159.00,23.64
1565.50,0.30,0.30,0.30,328.87,29.21,43.44,115.36,8.73,244.45,298.97,14.77,70.80,891.89,57.34,736.49,56.73,16.66,136.72,180.97,23.64
1595.00,0.30,0.30,0.30,339.88,28.46,31.68,124.73,9.70,182.19,217.80,13.73,70.80,801.40,35.52,614.99,28.29,16.72,94.71,160.74,24.02
1625.00,0.30,0.30,0.30,340.54,28.36,25.33,141.87,10.23,204.17,178.93,13.73,70.80,672.16,29.03,424.62,59.28,17.27,36.32,186.46,20.62
1655.50,0.30,0.30,0.30,325.63,29.16,50.05,117.87,10.68,204.17,135.30,13.73,70.80,572.16,22.77,328.27,62.21,14.77,36.32,146.30,22.57
1685.50,0.30,0.30,0.30,343.25,28.64,39.06,108.86,10.68,204.17,159.66,14.83,70.80,506.46,22.77,191.96,46.57,12.88,36.32,167.75,23.00
1715.50,0.30,0.30,0.30,303.96,29.02,39.06,89.80,10.68,204.17,141.11,14.38,70.80,468.82,22.77,154.60,42.08,12.88,36.32,154.12,24.31
1745.50,0.30,0.30,0.30,296.82,28.26,28.08,105.43,10.68,204.17,164.88,13.12,70.80,441.55,17.40,113.92,63.64,16.72,36.32,148.24,23.58
1775.50,0.30,0.30,0.30,321.64,28.40,17.09,87.61,10.86,204.17,176.09,16.17,70.80,352.97,14.95,95.26,63.78,19.71,36.32,923.96,24.77
