Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
510.00,1065.10,0.30,1511.56,442.49,6.56,1260.17,2000.94,5.49,1120.32,1079.71,0.00,231.56,154.79,10.07,401.65,0.30,0.00,305.93,0.30,0.00
539.50,1066.55,0.30,1508.74,359.01,7.36,1267.64,1922.16,5.49,1120.32,1065.43,0.00,231.56,161.85,10.07,402.48,0.30,0.00,463.89,0.30,0.00
570.00,1071.58,0.30,1508.28,432.44,7.44,1246.79,1843.99,5.49,1171.59,1096.14,0.00,231.56,154.64,10.07,434.70,0.30,0.00,430.95,0.30,0.00
600.50,1068.48,0.30,1523.38,468.89,6.68,1297.27,1890.37,5.49,1129.47,1139.90,0.00,231.56,144.23,10.07,420.18,0.30,0.00,422.47,0.30,0.00
630.00,1028.53,0.30,1521.26,518.08,6.19,1257.95,1932.14,5.49,1160.19,1124.81,0.00,231.56,162.73,10.07,449.14,0.30,0.00,396.75,0.30,0.00
660.00,1061.89,0.30,1518.78,502.12,6.87,1263.23,1904.40,5.49,1130.24,1140.92,0.00,231.56,162.78,10.01,469.21,0.30,0.00,437.25,0.30,0.00
690.50,1047.27,0.30,1515.22,534.89,5.85,1235.98,1892.09,5.49,1130.24,1185.79,0.00,231.56,143.43,12.88,455.46,0.30,0.00,495.15,0.30,0.00
720.50,1027.45,0.30,1523.42,581.05,5.60,1262.53,1884.64,5.49,1150.07,1225.98,0.00,231.56,144.46,7.14,458.48,0.30,0.00,525.54,0.30,0.00
750.50,1066.56,0.30,1552.76,602.02,5.31,1318.01,1900.55,5.49,1142.78,1240.78,0.00,231.56,184.33,13.00,497.92,0.30,0.00,509.31,0.30,0.00
780.50,1032.81,0.30,1537.12,624.74,5.11,1262.64,1964.54,5.49,1142.78,1292.53,0.00,231.56,147.30,9.01,488.54,0.30,0.00,596.28,0.30,0.00
810.50,1008.82,0.30,1533.23,583.24,5.25,1270.38,1890.90,5.49,1142.78,1302.03,0.00,231.56,168.97,9.01,513.95,0.30,0.00,643.11,0.30,0.00
840.50,1019.83,0.30,1520.49,605.23,6.48,1241.12,1906.51,5.49,1142.78,1256.09,0.00,231.56,164.68,11.05,527.18,0.30,0.00,605.38,0.30,0.00
870.50,1040.63,0.30,1536.51,604.97,4.80,1262.97,1947.56,5.49,1142.78,1282.55,0.00,231.56,170.98,11.05,533.20,0.30,0.00,608.73,0.30,0.00
900.50,1042.99,0.30,1532.18,589.62,3.69,1279.32,1979.09,5.49,1142.78,1287.09,0.00,231.56,182.44,10.97,531.01,0.30,0.00,653.55,0.30,0.00
930.50,1037.96,0.30,1524.58,599.47,5.24,1255.63,1977.69,5.49,1142.78,1349.30,0.00,231.56,186.06,10.01,538.42,0.30,0.00,659.73,0.30,0.00
960.50,1021.53,0.30,1542.27,625.31,3.94,1285.79,1952.44,5.49,1142.78,1280.61,0.00,231.56,152.28,9.95,547.41,0.30,0.00,584.83,0.30,0.00
990.50,1027.93,0.30,1556.05,602.52,4.92,1232.29,1916.53,5.49,1142.78,1288.37,0.00,231.56,157.40,10.01,541.77,0.30,0.00,672.88,0.30,0.00
1020.50,1018.31,0.30,1552.71,622.33,5.97,1281.86,1938.90,5.49,1142.78,1299.40,0.00,231.56,164.21,7.14,567.55,0.30,0.00,703.53,0.30,0.00
1049.50,996.09,0.30,1559.43,578.36,4.80,1262.94,1943.98,5.49,1142.78,1338.83,0.00,231.56,202.11,10.01,576.67,0.30,0.00,665.03,0.30,0.00
1079.50,1010.81,0.30,1547.37,626.35,5.23,1274.35,1949.75,6.00,1142.78,1446.66,0.00,231.56,167.65,10.01,559.63,0.30,0.00,676.94,0.30,0.00
1110.50,1056.92,0.30,1545.43,593.44,5.20,1240.35,1960.11,16.02,1167.47,1520.92,0.00,231.56,169.68,11.01,589.74,0.30,0.00,684.41,0.30,0.00
1140.50,1020.52,0.30,1554.22,606.53,5.55,1230.55,1965.11,20.47,1154.90,1614.15,0.00,231.56,191.91,9.09,575.50,0.30,0.00,651.74,0.30,0.00
1170.50,1069.66,0.30,1568.88,609.10,5.38,1209.02,1945.58,40.19,1154.90,1684.14,0.00,231.56,183.77,11.72,580.71,0.30,0.00,716.58,0.30,0.00
1200.50,1065.95,0.30,1552.82,629.89,3.86,1241.17,1969.20,26.84,1154.90,1638.62,0.00,231.56,162.99,11.70,584.93,0.30,0.00,771.84,0.30,0.00
1230.50,1080.64,0.30,1568.46,628.70,4.33,1255.11,1996.47,21.63,1166.40,1617.42,0.00,231.56,160.27,7.02,572.35,0.30,0.00,662.93,0.30,0.00
1259.50,1136.97,0.30,1568.38,668.98,4.48,1223.91,2081.36,6.98,1157.55,1590.35,0.00,231.56,170.64,10.01,621.12,0.30,0.00,692.84,0.30,0.00
1289.00,1151.89,0.30,1564.66,629.72,4.71,1250.79,2170.75,21.67,1176.47,1491.84,0.00,231.56,197.45,11.05,594.49,0.30,0.00,661.97,0.30,0.00
1320.00,1157.40,0.30,1559.95,693.39,5.93,1261.26,2159.81,4.63,1155.41,1473.93,0.00,231.56,196.84,12.02,572.33,0.30,0.00,680.62,0.30,0.00
1350.50,1184.44,0.30,1579.31,660.92,5.38,1262.99,2167.33,7.02,1155.41,1418.09,0.00,231.56,174.26,12.02,629.53,0.30,0.00,635.25,0.30,0.00
1380.50,1179.30,0.30,1553.12,666.41,4.96,1255.73,2104.61,8.55,1155.41,1377.28,0.00,231.56,185.92,11.96,604.09,0.30,0.00,600.57,0.30,0.00
1410.50,1175.73,0.30,1546.04,651.52,5.10,1297.14,2113.07,8.55,1155.41,1349.86,0.00,231.56,196.60,11.96,594.19,0.30,0.00,679.56,0.30,0.00
1440.50,1179.04,0.30,1545.79,681.93,3.95,1259.48,2050.12,8.55,1155.41,1319.29,0.00,231.56,174.09,11.96,591.26,0.30,0.00,567.94,0.30,0.00
1470.50,1168.04,0.30,1540.59,622.76,4.96,1324.13,2063.93,5.92,1155.41,1361.98,0.00,231.56,196.41,11.96,574.78,0.30,0.00,581.48,0.30,0.00
1500.50,1146.47,0.30,1564.15,636.00,4.37,1281.67,2039.78,7.20,1155.41,1385.39,0.00,231.56,195.24,11.96,628.63,0.30,0.00,578.88,0.30,0.00
1529.00,1156.79,0.30,1526.99,658.80,5.22,1254.60,2014.44,4.39,1155.41,1340.84,0.00,231.56,200.71,12.02,593.06,0.30,0.00,500.80,0.30,0.00
1559.00,1135.54,0.30,1533.36,637.84,5.44,1270.10,2011.44,4.09,1155.41,1354.52,0.00,231.56,186.62,11.96,647.64,0.30,0.00,607.10,0.30,0.00
1590.50,1171.85,0.30,1546.87,636.24,2.96,1296.00,2024.59,7.75,1155.41,1357.02,0.00,231.56,193.01,10.93,615.55,0.30,0.00,591.96,0.30,0.00
1620.50,1122.34,0.30,1558.20,647.48,4.32,1266.19,1993.62,7.75,1155.41,1324.29,0.00,231.56,204.49,11.01,612.74,0.30,0.00,678.49,0.30,0.00
1649.00,1124.50,0.30,1539.76,634.37,5.12,1357.89,1985.20,7.75,1155.41,1381.55,0.00,231.56,195.01,7.14,631.11,0.30,0.00,658.58,0.30,0.00
1677.50,1112.48,0.30,1554.22,627.61,4.31,1282.72,2041.81,11.21,1155.41,1337.49,0.00,231.56,178.35,11.13,569.01,0.30,0.00,635.95,0.30,0.00
1709.00,1142.57,0.30,1552.22,610.82,3.53,1320.99,1958.28,3.05,1155.41,1370.56,0.00,231.56,199.21,7.26,624.98,0.30,0.00,577.71,0.30,0.00
1740.50,1074.98,0.30,1555.73,629.94,4.41,1294.17,2042.24,11.80,1155.41,1426.43,0.00,231.56,184.63,12.02,599.01,0.30,0.00,683.51,0.30,0.00
1770.00,1088.33,0.30,1581.95,616.26,5.65,1282.84,2017.24,22.55,1156.33,1417.04,0.00,231.56,186.77,13.98,578.68,0.30,0.00,688.86,0.30,0.00
1800.00,1077.59,0.30,1547.11,604.09,4.45,1268.16,2024.32,17.27,1173.21,1465.73,0.00,231.56,185.19,13.98,613.46,0.30,0.00,642.12,0.30,0.00
1830.00,1069.90,0.30,1543.98,626.25,5.21,1253.19,2043.74,21.67,1173.21,1453.80,0.00,231.56,168.03,8.12,620.26,0.30,0.00,687.50,0.30,0.00
1860.00,1073.70,0.30,1551.98,630.12,4.20,1271.43,2021.26,24.08,1149.00,1519.19,0.00,231.56,179.60,8.12,593.76,0.30,0.00,678.88,0.30,0.00
1890.50,1067.54,0.30,1545.68,654.05,4.54,1244.05,2040.18,27.34,1156.94,1505.25,0.00,231.56,190.40,8.12,609.79,0.30,0.00,769.75,0.30,0.00
1920.00,1063.16,0.30,1509.57,657.43,5.51,1247.45,2022.19,9.66,1170.98,1508.79,0.00,231.56,190.13,8.12,602.47,0.30,0.00,706.49,0.30,0.00
1950.00,1065.00,0.30,1537.66,665.79,4.37,1255.26,2018.96,15.42,1120.93,1569.80,0.00,231.56,207.93,8.12,616.42,0.30,0.00,677.97,0.30,0.00
1980.50,1041.39,0.30,1549.26,645.56,4.37,1244.61,2072.26,15.97,1164.87,1443.74,0.00,231.56,206.11,8.12,591.88,0.30,0.00,734.47,0.30,0.00
2010.50,1086.78,0.30,1548.71,632.72,3.70,1249.71,2087.63,7.71,1144.43,1321.56,0.00,231.56,211.96,8.12,587.06,0.30,0.00,713.31,0.30,0.00
2040.50,1035.08,0.30,1517.48,667.86,4.24,1249.06,2065.60,0.06,1144.43,1263.82,0.00,231.56,226.57,12.43,565.12,0.30,0.00,767.66,0.30,0.00
2069.50,1045.70,0.30,1517.73,656.84,5.75,1252.43,2079.05,0.06,1144.43,1249.46,0.00,231.56,189.09,12.43,514.70,0.30,0.00,781.52,0.30,0.00
2099.50,1023.69,0.30,1533.26,621.40,3.94,1283.41,2110.63,0.06,1144.43,1251.98,0.00,231.56,190.60,14.83,514.09,0.30,0.00,693.39,0.30,0.00
2130.50,1050.51,0.30,1546.96,614.83,4.72,1291.22,2011.58,0.06,1144.43,1296.45,0.00,231.56,208.18,8.97,460.70,0.30,0.00,794.63,0.30,0.00
2160.00,1053.60,0.30,1543.60,604.69,5.14,1288.78,2000.89,3.02,1144.43,1254.09,0.00,231.56,206.73,13.92,407.78,0.30,0.00,704.19,1477.07,0.00
2190.00,1053.41,0.30,1530.86,622.31,3.54,1282.95,1985.37,9.83,1144.43,1330.72,0.00,231.56,201.77,13.92,420.63,0.30,0.00,801.06,1477.07,0.00
2220.00,1053.92,0.30,1534.83,601.86,3.96,1319.72,2021.62,17.15,1140.46,1389.54,0.00,231.56,225.47,13.92,383.13,0.30,0.00,645.74,1477.07,0.00
2250.00,1035.69,0.30,1543.91,586.34,4.49,1323.92,1990.04,19.71,1145.49,1363.19,0.00,231.56,207.88,13.92,342.64,0.30,0.00,756.30,1477.07,0.00
2280.50,1071.77,0.30,1539.70,600.46,4.00,1265.19,2031.49,23.56,1171.59,1485.64,0.00,231.56,183.23,13.92,337.89,0.30,0.00,721.48,1477.07,0.00
2309.50,1048.70,0.30,1542.89,625.17,4.18,1264.63,2052.81,19.63,1109.64,1577.55,0.00,231.56,154.32,13.92,327.42,0.30,0.00,679.74,1477.07,0.00
2337.00,951.17,0.30,1531.80,625.37,4.35,1279.90,2072.23,16.69,1046.46,1517.53,0.00,231.56,176.21,13.92,284.49,0.30,0.00,711.81,1477.07,0.00
2367.00,706.33,0.30,1204.09,650.92,5.41,734.92,2073.65,2.96,976.58,940.82,0.00,231.56,194.20,13.92,294.96,0.30,0.00,615.38,1477.07,0.00
2399.50,497.92,0.30,944.41,583.85,4.73,585.08,2088.55,2.96,976.58,729.64,0.00,231.56,192.16,13.92,338.73,0.30,0.00,653.90,1477.07,0.00
2428.00,440.51,0.30,798.15,552.32,5.21,372.07,2144.77,2.96,908.52,651.03,0.00,231.56,176.50,13.92,301.32,0.30,0.00,599.21,1477.07,0.00
2457.50,334.70,0.30,742.36,483.38,4.62,283.97,2104.92,2.96,908.52,541.87,0.00,231.56,183.62,13.92,345.91,0.30,0.00,610.14,1477.07,0.00
