Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
515.50,141.30,24.41,501.18,62.26,0.00,1141.91,1237.37,6.96,546.58,978.56,45.03,534.78,206.95,19.90,1720.81,38.69,34.61,251.42,729.99,14.98
545.50,93.24,42.11,498.69,34.14,0.00,1148.62,1226.19,6.96,546.58,968.87,45.21,574.50,215.40,19.90,1704.52,32.65,34.61,250.36,729.99,14.87
575.50,75.43,42.11,476.75,52.26,0.00,1153.84,1213.24,6.96,546.58,926.47,45.21,528.44,183.58,19.90,1712.87,28.38,34.61,249.03,729.99,15.56
605.50,92.06,42.11,459.73,35.66,0.00,1173.54,1147.09,0.00,566.11,917.54,37.17,543.32,190.36,19.90,1700.89,47.46,31.37,230.45,729.99,13.37
635.50,81.55,42.11,436.59,29.63,0.00,1130.46,1061.91,0.00,566.11,873.92,36.74,526.23,200.71,19.90,1714.08,31.13,32.81,196.42,729.99,13.37
665.50,80.80,42.11,416.88,54.30,0.00,1177.33,1046.87,0.00,516.06,898.93,35.54,528.50,224.04,19.78,1695.03,44.56,32.17,209.14,729.99,13.37
695.50,65.00,42.11,396.18,63.78,0.00,1118.28,1007.68,0.00,543.83,841.44,36.19,527.81,213.09,18.88,1703.52,38.45,32.17,199.08,729.99,13.65
725.50,68.56,42.11,371.49,43.22,0.00,1160.80,947.69,0.00,543.83,894.79,33.02,516.57,186.26,18.88,1724.86,57.68,30.52,187.90,729.99,13.18
755.50,77.59,44.56,388.98,80.52,0.00,1090.71,947.89,0.00,543.83,879.72,33.02,494.09,210.40,18.88,1758.67,33.14,30.46,147.02,729.99,14.99
785.50,79.70,44.56,387.82,42.81,0.00,1095.13,994.49,0.00,543.83,882.65,36.26,544.90,211.72,18.88,1755.42,32.04,31.89,178.77,729.99,18.34
814.50,97.57,33.11,372.50,62.81,0.00,1098.42,907.21,0.00,543.83,905.04,36.26,542.76,214.54,18.88,1810.56,47.91,30.52,142.02,729.99,15.20
844.50,158.80,30.98,364.28,50.52,0.00,1088.83,992.79,0.00,543.83,875.07,35.77,517.52,181.31,18.88,1785.89,47.98,29.48,148.77,729.99,13.65
875.50,157.12,27.86,382.89,53.65,0.00,1053.55,948.30,0.00,543.83,880.06,32.75,538.44,223.09,18.88,1834.06,34.73,33.26,149.67,729.99,16.39
905.50,171.32,63.97,375.50,50.52,0.00,1082.78,966.71,0.00,543.83,863.74,34.24,511.25,202.00,18.88,1833.11,47.91,33.26,150.17,729.99,12.79
935.50,189.56,69.94,399.86,39.80,0.00,1070.31,964.01,0.00,543.83,903.81,31.31,556.55,207.48,18.88,1869.37,34.79,27.53,172.32,729.99,12.33
965.50,204.82,80.57,411.84,41.26,0.00,988.78,1101.12,0.00,543.83,852.86,34.18,647.13,211.68,18.88,2088.30,38.39,32.92,187.73,729.99,12.33
995.50,234.34,89.90,452.31,48.08,0.00,1072.45,1064.05,0.00,543.83,812.53,33.20,626.71,176.44,18.88,2082.70,40.69,32.29,191.61,729.99,14.02
1025.50,264.13,115.66,479.33,63.91,0.00,1133.13,1121.76,0.00,543.83,820.43,34.83,612.70,199.73,18.88,2146.99,31.43,35.25,200.64,729.99,14.50
1055.50,262.61,127.98,534.42,45.38,0.00,1090.03,1060.17,0.00,543.83,846.11,33.43,627.04,166.60,18.88,2076.36,22.48,32.38,223.53,729.99,12.15
1085.50,312.10,131.03,583.12,43.50,0.00,1108.49,1118.53,0.00,543.83,850.04,31.43,636.18,188.60,18.88,2103.76,45.36,36.74,252.16,729.99,17.76
1115.50,345.16,116.62,602.96,42.35,0.00,1109.89,1134.53,0.00,543.83,830.93,31.43,638.25,197.51,18.88,2090.44,32.04,36.74,272.71,729.99,13.18
1145.50,294.00,112.41,623.81,43.92,0.00,1192.78,1127.40,0.00,543.83,799.88,35.22,649.19,230.41,18.88,2058.49,40.59,36.32,315.16,729.99,13.18
1175.00,322.65,114.62,627.49,29.60,0.00,1156.24,1098.39,0.00,543.83,799.11,34.30,597.54,234.61,18.88,2013.74,43.34,36.32,336.38,729.99,13.49
1205.00,351.00,112.41,622.17,42.34,0.00,1140.03,1109.03,0.00,543.83,824.34,34.30,622.26,204.53,18.88,2032.01,60.56,36.13,372.09,729.99,12.73
1235.50,317.88,130.86,645.54,46.81,0.00,1163.16,1091.63,0.00,544.75,851.93,33.33,641.79,222.90,18.88,1993.09,21.79,36.13,362.98,729.99,19.17
1265.50,306.62,103.09,659.94,33.05,0.00,1157.04,1103.65,0.00,544.75,839.43,33.33,653.54,212.24,18.88,1985.88,35.36,36.32,404.72,729.99,16.47
1295.50,288.61,111.84,643.38,54.32,0.00,1184.87,1115.83,0.00,544.75,865.49,33.33,640.82,201.67,18.88,1974.11,37.20,37.29,413.90,729.99,15.71
1325.50,306.58,101.15,651.64,26.14,0.00,1172.10,1088.67,0.00,544.75,821.70,30.40,638.59,211.16,18.88,1960.82,36.93,37.29,441.19,729.99,16.99
1355.50,285.60,101.62,652.55,40.22,0.00,1217.31,1090.86,0.00,544.75,807.72,37.86,629.34,197.51,18.88,1963.71,77.82,36.26,462.89,729.99,13.43
1385.50,282.90,93.41,652.61,42.18,0.00,1203.02,1084.12,0.00,544.75,814.80,35.30,630.40,219.88,18.88,1949.19,58.14,36.26,480.70,729.99,13.43
1415.50,277.82,83.12,660.44,71.11,0.00,1234.50,1105.87,0.00,544.75,817.78,36.19,636.45,196.16,18.88,1976.04,36.62,36.26,495.02,729.99,13.43
1444.00,236.47,57.12,682.69,71.11,0.00,1211.15,1126.20,0.00,544.75,822.64,37.17,650.58,221.56,18.88,1995.45,33.26,36.32,511.36,729.99,19.17
1474.00,241.67,78.18,682.28,71.11,0.00,1226.24,1175.42,0.00,544.75,833.18,39.16,616.97,217.87,18.88,2034.57,51.70,36.32,511.33,729.99,15.17
1505.50,245.53,45.52,687.35,49.74,0.00,1285.28,1024.85,0.00,461.43,612.94,36.41,548.84,192.47,18.88,1867.87,47.42,36.32,522.16,729.99,16.74
1535.50,254.11,37.10,657.53,54.34,0.00,1230.84,839.36,0.00,461.43,493.09,30.33,404.16,214.93,18.88,1573.02,50.28,37.78,517.51,729.99,16.84
1565.50,225.56,30.82,642.34,28.38,0.00,1165.93,617.60,0.00,384.83,411.35,37.95,234.99,230.28,18.88,1220.47,64.39,36.26,529.11,729.99,16.80
1594.50,206.32,50.39,623.03,48.64,0.00,1130.04,477.04,0.00,384.83,320.31,34.82,73.81,198.30,18.88,907.43,52.25,36.26,517.57,729.99,15.37
1624.50,200.01,29.60,563.39,60.05,0.00,1004.39,332.11,0.00,340.28,275.53,38.15,73.81,191.55,18.88,546.01,77.67,36.26,490.16,729.99,15.97
1655.50,167.24,29.60,491.41,48.52,0.00,1008.15,210.66,0.00,307.32,202.21,38.21,73.81,216.47,18.88,447.87,77.67,39.12,462.27,729.99,16.24
1685.50,122.77,43.27,410.41,50.68,0.00,901.76,156.43,0.00,307.32,150.24,38.21,73.81,215.52,18.88,347.10,60.73,33.26,422.62,729.99,15.87
1715.50,66.10,37.33,363.55,65.00,0.00,924.39,84.59,0.00,246.89,155.67,38.39,73.81,217.82,18.88,294.71,40.71,33.26,349.83,729.99,15.75
1745.50,42.79,24.84,336.08,70.34,0.00,781.30,64.03,0.00,306.10,153.28,30.40,73.81,219.78,18.88,256.11,45.78,38.39,319.18,729.99,16.72
