Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
761.5,0.0,0.0,0.000267,0.000356,0.0,0.000244,0.000278,3e-06,0.000304,0.000293,5e-06,0.000893,0.003052,0.000371,0.00299,0.000804,0.000274,0.000368,0.004135,0.000479
792.0,0.0,0.0,0.000295,0.000371,0.0,0.000251,0.000264,3e-06,0.0003,0.000309,5e-06,0.000902,0.003088,0.000395,0.003086,0.000864,0.000292,0.000285,0.004225,0.00051
820.5,0.0,0.0,0.000274,0.000372,0.0,0.000295,0.000291,6e-06,0.0003,0.000334,5e-06,0.0009,0.00316,0.000439,0.003078,0.000907,0.000313,0.000556,0.004269,0.000507
849.0,0.0,0.0,0.000277,0.000348,0.0,0.000314,0.000286,3e-06,0.000319,0.000384,5e-06,0.000932,0.003164,0.000421,0.003097,0.000917,0.000354,0.000345,0.004322,0.000516
879.5,0.0,0.0,0.000285,0.000382,0.0,0.000343,0.000286,2e-06,0.000319,0.000409,4e-06,0.000957,0.003166,0.000398,0.003136,0.000922,0.000382,0.000442,0.00432,0.000476
911.0,0.0,0.0,0.000297,0.00035,0.0,0.000304,0.000278,3e-06,0.000319,0.000401,3e-06,0.000943,0.002993,0.000378,0.003128,0.000927,0.000379,0.000288,0.004345,0.00039
940.0,0.0,0.0,0.0003,0.000371,0.0,0.000378,0.000282,4e-06,0.000319,0.000415,3e-06,0.000976,0.002759,0.000342,0.003018,0.000765,0.00039,0.000114,0.004085,0.00035
969.0,0.0,0.0,0.000295,0.000368,0.0,0.000316,0.00028,2e-06,0.000319,0.000424,3e-06,0.001011,0.002686,0.000316,0.002916,0.000627,0.000381,0.000148,0.003889,0.00035
1000.5,0.0,0.0,0.000313,0.000387,0.0,0.000222,0.000288,2e-06,0.000275,0.000387,2e-06,0.00105,0.002746,0.000311,0.002865,0.000611,0.000324,0.00022,0.003867,0.000366
1031.0,0.0,0.0,0.000326,0.000368,0.0,0.000223,0.000305,2e-06,0.000259,0.000327,3e-06,0.001097,0.002764,0.000326,0.002902,0.000601,0.000275,0.00022,0.003902,0.000377
1060.0,0.0,0.0,0.000346,0.000374,0.0,0.000246,0.000289,3e-06,0.000282,0.000307,3e-06,0.00111,0.002756,0.000322,0.002898,0.000629,0.00026,0.00022,0.003918,0.000389
1090.0,0.0,0.0,0.000306,0.000401,0.0,0.000247,0.000321,8e-06,0.000273,0.000278,3e-06,0.001113,0.00273,0.000335,0.002911,0.000644,0.000276,0.00024,0.003956,0.000363
1121.5,0.0,0.0,0.000331,0.000377,0.0,0.000259,0.000332,1e-06,0.00028,0.000276,2e-06,0.001126,0.002728,0.000305,0.002837,0.000621,0.000276,0.000245,0.003914,0.000368
1151.5,0.0,0.0,0.000337,0.000392,0.0,0.000264,0.000325,1e-06,0.000287,0.000293,4e-06,0.001157,0.002753,0.000319,0.002794,0.000586,0.000285,0.000793,0.003875,0.000371
1181.5,0.0,0.0,0.000343,0.000369,0.0,0.000241,0.000314,1e-06,0.000287,0.000275,2e-06,0.001206,0.00276,0.000316,0.002789,0.000626,0.00028,0.000255,0.003915,0.000374
1211.5,0.0,0.0,0.000336,0.00038,0.0,0.000182,0.000366,1e-06,0.000314,0.000282,3e-06,0.001264,0.002775,0.000326,0.002808,0.000616,0.000265,0.000415,0.003946,0.000387
1241.5,0.0,0.0,0.000328,0.000382,0.0,0.000262,0.000356,1e-06,0.000314,0.000272,3e-06,0.001319,0.002797,0.000342,0.002795,0.00065,0.000281,0.000415,0.003956,0.0004
1270.5,0.0,0.0,0.00033,0.000363,0.0,0.000285,0.000329,1e-06,0.000314,0.000258,2e-06,0.00138,0.002831,0.000334,0.002789,0.000651,0.000282,0.000415,0.00398,0.000381
1300.5,0.0,0.0,0.000339,0.000353,0.0,0.00026,0.000385,1e-06,0.000314,0.00027,4e-06,0.001387,0.002844,0.000314,0.002756,0.000641,0.000287,0.000415,0.003966,0.000397
1331.5,0.0,0.0,0.000317,0.000364,0.0,0.000257,0.000397,4e-06,0.000314,0.000275,3e-06,0.001403,0.003012,0.000364,0.00275,0.000653,0.000307,0.000766,0.003995,0.000437
1362.0,0.0,0.0,0.000292,0.000375,0.0,0.00029,0.000415,4e-06,0.000314,0.000284,2e-06,0.001318,0.00292,0.000378,0.002754,0.000747,0.0003,0.000294,0.004129,0.000385
1392.0,0.0,0.0,0.000307,0.000359,0.0,0.000323,0.000413,3e-06,0.000357,0.000318,4e-06,0.001307,0.002798,0.000341,0.002755,0.000711,0.00028,0.000466,0.004059,0.000347
1421.5,0.0,0.0,0.000303,0.000344,0.0,0.000355,0.000426,3e-06,0.000357,0.00032,4e-06,0.001216,0.002748,0.000304,0.002607,0.000636,0.000331,0.000457,0.003907,0.000353
1451.5,0.0,0.0,0.000295,0.000387,0.0,0.00033,0.0004,3e-06,0.000357,0.000332,3e-06,0.001194,0.002732,0.000305,0.002583,0.000571,0.000301,0.000164,0.003871,0.000343
1482.0,0.0,0.0,0.000297,0.00037,0.0,0.00028,0.000418,3e-06,0.000357,0.00029,3e-06,0.001149,0.002684,0.000314,0.002606,0.000599,0.00027,9.2e-05,0.003915,0.000351
1512.0,0.0,0.0,0.000308,0.000347,0.0,0.000288,0.000402,3e-06,0.000357,0.000287,8e-06,0.00113,0.002682,0.000313,0.002532,0.000585,0.000253,0.000236,0.003829,0.000352
1541.5,0.0,0.0,0.000294,0.000335,0.0,0.00024,0.000414,3e-06,0.000357,0.000298,4e-06,0.001114,0.002675,0.000317,0.00257,0.000624,0.000268,8.2e-05,0.003908,0.000344
1571.5,0.0,0.0,0.0003,0.000358,0.0,0.000234,0.000422,3e-06,0.000357,0.000285,4e-06,0.001126,0.002637,0.000304,0.002549,0.000584,0.000261,0.000652,0.003842,0.000317
1602.0,0.0,0.0,0.000267,0.000367,0.0,0.0002,0.000418,3e-06,0.000357,0.000294,3e-06,0.001123,0.002553,0.000291,0.002515,0.000601,0.000271,0.00018,0.003843,0.00031
1632.0,0.0,0.0,0.000278,0.00036,0.0,0.000219,0.000433,3e-06,0.000378,0.000279,3e-06,0.001123,0.00255,0.000283,0.002441,0.000572,0.000256,0.000152,0.003742,0.000308
1661.5,0.0,0.0,0.000277,0.000369,0.0,0.000193,0.000483,3e-06,0.000378,0.000231,3e-06,0.001114,0.002459,0.000287,0.002438,0.000585,0.000261,0.000291,0.003694,0.000239
1691.5,0.0,0.0,0.000281,0.000369,0.0,0.00017,0.00043,3e-06,0.000378,0.000226,3e-06,0.001139,0.002068,0.000214,0.002368,0.000512,0.000235,0.000291,0.003581,0.000137
1721.5,0.0,0.0,0.000258,0.000358,0.0,0.000164,0.000459,3e-06,0.000378,0.000215,3e-06,0.001154,0.001588,0.00011,0.002029,0.00035,0.00024,0.000164,0.003035,9.2e-05
1751.5,0.0,0.0,0.000277,0.000355,0.0,0.000192,0.000456,3e-06,0.000378,0.000213,3e-06,0.001179,0.001277,7.1e-05,0.001482,0.000192,0.000208,0.000164,0.002442,5.9e-05
1781.5,0.0,0.0,0.000264,0.000375,0.0,0.00014,0.000464,3e-06,0.00031,0.000203,4e-06,0.001212,0.001032,5.8e-05,0.001151,8.5e-05,0.000137,0.000353,0.00203,4.5e-05
1811.5,0.0,0.0,0.000271,0.000374,0.0,0.000175,0.000429,3e-06,0.000332,0.000166,4e-06,0.001213,0.000738,4.9e-05,0.000884,5.5e-05,8.1e-05,7.6e-05,0.001595,4e-05
1841.5,0.0,0.0,0.000261,0.000373,0.0,0.000172,0.000451,3e-06,0.000351,0.000196,3e-06,0.001216,0.000691,4.5e-05,0.000626,5.5e-05,5.2e-05,0.000179,0.001195,2.4e-05
1871.5,0.0,0.0,0.000267,0.000371,0.0,0.000139,0.000456,3e-06,0.000351,0.0002,3e-06,0.001155,0.000444,2.8e-05,0.000541,5.5e-05,3.9e-05,8.3e-05,0.001065,2.9e-05
1901.5,0.0,0.0,0.000288,0.000377,0.0,0.000141,0.000487,3e-06,0.0003,0.000196,3e-06,0.00112,0.000482,3.1e-05,0.00038,5.5e-05,2.9e-05,0.000117,0.000771,2.4e-05
1931.5,0.0,0.0,0.00029,0.000383,0.0,0.000156,0.000476,3e-06,0.000341,0.000184,3e-06,0.001119,0.00046,2.9e-05,0.000411,5.5e-05,2.3e-05,0.000169,0.000803,2.1e-05
1961.5,0.0,0.0,0.000283,0.000376,0.0,0.000141,0.000479,3e-06,0.000325,0.000209,3e-06,0.001114,0.000377,1.8e-05,0.000382,4.3e-05,1.2e-05,0.000155,0.000736,2.6e-05
1991.5,0.0,0.0,0.000308,0.00038,0.0,0.00016,0.000469,3e-06,0.000302,0.0002,3e-06,0.001046,0.000455,2.9e-05,0.000268,4.2e-05,2.1e-05,0.000134,0.000622,1.9e-05
2021.5,0.0,0.0,0.000292,0.000372,0.0,0.000151,0.000508,3e-06,0.000302,0.000204,4e-06,0.001064,0.000326,2.3e-05,0.000368,2.5e-05,1.4e-05,3e-05,0.000713,2.2e-05
2052.0,0.0,0.0,0.000295,0.000417,0.0,0.000145,0.0005,3e-06,0.000302,0.0002,3e-06,0.001026,0.00033,2.9e-05,0.000279,2.5e-05,9e-06,0.000312,0.000548,2.4e-05
2082.0,0.0,0.0,0.000303,0.00034,0.0,0.000171,0.000479,3e-06,0.000302,0.000187,3e-06,0.000995,0.000453,3e-05,0.000297,2.5e-05,1.9e-05,0.000338,0.000596,1.6e-05
2111.5,0.0,0.0,0.000305,0.000396,0.0,0.000171,0.000523,3e-06,0.000302,0.000159,3e-06,0.000988,0.000289,2.2e-05,0.000435,2.8e-05,1.1e-05,0.000202,0.000749,1.8e-05
2141.0,0.0,0.0,0.000349,0.000374,0.0,0.00017,0.000504,4e-06,0.000302,0.000187,5e-06,0.000908,0.000304,2e-05,0.00031,4.2e-05,1.2e-05,0.000212,0.000535,2.2e-05
2171.5,0.0,0.0,0.000327,0.000365,0.0,0.000139,0.000514,4e-06,0.000343,0.000178,6e-06,0.000783,0.000416,2.8e-05,0.000262,2.3e-05,1.7e-05,0.000267,0.000581,1.6e-05
2202.0,0.0,0.0,0.000314,0.000381,0.0,0.000157,0.000501,4e-06,0.000291,0.000176,6e-06,0.000679,0.000362,2.7e-05,0.000386,3.1e-05,8e-06,9.9e-05,0.000717,1.9e-05
2231.5,0.0,0.0,0.000334,0.000362,0.0,0.000157,0.00054,4e-06,0.000334,0.000179,6e-06,0.0005,0.0003,2.7e-05,0.000354,3.1e-05,1e-05,0.000328,0.000564,1.7e-05
2261.5,0.0,0.0,0.000328,0.000364,0.0,0.000185,0.000559,4e-06,0.000334,0.000175,6e-06,0.000344,0.000267,2.7e-05,0.00031,3.1e-05,1.9e-05,0.000138,0.000509,1.3e-05
2290.5,0.0,0.0,0.000308,0.000376,0.0,0.000176,0.000511,3e-06,0.000334,0.000161,7e-06,0.000255,0.000253,2.4e-05,0.000299,3.1e-05,1.4e-05,0.000217,0.000501,1.2e-05
2320.0,0.0,0.0,0.000296,0.000367,0.0,0.000204,0.000519,3e-06,0.000334,0.000163,7e-06,0.000205,0.000274,1.9e-05,0.000321,3.8e-05,9e-06,0.000323,0.000511,1.4e-05
2350.5,0.0,0.0,0.00032,0.000346,0.0,0.000193,0.000537,3e-06,0.000357,0.000164,7e-06,0.000147,0.000242,2e-05,0.000319,4.8e-05,9e-06,0.000401,0.000458,1.5e-05
2381.0,0.0,0.0,0.000299,0.000332,0.0,0.000171,0.000562,3e-06,0.000373,0.000177,7e-06,0.000161,0.000252,1.9e-05,0.00034,4.8e-05,1.4e-05,0.000112,0.000492,1.6e-05
