Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,0.03,-0.09
13.00,-0.29,-0.31
40.50,-0.06,-0.69
70.50,-0.32,-0.69
100.50,-0.37,-0.62
130.50,-8.28,8.94
160.50,-85.74,76.68
188.50,-131.26,127.21
218.00,-133.56,133.49
250.00,-133.58,134.14
280.50,-132.84,134.38
310.50,-134.03,134.01
340.50,-134.20,133.59
370.50,-134.20,134.22
400.50,-133.49,133.70
430.50,-134.75,134.13
459.50,-133.20,134.40
489.50,-132.75,133.74
520.50,-133.36,134.10
550.50,-134.07,133.89
580.50,-134.15,133.52
610.50,-133.84,134.24
640.50,-133.46,133.75
670.50,-133.78,133.15
700.50,-134.18,133.34
730.50,-135.75,135.18
759.50,-139.56,140.11
789.00,-144.00,143.97
820.00,-146.24,146.34
850.50,-148.34,149.96
880.50,-147.96,148.41
910.50,-147.77,146.75
940.50,-147.22,146.14
970.50,-146.28,145.45
999.00,-146.33,145.70
1029.00,-146.32,145.89
1060.50,-145.12,146.04
1090.50,-146.86,146.04
1120.50,-146.22,145.85
1150.50,-145.74,146.18
1179.50,-145.99,146.14
1209.50,-146.17,145.76
1240.50,-145.78,145.46
1269.50,-146.56,145.73
1298.00,-145.21,146.39
1329.00,-146.86,146.26
1360.50,-146.05,145.77
1390.50,-145.50,145.79
1420.50,-145.06,146.06
1450.50,-145.66,146.10
1480.50,-145.49,146.10
1510.50,-145.24,146.27
1540.50,-146.45,145.73
1570.50,-146.12,146.71
1600.50,-146.27,146.42
1630.00,-146.55,145.33
1660.00,-146.81,146.13
1690.50,-147.11,145.53
1720.50,-145.76,146.33
1750.50,-145.67,145.54
1780.50,-146.38,145.90
1810.50,-145.87,146.24
1840.50,-146.32,145.88
1869.00,-146.28,145.89
1899.00,-146.30,145.59
1930.50,-145.89,145.75
1960.50,-146.24,145.41
1990.50,-146.76,146.28
2018.00,-145.69,145.75
2048.00,-146.73,145.79
2080.50,-146.55,145.87
2110.50,-146.51,145.93
2140.00,-147.56,145.80
2169.50,-147.23,145.80
2199.50,-147.32,145.56
2230.00,-148.22,145.29
2260.00,-147.86,145.42
2289.50,-148.44,145.04
2319.50,-148.39,145.29
2349.50,-148.35,144.94
2378.00,-148.51,145.58
2406.00,-148.67,145.54
