Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-2.34,0.80
15.50,-1.93,1.13
45.50,-1.50,1.43
75.50,-1.27,1.23
104.50,-1.64,1.44
134.50,-11.78,7.95
165.50,-86.22,74.51
195.50,-104.84,98.43
225.50,-105.44,99.68
255.50,-104.53,99.92
285.50,-104.50,100.41
315.00,-103.72,100.26
345.00,-104.46,100.11
375.50,-104.65,99.95
405.50,-103.37,100.26
435.50,-104.61,100.32
465.50,-104.09,100.56
495.00,-104.04,100.00
525.00,-104.23,99.96
555.50,-103.95,99.86
585.50,-103.70,100.17
615.50,-103.54,100.75
645.50,-105.12,100.42
675.50,-104.90,100.93
705.50,-105.37,100.77
735.50,-104.85,100.66
765.50,-101.02,95.94
795.50,-91.02,83.70
824.00,-82.85,75.70
854.00,-75.22,70.45
885.50,-66.39,63.56
915.50,-62.78,61.53
945.50,-62.69,61.40
975.50,-63.38,61.66
1005.50,-64.00,61.68
1035.50,-63.91,61.86
1065.00,-62.89,62.21
1094.50,-62.47,62.51
1125.00,-62.84,62.10
1155.50,-63.83,61.80
1185.50,-63.96,61.42
1215.50,-63.78,61.92
1245.50,-63.49,61.78
1275.50,-61.56,61.84
1303.00,-60.36,61.95
1333.00,-62.31,61.84
1365.50,-63.38,61.01
1395.50,-64.75,61.18
1425.50,-64.86,61.60
1453.00,-64.21,61.99
1481.00,-64.01,62.24
1512.00,-65.05,61.90
1542.50,-65.43,61.68
1574.00,-65.20,61.54
1605.50,-65.33,61.66
1635.50,-64.41,61.92
1665.50,-65.23,65.24
1695.50,-98.93,94.37
1724.50,-113.28,102.76
1754.50,-114.08,103.61
1784.50,-114.25,104.81
1814.50,-114.63,106.06
1845.50,-126.34,114.06
1875.50,-128.85,116.31
1905.50,-129.07,116.73
1935.50,-128.96,116.27
1965.50,-129.65,117.81
1994.50,-131.15,121.03
2024.50,-131.29,121.43
2055.50,-129.94,121.16
2085.50,-130.04,121.57
2115.50,-131.51,124.36
2145.50,-135.11,129.87
2175.50,-135.00,130.00
2205.50,-136.00,129.91
2235.50,-134.91,129.75
2265.50,-135.12,130.53
2295.50,-135.43,129.63
2325.50,-136.41,130.02
2355.50,-135.57,129.96
2385.50,-134.94,130.37
2415.50,-135.26,129.94
2445.50,-122.63,119.78
2475.50,-113.91,113.89
2505.50,-112.87,113.21
2535.50,-113.34,113.89
