Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-1.99,0.96
1.00,-2.20,0.71
15.50,-2.28,1.29
45.50,-2.17,1.64
76.50,-1.87,1.22
106.50,-1.64,1.86
136.50,-21.03,-12.23
166.00,-132.62,-112.61
195.50,-152.42,-171.69
226.00,-150.98,-179.91
256.50,-150.62,-176.90
286.50,-151.61,-178.39
316.50,-152.62,-178.75
346.50,-152.78,-178.28
376.50,-151.72,-179.10
406.50,-152.02,-179.26
436.50,-151.54,-179.26
466.50,-152.82,-178.77
496.50,-151.99,-177.87
526.50,-150.72,-176.48
556.50,-151.72,-177.71
586.50,-150.64,-177.20
614.50,-151.19,-177.83
644.50,-151.57,-178.73
676.50,-152.65,-176.46
706.50,-151.37,-176.52
736.50,-151.38,-177.96
766.50,-150.21,-179.80
795.00,-150.36,-180.07
825.00,-151.79,-178.23
856.50,-151.13,-178.60
885.50,-150.79,-178.21
915.50,-151.83,-178.61
946.50,-152.59,-178.22
976.50,-151.76,-178.39
1006.50,-152.71,-178.10
1034.50,-151.86,-178.05
1063.00,-150.49,-177.59
1094.00,-150.70,-177.35
1125.00,-152.05,-176.70
1156.00,-152.52,-178.43
1186.00,-150.90,-178.79
1216.00,-150.72,-178.05
1246.50,-151.67,-176.98
1275.50,-149.91,-177.00
1304.50,-149.76,-176.22
1335.50,-150.99,-176.32
1366.50,-150.07,-178.47
1396.50,-150.93,-178.15
1426.00,-151.44,-176.93
1456.00,-150.85,-177.51
1486.00,-151.31,-179.00
1516.00,-151.94,-179.64
1546.00,-151.90,-177.90
1576.00,-151.24,-180.46
1606.50,-151.02,-178.42
1636.50,-151.79,-179.95
1666.50,-150.28,-179.40
1696.50,-152.40,-179.47
1726.50,-152.75,-178.58
1756.50,-151.29,-178.32
1786.50,-151.90,-178.55
1816.50,-151.98,-179.33
1846.50,-152.49,-179.49
1876.50,-151.01,-177.29
1906.50,-152.10,-178.51
1936.50,-151.47,-179.86
1966.50,-152.15,-179.37
