Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.32,0.90
14.50,-0.01,0.74
43.50,0.08,1.05
73.50,0.60,1.91
103.50,0.28,1.30
133.00,0.22,11.02
163.00,0.63,82.02
193.50,2.17,185.29
223.50,2.63,213.82
253.50,2.79,216.87
283.50,2.28,217.46
313.50,1.80,217.35
343.50,1.49,218.57
373.50,1.35,217.40
402.50,1.41,217.41
432.00,1.62,217.44
463.00,1.51,217.27
493.50,1.38,217.85
523.50,1.91,217.52
553.50,1.92,218.02
583.50,1.84,217.77
613.50,2.14,217.69
643.50,2.03,218.34
673.50,2.03,218.34
703.50,2.03,218.34
733.50,1.56,218.03
763.50,1.12,218.39
793.50,0.83,218.18
823.50,1.19,218.77
853.50,1.21,218.80
883.50,1.32,217.71
913.50,2.09,217.71
942.50,1.96,218.10
972.50,1.76,218.19
1003.50,1.74,218.43
1033.50,1.81,217.87
1063.50,1.80,218.99
1093.50,1.70,218.78
1123.50,1.50,218.78
1153.50,1.61,218.57
1182.50,1.60,218.52
1212.00,1.20,218.28
1243.00,1.61,217.86
1273.50,1.36,218.90
1303.50,0.97,218.19
1332.50,1.50,218.63
1362.00,1.79,218.38
1393.00,2.01,218.39
1423.00,1.46,218.31
1453.00,1.18,218.32
1483.00,1.26,218.59
1513.00,0.87,218.86
1543.50,0.74,218.46
1572.50,1.45,218.67
1602.50,1.33,218.88
1633.50,0.55,217.79
1663.50,1.04,218.53
1693.50,1.60,217.96
1723.50,1.93,217.57
1753.50,2.03,218.47
1783.50,1.79,218.74
1813.50,1.96,218.89
1843.50,2.07,218.59
1873.50,2.12,218.04
1903.50,1.87,218.47
1933.50,1.86,218.30
1962.50,1.77,218.62
1992.50,1.91,218.58
