Time,South Central Fans,North Central Fans
s,C,C
0.00,10.14,13.80
15.50,10.14,13.80
45.50,10.14,13.80
75.50,10.14,13.80
105.50,10.14,13.80
135.50,10.14,13.82
165.50,10.14,13.89
195.50,16.83,13.89
225.50,23.85,13.77
255.50,25.25,13.89
284.50,26.90,13.89
314.00,29.03,13.89
345.00,30.07,13.89
375.50,31.16,13.89
405.50,31.78,13.78
435.50,32.26,13.66
465.50,32.86,13.44
495.50,33.03,13.10
525.50,33.49,13.10
555.50,33.87,13.10
585.50,33.98,13.10
615.50,34.62,12.99
645.50,34.89,12.99
675.50,35.20,12.99
705.50,35.82,12.99
735.50,36.07,12.88
763.00,36.38,12.88
792.00,36.70,12.76
824.00,37.06,12.76
855.00,37.40,12.76
884.00,37.53,12.76
912.50,37.84,12.76
944.00,38.11,12.76
975.50,38.48,12.76
1005.50,38.46,12.76
1035.50,38.66,12.76
1065.50,39.19,12.76
1095.50,39.42,12.76
1125.50,39.71,12.76
1155.50,39.73,12.76
1185.50,39.75,12.76
1215.50,40.20,12.76
1245.50,40.43,12.76
1275.50,39.61,12.76
1305.50,37.59,12.76
1335.50,35.05,12.76
1365.00,33.55,12.76
1395.00,32.15,12.76
1425.50,32.03,12.76
1455.50,31.68,12.76
1485.50,31.36,12.76
1515.50,31.77,12.76
1545.50,36.50,13.21
1575.50,41.62,14.33
1605.50,41.80,14.33
1635.50,42.79,14.33
1665.50,43.30,14.33
1695.50,43.63,13.77
1725.00,43.97,13.66
1755.00,43.91,13.09
1785.50,44.29,13.09
1815.50,44.04,12.87
1845.50,44.94,12.76
1875.50,45.09,12.64
1905.50,45.22,12.64
1935.50,45.01,12.54
1965.50,45.55,12.54
1995.50,45.75,12.31
2025.50,46.13,12.31
2055.50,46.61,12.21
2085.50,47.41,12.10
2115.50,47.23,12.10
2145.50,46.30,12.10
2175.50,45.38,12.10
2205.00,41.92,12.10
2234.50,37.56,11.99
2265.00,33.66,11.99
2295.50,31.19,11.99
2325.50,29.38,11.99
2355.50,28.31,11.76
2385.50,27.42,11.76
2415.50,26.45,11.68
2444.50,25.81,11.68
