Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-188.96,-181.88,-181.94,-173.29,-179.38,-171.93,-184.22,-66.81,-210.14,-179.80
5.50,-177.86,-171.50,-170.92,-163.44,-168.37,-161.19,-209.47,-56.86,-212.35,-181.48
25.00,-147.28,-158.25,-155.78,-148.35,-154.64,-146.64,-225.30,3.33,-201.62,-177.50
55.50,-144.99,-146.50,-145.01,-137.90,-142.96,-135.81,-230.03,27.33,-197.18,-172.11
86.50,-133.53,-135.71,-135.52,-131.57,-133.91,-130.40,-229.44,25.16,-193.43,-160.89
116.50,-129.98,-132.46,-132.22,-127.97,-133.26,-131.31,-211.15,-84.35,-181.62,-156.93
146.50,-127.77,-132.49,-133.71,-125.70,-132.29,-132.93,-213.99,-97.78,-180.88,-155.54
175.50,-126.88,-130.22,-132.30,-124.30,-130.39,-130.27,-213.95,-75.62,-177.27,-155.64
204.50,-130.51,-129.66,-130.02,-124.32,-130.68,-128.45,-209.08,29.46,-185.76,-156.75
235.50,-131.95,-128.17,-127.24,-120.34,-126.65,-127.59,-203.66,-92.20,-179.20,-155.23
266.50,-123.73,-124.14,-125.31,-120.44,-122.41,-125.03,-208.39,1.85,-174.30,-150.45
295.50,-123.37,-123.80,-122.87,-119.22,-123.44,-124.48,-210.95,-83.45,-179.94,-149.32
325.00,-125.79,-122.13,-123.65,-116.53,-121.34,-122.25,-206.03,37.62,-170.70,-148.13
355.50,-121.58,-119.02,-120.24,-114.59,-119.25,-123.71,-206.41,0.08,-164.51,-147.60
385.50,-121.51,-116.00,-118.70,-111.60,-117.45,-119.98,-199.18,6.50,-163.59,-144.89
415.50,-117.77,-118.13,-118.23,-113.69,-117.18,-119.78,-194.62,2.40,-171.69,-144.00
446.00,-117.85,-116.04,-116.24,-112.75,-115.81,-117.31,-194.57,-70.59,-167.70,-144.14
476.50,-114.73,-117.36,-116.21,-111.75,-113.39,-115.19,-193.77,-83.55,-176.98,-144.77
506.50,-118.55,-118.26,-116.87,-112.84,-116.67,-117.12,-192.79,-64.34,-167.31,-144.98
536.50,-133.60,-132.10,-133.62,-130.87,-133.67,-132.79,-201.55,28.75,-166.86,-157.74
566.50,-141.57,-137.28,-139.98,-131.84,-138.60,-139.11,-227.64,-82.68,-199.66,-173.72
596.50,-142.95,-139.73,-140.95,-133.53,-139.39,-141.32,-229.44,-75.45,-210.38,-175.17
626.50,-138.56,-139.39,-141.56,-132.46,-139.96,-139.47,-231.57,-66.94,-202.10,-176.61
656.50,-145.56,-141.43,-143.95,-138.29,-140.56,-139.72,-229.92,-87.12,-198.75,-182.33
686.50,-144.95,-140.39,-142.66,-135.33,-139.55,-139.46,-236.88,-85.40,-196.46,-177.65
716.50,-144.41,-141.34,-141.97,-136.03,-140.49,-139.25,-233.51,-86.66,-198.63,-179.03
746.50,-143.88,-143.30,-142.58,-134.88,-140.58,-140.00,-235.91,-73.62,-209.60,-174.76
776.50,-146.10,-142.98,-143.94,-137.67,-142.41,-142.39,-233.18,-117.52,-220.54,-182.93
806.50,-146.83,-143.74,-144.04,-134.76,-143.61,-141.28,-238.11,-64.83,-202.41,-179.75
836.50,-148.59,-143.34,-145.03,-134.43,-146.89,-140.66,-239.79,-91.60,-209.52,-177.90
866.50,-144.34,-143.35,-144.51,-138.13,-140.97,-140.70,-224.02,-97.63,-204.86,-182.19
896.50,-141.40,-142.31,-145.75,-135.58,-143.55,-140.09,-232.92,-98.26,-203.43,-190.83
926.50,-149.10,-145.74,-146.03,-139.21,-144.46,-141.08,-234.08,-97.42,-219.66,-169.15
956.50,-136.81,-134.60,-135.42,-125.20,-131.85,-132.63,-226.50,-177.03,-174.34,-165.75
986.50,-128.01,-124.29,-124.77,-121.40,-123.38,-127.54,-209.18,-179.80,-161.65,-152.80
1016.50,-122.26,-123.68,-122.97,-113.18,-121.02,-124.17,-201.05,-169.80,-160.39,-151.88
1046.50,-122.22,-120.98,-121.01,-114.32,-119.05,-122.81,-199.87,-166.38,-164.82,-148.92
1076.50,-106.40,-100.15,-98.29,-94.79,-117.58,-120.10,-188.05,-149.76,-144.97,-132.55
1106.50,-81.78,-75.29,-72.05,-70.67,-67.22,-135.26,-134.89,-112.11,-111.31,-108.52
1136.00,-58.47,-51.79,-50.52,-49.36,-50.12,-63.98,-112.71,-86.42,-82.65,-84.06
1166.00,-45.28,-41.40,-36.98,-41.13,-38.75,-55.45,-95.97,-69.33,-65.46,-55.93
1196.50,-38.64,-33.46,-29.70,-31.24,-41.21,-29.94,-77.02,-56.85,-55.21,-47.38
