Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,112.94,222.98,1009.08,207.22,10.18,16.17,51.58,14.34,0.00,0.00,23.47,0.30,37.54,11.05,27.16,229.45,26.31,47.00,138.31,16.54
7.00,137.77,193.41,1022.41,217.85,10.45,16.17,18.62,17.53,0.00,0.00,23.34,0.30,50.35,11.05,26.86,225.45,26.31,47.00,161.09,18.03
28.00,183.11,171.21,1018.02,219.58,10.00,32.57,18.62,20.63,0.00,0.00,22.37,0.30,54.19,11.05,26.86,203.02,26.31,122.58,145.91,16.17
58.00,171.30,226.04,1011.32,214.58,11.28,32.48,34.38,15.08,0.00,0.00,23.87,0.30,44.10,11.05,39.67,249.54,30.33,124.06,158.86,20.69
88.50,199.76,211.55,1017.21,226.04,10.87,25.94,34.12,16.20,0.00,0.00,24.29,0.30,38.02,11.05,39.67,219.16,25.15,44.40,146.09,17.58
118.50,249.51,204.49,1030.82,229.02,9.49,30.21,40.08,16.21,0.00,0.00,24.84,0.30,23.44,11.05,39.67,252.69,24.48,47.61,153.26,20.29
148.50,263.94,188.96,1015.44,222.64,10.31,27.01,26.86,16.78,0.00,0.00,21.52,0.30,1087.75,11.05,39.67,217.83,23.19,95.83,148.48,21.26
177.50,275.15,216.78,1012.05,239.66,9.41,455.83,13.33,14.47,0.00,0.00,22.34,0.30,2212.62,11.05,39.67,296.39,29.36,95.83,146.18,18.78
207.50,347.75,200.94,1022.89,214.28,10.83,1343.58,13.33,14.55,0.00,0.00,23.32,0.30,2419.03,11.05,39.67,738.38,26.12,95.83,184.02,17.84
238.50,324.00,221.48,1004.84,233.72,10.34,1468.12,13.58,20.66,0.00,211.40,22.34,0.30,2434.97,15.56,26.86,954.08,27.28,95.83,172.95,18.25
268.50,502.46,196.97,1021.57,203.29,11.01,1608.86,13.58,20.66,85.14,81.09,27.10,92.39,1821.29,14.83,697.69,692.90,27.28,95.83,157.63,12.15
298.50,899.93,206.41,1017.50,216.75,12.15,1679.74,47.00,19.65,38.15,87.11,26.18,245.52,800.68,10.07,1747.93,218.64,28.32,95.83,138.12,20.00
328.50,893.07,226.44,1336.25,237.20,11.26,1409.57,22.13,18.74,38.15,116.70,26.76,481.96,125.93,10.07,1554.63,222.54,26.71,95.83,153.10,20.78
358.50,795.30,205.49,1619.65,215.76,9.54,1212.81,46.84,18.74,38.15,501.66,27.85,389.63,45.73,9.95,1501.85,221.46,24.93,95.83,135.04,15.81
388.50,707.53,232.42,1584.50,226.54,9.97,1205.99,18.54,18.94,38.15,332.95,25.86,387.07,42.97,9.95,1361.19,212.10,28.16,95.83,160.77,17.82
418.50,617.85,222.74,1496.99,246.05,9.64,1115.15,0.30,17.24,38.15,133.74,26.18,323.67,43.44,9.95,1381.75,213.49,27.53,95.83,178.90,15.63
448.50,524.68,219.83,1439.76,210.27,11.32,1089.80,24.11,16.82,38.15,87.22,25.16,319.93,47.34,10.07,1359.11,233.23,30.37,95.83,154.93,18.89
478.50,500.94,239.87,1340.09,240.76,9.65,1069.96,50.35,16.99,38.15,52.29,25.16,319.93,41.35,10.01,1316.36,233.46,24.93,95.83,149.34,19.35
508.00,475.62,216.78,1307.39,256.66,10.51,979.70,32.76,13.86,38.15,52.29,30.15,308.54,41.35,10.01,1279.51,246.55,27.95,95.83,141.47,21.00
