Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,285.79,167.54,0.30,0.30,9.90,14.04,511.60,0.00,230.72,127.82,0.00,47.30,244.91,0.00,22.89,99.18,0.00,0.30,442.21,0.00
3.00,298.69,186.51,0.30,0.30,11.25,14.04,525.64,0.00,230.72,150.98,0.00,49.99,266.99,0.00,22.89,75.13,0.00,0.30,442.21,0.00
20.50,267.15,180.25,0.30,0.30,9.65,14.04,512.04,0.00,230.72,143.98,0.00,78.28,234.13,0.00,22.89,95.22,0.00,0.30,442.21,0.00
50.50,253.36,185.57,0.30,0.30,11.33,14.04,551.56,0.00,230.72,204.62,0.00,58.20,276.75,0.00,46.39,102.10,0.00,0.30,442.21,0.00
80.50,266.58,168.61,0.30,0.30,12.04,21.67,544.46,0.00,230.72,156.68,0.00,55.69,271.86,0.00,46.39,98.01,0.00,0.30,442.21,0.00
110.50,239.62,167.67,0.30,0.30,11.59,21.67,535.88,0.00,230.72,425.33,0.00,45.82,272.42,0.00,47.91,87.89,0.00,0.30,442.21,0.00
140.50,234.84,152.22,0.30,0.30,10.11,21.67,495.05,0.00,230.72,1871.06,0.00,57.22,277.35,0.00,47.91,93.02,0.00,0.30,442.21,0.00
169.00,208.60,188.03,0.30,0.30,10.79,21.67,1860.41,121.84,362.25,2130.53,0.00,55.39,266.48,0.00,47.91,89.98,0.00,0.30,442.21,0.00
199.00,206.12,134.24,0.30,0.30,11.48,172.83,3497.27,177.13,468.65,2565.69,0.00,391.50,288.13,0.00,26.25,86.27,0.00,0.30,442.21,0.00
230.50,199.36,136.48,0.30,931.86,135.19,424.65,3896.06,254.35,587.78,2921.71,11.78,586.18,282.12,0.00,26.25,90.15,0.00,0.30,442.21,0.00
260.50,183.87,146.85,130.92,1120.89,162.54,646.27,4101.08,274.90,544.75,2757.10,7.93,584.07,296.41,0.00,23.80,93.57,0.00,0.30,442.21,0.00
290.50,181.33,149.42,458.89,998.60,76.38,1117.50,4205.46,132.88,674.63,2500.63,15.56,640.04,278.02,0.00,663.95,116.68,0.00,0.30,442.21,0.00
319.00,221.37,143.79,861.91,924.90,14.18,1936.67,3850.55,197.43,1333.16,1948.65,20.81,848.37,273.27,0.00,1472.97,83.31,0.00,0.30,442.21,0.00
349.00,606.93,149.33,1057.17,378.32,11.70,3165.07,3574.67,167.76,2151.54,2002.01,26.43,860.40,360.00,0.00,1799.16,89.05,0.00,0.30,442.21,0.00
380.50,938.52,147.66,1271.99,378.32,13.25,4562.93,3420.86,93.95,1309.22,1869.65,23.38,877.39,551.77,0.00,1900.42,89.93,0.00,0.30,442.21,0.00
410.50,1160.24,161.10,1790.54,378.32,12.34,3562.71,3206.15,55.38,1141.37,1658.16,9.79,904.55,644.70,0.00,2032.25,100.27,0.00,0.30,442.21,0.00
440.50,1344.68,139.94,2192.46,378.32,12.95,3259.43,2914.33,30.09,1168.13,1509.12,9.79,921.34,848.66,0.00,2157.51,101.39,0.00,0.30,442.21,0.00
470.50,1468.16,100.26,1853.70,378.32,13.43,3296.63,2572.06,11.78,1159.99,1282.73,9.79,912.62,1655.60,0.00,2157.32,103.00,0.00,0.30,442.21,0.00
499.50,1769.98,111.02,1631.54,378.32,10.21,3308.36,2099.95,8.00,1196.00,1052.20,9.79,900.51,1995.53,0.00,2110.51,119.55,0.00,0.30,442.21,0.00
529.00,2063.41,115.10,1531.19,378.32,11.53,3276.93,1214.21,9.91,1128.86,692.18,9.79,849.86,1663.32,0.00,2143.28,89.93,0.00,0.30,442.21,0.00
560.00,2189.31,105.19,1519.72,378.32,11.17,3127.79,630.20,7.39,1171.59,236.47,9.79,843.01,1576.03,0.00,2045.83,114.81,0.00,0.30,442.21,0.00
590.50,2117.47,91.99,1453.30,378.32,10.86,3142.54,585.95,7.39,1123.98,191.24,9.79,873.46,1377.89,0.00,1972.22,115.48,0.00,0.30,442.21,0.00
620.50,2060.27,98.38,1413.39,378.32,10.05,3058.52,583.71,12.88,1162.23,203.67,9.79,814.83,924.39,0.00,1999.14,128.43,0.00,0.30,442.21,0.00
650.50,1983.40,72.90,1369.16,378.32,10.69,3159.78,621.84,6.50,1163.35,254.39,9.79,800.56,805.41,0.00,1902.29,125.58,0.00,0.30,442.21,0.00
680.50,1934.19,116.39,1333.98,378.32,10.86,3137.94,596.07,2.45,1172.81,226.61,9.79,808.22,799.55,0.00,1825.62,94.81,0.00,0.30,442.21,0.00
710.50,1881.21,75.26,1351.59,378.32,10.58,3176.83,595.98,3.54,1229.37,224.92,9.79,784.92,658.15,0.00,1794.70,117.54,0.00,0.30,442.21,0.00
740.50,1849.48,101.56,1371.00,378.32,10.49,3229.55,541.36,4.04,1229.37,415.35,9.79,783.53,594.93,0.00,1741.51,107.04,0.00,0.30,442.21,0.00
769.50,1821.93,73.19,1356.43,378.32,9.76,3259.94,563.01,5.00,1326.31,377.71,9.79,786.25,651.82,0.00,1834.93,122.56,0.00,0.30,442.21,0.00
799.50,1812.86,79.33,1357.61,378.32,10.03,3398.39,579.38,5.98,1318.81,352.54,9.79,796.34,618.69,0.00,1823.95,120.73,0.00,0.30,442.21,0.00
830.50,1789.17,65.19,1415.40,378.32,10.43,3430.30,602.12,4.63,1347.98,304.63,9.79,805.98,845.74,0.00,1797.05,123.64,0.00,0.30,442.21,0.00
859.50,1806.09,67.90,1421.04,378.32,10.47,3483.33,603.14,2.14,1374.63,315.81,9.79,800.64,1298.38,0.00,1858.40,123.53,0.00,0.30,442.21,0.00
889.50,1813.90,58.63,1469.21,378.32,9.88,3445.90,561.09,4.66,1331.20,189.99,9.79,822.83,1760.89,0.00,1858.70,127.43,0.00,0.30,442.21,0.00
920.50,1845.79,58.84,1533.16,378.32,10.49,3400.23,579.01,4.09,1352.38,247.68,9.79,814.53,2098.54,0.00,1879.75,108.80,0.00,0.30,442.21,0.00
949.50,1871.83,61.79,1558.17,378.32,9.77,3450.25,592.69,4.09,1296.41,210.07,9.79,789.20,1602.97,0.00,1865.61,121.60,0.00,0.30,442.21,0.00
979.50,1884.91,64.07,1605.55,378.32,11.48,3303.41,590.31,6.99,1302.51,201.33,9.79,803.05,1045.85,0.00,1843.31,145.57,0.00,0.30,442.21,0.00
1010.50,1918.00,42.67,1601.48,378.32,10.49,3313.86,590.25,7.02,1324.48,230.47,9.79,784.47,830.75,0.00,1782.76,149.64,0.00,0.30,442.21,0.00
1040.50,1976.08,49.59,1612.88,378.32,10.49,3366.58,552.87,7.02,1350.42,316.23,9.79,779.84,728.71,0.00,1856.26,159.24,0.00,0.30,442.21,0.00
