Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.16,0.92
1.50,-0.51,0.68
18.00,-0.37,0.57
48.50,-0.66,-0.20
78.50,-0.73,0.12
108.50,-0.53,1.22
138.48,14.26,14.17
168.50,107.45,102.63
198.50,165.96,151.10
228.50,170.20,157.27
258.50,168.16,159.24
288.50,167.03,153.52
318.50,169.07,157.21
348.50,167.71,157.51
378.50,168.23,158.09
408.50,167.29,157.86
438.50,167.15,157.98
468.50,168.54,157.98
498.50,169.99,158.38
528.50,170.30,153.44
558.50,169.15,156.88
588.50,170.28,157.83
618.50,170.40,157.57
648.50,171.48,157.11
678.50,169.43,157.58
708.50,170.14,157.72
738.50,170.07,157.89
768.50,170.01,152.60
798.50,169.66,155.96
828.50,169.90,157.24
858.50,171.40,157.69
888.50,164.33,156.48
918.50,131.86,131.31
948.00,122.25,116.16
978.00,121.98,112.73
1008.50,123.05,109.44
1038.50,122.99,111.73
1068.50,124.86,112.28
1098.50,123.09,112.48
1128.50,122.40,112.12
1158.50,122.89,113.07
1188.50,124.27,112.89
1218.50,121.65,112.89
1247.50,120.28,100.26
1277.50,101.10,144.98
1308.50,64.41,171.24
1338.50,67.99,185.40
1368.50,65.55,187.10
1398.50,63.38,181.44
1428.50,63.78,182.24
1458.50,63.79,182.75
1488.50,63.20,179.15
1518.00,62.16,184.67
1548.00,64.33,185.20
1578.50,63.58,186.07
1608.50,63.02,185.58
1638.50,62.70,185.47
1668.50,63.11,185.55
1698.50,65.47,185.37
1728.50,63.81,179.30
1758.00,65.83,183.88
1788.00,64.92,198.60
1817.50,64.07,209.08
1847.50,63.37,200.70
1878.50,64.12,193.03
1908.00,62.10,192.81
1938.00,63.19,192.65
1968.50,63.00,187.31
1998.50,63.18,191.82
2028.50,62.37,193.02
2058.50,64.65,192.65
2088.50,64.78,193.13
2118.50,64.29,192.83
2148.00,64.42,193.15
2178.00,62.92,193.33
2208.50,64.01,187.29
2238.00,66.05,191.86
2268.00,63.59,192.92
2298.00,63.81,192.61
2328.00,64.52,192.69
2358.00,63.96,193.23
2388.00,64.10,193.17
2418.50,63.28,192.87
