Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,70.95,0.00,0.30,235.76,35.54,113.83,103.76,16.38,10.07,0.30,18.16,122.68,73.93,0.00,0.30,0.30,13.73,929.49,0.30,37.78
10.00,45.78,0.00,0.30,230.89,36.36,74.77,151.19,10.80,10.07,0.30,25.57,103.66,79.75,0.00,0.30,0.30,13.70,894.68,0.30,37.72
34.00,50.81,0.00,0.30,224.02,35.59,104.89,154.27,10.80,10.07,0.30,19.71,124.51,104.42,0.00,0.30,28.99,11.81,916.23,0.30,37.72
63.00,58.29,0.00,0.30,226.63,34.92,115.66,143.48,13.43,10.07,0.30,17.64,77.90,76.66,0.00,0.30,67.29,17.64,902.85,0.30,39.61
92.50,39.84,0.00,0.30,236.16,33.85,103.90,97.63,14.16,10.07,0.30,18.90,97.58,116.11,0.00,0.30,23.80,11.90,881.06,0.30,36.62
123.00,35.40,23.50,0.30,241.72,34.91,113.92,137.23,12.76,10.07,0.30,20.69,100.10,90.57,0.00,0.30,36.93,11.90,877.04,0.30,35.42
154.00,35.40,23.50,0.30,226.91,34.39,60.20,149.77,12.76,64.09,685.80,23.38,72.33,118.54,0.00,0.30,20.45,11.90,845.42,0.30,35.92
184.50,35.40,23.50,0.30,228.99,31.86,107.23,1071.16,13.21,112.61,1002.38,19.99,99.39,108.16,0.00,0.30,35.40,13.79,815.62,0.30,32.53
214.50,35.40,23.50,0.30,242.84,32.87,84.42,1968.07,19.59,250.76,988.91,20.89,87.89,102.76,0.00,0.30,37.33,13.73,802.47,0.30,35.83
244.50,35.40,23.50,0.30,219.38,33.00,187.38,2059.71,11.63,418.71,1040.97,16.66,110.02,99.24,0.00,0.30,71.11,11.86,790.02,0.30,33.81
274.50,28.99,23.50,0.30,217.24,31.68,424.51,2229.06,17.21,291.10,1062.67,16.66,473.54,86.67,0.00,907.30,34.18,14.77,756.96,1040.16,34.71
304.50,28.99,23.50,0.30,197.06,33.02,468.40,1740.70,19.06,222.27,897.54,16.66,918.29,100.27,0.00,1808.67,20.29,15.08,755.73,1040.16,34.76
334.50,28.99,23.50,0.30,203.99,33.80,866.20,1254.08,30.12,279.24,340.66,16.66,743.42,79.96,0.00,1480.93,27.08,15.08,739.86,1040.16,32.78
362.50,28.99,23.50,0.30,213.32,35.10,1186.30,915.80,19.59,324.41,334.48,16.66,744.03,100.71,0.00,1483.94,27.08,15.08,712.47,1040.16,33.78
392.50,24.72,23.50,0.30,194.59,32.77,1160.08,366.17,10.74,260.32,334.88,21.94,743.72,419.29,0.00,1522.46,23.80,9.87,758.52,1040.16,34.38
424.50,39.27,23.50,0.30,186.70,33.88,745.51,169.27,10.74,195.01,624.53,23.38,743.72,404.19,0.00,1524.21,41.81,9.87,835.60,1040.16,34.79
454.50,37.35,23.50,0.30,188.94,32.57,414.59,155.40,10.50,128.48,819.05,23.38,747.47,448.87,0.00,1537.11,21.67,7.87,777.60,1040.16,34.32
484.50,59.81,23.50,0.30,189.65,33.98,217.08,166.16,10.50,128.48,812.13,30.21,712.68,469.60,0.00,1464.41,42.72,13.73,754.25,1040.16,34.79
514.50,59.81,23.50,0.30,176.43,34.28,172.48,181.75,10.50,112.46,797.87,29.33,723.09,436.66,0.00,1485.74,42.72,13.73,730.34,1040.16,33.21
544.50,59.81,23.50,0.30,178.71,33.70,60.09,145.20,10.50,112.46,785.96,29.33,708.53,418.12,0.00,1506.98,42.72,13.73,697.60,1040.16,35.71
574.50,59.81,23.50,0.30,137.72,33.89,77.38,158.67,10.50,111.70,779.02,29.33,706.58,365.48,0.00,1508.13,41.50,13.73,690.72,1040.16,37.85
604.50,59.81,23.50,0.30,193.09,32.70,79.28,159.85,11.23,111.70,849.71,20.23,725.62,336.86,0.00,1481.79,42.27,9.86,660.19,1040.16,34.73
634.50,59.81,23.50,0.30,155.20,32.02,84.59,148.15,10.38,111.70,775.77,20.57,686.66,345.84,0.00,1438.50,21.97,9.86,698.08,1040.16,33.10
664.50,59.81,23.50,0.30,174.59,32.18,85.42,132.75,9.40,85.14,798.28,19.47,740.24,260.51,0.00,1464.11,22.28,9.86,658.02,1040.16,34.30
694.50,59.81,23.50,0.30,161.33,31.99,70.22,102.85,9.40,125.43,778.45,20.57,749.04,232.90,0.00,1418.74,28.69,9.86,673.23,1040.16,32.15
724.50,59.81,23.50,0.30,150.62,31.68,75.64,137.24,10.68,125.43,787.58,20.51,727.75,285.60,0.00,1410.10,26.63,9.86,674.06,1040.16,34.36
753.00,59.81,23.50,0.30,130.36,34.20,106.81,133.97,10.68,125.43,768.95,19.54,728.47,303.55,0.00,1350.26,25.79,13.73,653.39,1040.16,36.26
781.50,59.81,23.50,0.30,140.15,32.17,64.25,102.29,14.77,125.43,836.85,23.50,758.90,295.35,0.00,1393.39,34.94,10.80,671.42,1040.16,34.30
812.00,59.81,23.50,0.30,121.36,31.25,81.00,121.25,14.71,153.10,871.03,19.90,758.46,410.80,0.00,1310.14,33.87,13.53,693.96,1040.16,31.80
842.50,59.81,23.50,0.30,136.83,32.96,63.54,130.57,14.71,153.10,841.69,19.90,696.93,452.86,0.00,1224.86,31.33,12.39,715.16,1040.16,34.53
872.50,59.81,23.50,0.30,138.14,33.48,88.50,108.14,15.08,121.77,843.03,19.90,732.64,453.40,0.00,1274.89,24.60,12.39,743.95,1040.16,34.39
902.00,59.81,23.50,0.30,133.06,31.66,95.47,129.96,17.52,162.66,828.32,19.90,718.21,367.95,0.00,1293.11,44.05,15.69,666.14,1040.16,33.26
931.50,59.81,23.50,0.30,117.60,32.90,85.33,105.33,11.78,162.66,844.65,19.90,697.85,380.56,0.00,1375.63,36.93,15.69,739.30,1040.16,33.71
962.00,59.81,23.50,0.30,107.63,32.27,68.90,142.28,10.80,134.99,874.57,19.90,762.77,433.66,0.00,1386.72,32.57,15.69,740.22,1040.16,37.66
992.50,59.81,23.50,0.30,130.53,32.10,115.76,121.92,12.55,151.06,847.73,23.44,727.68,384.27,0.00,1370.26,28.48,15.69,752.34,1040.16,36.62
1023.00,59.81,23.50,0.30,167.59,31.68,101.86,125.95,12.73,151.06,811.47,23.44,781.77,325.07,0.00,1465.52,28.48,15.69,787.20,1040.16,37.60
1054.00,58.59,23.50,0.30,164.58,32.00,92.14,108.12,15.56,151.06,794.05,18.07,817.58,327.03,0.00,1542.36,28.48,17.76,795.57,1040.16,37.60
1084.50,43.03,23.50,0.30,142.69,31.57,69.61,115.26,11.29,151.06,843.42,18.07,861.65,362.66,0.00,1597.70,34.61,14.50,816.85,1040.16,36.38
1113.00,40.07,23.50,0.30,137.86,31.85,90.15,101.24,9.83,151.06,872.04,18.07,807.72,378.12,0.00,1537.68,27.40,11.85,845.42,1040.16,36.38
1143.00,39.28,23.50,0.30,169.65,33.09,78.43,80.01,9.77,159.30,873.20,15.69,832.53,394.66,0.00,1573.98,32.86,11.85,860.16,1040.16,33.75
1174.50,58.14,23.50,0.30,144.85,30.53,52.59,101.99,16.54,171.21,883.29,19.92,776.48,477.11,0.00,1452.10,21.06,11.85,874.27,1040.16,32.84
1204.50,41.99,23.50,0.30,172.99,32.53,93.86,201.17,16.54,171.21,877.39,21.51,777.29,393.60,0.00,1466.72,62.26,11.85,895.01,1040.16,33.54
1234.50,43.42,23.50,0.30,139.77,30.12,93.52,288.31,10.74,171.21,810.86,19.54,717.02,260.11,0.00,1373.01,37.54,11.35,936.19,1040.16,32.96
1264.50,30.15,23.50,0.30,171.54,32.10,90.69,127.12,8.79,171.21,846.14,20.51,748.61,229.85,0.00,1410.24,58.29,12.76,981.15,1040.16,31.45
1294.50,49.01,23.50,0.30,167.58,32.04,77.39,129.90,8.79,171.21,865.24,20.08,748.61,259.23,0.00,1497.70,25.94,15.14,981.15,1040.16,32.46
1324.50,28.18,23.50,0.30,171.85,32.08,60.83,112.70,11.78,171.21,902.93,19.56,775.62,265.07,0.00,1558.74,28.38,12.76,939.88,1040.16,33.70
1354.50,42.42,23.50,0.30,195.42,31.40,51.74,208.34,13.73,171.21,857.14,21.07,787.98,321.66,0.00,1588.63,25.48,11.44,931.93,1040.16,33.41
1384.50,42.42,23.50,0.30,176.12,32.37,121.05,123.23,12.70,171.21,871.29,17.57,775.26,304.60,0.00,1578.20,25.33,11.61,978.15,1040.16,33.39
1414.50,41.81,23.50,0.30,167.15,33.20,95.97,93.43,12.66,126.95,824.90,19.90,675.97,372.83,0.00,1428.85,32.04,9.95,1006.55,1040.16,32.38
1444.50,41.81,23.50,0.30,140.12,31.71,60.79,128.10,14.10,93.69,723.99,21.46,610.23,317.18,0.00,1288.29,32.04,9.95,1002.04,1040.16,34.40
1473.50,41.81,23.50,0.30,164.53,32.74,74.90,158.02,14.10,111.09,678.19,17.52,613.79,328.77,0.00,1199.24,32.04,12.63,1047.56,1040.16,36.80
1503.50,41.81,23.50,0.30,152.11,32.29,111.39,105.64,10.44,127.87,362.79,17.61,523.92,308.72,0.00,1016.96,32.04,12.82,1031.37,1040.16,31.85
1534.50,41.81,23.50,0.30,170.51,31.99,79.15,89.61,10.78,88.40,117.80,16.60,450.75,314.84,0.00,760.31,23.80,12.88,1031.20,1040.16,32.94
1564.50,41.81,23.50,0.30,135.24,33.30,86.93,149.16,9.37,88.40,117.80,16.60,379.09,268.74,0.00,652.85,20.45,12.88,1030.77,1040.16,34.91
1594.50,41.81,23.50,0.30,143.96,32.24,84.86,86.67,14.77,92.47,117.80,16.60,283.72,231.39,0.00,356.62,33.57,15.69,1016.71,1040.16,31.85
1624.50,41.81,23.50,0.30,152.41,32.04,80.87,117.34,13.73,92.47,117.80,22.83,220.49,244.84,0.00,99.67,30.67,11.13,1019.49,1040.16,32.15
1654.50,41.81,23.50,0.30,115.16,31.66,74.94,91.99,13.73,92.47,117.80,18.15,162.78,294.85,0.00,57.12,37.84,13.73,987.47,1040.16,25.94
1684.50,41.81,23.50,0.30,106.28,32.06,85.35,93.83,12.51,92.47,117.80,20.33,232.24,307.21,0.00,146.59,26.86,8.97,978.63,1040.16,34.15
1714.50,41.81,23.50,0.30,136.32,32.87,107.73,70.50,12.23,92.47,117.80,19.67,198.55,270.62,0.00,71.47,26.86,8.97,945.36,1040.16,36.05
1744.50,41.81,23.50,0.30,156.84,31.34,67.47,80.01,10.80,92.47,117.80,20.16,152.59,234.91,0.00,30.52,30.06,8.97,925.05,1040.16,33.53
1774.50,41.81,23.50,0.30,115.42,32.52,76.14,108.90,9.77,92.47,117.80,20.16,273.14,259.35,0.00,135.33,21.97,9.83,865.51,1040.16,33.41
1804.50,41.81,23.50,0.30,114.00,30.72,64.32,62.83,9.77,92.47,117.80,16.11,202.33,265.85,0.00,27.92,32.65,11.82,856.34,1040.16,35.75
1834.50,41.81,23.50,0.30,115.99,32.58,93.69,99.40,11.84,92.47,117.80,22.52,189.82,228.02,0.00,75.26,39.06,11.82,838.90,1040.16,32.45
1864.50,41.81,23.50,0.30,118.63,32.44,64.75,87.18,11.84,44.86,117.80,22.25,205.82,199.89,0.00,28.69,39.06,11.82,817.32,1040.16,33.00
1894.50,41.81,23.50,0.30,101.98,31.41,83.36,81.48,11.84,47.91,117.80,19.47,135.46,204.78,0.00,28.69,20.75,13.61,798.94,1040.16,35.03
1924.50,41.81,23.50,0.30,122.48,30.38,72.73,72.20,6.84,41.81,117.80,18.62,113.83,194.55,0.00,28.69,20.75,13.61,830.40,1040.16,33.30
1954.50,41.81,23.50,0.30,111.48,31.14,72.98,96.95,14.71,68.05,117.80,20.69,120.85,133.70,0.00,28.69,28.69,13.61,772.21,1047.68,33.79
1984.50,41.81,23.50,0.30,104.79,30.55,78.06,92.77,11.39,42.42,117.80,19.84,120.63,157.03,0.00,28.69,27.16,13.31,715.49,1047.68,33.68
2013.50,41.81,23.50,0.30,106.46,29.60,104.07,110.11,11.36,25.33,117.80,19.84,105.03,128.76,0.00,28.69,28.38,13.31,704.66,1047.68,32.94
2043.50,41.81,23.50,0.30,134.71,31.04,89.89,110.39,11.78,51.27,117.80,19.37,127.97,107.69,0.00,28.69,21.06,13.31,673.46,1047.68,29.79
