Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.00,0.30,0.00,0.00,19.84,0.30,0.00,0.00,0.30,12.60,66.02,73.77,2.59,0.30,0.30,3.85,0.30,40.66,0.00
1.00,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.60,30.67,84.74,3.05,0.30,0.30,3.85,0.30,49.32,0.00
16.50,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.63,43.34,97.70,3.42,0.30,0.30,5.37,0.30,28.38,0.00
46.50,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.63,43.23,68.95,2.59,0.30,0.30,5.37,0.30,52.51,0.00
76.50,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.57,44.25,61.77,0.00,0.30,0.30,5.37,0.30,49.44,0.00
106.50,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.57,19.10,82.25,3.42,0.30,0.30,5.37,0.30,42.77,0.00
136.50,0.30,0.00,0.30,0.00,0.00,51.88,0.30,0.00,0.00,0.30,12.57,42.42,60.83,1.73,0.30,0.30,5.37,0.30,70.74,0.00
166.50,0.30,0.00,0.30,0.00,0.00,40.89,0.30,0.00,0.00,0.30,12.57,23.19,58.21,3.46,0.30,0.30,4.94,0.30,40.79,0.00
196.50,0.30,0.00,0.30,0.00,0.00,40.89,0.30,42.22,0.00,0.30,12.57,23.04,85.04,2.52,0.30,0.30,3.95,0.30,45.67,0.00
226.50,0.30,0.00,0.30,0.00,0.00,40.89,0.30,34.05,0.00,0.30,14.53,33.51,74.57,2.52,0.30,0.30,2.90,0.30,50.17,0.00
256.50,0.30,0.00,0.30,0.00,0.00,20.14,0.30,67.11,0.00,48.52,10.16,63.78,58.84,4.21,0.30,0.30,2.34,0.30,50.83,0.00
286.50,0.30,0.00,0.30,0.00,0.00,20.14,0.30,38.04,0.00,489.09,10.93,42.83,91.19,7.14,531.59,0.30,2.94,0.30,29.60,0.00
316.50,0.30,0.00,0.30,0.00,0.00,684.88,0.30,48.69,0.00,831.07,15.99,171.41,73.88,1.16,571.32,0.30,3.97,0.30,57.22,0.00
346.50,0.30,0.00,0.30,0.00,0.00,1339.56,0.30,51.05,0.00,902.31,21.36,492.94,57.75,1.16,502.91,0.30,0.00,0.30,50.63,0.00
376.50,0.30,0.00,0.30,0.00,0.00,1207.93,0.30,32.41,0.00,1075.15,34.91,390.17,56.43,1.16,768.14,0.30,0.00,0.30,47.71,0.00
406.50,0.30,0.00,0.30,0.00,0.00,649.17,0.30,18.39,0.00,1204.72,45.41,427.82,58.11,1.16,913.52,0.30,0.00,0.30,52.64,0.00
436.50,0.30,0.00,0.30,0.00,0.00,170.71,0.30,12.76,0.00,967.12,34.53,517.89,209.77,1.16,671.14,0.30,3.80,0.30,63.78,0.00
466.50,0.30,0.00,0.30,0.00,0.00,101.01,0.30,12.76,0.00,639.86,22.57,495.10,412.82,1.16,543.48,0.30,2.50,0.30,59.68,0.00
496.50,0.30,0.00,0.30,0.00,0.00,31.69,0.30,6.71,0.00,466.06,22.57,387.19,482.90,1.16,593.78,0.30,2.93,0.30,46.08,0.00
526.50,0.30,0.00,0.30,0.00,0.00,25.13,0.30,5.47,0.00,441.44,15.54,390.83,463.26,1.16,567.02,0.30,2.96,0.30,61.26,0.00
556.50,0.30,0.00,0.30,0.00,0.00,90.64,0.30,6.05,0.00,520.20,13.58,395.21,449.42,1.16,571.24,0.30,2.90,0.30,78.36,0.00
586.50,0.30,0.00,0.30,0.00,0.00,10.27,295.64,2.53,0.00,646.23,9.83,369.57,533.81,1.16,560.16,0.30,2.90,0.30,68.56,0.00
616.50,0.30,0.00,0.30,0.00,0.00,10.27,831.44,3.66,0.00,752.57,13.55,364.69,483.05,1.16,555.45,0.30,2.96,0.30,50.81,0.00
646.50,0.30,0.00,0.30,0.00,0.00,74.77,1223.30,3.54,0.00,799.06,14.02,375.68,468.09,1.16,533.04,0.30,2.94,0.30,55.64,0.00
676.50,0.30,0.00,0.30,0.00,0.00,80.87,1496.30,3.13,0.00,821.39,11.54,369.27,520.58,4.03,543.73,0.30,2.94,0.30,57.60,0.00
706.50,0.30,0.00,0.30,0.00,0.00,13.73,1641.16,2.54,0.00,800.24,10.16,375.98,443.58,1.69,510.51,0.30,2.94,0.30,67.14,0.00
736.50,0.30,0.00,0.30,0.00,0.00,22.13,1483.99,3.63,0.00,786.23,14.89,373.64,358.68,4.33,574.00,0.30,2.90,0.30,30.01,0.00
766.00,0.30,0.00,0.30,0.00,0.00,22.13,1169.43,4.21,0.00,777.20,13.07,347.60,428.34,4.33,573.91,0.30,3.93,0.30,73.81,0.00
796.00,0.30,0.00,0.30,0.00,0.00,28.08,842.81,2.10,0.00,801.04,12.31,361.10,405.36,4.33,545.23,0.30,0.00,0.30,84.23,0.00
824.50,0.30,0.00,0.30,0.00,0.00,28.08,521.40,3.66,0.00,747.63,12.31,361.76,278.51,4.33,522.24,0.30,2.96,0.30,85.45,0.00
854.50,0.30,0.00,0.30,0.00,0.00,28.08,218.74,2.08,0.00,751.48,16.13,360.28,262.76,4.33,456.85,0.30,2.96,0.30,43.20,0.00
886.50,0.30,0.00,0.30,0.00,0.00,18.31,24.72,5.35,0.00,775.34,10.07,333.77,281.43,4.33,464.37,0.30,2.90,0.30,73.45,0.00
915.50,0.30,0.00,0.30,0.00,0.00,16.63,24.72,3.17,0.00,753.69,16.48,350.14,213.04,4.33,499.96,0.30,2.99,0.30,60.18,0.00
944.00,0.30,0.00,0.30,0.00,0.00,16.63,24.72,3.63,0.00,750.80,16.48,343.08,316.53,4.03,589.70,0.30,2.99,0.30,72.33,0.00
975.00,0.30,0.00,0.30,0.00,0.00,16.63,24.72,5.61,0.00,674.88,10.25,372.83,565.08,0.00,618.26,0.30,2.99,0.30,70.73,0.00
