Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,339.13,0.30,0.30,1166.19,0.00,0.00,0.30,28.44,0.30,0.00,46.69,0.30,234.54,0.00,0.30,200.03,76.97,0.30,0.30,22.52
5.00,342.27,0.30,0.30,1191.09,0.00,39.06,0.30,22.71,0.30,0.00,40.96,0.30,222.98,0.00,0.30,189.06,81.68,0.30,0.30,17.12
23.50,331.03,0.30,0.30,1182.90,0.00,12.82,0.30,26.88,0.30,0.00,44.74,0.30,238.45,0.00,0.30,220.31,80.99,0.30,0.30,16.81
53.50,305.59,0.30,0.30,1194.13,0.00,57.37,0.30,24.27,0.30,0.00,44.74,0.30,208.79,0.00,0.30,199.89,80.54,0.30,0.30,16.14
84.50,362.57,0.30,0.30,1208.35,0.00,57.37,0.30,27.10,0.30,0.00,44.74,0.30,236.76,2.53,0.30,202.38,82.09,0.30,0.30,17.52
114.50,350.56,0.30,0.30,1195.64,0.00,57.37,0.30,26.73,0.30,0.00,44.74,0.30,234.54,2.53,0.30,199.49,82.09,0.30,0.30,16.60
144.50,381.59,0.30,0.30,1167.13,0.00,57.37,0.30,25.79,0.30,0.00,44.74,0.30,1014.33,2.53,0.30,204.28,83.86,0.30,0.30,15.38
173.50,388.78,0.30,0.30,1204.43,0.00,57.37,0.30,28.50,0.30,0.00,44.74,0.30,2163.37,2.53,0.30,277.26,84.99,0.30,0.30,19.10
203.00,449.43,0.30,0.30,1194.58,0.00,25.33,0.30,34.24,0.30,0.00,43.76,0.30,2667.63,2.53,0.30,277.35,85.08,0.30,0.30,17.12
234.00,448.64,0.30,0.30,1149.00,0.00,25.33,379.54,61.83,0.30,288.85,43.76,0.30,2637.37,2.53,0.30,283.24,85.66,0.30,0.30,16.63
264.50,464.82,0.30,0.30,1176.41,0.00,12.51,1873.07,122.45,0.30,1079.76,52.67,43.64,2009.44,2.53,215.76,191.00,81.97,0.30,0.30,15.98
294.50,852.54,0.30,1031.34,1185.12,0.00,69.75,2144.72,243.23,0.30,1485.04,74.06,193.59,492.91,2.59,1597.97,213.18,85.35,0.30,0.30,19.10
324.50,1914.27,0.30,1584.54,1326.33,0.00,763.01,2322.57,198.49,94.61,1492.89,116.82,489.05,278.22,2.59,1587.17,221.74,85.08,0.30,0.30,20.04
353.50,2102.47,0.30,1510.22,1298.81,0.00,1630.91,2275.42,115.97,203.96,1621.65,92.23,715.55,226.75,3.02,1526.48,207.39,85.08,0.30,0.30,15.39
383.50,1997.80,0.30,1260.98,1201.49,0.00,2061.68,2018.72,87.43,292.67,1494.47,74.24,548.88,269.61,3.02,1895.64,227.01,85.08,0.30,0.30,19.00
414.50,1858.47,0.30,1108.60,1208.69,0.00,2142.67,1853.97,78.19,358.28,1573.51,71.11,688.36,253.54,3.02,1882.41,238.16,85.02,0.30,0.30,17.48
444.50,1792.29,0.30,939.09,1208.24,0.00,2137.74,1653.38,73.91,434.27,1395.59,71.11,687.77,229.07,3.02,1878.71,234.19,84.90,0.30,0.30,17.48
474.50,1629.47,0.30,824.90,1186.81,0.00,2104.94,1488.88,64.56,457.46,1220.79,62.32,687.57,220.64,2.53,1926.99,216.25,85.02,0.30,0.30,17.48
504.50,1583.91,0.30,706.59,1196.14,0.00,2239.63,1387.28,59.45,481.88,1097.00,62.32,703.29,232.75,5.07,1936.98,233.10,85.02,0.30,0.30,19.88
534.00,1453.61,0.30,612.16,1190.90,0.00,2249.89,1227.89,56.09,518.70,1002.86,56.58,695.85,205.00,0.00,1928.49,223.43,85.02,0.30,0.30,16.48
564.00,1401.04,0.30,547.58,1211.26,0.00,2286.68,1058.80,55.36,518.70,888.79,56.58,695.20,239.57,0.00,1841.85,242.31,90.52,0.30,0.30,18.76
594.50,1359.85,0.30,516.72,1199.34,0.00,2303.28,969.89,47.03,505.28,729.89,56.58,695.87,216.73,2.66,1827.36,248.72,86.92,0.30,0.30,17.76
624.50,1313.80,0.30,523.90,1211.49,0.00,2102.78,868.29,47.03,505.28,714.03,56.58,658.73,240.79,2.66,1849.60,210.39,86.85,0.30,0.30,22.37
654.50,1264.86,0.30,484.37,1233.20,0.00,2140.51,725.31,38.64,437.32,593.30,50.60,650.03,244.89,2.53,1843.23,247.87,90.03,0.30,0.30,16.74
683.50,1222.54,0.30,481.84,1182.39,0.00,2035.43,699.17,34.30,416.57,537.07,50.60,676.99,228.22,2.53,1832.91,243.28,87.89,0.30,0.30,18.92
713.50,1183.00,0.30,467.10,1218.08,0.00,2066.14,673.94,35.77,440.07,541.00,50.60,649.58,224.00,2.53,1852.92,252.38,87.04,0.30,0.30,16.96
744.50,1159.35,0.30,476.66,1206.53,0.00,2088.40,561.79,34.39,432.07,461.19,50.60,663.68,222.76,2.53,1861.78,236.34,90.39,0.30,0.30,17.88
774.00,1133.82,0.30,467.15,1222.67,0.00,2024.78,511.08,33.39,408.03,408.97,50.60,694.49,241.50,2.53,1807.11,236.65,89.47,0.30,0.30,17.88
803.50,1105.41,0.30,469.57,1208.99,0.00,1985.76,418.58,30.09,400.40,387.50,50.60,637.52,257.80,2.53,1815.11,249.76,89.47,0.30,0.30,18.13
833.50,1078.51,0.30,420.01,1246.40,0.00,1935.98,376.38,31.49,377.51,358.15,50.60,666.00,240.12,2.53,1817.39,257.42,86.98,0.30,0.30,21.20
863.50,1021.18,0.30,393.68,1227.48,0.00,1924.73,277.97,30.52,377.51,319.57,50.60,649.73,222.48,2.53,1814.58,221.59,86.98,0.30,0.30,18.52
893.50,1007.43,0.30,395.05,1219.86,0.00,1823.30,222.91,35.46,377.51,263.17,50.60,655.48,226.09,5.19,1814.60,230.00,86.98,0.30,0.30,18.15
922.50,960.94,0.30,394.41,1207.23,0.00,1760.53,156.04,27.99,377.51,201.03,50.60,645.80,225.76,2.81,1821.18,265.00,92.51,0.30,0.30,18.28
951.50,917.61,0.30,349.31,1255.29,0.00,1752.48,85.76,27.53,349.13,117.27,50.60,660.56,224.06,2.81,1813.99,231.90,91.86,0.30,0.30,20.29
981.50,868.31,0.30,331.44,1237.87,0.00,1741.33,69.72,27.53,346.38,137.68,50.60,660.10,246.89,4.15,1810.51,227.80,91.86,0.30,0.30,21.34
1012.00,848.03,0.30,350.78,1227.18,0.00,1770.54,48.22,28.33,346.38,138.99,50.60,657.49,212.47,4.15,1800.21,235.04,94.67,0.30,0.30,17.15
1043.00,803.35,0.30,272.25,1224.55,0.00,1715.09,46.90,26.38,333.36,89.82,50.60,651.19,238.00,4.15,1740.69,268.13,94.67,0.30,0.30,19.99
1073.50,776.59,0.30,254.27,1253.70,0.00,1635.46,36.80,28.53,333.36,113.90,50.60,640.27,213.32,4.15,1667.00,269.66,96.68,0.30,0.30,19.59
1103.50,710.35,0.30,213.07,1223.98,0.00,1528.04,34.31,26.96,297.55,82.43,50.60,597.85,215.05,4.15,1726.65,252.18,91.80,0.30,0.30,16.24
1132.50,707.35,0.30,214.95,1206.16,0.00,1528.87,34.31,29.52,282.29,87.74,50.60,636.76,235.83,4.15,1719.95,283.96,90.94,0.30,0.30,16.24
1162.50,673.29,0.30,160.65,1235.79,0.00,1428.35,67.44,30.52,231.63,86.48,50.60,644.11,239.89,4.15,1692.09,263.57,90.94,0.30,0.30,17.15
1193.50,609.14,0.30,107.12,1227.17,0.00,1284.59,11.29,30.52,271.92,89.92,50.60,629.43,211.18,4.21,1563.22,258.49,90.94,0.30,0.30,21.18
1223.50,603.95,0.30,126.88,1231.50,0.00,1337.21,11.29,30.52,249.03,30.42,53.62,574.04,223.04,4.15,1256.58,245.87,96.62,0.30,0.30,18.90
1253.50,613.66,0.30,109.67,1265.22,0.00,1249.44,11.29,30.40,212.71,30.42,53.62,488.07,230.57,4.15,891.84,247.81,96.62,0.30,0.30,20.33
1283.00,607.99,0.30,77.33,1273.71,0.00,1199.53,11.29,30.40,187.99,46.39,53.62,367.13,230.69,3.05,973.90,255.19,96.62,0.30,0.30,21.00
1313.00,597.49,0.30,47.20,1222.68,0.00,1141.57,11.29,30.40,265.20,37.77,53.62,310.44,217.73,2.53,819.94,235.50,100.59,0.30,0.30,22.03
1343.50,635.84,0.30,87.25,1226.11,0.00,1295.26,11.29,30.40,203.35,37.77,53.62,293.40,233.84,2.53,697.86,247.16,90.88,0.30,0.30,22.03
1373.50,634.29,0.30,79.14,1237.69,0.00,1196.38,11.29,30.40,164.49,37.77,53.62,291.81,237.49,2.59,338.39,238.71,97.72,0.30,0.30,19.84
1403.50,608.35,0.30,24.72,1254.02,0.00,985.51,11.29,30.40,83.92,40.08,53.62,113.83,234.07,2.53,199.08,295.41,97.72,0.30,0.30,20.05
1433.50,593.06,0.30,24.72,1241.34,0.00,688.18,11.29,31.49,43.64,40.08,53.62,103.86,234.68,4.15,247.50,270.51,98.72,0.30,0.30,19.85
1463.50,584.85,0.30,24.72,1249.92,0.00,516.72,11.29,31.49,0.30,40.08,53.62,103.86,213.46,4.15,432.54,261.48,100.77,0.30,0.30,20.02
1493.50,597.41,0.30,24.72,1253.18,0.00,353.22,11.29,27.59,0.30,40.08,53.62,164.49,211.69,4.15,432.54,268.41,100.77,0.30,0.30,20.06
1523.50,583.62,0.30,24.72,1239.95,0.00,219.63,11.29,27.59,0.30,40.08,53.62,46.08,219.65,4.15,432.54,281.31,103.33,0.30,0.30,16.80
1553.50,588.65,0.30,24.72,1253.07,0.00,182.55,11.29,30.97,0.30,40.08,53.65,46.08,260.56,4.15,37.54,245.26,99.51,0.30,0.30,20.14
1583.50,599.11,0.30,24.72,1261.18,0.00,95.16,11.29,30.97,0.30,40.08,53.65,33.26,211.43,3.97,37.54,271.30,98.63,0.30,0.30,20.86
1613.50,600.90,0.30,24.72,1249.90,0.00,57.77,11.29,30.97,0.30,40.08,53.65,0.30,234.33,3.51,37.54,261.11,99.71,0.30,0.30,21.52
1643.50,643.17,0.30,24.72,1219.98,0.00,65.07,11.29,30.33,0.30,40.08,53.65,0.30,224.59,3.42,37.54,313.51,96.99,0.30,0.30,18.13
1673.50,629.18,0.30,24.72,1250.32,0.00,63.60,11.29,33.39,0.30,40.08,53.65,0.30,214.54,0.00,37.54,282.83,97.30,0.30,0.30,21.81
1703.50,657.80,0.30,24.72,1265.24,0.00,49.52,11.29,26.43,0.30,40.08,53.65,0.30,208.52,0.00,37.54,266.70,99.43,0.30,0.30,21.99
1733.50,662.76,0.30,24.72,1253.70,0.00,30.92,11.29,27.95,0.30,40.08,53.59,0.30,238.04,5.07,37.54,267.46,98.15,0.30,0.30,21.91
1762.50,656.82,0.30,24.72,1264.07,0.00,30.94,11.29,27.99,0.30,40.08,53.62,0.30,209.75,5.07,37.54,278.09,98.15,0.30,0.30,20.08
1791.50,667.35,0.30,24.72,1269.15,0.00,70.19,11.29,30.46,0.30,40.08,56.46,0.30,199.17,5.07,37.54,252.38,98.15,0.30,0.30,24.18
1821.00,648.10,0.30,24.72,1233.75,0.00,24.41,11.29,30.95,0.30,40.08,52.67,0.30,242.74,3.54,37.54,271.67,98.15,0.30,0.30,22.03
1851.00,674.94,0.30,24.72,1220.51,0.00,20.41,11.29,33.51,0.30,40.08,56.58,0.30,222.42,1.16,37.54,282.29,104.80,0.30,0.30,20.71
