Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1393.50,30.52,25.02,0.30,0.30,0.00,866.61,891.93,3.57,809.80,742.30,16.48,452.58,217.94,2.59,1742.89,59.81,2.93,0.30,0.30,3.94
1423.50,30.52,25.02,0.30,0.30,0.00,708.88,911.12,8.00,809.80,739.49,8.61,470.28,223.32,2.59,1797.26,49.74,2.93,0.30,0.30,5.13
1453.50,30.52,25.02,0.30,0.30,0.00,661.55,908.38,6.56,846.88,779.45,8.61,403.91,184.98,2.59,1838.66,49.74,2.93,0.30,0.30,5.84
1482.50,30.52,25.02,0.30,0.30,0.00,708.11,924.67,5.07,852.06,762.44,14.37,449.53,201.65,2.59,1808.14,49.74,2.93,0.30,0.30,7.42
1512.50,30.52,25.02,0.30,0.30,0.00,733.30,936.08,7.02,848.71,766.12,14.59,429.54,213.09,2.59,1962.96,49.74,2.93,0.30,0.30,4.46
1543.50,30.52,25.02,0.30,0.30,0.00,708.65,973.36,6.85,848.71,819.26,10.56,434.61,225.25,3.51,1748.71,49.74,2.93,0.30,0.30,4.12
1573.50,30.52,25.02,0.30,0.30,0.00,767.06,924.58,4.78,848.71,683.73,12.57,451.48,197.51,3.51,1508.00,49.74,2.93,0.30,0.30,3.48
1603.50,42.42,25.02,0.30,0.30,0.00,832.36,538.21,5.69,848.71,674.99,10.05,444.12,220.95,3.60,1062.11,49.74,2.93,0.30,0.30,2.54
1633.50,36.32,25.02,0.30,0.30,0.00,833.45,253.35,5.26,848.71,412.63,12.31,487.37,186.31,7.02,670.68,49.74,2.93,0.30,0.30,3.42
1663.50,99.55,25.02,0.30,0.30,0.00,658.44,118.74,3.17,848.71,306.71,11.62,481.73,202.11,1.16,432.17,49.74,2.93,0.30,0.30,3.91
1693.50,44.81,25.02,0.30,0.30,0.00,487.63,41.11,6.00,848.71,224.26,11.98,334.78,213.32,4.03,367.46,49.74,2.96,0.30,0.30,5.92
1723.50,51.30,25.02,0.30,0.30,0.00,345.67,26.75,6.04,848.71,180.27,10.74,202.77,176.53,4.03,336.19,26.86,2.96,0.30,0.30,4.50
1753.50,56.92,30.82,0.30,0.30,0.00,208.25,24.65,1.83,807.00,145.69,10.56,96.82,205.11,4.03,324.54,26.86,2.96,0.30,0.30,4.50
1783.50,56.76,39.25,0.30,0.30,0.00,110.90,37.10,6.93,807.00,95.70,11.47,0.30,218.87,4.03,304.67,26.86,2.96,0.30,0.30,5.68
