Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
238.5,17,17,18,19,20,20,18,16,16,17,19,21,21,22,24,16,18,21,22,25,26,25,24,21,20,23,25,23,22,19,16,19,41,50,26,9,11,12,13,6,11,14,18,20,17,19,16,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
267.5,17,17,18,19,20,20,18,16,18,19,19,21,23,22,24,16,18,21,22,24,25,25,26,22,21,24,27,24,22,20,15,18,41,54,26,9,11,14,11,6,11,15,20,21,17,21,16,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
297.5,17,17,19,21,22,22,20,17,18,19,22,21,23,24,25,15,19,21,23,25,28,27,28,23,22,25,28,26,24,21,17,18,40,55,27,10,11,14,13,6,11,15,20,21,17,21,16,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
328.5,17,17,19,21,22,22,20,17,18,19,22,21,23,24,25,17,19,23,24,26,28,28,28,21,20,24,28,27,26,24,18,18,40,54,32,11,11,14,12,6,11,15,20,21,17,21,16,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
358.5,19,19,19,21,22,22,20,17,18,19,22,21,25,24,26,17,19,22,25,26,28,29,29,22,22,23,29,29,30,28,22,21,39,60,34,10,13,14,12,6,11,15,20,23,17,21,16,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
388.5,19,19,21,22,23,23,21,19,19,21,22,23,25,26,28,17,21,23,25,27,28,28,29,22,22,25,28,28,27,27,22,21,38,60,35,10,13,14,12,7,12,16,21,23,18,22,17,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
418.5,19,19,21,22,23,23,21,19,19,21,23,23,26,27,28,18,20,23,25,27,28,31,31,23,22,24,28,30,30,28,24,21,38,58,39,13,13,15,13,7,12,16,21,23,18,22,17,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
448.5,19,19,21,22,23,23,21,20,21,21,23,23,26,27,28,18,21,23,26,28,29,30,32,24,24,24,29,31,30,30,27,21,38,61,40,16,13,15,12,7,12,17,21,24,18,22,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
478.5,20,20,22,23,25,25,23,20,21,21,23,23,27,28,28,19,21,24,25,27,28,30,30,21,22,25,29,29,30,29,27,21,38,59,42,295,13,15,13,7,12,17,21,24,18,22,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
508.5,20,20,22,23,25,25,23,20,21,22,23,23,27,27,30,19,21,23,26,29,29,31,33,22,22,24,29,32,31,30,27,21,36,61,41,261,15,15,13,7,12,17,21,24,18,24,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
538.5,20,20,22,23,25,25,23,20,21,22,25,25,27,28,28,19,23,25,25,28,29,30,31,22,23,26,29,30,30,30,29,21,39,60,39,424,15,16,13,7,12,17,21,24,18,24,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
568.5,20,20,22,23,25,25,23,20,21,22,25,25,28,30,31,20,23,24,25,30,32,33,34,21,20,23,29,32,33,33,33,21,37,59,43,323,14,16,14,7,12,17,23,24,20,24,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
598.5,20,20,22,23,25,25,24,20,21,22,25,25,29,30,32,20,23,24,26,30,31,33,35,22,20,24,28,33,34,36,32,21,36,61,47,361,15,16,14,7,12,17,23,26,20,24,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
628.5,20,22,24,25,26,27,24,20,21,22,26,27,29,30,31,20,23,24,27,30,32,33,34,22,23,26,31,34,35,35,35,21,36,63,46,429,15,16,14,7,12,17,23,26,20,24,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
657.5,20,22,24,25,26,27,24,20,21,22,26,25,29,30,33,22,23,25,26,31,32,33,35,23,21,26,31,34,36,37,35,23,34,60,46,476,15,17,13,7,14,18,23,26,20,25,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
686.5,20,22,24,25,26,27,26,22,22,24,26,27,29,33,33,22,23,26,28,31,33,34,36,22,23,26,31,34,37,38,37,23,34,61,48,479,16,17,13,7,14,18,24,27,21,25,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
717.0,21,22,24,27,28,28,26,22,22,24,28,27,32,33,34,22,23,25,27,32,34,36,37,23,23,27,32,35,39,43,41,23,33,57,52,483,18,17,13,7,14,18,24,27,21,25,18,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
748.0,21,23,25,27,28,28,27,22,22,24,28,27,34,36,36,20,23,25,27,31,34,38,38,21,23,27,33,38,43,45,44,23,33,60,56,487,21,19,14,7,14,19,24,27,21,26,19,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
778.5,21,23,25,27,28,30,27,22,22,24,30,30,35,36,36,22,23,25,27,35,37,40,43,22,23,28,34,40,45,48,48,23,29,60,60,489,22,18,15,7,14,19,26,28,21,26,19,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
808.5,21,23,25,28,29,31,29,22,24,25,30,31,35,37,39,23,25,27,30,34,37,38,41,22,24,30,36,43,48,49,50,23,30,63,62,495,24,24,21,8,15,19,26,30,23,28,19,6,5,5,5,5,7,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
838.5,21,23,25,28,31,33,29,23,24,27,33,34,37,39,41,23,26,28,30,37,40,42,44,24,26,32,37,43,47,52,53,24,30,61,66,494,25,24,17,8,15,21,27,30,23,30,20,6,5,5,5,5,8,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
868.5,23,25,27,30,33,35,30,23,25,28,35,36,37,42,44,25,26,29,30,39,42,45,48,24,28,35,41,47,52,57,54,24,29,60,76,503,31,28,25,8,17,22,29,31,24,30,20,6,7,5,7,5,8,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
898.5,23,25,28,32,35,37,32,25,27,31,38,39,43,46,48,24,28,31,36,43,46,50,53,23,28,36,44,50,56,61,62,26,29,61,84,512,39,32,26,8,17,22,29,33,26,31,20,6,7,5,7,5,8,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
928.5,24,26,30,35,39,40,36,25,27,31,41,43,43,48,50,24,28,30,34,43,49,53,56,23,27,34,43,51,57,63,63,27,31,68,81,509,44,36,27,8,17,22,30,34,26,32,22,6,7,5,7,5,8,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
958.5,24,28,30,35,38,40,36,25,28,34,40,43,43,49,51,24,28,31,35,44,49,53,56,23,27,34,44,52,57,62,63,27,29,70,82,508,42,36,31,8,18,24,30,36,26,32,22,6,7,5,7,7,8,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
988.5,24,28,32,35,40,40,36,25,28,34,40,44,47,51,53,24,29,34,41,48,53,56,58,25,28,34,42,54,62,69,68,29,29,64,90,515,55,54,39,8,18,24,32,37,27,35,23,6,7,5,7,7,8,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1018.5,24,28,32,37,42,42,38,25,28,32,40,45,50,53,56,26,31,38,48,55,58,62,63,26,28,33,42,55,65,70,71,31,31,66,95,516,63,61,44,8,20,25,33,38,29,35,23,6,7,5,7,7,8,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1048.5,26,29,34,40,44,45,39,26,28,32,43,45,53,56,59,26,32,39,49,57,60,63,66,25,27,33,40,57,66,72,72,30,29,61,90,519,68,65,47,8,20,25,33,38,29,37,23,6,7,5,7,7,8,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,4,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1078.5,26,29,34,42,47,47,41,26,28,32,43,46,55,58,59,27,32,41,51,57,61,63,65,25,28,32,43,56,65,72,72,32,32,69,93,521,65,61,46,8,20,25,33,40,30,38,25,6,7,5,7,7,8,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,4,2,4,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1107.0,26,29,34,42,47,47,42,26,28,32,44,46,55,57,58,28,33,42,52,59,62,64,67,26,28,34,43,58,68,73,75,34,31,66,93,522,74,77,82,8,21,27,35,41,30,40,25,6,7,5,7,7,10,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,4,2,4,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1136.0,26,29,34,41,45,47,42,26,30,35,49,51,60,62,64,26,30,39,53,63,68,71,75,25,28,37,52,65,77,85,86,33,30,62,94,525,89,105,105,8,21,27,36,43,32,44,29,6,7,8,7,7,10,8,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,4,2,4,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1167.5,26,29,35,42,48,49,42,26,30,35,53,56,64,70,72,24,30,39,55,68,74,78,81,25,27,37,62,79,87,93,95,32,30,62,90,527,101,121,126,8,20,28,36,44,35,57,45,6,7,8,7,7,10,10,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,4,4,4,4,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
1198.5,26,29,35,46,52,51,45,26,30,35,55,60,69,75,78,24,30,39,55,72,80,85,89,25,27,39,65,84,92,98,100,32,29,60,87,530,113,135,144,8,20,28,36,44,38,74,80,6,7,8,7,7,10,21,30,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1228.5,26,31,37,48,55,55,47,25,30,35,58,63,74,80,83,24,31,41,59,75,85,90,92,26,27,39,68,87,95,102,104,32,30,62,90,527,113,134,143,8,20,28,36,44,42,86,107,6,7,8,7,7,10,34,57,6,5,5,5,5,5,5,5,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1258.5,27,31,39,50,57,57,49,25,30,37,61,66,76,80,82,26,31,43,61,77,85,90,93,26,28,41,70,85,93,100,104,30,29,59,89,536,111,132,143,8,20,28,36,46,45,95,121,6,7,8,7,7,10,38,74,6,5,5,5,5,5,7,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1288.5,27,32,40,51,59,59,52,25,31,39,62,68,76,80,84,26,33,42,61,77,86,90,92,26,30,41,70,85,93,100,103,32,30,62,93,532,113,132,141,8,20,28,36,46,47,101,130,6,7,8,7,7,11,40,82,6,5,5,5,5,5,9,15,6,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1318.5,27,32,40,53,60,60,52,26,31,39,61,68,76,80,84,26,33,41,60,77,86,90,93,26,28,40,67,85,92,99,101,31,30,65,96,528,113,129,139,8,20,27,35,45,47,104,137,6,7,8,7,7,11,40,80,6,5,5,5,5,5,11,16,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,5,4,4,4,4,4,3,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1348.5,29,33,42,54,60,60,53,26,33,39,63,68,77,80,84,26,33,41,60,76,83,86,90,26,29,42,66,80,88,94,92,31,30,68,90,523,96,116,129,8,20,27,35,43,44,97,133,6,7,8,7,7,11,32,50,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,8,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1378.5,29,33,42,56,62,63,55,28,35,41,60,65,73,76,79,28,31,41,59,70,76,78,81,26,28,37,59,72,78,81,82,31,30,64,87,515,72,94,112,8,20,27,35,42,39,78,107,6,7,8,7,7,11,20,16,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,8,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1407.5,30,33,42,54,60,61,55,28,33,39,56,60,67,68,71,26,33,41,57,65,70,72,73,25,29,38,50,67,73,77,78,32,31,69,91,520,71,81,80,8,20,27,35,42,35,61,76,6,7,8,7,7,11,15,8,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,8,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1436.0,30,33,42,51,55,57,52,28,32,36,51,55,63,65,66,27,33,44,55,62,66,69,70,25,28,34,46,60,68,75,76,32,31,66,91,521,72,76,64,8,20,27,35,42,33,52,56,6,7,8,7,7,11,14,8,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,8,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
