Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-1.57,0.77
1.00,-1.59,0.95
16.50,-1.57,1.08
46.50,-1.49,1.03
76.50,-1.59,1.26
105.50,-1.58,1.14
135.50,-1.61,1.36
166.50,-1.05,1.70
196.50,-1.92,1.25
226.50,-1.09,0.74
256.50,-1.47,1.08
286.50,-1.41,0.40
316.50,12.29,32.08
346.50,91.25,83.06
376.50,124.39,107.84
406.50,123.35,111.79
436.50,126.85,111.83
466.50,124.26,111.47
496.50,123.66,111.86
526.50,123.90,112.27
556.50,125.39,108.07
586.50,124.26,110.38
616.74,123.49,111.97
646.50,124.68,112.09
676.50,123.46,112.29
706.50,123.53,111.96
736.50,122.53,112.44
766.50,125.70,112.72
796.50,126.40,109.06
826.50,124.58,111.17
856.50,122.98,112.22
886.50,125.97,112.47
916.50,123.42,112.44
946.50,124.39,112.89
976.50,123.64,112.85
1006.00,122.27,112.03
1036.00,125.68,107.24
1066.50,125.97,125.90
1096.50,96.76,159.22
1126.50,73.94,179.23
1155.50,67.81,172.65
1185.00,65.33,174.83
1215.00,64.30,176.69
1244.50,64.03,178.11
1275.00,64.39,173.92
1305.50,64.51,180.52
1335.50,66.20,184.76
1365.50,63.20,188.57
1394.50,63.79,205.08
1425.00,64.73,209.40
1456.00,63.86,209.86
1486.00,63.22,209.77
1515.50,63.14,205.68
1545.00,63.59,207.24
1575.50,63.21,209.93
1606.00,64.42,209.90
1636.50,64.87,210.71
1666.50,64.97,209.94
1696.50,63.72,209.99
1726.50,63.63,210.56
1756.50,65.08,201.40
1786.50,64.45,207.41
1816.50,64.96,210.26
1846.50,66.72,209.96
1876.50,63.15,210.84
1906.50,64.97,210.77
1935.00,63.09,210.71
1964.50,64.41,210.33
1996.00,63.30,202.50
2026.00,65.32,207.50
2056.00,61.73,210.72
2086.00,63.29,210.37
2115.00,63.78,210.68
2145.50,57.66,210.87
2176.00,2.34,210.09
2205.50,0.45,209.88
2236.00,0.50,206.32
2266.50,0.22,207.62
2296.50,-0.40,209.45
2326.50,-0.10,209.68
2356.50,-0.16,208.90
2386.50,-0.33,209.29
