Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-42.65,-40.89,-37.63,-34.36,-34.37,-32.87,-39.32,-40.59,-39.26,-46.32
4.50,-40.63,-38.63,-35.04,-32.13,-32.05,-32.78,-43.97,-45.58,-43.26,-55.92
23.50,-35.90,-34.52,-31.36,-29.32,-28.60,-34.48,-53.49,-52.17,-45.49,-58.38
52.50,-35.76,-33.49,-31.15,-30.22,-27.09,-30.15,-60.23,-53.08,-44.25,-56.08
81.50,-37.46,-31.84,-30.10,-28.69,-30.28,-22.43,-57.49,-47.47,-40.39,-49.04
111.50,-12.42,-19.26,-18.74,-18.51,-17.88,-2.55,-29.82,-17.40,-14.15,-17.66
141.50,-29.50,-15.97,-10.78,-12.91,-9.49,16.91,4.64,18.01,21.42,30.67
172.50,-87.01,-42.21,-30.15,-26.62,-13.01,59.95,39.17,63.14,56.45,85.01
203.50,-98.35,-64.71,-47.28,-37.22,-26.43,57.88,36.70,51.92,48.24,77.05
233.50,-115.03,-80.10,-61.54,-48.84,-34.06,49.99,25.44,36.74,41.55,58.74
263.50,-133.66,-103.37,-82.07,-63.62,-58.35,14.15,9.22,17.47,23.44,39.07
292.00,-136.56,-110.03,-88.57,-67.95,-63.32,6.30,0.39,9.50,14.31,32.06
322.00,-131.24,-106.43,-86.34,-66.24,-60.38,6.97,1.49,10.27,17.19,41.26
351.00,-133.43,-100.42,-80.09,-61.28,-54.08,14.91,5.09,14.82,20.54,47.52
381.00,-130.48,-96.62,-77.62,-58.32,-53.00,16.13,8.12,17.47,22.88,44.41
412.50,-124.91,-98.33,-79.30,-61.66,-53.09,18.23,6.43,16.01,21.00,33.86
442.50,-140.24,-113.07,-91.90,-72.73,-67.65,0.16,-10.91,1.70,7.72,21.52
472.00,-138.43,-113.50,-92.15,-74.04,-66.76,0.91,-11.01,1.08,7.55,27.03
501.50,-136.83,-106.25,-86.65,-67.65,-62.17,6.25,0.29,8.64,13.92,35.08
533.00,-134.51,-101.07,-81.85,-63.23,-56.94,12.00,2.29,11.12,15.53,38.71
563.50,-123.83,-95.16,-75.34,-58.01,-51.43,18.77,9.12,19.40,22.55,40.17
593.50,-110.24,-86.71,-68.31,-51.60,-50.06,24.70,14.17,22.95,27.91,47.66
623.50,-114.47,-81.40,-61.95,-46.62,-39.90,34.36,17.91,30.07,31.81,49.11
653.50,-112.34,-79.73,-62.03,-47.75,-42.53,32.21,15.76,27.68,30.00,47.63
683.50,-115.85,-84.64,-65.43,-49.53,-45.05,29.90,14.89,26.47,29.03,45.77
713.50,-110.16,-79.20,-59.98,-45.07,-39.46,39.76,17.56,30.91,32.70,51.44
743.50,-126.82,-93.77,-74.02,-57.19,-51.47,24.53,5.44,17.10,18.68,38.63
773.50,-143.89,-113.67,-93.43,-72.02,-64.64,4.58,-8.45,6.86,9.70,26.21
803.50,-139.87,-114.27,-94.19,-73.62,-67.61,1.06,-12.48,-1.74,5.23,18.92
833.50,-135.91,-111.92,-92.68,-70.73,-63.01,1.14,-3.91,5.56,11.81,28.33
863.50,-129.00,-99.02,-80.71,-62.39,-58.05,7.91,3.98,12.82,18.08,36.40
893.50,-123.34,-91.47,-72.03,-56.05,-49.43,21.00,7.73,18.96,22.29,42.07
922.50,-113.54,-79.00,-60.74,-46.18,-40.39,31.90,20.63,33.15,32.46,50.56
952.00,-108.28,-73.24,-54.91,-41.05,-34.65,41.67,20.90,34.42,35.79,55.47
983.00,-113.67,-80.52,-62.33,-47.65,-45.34,33.71,16.74,30.32,30.72,58.78
1013.50,-119.85,-89.61,-68.85,-55.01,-49.32,23.70,12.05,24.03,24.90,52.72
1043.50,-125.20,-98.51,-78.79,-60.43,-52.77,16.00,8.18,20.12,22.06,41.67
1073.50,-124.74,-97.44,-78.15,-59.19,-54.21,13.91,6.97,19.26,21.36,38.56
1103.50,-122.86,-92.74,-73.93,-56.30,-49.83,16.83,10.96,24.35,25.83,41.82
1133.50,-122.59,-92.39,-71.79,-55.53,-47.72,19.00,9.74,22.99,24.85,40.56
1163.50,-124.24,-91.04,-72.59,-55.71,-48.92,18.83,9.69,21.58,23.74,42.63
1193.50,-121.76,-92.13,-75.13,-55.64,-49.05,18.73,9.97,22.43,24.75,42.94
1223.50,-107.79,-77.67,-58.06,-43.58,-39.08,31.43,17.88,31.50,32.13,48.34
1253.50,-105.63,-69.39,-51.26,-36.97,-32.26,48.29,21.07,36.27,34.70,58.61
1283.00,-102.58,-66.54,-48.07,-35.50,-32.45,55.17,24.20,38.69,39.95,63.02
1313.00,-111.51,-75.57,-57.81,-42.97,-35.59,44.67,19.12,31.74,34.08,55.03
1343.50,-134.43,-91.62,-68.80,-50.74,-45.93,61.73,27.96,47.51,49.57,75.78
1373.50,-139.44,-97.19,-74.05,-54.97,-47.30,62.03,28.47,48.64,50.32,82.25
1403.50,-136.94,-92.50,-69.98,-49.87,-43.58,62.89,35.39,58.16,58.15,95.46
1433.50,-140.42,-95.95,-73.03,-52.32,-45.94,57.63,44.08,63.32,64.70,92.13
1463.50,-146.59,-105.59,-82.66,-61.43,-52.92,37.97,31.75,46.84,50.59,88.31
1493.00,-150.83,-113.02,-88.25,-66.59,-57.30,31.41,27.23,41.28,49.54,82.24
1523.00,-153.70,-115.41,-89.87,-67.48,-60.87,29.74,27.11,39.22,46.00,77.96
1553.50,-161.29,-122.69,-98.82,-74.52,-68.69,13.89,17.96,28.57,37.97,67.45
1583.50,-161.42,-122.89,-98.22,-75.02,-67.89,11.74,18.88,30.12,38.62,74.24
1613.50,-150.36,-110.78,-86.86,-66.66,-57.09,31.36,24.64,37.24,47.02,85.60
1643.50,-142.12,-96.66,-73.76,-54.63,-45.84,44.31,41.28,56.26,65.23,100.39
1673.00,-137.10,-92.28,-69.19,-50.17,-42.88,45.80,42.26,57.65,64.95,96.33
1703.00,-136.98,-91.53,-68.12,-49.16,-41.26,48.36,42.69,58.05,65.26,96.94
1733.50,-133.04,-91.25,-67.42,-49.44,-41.25,48.09,43.50,59.23,67.25,110.80
1763.50,-138.14,-96.56,-73.67,-52.55,-44.59,43.21,41.46,55.57,64.62,101.50
1793.00,-143.48,-98.48,-73.76,-54.09,-46.13,42.32,40.38,54.77,62.21,93.11
1823.00,-143.98,-106.09,-82.65,-60.48,-53.00,35.80,31.05,46.48,54.78,85.86
1853.50,-145.09,-103.72,-80.86,-59.76,-54.68,35.09,34.20,48.56,58.39,93.88
1883.50,-136.36,-94.43,-69.72,-49.64,-41.00,46.06,42.37,57.82,65.74,100.89
1913.50,-129.76,-89.91,-64.93,-46.28,-36.55,50.91,49.13,63.85,72.94,112.48
1943.50,-130.25,-81.88,-59.59,-42.39,-34.74,53.83,50.86,66.71,73.40,116.02
1973.50,-129.87,-85.36,-61.71,-42.68,-35.80,51.74,52.36,67.26,74.00,110.15
2003.50,-132.29,-93.93,-71.59,-51.51,-42.98,42.85,41.30,57.08,65.63,94.38
2033.50,-138.92,-97.51,-74.79,-53.69,-45.16,41.66,39.62,54.66,64.30,96.64
2063.50,-137.09,-93.62,-70.92,-50.88,-42.69,43.10,42.34,57.80,66.82,98.21
2093.50,-135.05,-92.75,-71.08,-49.85,-42.60,42.16,43.55,56.83,65.74,96.25
2123.50,-140.24,-103.17,-79.57,-58.19,-48.90,37.39,36.62,51.15,60.18,92.28
2153.50,-138.87,-99.96,-75.81,-54.54,-47.01,38.32,37.30,51.62,61.33,95.01
2183.50,-132.11,-91.01,-68.04,-48.18,-40.68,45.23,47.61,61.87,69.61,101.71
2213.50,-130.79,-85.17,-61.91,-42.73,-35.54,49.66,51.12,66.47,74.48,107.77
2243.50,-126.03,-79.76,-57.51,-39.71,-30.18,54.77,55.32,68.91,77.73,116.90
2273.50,-112.07,-69.88,-47.37,-30.04,-19.80,65.66,67.61,82.83,89.89,137.68
2303.00,-108.39,-55.56,-34.78,-19.76,-14.89,68.78,71.70,87.95,93.23,141.78
