Time,South Central Fans,North Central Fans
s,C,C
0.00,21.45,23.11
5.00,21.45,23.11
23.50,21.45,23.11
53.50,21.45,23.11
84.50,21.45,23.11
114.50,21.45,23.11
144.50,21.25,22.54
173.50,31.92,22.18
203.00,68.82,22.29
234.00,85.02,22.54
264.50,93.99,23.86
294.50,97.20,25.11
324.50,97.58,25.55
353.50,98.61,25.55
383.50,100.26,25.55
414.50,103.45,25.55
444.50,108.40,25.55
474.50,108.35,25.55
504.50,108.87,25.55
534.00,109.49,25.55
564.00,110.44,25.55
594.50,111.23,25.55
624.50,112.74,25.55
654.50,113.37,25.44
683.50,114.87,25.44
713.50,115.09,25.44
744.50,116.08,25.44
774.00,116.63,25.55
803.50,117.64,25.44
833.50,117.79,25.44
863.50,119.08,25.44
893.50,119.91,25.44
922.50,123.69,25.44
951.50,120.75,25.44
981.50,122.11,25.44
1012.00,124.04,25.44
1043.00,122.04,25.44
1073.50,118.50,25.44
1103.50,107.64,25.44
1132.50,94.63,25.38
1162.50,91.28,25.38
1193.50,88.36,25.38
1223.50,82.44,25.38
1253.50,71.85,25.38
1283.00,64.26,25.38
1313.00,55.49,25.38
1343.50,63.38,25.38
1373.50,53.91,25.27
1403.50,51.20,25.27
1433.50,51.96,25.27
1463.50,48.08,25.16
1493.50,46.76,25.05
1523.50,46.31,25.05
1553.50,45.34,25.05
1583.50,44.41,25.05
1613.50,43.75,25.05
1643.50,43.30,25.05
1673.50,42.84,25.05
1703.50,42.63,25.05
1733.50,42.29,25.05
1762.50,41.63,24.94
1791.50,41.19,24.94
1821.00,41.19,24.94
1851.00,40.64,24.94
