Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
298.00,1301.17,34.79,1973.30,231.22,1.28,2756.94,2504.15,3.43,627.76,1457.20,45.96,1560.57,554.73,23.74,3450.27,299.38,45.81,0.30,0.30,9.05
327.50,1472.25,45.01,1784.88,195.76,0.62,2201.22,2443.72,14.77,586.05,1383.69,45.96,1043.35,419.23,23.80,2772.90,293.89,46.33,0.30,0.30,6.70
358.00,1290.86,30.98,1483.95,207.12,1.81,1899.80,1847.77,13.86,591.13,1233.41,50.40,1196.72,461.86,23.80,2829.55,293.02,46.69,49.13,0.30,9.28
388.50,982.25,50.96,1291.98,207.15,1.16,1804.67,1303.34,3.99,591.13,982.11,55.30,1312.82,417.13,23.44,3177.39,283.78,47.21,323.41,0.30,11.64
418.50,909.35,47.23,1191.53,187.56,1.51,1748.94,831.06,0.06,589.61,963.00,55.30,1480.26,397.65,23.44,3282.65,286.00,54.87,321.26,0.30,7.75
448.50,848.48,62.48,1141.98,178.05,1.84,1748.11,278.86,2.98,589.61,965.85,57.62,1579.83,412.77,23.44,3605.45,299.48,47.06,251.57,0.30,7.75
478.50,807.32,95.93,1076.24,205.42,1.50,1696.63,70.70,2.98,523.69,1062.68,57.62,1553.83,413.10,23.44,3643.78,270.76,47.06,274.05,0.30,5.62
508.50,788.78,74.63,1050.43,195.62,0.60,1664.66,51.52,2.98,523.69,916.86,48.40,1429.28,401.31,23.44,3442.65,324.30,47.06,315.77,0.30,5.98
538.50,746.42,122.12,1052.51,198.93,0.13,1629.66,64.46,2.98,556.95,966.51,48.40,1598.77,398.59,23.44,3632.34,288.73,47.06,363.27,0.30,9.36
568.50,722.29,98.79,1025.91,205.04,0.00,1639.38,60.43,2.98,556.95,915.79,48.89,1301.59,400.17,23.44,3353.79,290.29,50.23,418.29,0.30,5.43
598.50,694.12,113.48,1052.34,183.21,1.07,1582.88,254.11,2.98,549.63,910.78,47.63,1410.90,385.94,23.44,3399.80,295.92,50.23,417.40,0.30,8.97
627.50,691.11,120.36,986.54,170.31,1.34,1557.54,17.70,2.98,549.63,823.40,47.36,1315.20,411.23,23.44,3332.40,281.88,50.23,397.93,0.30,7.81
657.50,666.43,115.36,1051.96,190.74,0.83,1586.35,228.25,2.98,554.72,924.81,47.36,1514.92,402.94,23.44,3546.59,280.77,50.23,447.28,0.30,7.18
688.00,692.90,164.55,1022.78,183.81,1.15,1634.10,134.02,2.98,527.05,1011.79,43.15,1357.05,402.29,23.44,3448.84,311.50,49.87,466.79,0.30,9.50
718.00,686.05,124.06,1082.78,192.42,0.93,1677.91,227.71,2.98,545.36,959.08,46.97,1214.01,371.95,23.44,3245.03,322.30,49.87,496.48,0.30,7.81
748.50,663.86,128.82,1076.00,175.20,0.66,1571.42,486.81,2.98,549.93,879.88,48.11,1535.55,388.63,23.44,3588.36,306.18,51.18,514.84,0.30,10.36
778.00,651.15,82.17,1053.90,180.80,0.37,1693.38,481.47,2.98,523.38,863.05,46.42,1438.43,381.17,23.44,3556.22,285.67,49.01,507.57,0.30,8.34
808.00,630.57,110.61,1070.06,160.98,0.61,1662.79,280.46,2.98,554.82,932.77,46.42,1373.89,369.82,23.44,3401.00,329.64,49.01,534.07,0.30,5.43
837.00,635.36,98.78,1077.59,158.48,0.66,1693.99,198.71,2.98,554.21,855.33,44.01,1431.40,399.98,23.44,3538.52,274.23,49.01,556.26,0.30,9.00
867.00,606.10,110.88,1085.19,177.57,0.88,1651.74,54.95,2.98,576.49,665.80,49.38,1570.50,380.93,23.44,3666.44,314.03,51.27,559.62,0.30,9.37
898.50,629.99,97.30,1056.84,183.69,0.69,1678.75,26.32,2.98,536.20,734.57,52.92,1594.16,384.02,23.44,3752.45,302.07,51.27,575.57,0.30,11.66
928.00,604.89,101.71,1078.10,204.82,0.10,1618.12,43.03,2.98,554.51,673.92,46.97,1698.53,382.44,23.74,3942.14,325.42,51.27,596.22,0.30,8.40
956.00,626.33,79.09,1121.65,170.06,0.99,1675.18,32.29,2.98,554.51,629.86,47.55,1684.90,434.47,23.74,3846.99,304.20,47.00,643.69,0.30,9.31
986.50,643.80,84.39,1154.59,171.15,0.39,1589.58,27.26,2.98,616.77,791.10,47.43,1897.00,400.70,23.74,4145.59,289.62,50.89,653.17,0.30,7.39
1018.50,591.58,61.34,1115.01,160.13,0.15,1639.17,45.93,2.87,578.01,921.15,47.43,2113.17,412.79,23.74,4491.81,300.68,50.97,653.77,0.30,8.79
1048.50,501.31,64.51,1083.22,174.68,0.87,1806.78,134.63,2.87,530.71,1074.15,50.78,1558.22,398.20,23.74,3649.40,310.65,49.01,691.07,0.30,8.40
1078.00,477.61,38.15,1058.76,166.60,1.45,1725.18,101.17,2.87,484.32,1014.91,48.99,951.15,409.39,23.74,2902.20,332.04,51.85,734.49,0.30,6.10
1103.00,477.00,53.06,1008.11,135.50,0.34,1557.95,19.68,2.87,484.32,907.17,48.99,946.52,384.68,23.74,2834.29,306.43,51.85,791.09,0.30,6.10
1132.50,477.45,44.86,1006.74,188.46,1.10,1600.63,29.04,2.87,507.51,795.81,47.94,931.27,388.11,23.74,2785.34,326.85,51.88,764.42,0.30,9.77
1165.50,479.90,42.34,968.21,170.52,0.24,1546.35,29.60,2.96,502.02,727.75,47.85,1056.92,403.75,23.74,2989.50,318.52,51.88,616.65,0.30,8.44
1195.00,463.09,20.93,970.98,154.77,0.69,1620.07,18.01,2.96,442.00,657.97,47.85,895.09,401.21,26.67,2702.42,331.43,51.88,571.37,0.30,8.36
1225.50,445.62,36.62,937.82,159.04,0.58,1482.14,56.12,2.96,371.40,489.55,47.85,702.22,364.15,20.81,2178.25,315.25,51.94,535.68,0.30,9.05
1256.00,287.68,46.79,771.25,167.98,0.45,909.74,65.92,2.96,304.87,301.59,47.85,580.76,415.86,20.81,1891.02,310.37,51.65,556.06,0.30,10.25
1285.50,105.90,32.15,501.51,199.14,0.42,576.23,97.05,2.96,264.59,191.09,47.91,509.04,410.16,20.81,1667.64,307.21,51.65,523.87,0.30,10.11
1314.50,47.91,46.16,330.20,177.44,0.52,393.33,27.67,2.96,264.59,143.43,47.91,451.97,380.47,20.81,1415.17,310.16,50.90,459.06,0.30,8.01
1346.50,52.49,42.51,223.29,204.44,0.36,276.80,38.76,2.96,220.03,108.08,47.49,275.21,382.87,20.81,922.31,297.55,50.93,396.69,0.30,10.12
1378.00,52.49,45.93,195.45,184.18,0.19,213.88,52.80,2.96,160.83,103.57,47.15,73.18,416.16,26.55,481.36,315.78,50.93,326.81,0.30,7.79
1407.00,52.49,61.10,130.46,182.92,1.45,51.07,38.02,2.96,160.83,96.37,47.15,31.53,427.78,20.81,332.52,326.28,50.93,287.95,0.30,7.91
1436.00,52.49,35.38,98.95,209.32,0.68,51.07,22.28,2.96,145.88,87.42,51.82,32.04,383.98,23.74,273.80,313.56,50.93,206.00,0.30,7.91
1466.50,52.49,50.11,53.92,214.08,2.39,51.07,31.48,2.96,134.89,69.42,46.51,17.76,403.79,23.74,225.39,319.86,50.93,131.53,0.30,7.91
1498.00,52.49,65.42,43.45,200.94,1.60,51.07,22.04,2.96,113.83,66.25,46.51,23.80,401.49,23.74,182.97,301.72,49.93,85.39,0.30,7.91
1528.50,52.49,66.47,51.75,216.51,1.02,51.07,23.42,2.96,113.83,56.36,47.85,23.80,405.45,23.68,176.09,315.69,49.93,67.23,0.30,11.57
1558.50,52.49,71.93,37.54,227.27,0.57,51.07,29.78,2.96,113.83,56.66,47.91,50.66,417.03,23.68,123.43,306.21,47.06,77.44,0.30,7.41
1587.00,52.49,91.01,52.80,215.31,1.28,51.07,23.54,2.96,113.83,75.99,47.91,50.66,383.15,23.68,144.11,326.51,53.96,86.52,0.30,9.79
1617.00,52.49,100.66,37.69,218.45,1.44,51.07,34.38,2.96,113.83,60.83,46.94,50.66,391.42,23.68,139.59,328.98,53.96,62.31,0.30,6.45
1648.00,52.49,105.65,35.71,219.64,1.92,51.07,21.51,2.96,113.83,58.01,49.81,50.66,407.69,23.68,142.07,318.40,54.91,41.81,0.30,8.95
1677.50,52.49,124.33,37.64,216.64,1.94,51.07,38.76,2.96,113.83,66.61,47.79,51.27,399.92,23.68,155.29,303.43,52.84,41.81,0.30,8.85
