Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1758.50,-228.98,-198.99,-165.47,-134.39,-117.93,-78.83,-99.19,19.01,24.76,86.49
1789.00,-228.67,-200.19,-165.47,-135.83,-117.77,-79.05,-99.19,19.01,24.76,83.27
1817.50,-229.60,-199.86,-164.57,-135.74,-118.42,-80.50,-99.41,18.93,26.28,77.24
1847.50,-231.76,-200.14,-165.69,-134.23,-118.42,-80.50,-99.93,17.83,26.69,72.15
1877.50,-226.70,-198.37,-165.46,-134.04,-117.86,-79.81,-98.57,18.43,26.37,80.07
1908.50,-228.79,-198.37,-165.46,-134.04,-118.64,-80.05,-99.43,17.83,25.68,87.02
1939.00,-233.54,-211.48,-175.14,-142.90,-125.00,-82.00,-101.35,22.58,31.63,95.67
1968.50,-233.05,-213.15,-177.93,-145.32,-128.63,-86.70,-101.74,22.49,31.63,87.88
1999.50,-234.40,-212.43,-178.05,-146.50,-127.04,-84.62,-103.40,20.38,31.10,88.04
2030.00,-237.14,-211.97,-178.83,-144.05,-127.04,-84.62,-101.77,21.30,31.31,103.91
2059.00,-232.55,-209.74,-177.13,-146.12,-125.76,-84.29,-101.92,22.34,32.09,74.96
2088.00,-233.12,-209.74,-177.13,-146.12,-127.65,-85.64,-104.10,20.28,29.21,82.90
2118.50,-232.73,-217.27,-181.67,-148.88,-130.14,-87.38,-106.46,17.09,26.90,83.14
2150.00,-240.91,-218.29,-184.56,-152.54,-133.18,-89.55,-106.46,17.09,26.90,70.50
2180.50,-239.23,-221.38,-184.33,-151.22,-134.61,-88.30,-107.49,16.55,25.85,70.44
2210.00,-228.04,-221.86,-184.97,-151.48,-134.61,-88.30,-107.22,17.20,26.35,85.13
2240.00,-233.22,-223.89,-186.24,-152.73,-133.82,-88.38,-106.94,16.68,24.75,88.89
2270.50,-232.79,-223.89,-186.24,-152.73,-132.38,-89.76,-107.17,16.19,24.89,87.72
2300.50,-221.11,-206.15,-175.59,-144.78,-127.45,-85.10,-102.86,10.60,19.82,77.96
2330.50,-193.43,-168.54,-141.23,-117.34,-103.16,-69.14,-79.34,12.25,19.86,39.87
2360.50,-167.81,-153.30,-130.30,-106.87,-96.21,-64.52,-78.24,2.63,6.72,55.11
