Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,1.60,0.51
6.00,1.18,0.82
26.50,0.95,0.62
56.50,0.87,1.24
86.50,1.47,0.63
116.50,1.18,1.63
146.50,1.58,0.96
176.50,1.31,-0.49
206.50,1.42,-0.79
236.50,1.30,1.08
265.50,1.60,2.57
295.00,1.63,0.77
326.00,-46.81,44.59
356.50,-99.42,100.62
384.50,-101.76,109.97
414.50,-101.73,111.73
446.50,-102.41,111.98
476.50,-102.39,108.45
506.50,-101.50,112.31
535.50,-101.52,112.64
565.50,-101.55,113.02
596.50,-102.01,112.65
626.50,-102.68,112.63
656.50,-103.21,112.73
685.50,-101.98,112.93
715.50,-102.28,112.75
746.50,-102.16,112.69
775.00,-101.84,109.65
805.00,-101.69,112.08
836.50,-102.11,112.61
866.50,-100.62,113.26
896.50,-102.42,112.68
926.50,-101.53,113.27
956.50,-101.12,113.25
986.50,-101.23,112.91
1016.50,-101.87,112.96
1046.50,-102.36,113.01
1076.00,-102.23,109.92
1106.00,-102.87,112.53
1136.50,-102.32,112.93
1166.50,-101.87,112.95
1195.50,-102.26,114.15
1225.50,-121.63,128.79
1256.50,-129.47,139.79
1286.50,-126.10,142.93
1316.50,-126.63,141.02
1346.50,-126.46,139.10
1376.50,-128.69,134.80
1406.50,-128.97,138.84
1436.50,-129.59,139.13
1466.00,-128.76,139.18
1496.00,-129.16,139.18
1526.50,-129.45,139.36
1556.50,-128.32,139.30
1586.50,-129.26,139.43
1615.00,-129.46,139.89
1645.00,-129.68,139.38
1676.50,-129.16,135.10
1706.00,-129.11,138.79
1735.00,-128.46,139.78
1764.50,-128.97,139.10
1794.50,-129.70,139.75
1825.00,-128.73,138.86
1856.00,-128.82,139.36
1886.50,-128.63,139.28
1916.50,-128.18,139.40
1946.00,-128.45,139.55
1976.00,-129.68,134.79
2006.00,-128.92,138.11
2036.00,-129.53,139.06
2066.50,-128.96,138.92
2096.50,-127.66,139.48
2126.50,-127.76,139.61
2156.50,-128.57,139.63
2186.50,-129.62,139.04
2216.50,-128.91,139.01
2246.50,-129.58,139.67
2276.50,-128.53,134.62
2306.50,-129.29,138.05
2335.50,-128.95,139.02
2365.50,-129.39,139.19
2396.50,-128.70,138.47
2426.50,-128.61,139.03
