Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-835.88,-474.14
6.00,1116.20,624.22
26.50,6014.75,4030.54
56.50,11395.67,10104.10
86.50,17397.24,18354.64
116.50,19807.59,23370.68
146.50,16219.94,22047.95
176.50,13900.65,21239.47
206.50,11020.67,15023.85
236.50,11212.55,11990.59
265.50,12439.33,13839.33
295.00,14905.77,16340.88
326.00,17512.69,18543.97
356.50,17431.83,20887.91
384.50,19658.02,20397.14
414.50,18820.88,20397.14
446.50,19337.35,20877.35
476.50,18153.74,20877.35
506.50,19457.85,21875.90
535.50,18818.38,21072.55
565.50,18095.76,21592.43
596.50,18814.91,20392.14
626.50,18814.91,20537.79
656.50,18209.40,21297.20
685.50,19112.26,23155.08
715.50,21076.36,26212.61
746.50,23461.96,26197.49
775.00,21469.69,23921.37
805.00,19132.15,20894.68
836.50,18746.89,19552.15
866.50,19753.78,20896.67
896.50,21213.95,22777.61
926.50,22849.78,23737.11
956.50,21441.99,23737.11
986.50,21141.85,22344.01
1016.50,21141.85,23677.29
1046.50,22166.11,24273.24
1076.00,21640.28,22879.79
1106.00,23547.37,24306.01
1136.50,23601.98,24181.82
1166.50,21441.74,22884.29
1195.50,19196.49,21132.48
1225.50,18150.51,20694.27
1256.50,19711.34,21158.13
1286.50,20376.71,22145.26
1316.50,20518.04,22594.04
1346.50,19461.17,21543.16
1376.50,19461.17,20409.02
1406.50,17926.89,20176.55
1436.50,18110.70,20617.36
1466.00,18643.11,20491.46
1496.00,15950.42,17871.37
1526.50,13545.19,15483.34
1556.50,14546.75,12964.58
1586.50,16193.63,12616.79
1615.00,12821.48,18098.36
1645.00,18579.48,17549.70
1676.50,21841.81,18579.07
1706.00,18232.72,22569.49
1735.00,18655.64,22103.33
1764.50,17991.58,22917.95
1794.50,14769.85,26744.83
1825.00,17663.64,22720.93
1856.00,21568.56,20174.23
1886.50,20631.06,20395.67
1916.50,18660.88,22124.64
1946.00,21183.30,19756.09
1976.00,18913.64,22305.32
2006.00,19719.21,21459.57
2036.00,19914.63,22194.60
2066.50,22658.82,18907.45
2096.50,26237.61,18468.77
2126.50,11643.46,12841.71
2156.50,2791.66,3166.69
2186.50,594.64,849.33
2216.50,594.64,849.33
2246.50,93.49,91.81
2276.50,93.49,91.81
2306.50,93.49,91.81
2335.50,93.49,91.81
2365.50,93.49,91.81
2396.50,93.49,91.81
2426.50,93.49,91.81
