Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,29.43,21.66,19.61,23.57,22.46,28.59,21.82,25.29,26.25,27.76
6.00,32.82,24.01,21.11,27.01,30.60,35.95,19.53,22.48,22.55,25.48
26.50,37.83,27.42,25.10,32.67,36.86,44.75,20.84,24.92,23.54,26.31
56.50,42.17,31.41,28.93,39.69,46.47,55.42,24.42,30.01,29.50,30.67
86.50,45.82,33.37,29.66,46.79,51.70,64.46,27.53,33.79,31.70,34.32
116.50,49.71,38.38,38.74,53.89,56.56,73.11,31.21,37.23,36.25,38.51
146.50,51.08,44.02,42.17,58.29,59.92,81.04,35.78,43.04,40.91,45.48
176.50,58.46,51.39,45.47,65.54,65.61,88.67,40.81,46.69,45.93,51.05
206.50,60.11,54.24,49.84,71.22,72.16,98.02,43.39,49.55,47.72,53.90
236.50,62.57,57.97,55.18,76.35,78.28,103.97,49.59,54.62,54.07,58.89
265.50,63.85,62.83,60.13,82.87,82.37,107.88,51.99,55.10,56.61,60.23
295.00,65.00,67.23,64.61,86.93,88.04,118.47,55.87,58.75,58.93,66.20
326.00,-8.21,51.44,60.39,102.48,114.22,144.15,85.51,100.41,106.58,130.59
356.50,-63.59,8.31,38.47,96.87,113.93,148.58,89.14,106.32,114.84,143.69
384.50,-81.66,-8.38,29.87,85.44,102.35,139.14,79.66,95.12,105.27,138.36
414.50,-85.92,-25.63,14.49,66.09,94.26,133.01,73.07,89.02,98.32,133.80
446.50,-87.39,-32.69,9.28,60.03,86.02,125.42,67.10,84.24,93.94,125.54
476.50,-95.04,-38.65,5.85,53.80,80.98,121.43,62.74,81.11,90.71,117.59
506.50,-96.30,-43.08,0.71,50.31,76.52,116.95,60.93,77.88,87.94,116.31
535.50,-98.40,-46.31,-5.06,45.85,72.94,115.26,55.11,72.23,79.70,111.00
565.50,-102.39,-52.29,-9.35,42.81,70.40,109.17,51.14,68.85,79.38,103.36
596.50,-104.74,-52.83,-12.52,38.09,64.55,102.06,47.86,66.06,74.72,100.93
626.50,-106.56,-55.43,-14.75,38.29,62.09,99.89,43.81,62.49,70.58,96.91
656.50,-110.44,-58.32,-16.35,34.52,60.45,95.36,43.16,59.27,69.00,95.96
685.50,-109.71,-59.22,-19.36,28.12,58.43,92.42,39.87,57.33,65.99,92.81
715.50,-113.99,-63.36,-24.39,25.13,56.06,88.12,36.16,55.42,63.78,92.98
746.50,-112.81,-64.18,-23.86,24.48,54.93,83.57,33.57,55.26,62.12,93.44
775.00,-111.20,-63.53,-24.16,22.99,54.96,85.31,33.53,54.37,62.89,92.29
805.00,-112.21,-63.80,-23.34,23.17,54.62,87.17,34.28,56.28,61.88,92.64
836.50,-110.31,-61.02,-23.15,24.42,53.81,87.51,34.59,56.55,63.67,93.75
866.50,-109.76,-60.37,-22.96,26.42,55.77,89.10,34.62,55.95,63.06,92.68
896.50,-114.28,-61.30,-23.48,25.86,53.81,85.31,33.23,55.37,63.17,90.65
926.50,-116.72,-63.98,-24.69,22.33,52.73,85.86,31.63,53.80,61.54,89.28
956.50,-116.86,-65.15,-26.57,22.08,50.30,85.03,30.87,52.81,60.07,86.81
986.50,-116.37,-64.67,-27.04,21.44,49.86,84.44,30.20,51.02,58.73,83.69
1016.50,-113.44,-65.53,-26.37,23.59,49.77,86.17,30.31,53.44,59.25,88.77
1046.50,-112.38,-64.75,-26.19,23.32,48.36,86.25,30.74,54.11,60.32,90.28
1076.00,-111.56,-62.53,-25.26,24.15,50.95,87.36,30.69,53.96,60.70,93.03
1106.00,-112.30,-62.02,-23.44,23.94,51.85,87.37,31.67,53.76,61.34,91.80
1136.50,-111.56,-63.33,-25.90,24.81,51.38,90.35,30.02,53.19,61.06,92.00
1166.50,-113.37,-62.73,-25.15,23.62,49.93,86.43,31.67,53.04,60.70,87.80
1195.50,-114.79,-64.11,-24.71,23.48,51.22,90.91,31.96,55.61,63.30,85.52
1225.50,-138.66,-77.06,-27.08,31.37,59.20,105.33,45.86,69.05,77.59,106.53
1256.50,-141.19,-81.81,-29.16,33.01,61.66,104.72,44.74,67.59,78.40,107.74
1286.50,-142.26,-81.31,-28.56,34.01,61.28,104.26,44.24,66.46,76.54,107.95
1316.50,-140.25,-79.66,-28.16,33.38,62.32,102.97,44.02,65.27,75.91,108.16
1346.50,-139.02,-78.33,-27.14,30.82,60.54,102.42,45.16,64.08,75.99,111.39
1376.50,-140.35,-79.95,-27.81,32.03,61.26,103.19,43.74,64.28,74.99,109.32
1406.50,-141.44,-82.09,-28.23,31.14,58.97,98.43,43.77,63.41,75.21,107.82
1436.50,-142.40,-83.43,-30.09,28.05,58.75,100.85,41.28,61.48,73.16,106.76
1466.00,-142.96,-84.69,-30.07,28.80,56.70,99.15,40.15,59.97,73.00,105.54
1496.00,-143.14,-83.59,-27.15,26.64,56.42,97.47,39.90,60.70,73.07,109.05
1526.50,-144.35,-83.96,-27.19,27.22,54.92,98.10,41.23,62.85,73.85,109.43
1556.50,-141.26,-83.39,-28.33,28.14,56.43,98.82,40.85,62.55,73.16,109.75
1586.50,-140.89,-83.56,-28.41,28.91,55.38,97.75,41.15,62.42,73.39,112.96
1615.00,-143.25,-82.93,-23.46,27.79,57.11,99.01,40.48,62.08,74.76,111.55
1645.00,-142.91,-82.22,-26.58,29.63,57.63,99.68,41.35,62.65,73.14,110.66
1676.50,-145.19,-83.39,-27.58,28.39,56.66,99.50,41.74,61.45,72.74,105.79
1706.00,-142.07,-85.08,-28.34,27.65,55.21,97.61,40.66,60.61,70.93,105.43
1735.00,-144.68,-85.74,-28.50,27.99,54.83,97.67,40.04,60.57,71.91,103.54
1764.50,-141.17,-82.92,-27.80,28.28,54.24,96.78,39.53,62.38,72.41,103.08
1794.50,-142.76,-83.37,-27.49,29.14,56.64,99.33,39.56,62.38,72.86,107.98
1825.00,-142.59,-82.83,-25.43,32.06,57.03,98.95,40.83,63.49,73.15,115.43
1856.00,-140.67,-81.41,-24.09,32.88,58.05,100.93,42.37,62.17,73.65,118.28
1886.50,-141.35,-78.51,-24.78,35.42,59.18,100.66,43.37,63.07,73.24,110.65
1916.50,-142.05,-80.99,-25.86,33.16,58.93,102.69,43.04,62.92,73.59,109.48
1946.00,-141.50,-80.70,-25.69,32.52,58.65,101.00,41.94,62.45,72.89,107.08
1976.00,-140.13,-82.31,-26.35,29.54,57.67,99.55,40.63,61.31,72.81,104.58
2006.00,-142.07,-81.40,-25.60,31.04,57.35,99.88,40.87,61.78,72.38,104.10
2036.00,-140.13,-81.37,-26.26,31.27,58.38,102.40,42.97,64.51,74.19,108.21
2066.50,-135.93,-77.66,-22.86,35.52,60.45,105.43,44.02,63.54,74.85,108.47
2096.50,-137.93,-74.66,-22.16,37.83,64.08,111.94,46.49,64.63,74.08,110.58
2126.50,-138.42,-77.33,-26.23,35.14,59.72,95.58,53.83,74.23,85.82,120.30
2156.50,-139.25,-79.53,-28.58,32.14,51.11,80.43,55.37,77.40,88.51,123.21
