Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-22.50,-25.60,-25.85,-25.09,-23.04,-22.59,-24.45,-26.50,-26.00,-30.52
9.50,-13.78,-17.30,-13.75,-14.38,-14.18,-14.33,-20.46,-20.75,-20.99,-26.64
33.00,-12.52,-11.79,-10.33,-10.01,-11.50,-10.31,-20.74,-17.39,-17.11,-22.78
63.00,-12.58,-11.10,-12.19,-10.25,-16.91,-9.58,-17.46,-17.06,-15.42,-23.34
93.50,-12.43,-11.40,-13.72,-15.34,-15.72,-9.10,-18.62,-15.33,-13.63,-21.39
123.50,-7.20,-6.74,-10.23,-11.19,-14.89,-4.52,-13.86,-8.83,-7.14,-12.55
153.50,46.69,-29.34,-74.48,-41.77,-27.66,1.16,-8.45,11.08,19.61,55.06
183.50,100.82,-19.56,-109.87,-65.98,-40.16,-12.68,-13.02,10.92,20.35,62.51
213.50,104.79,-15.49,-105.67,-64.57,-38.39,-16.85,-19.68,2.11,14.30,53.83
243.50,95.76,-24.82,-120.25,-74.50,-53.98,-34.18,-31.77,-9.82,5.06,33.86
273.50,90.97,-36.30,-126.21,-81.60,-55.91,-35.36,-41.98,-18.40,1.05,30.63
303.50,104.10,-6.25,-104.66,-64.03,-42.63,-21.31,-29.94,-2.98,12.19,50.13
333.50,110.37,-0.27,-97.09,-56.13,-33.08,-8.71,-15.77,9.14,22.02,62.47
363.50,107.94,-6.40,-101.27,-60.07,-33.66,-12.78,-18.89,0.20,17.37,52.00
393.50,107.65,-6.17,-102.29,-59.36,-32.36,-14.78,-19.99,2.88,15.77,45.43
423.50,102.56,-8.50,-100.12,-59.60,-34.86,-16.78,-21.80,1.16,14.55,46.21
452.50,95.47,-20.89,-112.98,-67.66,-43.52,-23.14,-33.16,-9.63,5.49,38.20
482.50,95.24,-25.82,-115.44,-72.31,-48.94,-28.11,-43.90,-17.58,0.89,34.79
513.50,101.66,-21.39,-111.47,-68.66,-41.82,-22.81,-38.93,-10.56,4.71,39.72
543.50,107.41,-10.92,-103.52,-64.48,-37.79,-15.00,-23.47,-0.14,14.24,46.93
573.50,108.90,-3.65,-102.92,-60.25,-36.07,-12.45,-25.76,-1.12,12.46,45.27
603.50,111.24,-1.38,-99.37,-57.76,-29.79,-8.70,-21.06,1.52,14.39,50.59
633.50,109.98,-4.50,-100.15,-59.29,-33.21,-11.43,-23.14,1.92,13.17,52.50
663.50,102.26,-15.10,-100.66,-62.58,-35.65,-13.80,-25.79,-2.66,12.17,51.71
693.50,104.91,-12.75,-99.96,-62.00,-33.63,-15.18,-28.81,-4.12,11.37,50.27
723.50,105.18,-11.60,-99.62,-61.24,-32.83,-13.69,-26.70,-1.14,13.23,48.22
753.50,104.20,-9.10,-103.74,-59.37,-31.84,-12.74,-27.13,-3.07,12.55,49.22
783.50,109.19,-3.04,-101.16,-57.61,-29.59,-9.42,-23.70,0.55,15.63,52.76
812.50,111.74,-0.62,-96.46,-55.06,-31.25,-9.32,-20.25,3.64,17.40,50.55
842.50,109.69,0.69,-96.32,-57.14,-31.89,-10.97,-21.21,1.81,15.42,49.25
873.50,109.40,-0.33,-99.44,-56.64,-33.11,-12.31,-24.88,-0.74,12.91,52.59
903.50,111.95,-0.23,-97.80,-54.48,-31.09,-10.16,-18.55,3.39,16.61,58.33
933.50,110.44,0.07,-100.54,-54.47,-31.39,-11.66,-22.45,0.63,14.82,48.29
963.50,109.71,-1.02,-97.48,-56.11,-31.87,-11.08,-22.20,0.43,15.65,48.50
993.50,111.55,1.10,-93.67,-55.00,-30.61,-10.24,-20.47,2.57,18.19,58.39
1023.50,110.89,0.10,-92.94,-53.12,-30.34,-10.52,-22.55,2.14,16.63,57.60
1053.50,109.36,-2.76,-103.40,-57.81,-31.39,-14.18,-25.20,0.97,14.63,46.30
1083.50,108.25,-4.18,-103.86,-61.07,-36.57,-17.03,-36.28,-9.83,7.34,42.81
1112.50,103.02,-7.77,-105.32,-62.47,-37.81,-21.76,-43.96,-14.40,7.22,42.42
1142.50,100.99,-14.48,-106.13,-65.92,-40.26,-24.35,-50.11,-18.54,3.71,35.77
1173.00,103.14,-19.57,-109.52,-67.59,-43.74,-24.39,-51.01,-18.35,1.27,39.09
1203.00,111.11,1.73,-89.49,-56.20,-32.76,-12.96,-30.58,0.61,13.88,52.08
1233.50,115.76,2.03,-93.10,-50.93,-28.10,-5.26,-10.08,10.09,22.75,52.75
1263.50,112.22,-1.12,-98.19,-53.39,-30.56,-10.56,-18.69,1.62,16.17,48.28
1293.00,105.56,-7.11,-101.49,-54.63,-29.69,-10.17,-10.91,18.31,32.01,75.98
1323.00,93.29,-32.30,-120.91,-63.20,-30.00,-6.28,3.14,36.89,47.00,107.23
1353.50,87.60,-36.52,-120.57,-64.94,-31.20,-9.05,0.39,33.28,47.09,111.13
1383.50,85.71,-40.70,-128.13,-73.23,-34.74,-11.59,4.15,36.55,52.25,111.72
1413.50,86.27,-40.98,-126.81,-71.69,-33.35,-10.60,5.34,35.06,51.44,107.33
1443.50,87.61,-37.78,-127.76,-66.75,-30.57,-7.51,9.99,40.98,57.86,106.66
1473.50,87.20,-37.84,-128.18,-65.64,-29.25,-6.72,9.80,41.17,58.34,107.38
1503.50,84.02,-45.06,-134.25,-69.68,-34.94,-12.23,8.17,35.85,54.54,101.35
1533.50,84.82,-44.63,-133.03,-72.75,-34.00,-10.07,7.51,37.32,54.69,102.31
1563.50,90.58,-35.96,-120.33,-63.62,-27.18,-3.55,12.95,43.08,61.81,115.92
1593.50,89.75,-35.01,-125.88,-65.76,-27.83,-4.01,13.90,43.18,59.83,112.59
1623.50,87.15,-40.99,-128.93,-67.68,-30.50,-6.44,11.48,38.39,53.93,111.13
1653.50,85.55,-42.77,-132.56,-68.48,-32.43,-6.99,8.13,38.27,54.02,118.40
1683.50,81.29,-48.85,-137.56,-76.61,-39.88,-13.30,3.94,31.94,50.90,115.16
1712.50,82.93,-45.93,-128.77,-77.30,-38.22,-10.77,3.34,33.33,50.40,113.95
