Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,14.43,14.73,14.76,14.50,15.24,14.15,13.82,15.37,15.39,15.82,15.80,15.39,14.94,14.47,15.27,17.25,16.26,15.85,15.90,15.47,14.01,26.12,24.89,19.92,19.87,18.39,17.07,16.18,44.40,39.54,33.27,23.22,19.91,17.58,13.25,23.29,22.92,25.80,23.15,22.95,38.31,14.66,15.90,17.50,16.48,16.33,16.18,16.23,16.14,16.23,16.38,16.38,16.26,16.48,14.76,16.14,16.46,17.12,16.94,16.71,16.64,16.64,15.76,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
4.50,14.43,14.73,14.76,14.50,15.24,14.15,13.82,15.37,15.39,15.82,15.80,15.39,14.94,14.47,25.90,25.89,24.13,19.92,18.22,15.47,14.01,65.08,57.98,36.10,32.74,24.32,19.76,18.51,150.53,130.34,88.29,50.41,31.12,23.85,15.56,114.69,64.25,48.86,41.63,40.75,55.77,18.91,25.63,25.02,21.80,17.75,16.18,17.68,17.86,16.23,16.38,16.38,16.26,16.48,14.76,16.14,16.46,17.12,16.94,16.71,16.64,16.64,15.76,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
23.50,14.43,14.73,14.76,14.50,15.24,14.15,13.82,28.13,25.37,25.52,20.17,18.04,14.94,14.47,64.55,62.98,59.31,36.54,25.81,18.57,15.65,171.53,161.50,90.16,83.87,43.41,30.40,25.77,364.57,344.36,229.70,136.43,70.03,40.68,20.52,288.51,193.70,157.95,75.05,73.00,94.04,31.91,103.76,98.37,53.35,22.78,19.51,19.86,20.03,41.66,30.64,20.61,16.26,16.48,14.76,16.14,16.46,17.12,16.94,16.71,16.64,16.64,15.76,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
52.50,14.43,14.73,14.76,14.50,15.24,14.15,13.82,55.41,53.06,50.38,35.78,21.29,16.48,14.47,121.11,123.45,116.06,70.24,44.95,24.64,18.05,247.43,251.19,151.75,161.46,88.07,55.81,41.11,491.06,472.14,331.02,229.47,125.77,65.12,28.15,402.76,304.15,263.39,100.92,95.99,127.84,45.23,207.25,200.98,93.47,30.70,23.20,22.13,22.16,103.94,81.58,34.84,20.14,17.93,14.76,17.78,16.46,17.12,16.94,16.71,16.64,16.64,15.76,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
81.50,18.41,17.93,17.40,15.93,15.24,14.15,13.82,84.84,83.85,78.37,60.03,31.35,19.59,17.46,151.75,155.59,151.30,113.62,69.12,35.92,21.21,287.30,299.74,191.00,215.19,141.86,85.27,58.76,566.42,544.68,393.24,298.45,173.77,89.10,36.40,475.01,387.29,304.64,123.16,114.31,155.56,54.44,261.12,253.17,124.52,37.82,26.13,23.59,23.67,144.13,127.61,55.92,25.15,19.69,16.16,17.78,26.11,21.72,19.27,16.71,16.64,16.64,15.76,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
111.50,24.12,22.98,21.63,18.08,16.97,14.15,13.82,84.84,94.22,90.02,76.16,44.37,26.94,19.64,157.83,165.07,159.33,129.59,88.39,51.77,24.32,295.14,310.92,197.29,231.45,164.34,99.95,61.32,562.55,551.99,405.70,333.38,218.86,108.22,44.97,634.08,562.13,509.91,220.84,154.47,199.95,63.93,336.50,329.55,260.07,74.83,33.90,27.99,29.32,199.66,182.71,126.39,31.64,23.46,18.07,19.32,56.58,54.52,38.92,22.16,18.27,17.91,17.36,17.47,17.25,17.02,16.99,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,20.35,23.31,23.09,22.81,22.46,22.69,21.93,22.10
141.50,24.12,25.24,21.63,20.37,18.42,15.77,13.82,84.49,86.07,81.22,71.32,52.03,33.56,21.11,142.23,148.70,142.81,118.62,89.65,63.04,25.09,269.65,282.44,170.99,204.29,148.60,99.10,73.94,495.50,471.13,343.53,288.40,207.72,109.98,48.12,797.02,717.82,600.32,358.53,228.73,273.03,77.73,418.78,411.10,376.82,174.73,54.06,38.89,42.00,267.17,251.42,204.10,61.99,32.20,22.22,21.45,92.36,103.13,83.54,36.26,19.82,20.32,17.36,33.49,33.38,28.81,20.87,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,19.16,23.31,23.09,22.81,22.46,22.69,21.93,20.70
172.50,24.16,25.24,21.63,22.58,21.62,20.23,18.57,60.72,59.75,57.31,48.19,35.26,24.35,18.84,99.54,101.18,99.32,80.83,64.29,49.46,25.29,194.06,186.14,111.14,135.86,110.93,80.84,63.53,352.38,294.01,211.51,189.06,140.63,88.65,44.49,594.17,538.96,471.06,420.69,464.35,443.99,123.75,449.79,449.66,405.26,283.16,118.71,72.43,57.85,306.10,295.53,239.68,135.86,60.57,29.17,25.42,99.46,107.10,83.28,37.47,19.82,20.32,19.09,55.98,55.24,40.41,24.19,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,19.16,23.31,23.09,22.81,22.46,22.69,21.93,22.13
203.50,24.16,25.24,21.63,22.58,21.62,20.23,22.55,35.48,35.24,34.85,30.01,22.65,17.73,18.84,57.64,58.55,59.52,44.32,35.56,28.74,22.44,127.53,111.94,67.96,79.86,68.80,50.23,40.87,253.94,185.11,143.25,113.00,80.44,64.99,38.73,498.19,372.82,331.30,347.17,497.58,583.89,162.04,451.52,452.91,406.25,277.35,144.54,104.86,65.46,310.02,295.69,229.18,141.02,78.37,32.19,25.42,84.57,79.45,55.15,31.94,21.62,20.32,19.09,55.25,48.91,33.88,21.90,16.89,16.79,16.07,19.03,18.50,18.24,18.49,18.11,17.47,16.71,18.62,18.93,19.61,19.56,19.17,18.49,16.87,20.62,20.43,1.42,20.05,19.71,19.29,17.78,21.50,21.71,21.91,21.78,21.38,21.18,19.16,23.31,23.09,22.81,22.46,23.74,21.93,22.13
