Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,12.24,5.35,3.89,5.28,7.16,10.10,5.98,7.17,7.46,7.81
1.50,14.58,7.23,6.07,9.25,10.10,16.17,2.20,5.13,5.18,5.04
18.00,14.96,9.70,8.78,12.15,14.63,23.85,1.02,7.04,6.49,5.26
48.50,18.30,12.61,11.48,11.06,19.73,28.94,2.79,10.56,9.81,6.02
78.50,20.99,14.94,14.19,18.99,24.47,35.74,4.22,12.45,11.62,9.16
108.50,23.84,19.00,17.34,22.87,29.39,42.47,9.13,15.50,14.90,17.62
138.48,19.16,29.00,23.84,36.07,34.40,50.22,14.55,20.75,19.07,17.54
168.50,3.68,33.72,30.94,50.20,50.44,68.50,22.54,27.94,24.16,18.04
198.50,9.69,32.07,29.15,43.95,43.15,59.42,16.79,21.20,15.88,4.47
228.50,4.66,21.73,22.45,29.66,35.70,47.79,8.96,12.76,8.22,-2.40
258.50,1.55,20.62,21.99,24.53,27.95,36.97,5.44,5.29,3.85,-7.06
288.50,-5.98,18.51,21.07,20.63,22.83,29.66,2.68,2.57,-2.10,-10.25
318.50,-4.39,19.42,18.10,22.34,22.26,27.81,-0.29,4.04,-4.92,-10.94
348.50,0.62,20.63,22.49,24.86,24.66,31.40,1.02,5.54,-0.25,-8.80
378.50,0.62,20.49,21.63,23.98,24.00,31.48,1.51,5.83,-1.51,-10.50
408.50,0.57,21.08,21.41,23.73,23.62,31.66,-0.48,6.13,-2.00,-9.11
438.50,-0.26,22.38,22.05,22.92,23.91,32.05,0.22,5.90,-0.09,-9.34
468.50,0.40,22.46,20.99,21.33,24.87,31.88,-0.50,5.81,-2.10,-9.36
498.50,0.88,24.50,21.12,22.34,24.52,29.89,-0.42,5.60,-4.99,-11.55
528.50,2.20,25.08,21.04,24.21,24.66,29.39,-0.78,6.47,-4.48,-9.31
558.50,3.45,26.17,22.25,23.87,26.42,31.46,-1.19,5.01,-4.95,-10.70
