Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
448.5,0.0,0.0,0.000855,9.3e-05,0.0,0.0,0.0,0.0,0.000649,0.00013,0.0,8.7e-05,0.000671,0.0,0.000152,0.0,2.9e-05,0.000202,0.003034,3.4e-05
478.5,0.0,0.0,0.000838,0.000113,0.0,0.0,0.0,0.0,0.000649,0.000119,0.0,4.9e-05,0.000658,0.0,0.000198,0.0,2.9e-05,0.000202,0.00306,3.7e-05
508.5,0.0,0.0,0.000839,0.000113,0.0,0.0,0.0,0.0,0.000649,0.000147,0.0,5.8e-05,0.000634,0.0,0.000229,0.0,3.1e-05,0.000202,0.003088,3.6e-05
538.5,0.0,0.0,0.000831,0.00011,0.0,0.0,0.0,0.0,0.000721,0.000156,0.0,5e-05,0.000661,0.0,0.000273,0.0,3e-05,0.000202,0.003042,4e-05
568.5,0.0,0.0,0.000822,8.3e-05,0.0,0.0,0.0,0.0,0.000699,0.000156,0.0,5e-05,0.000674,0.0,0.000277,0.0,3.1e-05,0.000202,0.003064,3.8e-05
598.5,0.0,0.0,0.000842,8.9e-05,0.0,0.0,0.0,0.0,0.000699,0.000161,0.0,5e-05,0.000647,0.0,0.000335,0.0,3e-05,0.000202,0.003073,4.3e-05
628.5,0.0,0.0,0.000831,0.000102,0.0,0.0,0.0,0.0,0.000699,0.000157,0.0,5e-05,0.000599,0.0,0.000364,0.0,3.6e-05,5e-05,0.003096,4e-05
657.5,0.0,0.0,0.000822,8.3e-05,0.0,0.0,0.0,0.0,0.000699,0.000161,0.0,2.7e-05,0.000622,0.0,0.0004,0.0,3.6e-05,0.00015,0.00308,3.8e-05
686.5,0.0,0.0,0.000813,7.3e-05,0.0,0.0,0.0,0.0,0.000699,0.000191,0.0,2.7e-05,0.000601,3e-06,0.000417,0.0,3.6e-05,0.000293,0.003133,4.2e-05
717.0,0.0,0.0,0.000808,9.9e-05,0.0,0.0,0.0,0.0,0.000701,0.000184,0.0,2e-05,0.00056,3e-06,0.000479,0.0,3.6e-05,0.000288,0.003159,4.2e-05
748.0,0.0,0.0,0.000798,9.9e-05,0.0,0.0,0.0,0.0,0.000712,0.000151,0.0,3e-05,0.000586,3e-06,0.000513,0.0,3.6e-05,0.000314,0.00316,4.2e-05
778.5,0.0,0.0,0.000817,6.4e-05,0.0,0.0,0.0,0.0,0.000712,0.000151,0.0,3e-05,0.000598,5e-06,0.000558,0.0,3.6e-05,0.000208,0.003152,4.4e-05
808.5,0.0,0.0,0.000795,8.4e-05,0.0,0.0,0.0,0.0,0.000712,0.000151,0.0,4.6e-05,0.000585,0.0,0.000612,0.0,3e-05,9.4e-05,0.003165,4.3e-05
838.5,0.0,0.0,0.000802,5.6e-05,0.0,0.0,0.0,0.0,0.000712,0.000155,0.0,3.9e-05,0.000617,4e-06,0.000655,5.3e-05,3.7e-05,0.000111,0.003194,4e-05
868.5,0.0,0.0,0.000827,6.5e-05,0.0,0.0,0.0,0.0,0.000666,0.000121,0.0,3.9e-05,0.000705,3e-06,0.000743,3.1e-05,3.6e-05,0.00014,0.003225,4.7e-05
898.5,0.0,0.0,0.000833,6.5e-05,0.0,0.0,0.0,0.0,0.000653,9.5e-05,0.0,4.4e-05,0.000686,3e-06,0.000796,4.9e-05,3.9e-05,0.000144,0.003238,4.3e-05
928.5,0.0,0.0,0.000808,5.2e-05,0.0,0.0,0.0,0.0,0.000653,0.000118,0.0,9.2e-05,0.000776,3e-06,0.000823,5.5e-05,3.4e-05,0.000191,0.003284,5e-05
958.5,0.0,0.0,0.000826,6.4e-05,0.0,0.0,0.0,0.0,0.000653,8.7e-05,0.0,0.000104,0.000769,9e-06,0.000924,5.7e-05,3.8e-05,0.00025,0.003326,5.1e-05
988.5,0.0,0.0,0.000803,7.6e-05,0.0,0.0,0.0,0.0,0.000606,8.5e-05,0.0,8.5e-05,0.000849,8e-06,0.000981,5.7e-05,3.8e-05,0.00031,0.003339,5.4e-05
1018.5,0.0,0.0,0.000794,8.2e-05,0.0,0.0,1.7e-05,0.0,0.000606,5.6e-05,0.0,0.00016,0.000916,1.4e-05,0.001084,7.3e-05,4e-05,0.000299,0.003407,5.6e-05
1048.5,0.0,0.0,0.000814,6.4e-05,0.0,0.0,1.6e-05,0.0,0.000606,5.1e-05,0.0,0.000129,0.000946,1.7e-05,0.001137,6.9e-05,4.1e-05,0.000116,0.003432,5.6e-05
1078.5,0.0,0.0,0.000821,5.6e-05,0.0,0.0,3.7e-05,0.0,0.000558,6.5e-05,0.0,0.000201,0.000967,1.3e-05,0.001182,8.4e-05,4.3e-05,0.000116,0.003428,5.6e-05
1107.0,0.0,0.0,0.00081,6.1e-05,0.0,0.0,4.2e-05,0.0,0.000558,4.7e-05,0.0,0.000199,0.001057,1.5e-05,0.001209,8.9e-05,4.3e-05,0.000395,0.003434,5.7e-05
1136.0,0.0,0.0,0.000826,7.4e-05,0.0,0.0,5.2e-05,0.0,0.000517,4.4e-05,0.0,0.000224,0.0011,1.4e-05,0.001289,0.000124,4.3e-05,0.000382,0.003509,5.8e-05
1167.5,0.0,0.0,0.000799,8.1e-05,0.0,0.0,7.1e-05,0.0,0.000517,4.4e-05,0.0,0.000196,0.001091,1.3e-05,0.001403,0.000146,4.5e-05,0.000641,0.00355,5.7e-05
1198.5,0.0,0.0,0.000832,7.9e-05,0.0,0.0,0.00014,0.0,0.000476,4.4e-05,0.0,0.00023,0.001117,1.4e-05,0.001427,0.000128,4.3e-05,0.000436,0.003565,5.4e-05
1228.5,0.0,0.0,0.000827,7.6e-05,0.0,0.0,0.000175,0.0,0.000476,4.4e-05,0.0,0.000233,0.001175,1.7e-05,0.001402,0.000164,4.4e-05,0.000318,0.003614,5.7e-05
1258.5,0.0,0.0,0.000842,9.3e-05,0.0,0.0,0.000174,0.0,0.000431,4.4e-05,0.0,0.000247,0.001242,1.1e-05,0.001539,0.000182,4.5e-05,0.000276,0.003617,5.4e-05
1288.5,0.0,0.0,0.000833,9.3e-05,0.0,2e-05,0.000235,0.0,0.000431,4.4e-05,0.0,0.000247,0.001321,1.4e-05,0.001653,0.000215,4.4e-05,0.000562,0.003699,5.8e-05
1318.5,0.0,0.0,0.000824,9.1e-05,0.0,3.4e-05,0.000282,0.0,0.000387,4.4e-05,0.0,0.00025,0.001368,1.4e-05,0.001713,0.000251,4.2e-05,0.00038,0.003747,5.6e-05
1348.5,0.0,0.0,0.000824,9.2e-05,0.0,6.1e-05,0.000286,0.0,0.000387,4.4e-05,0.0,0.000261,0.001339,1.4e-05,0.001792,0.000273,4.6e-05,0.000324,0.003833,5.9e-05
1378.5,0.0,0.0,0.000824,0.000102,0.0,1.5e-05,0.000266,0.0,0.000346,4.4e-05,0.0,0.000274,0.001319,2e-05,0.001846,0.000283,4.6e-05,0.000321,0.003899,6.3e-05
1407.5,0.0,0.0,0.000824,8.9e-05,0.0,1.8e-05,0.000295,0.0,0.000346,4.4e-05,0.0,0.000313,0.001332,2.5e-05,0.001805,0.000277,4.8e-05,0.000418,0.003933,6.3e-05
1436.0,0.0,0.0,0.000825,6.2e-05,0.0,7.1e-05,0.000332,0.0,0.000313,4.4e-05,0.0,0.000285,0.001283,2.1e-05,0.001786,0.000267,4.8e-05,0.000335,0.003942,6.7e-05
1465.5,0.0,0.0,0.000827,8.1e-05,0.0,7.1e-05,0.000332,0.0,0.000313,4.4e-05,0.0,0.000278,0.001209,1.6e-05,0.001753,0.000299,5.1e-05,0.000276,0.003909,6.8e-05
1495.5,0.0,0.0,0.000842,7e-05,0.0,7.1e-05,0.000376,0.0,0.000276,4.4e-05,0.0,0.000296,0.0011,1.4e-05,0.001711,0.000249,4.8e-05,0.000276,0.003917,6.4e-05
1525.5,0.0,0.0,0.000851,6.8e-05,0.0,2.6e-05,0.000356,0.0,0.000225,4.4e-05,0.0,0.000255,0.001078,1.5e-05,0.001561,0.000207,4.7e-05,0.000234,0.003772,5.5e-05
1555.0,0.0,0.0,0.000823,9.5e-05,0.0,4.6e-05,0.000365,0.0,0.000225,4.4e-05,0.0,0.000246,0.001,1e-05,0.001459,0.000182,4.7e-05,0.000454,0.00371,5.9e-05
1585.5,0.0,0.0,0.000821,7.7e-05,0.0,1.4e-05,0.000347,0.0,0.000182,4.4e-05,0.0,0.000218,0.000991,1e-05,0.001397,0.000143,4.5e-05,0.000384,0.003665,5.4e-05
1616.5,0.0,0.0,0.000821,7.3e-05,0.0,2.1e-05,0.000401,0.0,0.000182,4.4e-05,0.0,0.000184,0.000981,1.5e-05,0.001298,0.000141,4.3e-05,0.000251,0.00363,5.4e-05
1647.0,0.0,0.0,0.000808,6.5e-05,0.0,3e-05,0.000384,0.0,0.000144,4.4e-05,0.0,0.000142,0.00097,1.4e-05,0.001245,0.000111,4.6e-05,0.000297,0.003614,6e-05
1677.0,0.0,0.0,0.00082,5.8e-05,0.0,5.5e-05,0.000352,0.0,0.000144,4.4e-05,0.0,0.000156,0.000953,1e-05,0.001159,0.000112,4.9e-05,0.000402,0.003587,5.6e-05
1707.5,0.0,0.0,0.000783,5.7e-05,0.0,1.5e-05,0.000374,0.0,0.000144,4.4e-05,0.0,0.000125,0.001025,2.1e-05,0.001119,7.7e-05,4.6e-05,0.000598,0.003597,5.4e-05
1738.5,0.0,0.0,0.000831,7e-05,0.0,3.2e-05,0.000347,0.0,0.0001,4.4e-05,0.0,0.00012,0.001205,1.1e-05,0.001129,8e-05,4.1e-05,0.000674,0.003607,5.7e-05
1768.5,0.0,0.0,0.000827,5.8e-05,0.0,2.9e-05,0.000369,0.0,7.5e-05,4.4e-05,0.0,9.7e-05,0.001287,1.1e-05,0.001224,0.000102,4.5e-05,0.000453,0.003647,5.5e-05
1798.5,0.0,0.0,0.00084,5.3e-05,0.0,4.7e-05,0.000334,0.0,7.5e-05,4.4e-05,0.0,0.000107,0.00136,3e-06,0.001281,0.000143,4.4e-05,0.000324,0.003686,5.2e-05
1828.5,0.0,0.0,0.000823,5e-05,0.0,6.5e-05,0.00031,0.0,7.5e-05,4.4e-05,0.0,0.000175,0.001338,7e-06,0.001293,0.000153,3.5e-05,0.000529,0.003844,6.4e-05
1858.5,0.0,0.0,0.000807,7e-05,0.0,2.4e-05,0.0008,0.0,9.1e-05,0.000149,0.0,0.000252,0.001303,1.5e-05,0.00128,0.000163,3.7e-05,0.000332,0.004001,7.2e-05
1888.0,0.0,0.0,0.000822,4.7e-05,0.0,1.9e-05,0.000742,0.0,0.000128,0.000164,0.0,0.000295,0.001267,1.9e-05,0.001149,0.000137,4.3e-05,0.00024,0.004169,6.7e-05
1918.0,0.0,0.0,0.000822,5.7e-05,0.0,2.2e-05,0.000539,0.0,0.000236,0.000121,0.0,0.000314,0.00121,1.8e-05,0.001026,9.4e-05,5.4e-05,0.00023,0.004136,6.8e-05
1948.5,0.0,0.0,0.000809,5.5e-05,0.0,1.4e-05,0.000487,0.0,0.000333,2.3e-05,0.0,0.000323,0.001175,2.7e-05,0.000922,7.6e-05,5.4e-05,0.000225,0.004109,7.1e-05
1978.5,0.0,0.0,0.000799,5.8e-05,0.0,1.4e-05,0.000416,0.0,0.00038,4e-05,0.0,0.000311,0.001149,1.8e-05,0.000772,6.5e-05,5.1e-05,0.000252,0.00406,6.9e-05
2008.5,0.0,0.0,0.000816,5.8e-05,0.0,1.4e-05,0.000302,0.0,0.00038,4e-05,0.0,0.000313,0.001094,1.8e-05,0.000676,2.9e-05,4.9e-05,0.000299,0.00403,6.4e-05
2038.5,0.0,0.0,0.000795,5.3e-05,0.0,1.8e-05,0.000288,0.0,0.00038,4.1e-05,0.0,0.000335,0.000987,7e-06,0.000615,2.9e-05,4.5e-05,9.6e-05,0.003988,5.5e-05
2068.5,0.0,0.0,0.000792,4e-05,0.0,0.000458,0.000246,0.0,0.00038,4.1e-05,0.0,0.000301,0.000874,7e-06,0.000409,2.9e-05,4.5e-05,0.000284,0.003866,4.1e-05
2098.5,0.0,0.0,0.000771,4e-05,0.0,0.001037,0.00025,0.0,0.00034,4.1e-05,0.0,0.000325,0.000828,7e-06,0.000257,2.9e-05,3e-05,0.000822,0.003758,3.8e-05
2128.5,0.0,0.0,0.000795,5e-05,0.0,0.001112,0.000258,0.0,0.000373,4.1e-05,0.0,0.000286,0.000882,7e-06,0.000142,2.9e-05,2.3e-05,0.000328,0.003582,3.2e-05
2158.5,0.0,0.0,0.000816,6.3e-05,0.0,0.001067,0.000232,0.0,0.000373,4.1e-05,0.0,0.000273,0.000899,7e-06,0.000128,2.9e-05,2.3e-05,0.000377,0.003465,3.9e-05
2188.5,0.0,0.0,0.000802,8.7e-05,0.0,0.000886,0.000229,0.0,0.000373,4.1e-05,0.0,0.0002,0.000941,3e-06,0.000183,2.9e-05,2.3e-05,0.000663,0.003459,4.2e-05
2218.5,0.0,0.0,0.000792,6.2e-05,0.0,0.000535,0.000215,0.0,0.000373,4.1e-05,0.0,0.00019,0.000925,3e-06,0.000144,2.9e-05,2.3e-05,0.000497,0.003457,3.8e-05
2248.5,0.0,0.0,0.000801,6.5e-05,0.0,0.000293,0.000236,0.0,0.000373,4.1e-05,0.0,0.000179,0.000935,3e-06,0.000166,2.9e-05,2.8e-05,0.000496,0.003491,3.9e-05
2278.5,0.0,0.0,0.000804,5.3e-05,0.0,9.2e-05,0.00021,0.0,0.000401,4.1e-05,0.0,0.000171,0.000995,3e-06,0.000215,2.9e-05,2.4e-05,0.000369,0.003486,4.2e-05
2308.5,0.0,0.0,0.000788,6.4e-05,0.0,2.5e-05,0.000206,0.0,0.000401,2.3e-05,0.0,0.000165,0.000928,3e-06,0.000293,2.9e-05,2.7e-05,0.000336,0.003499,3.9e-05
2336.5,0.0,0.0,0.000796,6.4e-05,0.0,1.1e-05,0.000154,0.0,0.000448,3.6e-05,0.0,0.000154,0.000662,3e-06,0.000309,2.9e-05,2.7e-05,0.000404,0.003546,2.6e-05
2366.5,0.0,0.0,0.000805,7.5e-05,0.0,2e-05,0.000203,0.0,0.000448,2.5e-05,0.0,0.000152,0.000532,3e-06,0.000202,2.9e-05,2.3e-05,0.000478,0.003446,2.3e-05
2396.5,0.0,0.0,0.000815,5.3e-05,0.0,2.5e-05,0.000201,0.0,0.000448,2.2e-05,0.0,0.000131,0.00046,3e-06,5.7e-05,2.9e-05,1.6e-05,0.000704,0.00322,1.7e-05
2426.5,0.0,0.0,0.000817,5.6e-05,0.0,3.2e-05,0.000152,0.0,0.000512,2.9e-05,0.0,0.000128,0.000515,3e-06,4.9e-05,2.9e-05,8e-06,0.000524,0.003068,1.8e-05
2457.0,0.0,0.0,0.000818,7e-05,0.0,3.2e-05,0.000169,0.0,0.000512,2.7e-05,0.0,0.000102,0.000433,3e-06,4.9e-05,2.9e-05,7e-06,0.000354,0.002961,1.8e-05
2485.5,0.0,0.0,0.000812,6.3e-05,0.0,3.2e-05,0.000161,0.0,0.000512,2.7e-05,0.0,5e-05,0.000382,3e-06,6.6e-05,2.9e-05,7e-06,0.000291,0.002942,1.3e-05
2515.5,0.0,0.0,0.000831,6.3e-05,0.0,3.2e-05,0.000138,0.0,0.000512,3.4e-05,0.0,5e-05,0.000339,3e-06,0.000186,2.9e-05,9e-06,0.000422,0.002899,1.3e-05
