Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1011.50,96.81,39.12,0.30,59.40,0.00,1213.94,1089.53,28.50,1256.73,897.74,139.22,330.71,333.07,13.92,1565.47,414.84,82.05,632.64,1475.24,37.66
1042.00,94.67,41.58,0.30,77.05,0.00,1223.97,1054.79,28.50,1256.73,839.60,138.61,332.75,302.69,13.92,1611.99,404.26,82.05,654.76,1475.24,38.57
1072.50,92.42,30.82,0.30,64.09,0.00,1261.35,1031.93,28.47,1253.38,834.93,138.82,335.09,298.16,13.92,1652.91,428.95,82.05,672.01,1475.24,40.22
1102.00,127.91,57.59,0.30,78.07,0.00,1184.64,1048.45,28.26,1253.38,959.93,143.37,338.75,318.85,13.92,1565.36,436.87,82.05,665.96,1475.24,37.17
1130.50,145.82,24.92,0.30,54.65,0.00,1144.36,1021.60,28.75,1249.41,919.05,137.92,325.02,285.95,13.92,1543.09,412.79,82.05,677.40,1475.24,33.63
1160.50,126.69,49.63,0.30,65.27,0.00,1048.62,1039.46,25.57,1250.32,900.59,140.65,308.78,296.02,13.92,1539.59,420.36,82.05,673.53,1475.24,32.72
1191.50,163.84,51.13,0.30,55.82,0.00,982.68,1033.26,28.06,1250.32,872.51,136.54,309.76,292.58,13.92,1532.62,419.56,82.05,669.57,1475.24,39.12
1222.00,156.23,68.75,0.30,79.63,0.00,843.64,1072.38,26.98,1223.59,846.52,142.48,305.85,310.73,13.92,1603.72,424.51,82.05,707.56,1475.24,38.05
1252.50,154.85,41.74,0.30,53.01,0.00,679.28,1036.79,26.77,1223.59,883.56,138.49,298.53,309.45,13.92,1597.47,436.99,82.05,733.35,1475.24,37.47
1282.50,197.58,60.35,0.30,93.36,0.00,554.77,1062.33,27.87,1223.59,942.35,141.42,299.12,307.77,14.44,1570.71,397.79,82.05,725.05,1475.24,39.56
1312.50,158.30,38.54,0.30,89.93,0.00,486.91,1042.48,28.40,1223.59,868.81,141.48,283.24,307.75,14.44,1543.91,408.90,86.98,717.68,1475.24,40.68
1342.50,174.32,62.12,0.30,67.53,0.00,556.25,1009.84,26.49,1166.09,863.83,145.48,297.99,296.55,13.98,1556.34,447.37,86.98,729.23,1475.24,40.56
1372.00,155.53,62.71,0.30,75.80,0.00,589.30,969.28,26.84,1166.09,809.56,145.99,303.73,306.43,13.98,1607.62,426.26,86.98,729.23,1475.24,39.59
1402.00,132.31,40.67,0.30,56.96,0.00,514.53,1054.65,28.99,1166.09,928.54,145.51,290.53,308.54,12.96,1574.02,476.49,89.91,729.23,1475.24,34.34
1432.00,134.19,66.27,0.30,59.47,0.00,564.48,1025.89,25.45,1166.09,915.98,144.39,293.40,334.84,14.95,1542.99,453.15,89.91,762.03,1475.24,41.35
1462.00,118.38,52.94,0.30,58.45,0.00,528.14,993.72,28.44,1166.09,861.44,145.39,280.46,322.12,14.95,1546.24,449.96,89.91,747.79,1475.24,35.85
1492.00,121.58,50.57,0.30,56.50,0.00,467.12,947.91,26.14,1166.09,864.30,146.63,304.26,292.34,14.95,1552.76,433.21,89.91,789.30,1475.24,41.50
1520.50,104.79,74.96,0.30,82.62,0.00,594.74,1026.88,26.14,1148.64,894.82,145.51,304.51,303.13,14.87,1584.61,448.58,89.91,763.05,1475.24,36.41
1550.50,89.36,55.17,0.30,75.59,0.00,619.97,994.83,26.14,1160.19,905.64,145.39,299.99,318.41,17.82,1588.52,446.68,89.91,782.58,1475.24,39.17
1581.50,80.26,50.28,0.30,79.30,0.00,628.75,1009.54,31.98,1148.09,963.02,145.39,281.31,316.04,17.82,1591.03,479.11,89.91,785.38,1475.24,40.43
1611.50,69.14,54.25,0.30,61.51,0.00,754.71,993.45,28.69,1128.86,944.87,145.39,290.12,334.70,17.82,1622.56,465.96,89.91,785.43,1475.24,39.35
1640.00,77.17,45.69,0.30,62.15,0.00,788.61,996.62,27.50,1170.37,1004.42,150.94,310.77,336.39,17.82,1572.75,477.79,89.91,785.43,1475.24,38.88
1667.50,80.17,78.91,0.30,67.19,0.00,861.63,1002.26,27.50,1126.42,943.39,148.38,297.86,337.63,17.82,1577.99,472.32,89.91,785.75,1475.24,43.52
1698.50,83.84,43.82,0.30,62.05,0.00,927.97,974.59,27.41,1174.64,919.36,148.38,308.64,317.02,17.82,1547.82,463.51,89.91,804.35,1475.24,37.06
1728.50,82.93,67.44,0.30,80.40,0.00,994.02,951.02,31.34,1174.64,907.91,148.38,324.41,329.20,20.08,1568.12,467.84,89.91,804.35,1475.24,36.95
1759.00,58.25,54.71,0.30,51.47,0.00,1009.39,969.18,28.05,1159.58,929.68,151.22,351.87,312.26,17.30,1532.11,456.30,92.84,796.22,1475.24,37.71
1791.50,67.59,48.12,0.30,81.11,0.00,1008.76,1015.08,26.75,1191.12,941.33,151.31,311.67,344.89,17.88,1466.87,485.72,92.84,806.52,1475.24,39.41
1820.50,56.20,56.08,0.30,64.97,0.00,1033.88,939.85,29.24,1177.69,855.50,156.13,297.55,315.58,14.83,1542.58,471.15,92.84,806.52,1475.24,40.53
1851.00,71.72,54.68,0.30,65.58,0.00,1010.40,942.09,29.24,1175.55,863.17,156.92,319.52,315.86,18.37,1514.42,470.18,92.90,806.52,1475.24,36.76
1882.50,71.11,45.40,0.30,74.36,0.00,999.84,956.46,27.04,1171.59,892.65,154.24,319.41,294.61,17.88,1523.81,477.56,95.89,806.52,1475.24,38.51
1912.00,50.51,38.38,0.30,71.11,0.00,1010.45,955.67,29.05,1171.59,833.84,159.06,293.16,323.64,16.91,1515.31,462.49,89.91,802.62,1475.24,40.75
1941.50,57.90,58.29,0.30,71.49,0.00,989.09,981.77,29.60,1174.64,821.70,158.60,302.28,315.19,15.75,1545.40,469.01,95.64,809.95,1475.24,39.53
1971.50,39.24,41.66,0.30,75.72,0.00,961.56,923.42,29.60,1174.64,853.16,161.01,349.13,327.81,18.86,1527.22,488.70,95.64,798.96,1475.24,36.75
2001.50,49.85,36.65,0.30,68.05,0.00,1014.47,932.21,29.60,1174.64,850.23,154.20,304.98,315.47,18.86,1534.60,453.91,95.64,801.59,1475.24,39.57
2031.50,52.11,26.89,0.30,56.85,0.00,943.31,967.82,26.49,1183.79,864.67,157.31,292.77,307.43,15.81,1546.29,482.10,95.64,815.62,1475.24,39.41
2061.50,34.84,33.11,0.30,73.21,0.00,940.26,1003.23,26.49,1183.79,849.62,158.02,312.40,314.15,15.81,1547.16,497.95,95.64,829.79,1475.24,37.32
2092.00,39.09,38.81,0.30,80.84,0.00,965.43,899.48,28.20,1183.79,841.02,155.21,312.10,294.23,16.05,1591.97,462.35,95.64,832.23,1475.24,41.48
2122.50,37.17,37.84,0.30,101.37,0.00,983.96,983.38,30.07,1120.32,796.59,157.08,308.90,293.38,16.05,1271.42,493.48,95.64,832.23,1475.24,37.96
2152.00,49.05,31.70,0.30,87.80,0.00,947.79,824.44,31.89,1145.80,787.91,157.08,295.87,294.50,15.87,1083.30,489.81,95.64,832.23,1475.24,40.53
2181.50,52.24,33.57,0.30,66.53,0.00,847.63,653.34,33.33,1138.32,553.23,161.36,318.61,294.93,15.87,808.12,498.29,95.64,787.36,1475.24,37.08
2212.00,55.96,41.35,0.30,85.43,0.00,848.83,585.97,32.35,1138.32,511.12,160.34,304.87,334.35,15.87,705.94,471.93,95.64,837.11,1475.24,39.61
2242.50,69.41,40.24,0.30,60.36,0.00,767.72,509.73,33.10,1138.32,452.93,161.20,335.48,292.23,15.87,551.83,497.95,95.64,837.11,1475.24,38.33
2272.50,93.28,45.17,0.30,70.78,0.00,826.50,477.06,28.53,1138.32,398.87,161.01,241.24,305.97,15.87,409.47,520.39,95.64,778.51,1475.24,38.95
2301.50,133.32,43.34,0.30,37.72,0.00,736.78,435.44,27.95,1138.32,362.42,160.83,170.35,272.45,15.87,336.05,503.09,95.64,793.90,1475.24,41.26
2331.00,106.06,50.35,0.30,71.31,0.00,570.63,389.35,31.28,1074.39,320.63,160.83,63.58,336.16,15.87,256.45,502.41,95.64,802.32,1475.24,39.87
2361.50,123.85,45.35,0.30,73.48,0.00,420.58,343.76,30.38,1047.68,286.95,160.83,52.55,321.96,15.93,186.60,521.99,95.64,782.18,1475.24,37.64
2391.50,153.16,31.37,0.30,61.47,0.00,322.15,330.90,33.34,1065.08,262.37,163.45,34.69,296.40,15.93,89.03,523.08,101.38,773.02,1475.24,39.61
2421.50,179.14,39.78,0.30,80.11,0.00,210.12,282.67,27.65,1065.08,210.22,161.59,0.30,324.36,15.93,61.51,514.42,101.38,776.38,1475.24,38.84
2451.50,162.44,52.35,0.30,77.57,0.00,107.16,240.33,32.35,984.51,204.47,161.59,0.30,326.93,15.93,45.47,533.21,95.77,774.70,1475.24,39.88
2481.50,166.37,50.35,0.30,56.72,0.00,71.46,204.35,31.43,953.08,182.65,161.59,0.30,324.16,16.85,63.78,496.86,95.77,774.70,1475.24,40.51
