Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-37.40,-37.07,-31.03,-28.99,-32.74,-31.01,-33.68,-43.24,-37.71,-45.40
3.50,-29.56,-31.04,-25.13,-22.83,-25.88,-23.72,-35.76,-45.40,-37.08,-46.42
21.50,-20.09,-22.25,-18.06,-16.45,-17.91,-12.75,-36.13,-42.09,-29.39,-38.35
52.00,-16.08,-17.66,-13.93,-14.67,-18.89,-2.33,-32.44,-38.18,-19.82,-31.07
82.00,-12.36,-13.62,-11.25,-13.35,-16.39,2.52,-28.18,-35.47,-15.99,-24.65
111.50,-4.23,-6.92,-5.55,-12.46,-7.78,12.85,-18.81,-30.18,-6.94,-13.86
141.50,-40.34,-9.52,-1.79,-1.37,1.95,46.56,16.36,28.80,43.24,54.66
171.50,-112.29,-48.44,-9.78,11.93,19.97,104.31,68.65,87.67,88.78,116.25
201.50,-122.58,-72.42,-25.89,0.29,10.20,100.94,53.28,66.71,79.84,118.04
231.50,-136.84,-87.58,-37.40,-9.44,2.82,84.13,40.61,53.09,69.84,104.10
261.50,-144.15,-95.90,-49.32,-19.41,-8.57,68.88,29.70,44.79,60.71,88.37
291.50,-140.88,-100.55,-52.20,-22.60,-8.57,62.73,24.00,39.85,57.16,86.84
322.00,-136.86,-95.07,-47.90,-21.36,-8.94,67.66,25.02,40.14,56.90,93.54
352.50,-131.98,-90.59,-41.07,-16.45,-5.33,73.63,26.92,46.28,62.90,95.49
382.00,-132.71,-88.58,-39.30,-17.41,-5.77,73.78,28.19,45.54,62.91,88.75
411.50,-129.45,-88.68,-39.52,-16.91,-5.80,76.43,27.57,45.98,61.04,95.00
441.50,-135.66,-89.22,-39.83,-18.91,-7.39,73.00,26.33,41.97,59.98,88.38
471.50,-135.81,-89.58,-40.36,-18.58,-7.72,70.89,25.55,41.78,59.56,90.82
501.50,-137.27,-86.71,-36.15,-16.54,-3.70,77.16,29.23,46.45,61.34,101.75
531.50,-138.40,-86.99,-37.83,-17.50,-6.13,76.41,28.08,43.82,61.33,92.25
561.50,-136.57,-90.95,-41.89,-20.37,-9.85,72.73,22.56,39.92,56.48,85.23
590.50,-137.69,-93.47,-43.85,-20.44,-9.44,70.85,22.55,39.66,57.44,83.28
620.50,-134.37,-89.95,-41.00,-17.75,-6.51,75.30,25.88,43.29,58.21,86.57
651.50,-129.43,-82.42,-34.90,-13.61,-1.75,84.48,30.49,47.61,62.16,92.16
681.00,-123.97,-76.57,-30.60,-9.20,1.36,88.16,36.30,51.37,65.47,97.35
710.00,-122.89,-78.32,-28.42,-7.76,2.20,88.72,38.67,52.03,66.25,95.15
740.50,-127.91,-77.24,-28.65,-7.73,2.84,86.54,39.15,52.59,67.83,96.94
771.50,-127.09,-81.04,-33.60,-12.41,-2.00,81.41,33.47,49.56,63.79,90.91
801.50,-142.94,-91.68,-42.24,-20.90,-8.33,71.76,23.85,39.54,56.71,84.11
831.50,-144.41,-93.05,-43.88,-21.07,-8.67,69.68,23.08,37.54,54.98,85.75
860.50,-159.19,-99.12,-43.59,-17.06,-4.70,85.38,35.07,55.63,70.84,109.12
890.50,-161.67,-102.17,-46.61,-17.47,-4.45,87.79,39.43,55.38,72.92,114.47
921.50,-165.42,-105.32,-48.06,-19.15,-7.36,82.47,35.77,53.69,68.75,110.13
951.50,-163.45,-104.86,-48.37,-21.13,-7.72,81.98,34.83,52.13,67.43,101.08
981.50,-168.98,-105.60,-47.93,-21.58,-8.34,77.50,31.71,50.20,69.17,102.48
1011.50,-162.37,-103.31,-46.48,-19.89,-7.16,82.01,35.06,53.24,69.69,108.83
1041.50,-164.51,-101.23,-43.85,-16.24,-4.57,83.77,38.51,54.15,70.49,109.84
1071.00,-158.89,-102.74,-45.76,-20.17,-6.83,80.11,35.22,53.26,66.79,104.48
1101.00,-160.20,-107.00,-48.08,-21.69,-9.14,78.21,31.77,50.70,67.06,101.21
1131.50,-164.60,-109.21,-50.50,-22.90,-10.74,74.69,29.91,48.91,65.91,98.38
1161.50,-159.78,-104.54,-47.14,-20.54,-7.80,79.73,33.01,53.60,69.01,100.55
1191.50,-154.74,-101.41,-42.36,-16.98,-4.54,84.21,39.46,55.57,72.00,109.40
1221.50,-152.61,-102.94,-44.37,-18.34,-5.83,81.26,36.26,54.27,71.13,103.42
1251.50,-158.38,-105.47,-45.40,-20.40,-8.02,79.12,32.99,51.27,67.94,103.11
1281.00,-154.61,-103.14,-45.09,-18.51,-6.73,81.54,34.36,52.90,69.72,104.28
1311.00,-156.01,-101.42,-42.48,-17.00,-4.96,84.15,37.73,54.02,71.53,104.01
1341.50,-156.62,-99.70,-42.44,-15.86,-4.60,84.44,39.21,54.23,72.66,109.09
1371.50,-151.37,-94.32,-37.77,-11.03,1.20,89.03,44.51,61.16,78.14,119.53
1401.50,-148.14,-95.51,-37.50,-12.33,-0.62,91.94,43.18,59.66,75.52,120.00
1431.50,-153.75,-94.64,-36.87,-12.37,1.52,89.49,44.07,59.33,74.81,118.38
1461.50,-157.48,-98.42,-40.80,-15.26,-1.81,86.44,41.76,56.65,72.17,113.45
1490.00,-155.22,-98.57,-40.21,-15.06,-0.43,87.18,42.04,56.14,71.07,111.51
1518.50,-150.95,-95.62,-39.24,-13.77,-0.11,90.17,42.74,58.75,74.18,110.74
1549.00,-152.38,-95.57,-36.88,-12.28,0.03,89.39,41.64,58.86,74.87,112.38
1580.50,-158.66,-101.88,-43.08,-18.86,-4.86,81.31,38.54,51.59,71.78,104.95
1611.50,-160.76,-102.09,-44.81,-18.07,-4.53,81.53,39.37,53.41,71.71,105.71
1641.50,-155.32,-97.43,-40.13,-14.72,-1.53,87.90,42.05,57.31,76.02,118.90
1671.50,-158.89,-100.88,-43.34,-18.52,-4.55,82.65,37.06,53.16,71.61,111.50
1701.50,-160.23,-101.26,-43.88,-18.60,-5.67,83.64,38.17,52.29,70.23,107.27
1731.50,-157.61,-99.39,-42.46,-16.45,-3.41,84.21,40.17,55.34,70.85,107.51
1761.50,-159.92,-98.83,-41.50,-15.96,-3.06,86.88,39.47,56.87,73.38,108.51
1791.50,-155.94,-95.18,-39.69,-14.26,-1.83,88.25,40.17,57.12,72.66,123.46
1821.50,-156.31,-98.93,-40.51,-16.91,-3.15,84.58,38.77,54.28,71.14,110.31
1851.50,-165.69,-104.06,-45.39,-20.32,-6.75,79.33,32.89,49.00,65.68,100.19
1881.50,-153.91,-106.93,-49.31,-22.68,-10.39,77.66,29.63,50.65,64.95,100.21
1911.50,-155.01,-104.99,-48.31,-20.23,-7.93,81.23,29.64,52.40,66.27,106.69
1941.50,-151.18,-98.68,-40.96,-15.96,-3.68,90.63,39.01,59.52,73.22,126.23
