Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-1.03,0.30
7.00,-0.43,0.10
28.50,-0.84,0.02
58.50,-0.63,0.62
88.50,-1.08,0.34
118.50,-1.26,0.11
148.50,-44.47,33.57
178.50,-106.43,101.25
208.50,-114.41,110.55
237.50,-114.57,111.43
267.00,-112.84,111.23
298.00,-113.78,111.13
328.50,-113.30,111.81
358.50,-113.35,111.98
388.50,-112.94,111.65
418.50,-113.25,111.72
448.50,-113.43,111.32
478.50,-112.85,111.17
508.50,-113.29,111.53
538.50,-114.14,111.71
568.50,-113.02,111.75
597.50,-113.52,111.79
627.00,-113.75,112.47
657.50,-114.34,112.45
688.00,-113.80,112.01
718.00,-114.01,112.14
748.00,-113.66,112.14
778.50,-113.83,112.00
808.50,-113.60,112.07
838.50,-115.16,111.74
868.50,-114.40,111.92
898.50,-115.35,112.12
928.50,-114.61,112.29
957.50,-114.67,112.50
987.50,-114.02,112.14
1018.00,-115.58,111.88
1047.00,-114.80,111.92
1077.50,-114.90,112.55
1108.50,-114.14,112.53
1138.50,-114.04,112.70
1168.50,-115.22,112.31
1198.50,-114.11,112.21
1228.50,-113.68,112.42
1257.50,-115.49,112.10
1287.50,-115.30,112.17
1318.50,-113.86,112.38
1348.35,-112.79,112.14
1378.50,-112.64,111.92
1408.50,-113.36,111.97
1438.50,-113.56,111.93
1468.50,-112.58,111.82
1498.50,-112.78,111.32
1528.50,-112.34,111.84
1558.50,-112.82,110.87
1588.50,-112.76,111.64
1618.50,-113.02,111.53
1648.50,-113.75,111.61
1678.50,-113.47,111.93
1708.50,-113.93,111.70
1738.50,-113.48,112.06
1768.50,-114.27,112.40
1798.50,-115.24,112.40
1828.50,-114.44,111.76
1858.00,-114.48,111.76
1887.50,-114.96,111.29
1917.50,-113.67,112.01
1948.00,-114.05,111.79
1978.50,-114.76,111.79
2008.50,-114.18,111.88
2038.50,-114.20,111.41
2068.50,-114.66,112.11
2098.50,-114.77,111.99
2128.50,-114.61,111.08
2158.50,-114.50,111.66
2188.50,-114.54,111.55
2218.50,-114.58,112.12
2248.50,-115.39,111.46
