Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,0.30,1.82,0.30,28.38,16.39,450.55,189.87,49.50,21.06,230.26,14.95,282.75,0.30,127.93,0.30,608.71,39.23
12.50,0.30,0.30,0.30,0.30,1.95,0.30,0.30,15.38,430.61,159.61,49.50,21.06,256.47,14.89,255.87,0.30,128.48,0.30,625.92,37.17
39.50,0.30,0.30,0.30,0.30,1.30,0.30,0.30,16.95,457.46,228.88,49.50,21.97,223.36,14.99,236.03,0.30,125.52,0.30,606.58,40.87
69.50,0.30,0.30,0.30,0.30,2.48,0.30,0.30,16.91,457.16,231.33,49.50,21.36,221.34,10.93,240.48,0.30,128.28,0.30,631.72,38.30
99.50,0.30,0.30,0.30,0.30,1.63,0.30,0.30,19.84,454.41,206.66,49.50,21.36,262.15,13.92,260.01,0.30,127.20,0.30,627.45,38.39
129.50,0.30,0.30,0.30,0.30,1.59,0.30,0.30,17.42,454.41,219.15,49.50,26.55,488.59,13.98,241.80,0.30,129.95,0.30,631.23,37.14
159.50,0.30,0.30,0.30,0.30,1.72,0.30,0.30,13.98,474.76,181.40,52.55,30.21,1330.89,13.98,242.87,0.30,130.07,0.30,594.53,33.83
189.50,0.30,0.30,0.30,0.30,1.07,1308.00,0.30,12.02,732.37,216.10,49.68,147.81,1635.92,14.04,677.02,0.30,130.07,0.30,600.90,38.88
219.50,0.30,0.30,0.30,0.30,2.39,1759.67,0.30,17.03,926.02,194.46,46.57,473.64,1628.53,13.98,584.83,0.30,126.98,0.30,625.64,40.05
249.50,0.30,0.30,0.30,0.30,1.20,2061.22,14.65,16.91,1014.72,200.55,46.57,670.38,1521.32,13.52,512.56,0.30,128.16,0.30,613.56,40.05
279.50,0.30,0.30,636.34,0.30,1.48,2225.94,14.65,17.88,1056.03,217.82,52.19,705.27,868.80,11.47,1825.79,0.30,125.95,0.30,602.73,39.03
309.50,0.30,0.30,1163.62,0.30,1.50,2344.70,50.35,14.83,992.95,524.46,49.62,702.12,279.60,11.47,1771.14,0.30,125.95,0.30,628.06,41.11
