Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
464.50,146.33,198.92,1245.44,952.09,0.00,1436.08,2096.13,70.04,984.82,1320.47,65.00,140.99,200.75,13.00,215.52,0.30,0.00,717.59,609.24,23.87
494.50,1045.57,196.79,1253.87,879.40,0.00,1425.87,2077.32,70.07,1005.57,1248.99,45.00,140.99,191.27,18.74,207.33,0.30,0.00,602.86,609.24,16.05
524.50,1442.03,184.21,1247.27,903.77,0.00,1399.47,2097.04,63.75,1005.57,1234.02,45.00,140.99,209.54,18.74,243.76,0.30,0.00,810.25,609.24,20.79
553.50,1317.12,178.99,1243.88,824.36,0.00,1428.38,2094.67,72.82,1005.57,1322.04,45.00,140.99,186.40,18.74,244.14,0.30,0.00,779.47,609.24,23.87
583.50,1203.00,182.57,1243.35,824.47,0.00,1421.41,2118.49,56.21,1005.57,1268.94,30.00,140.99,193.18,18.74,255.96,0.30,0.00,733.62,609.24,22.63
614.50,1172.78,175.06,1267.29,805.41,0.00,1432.31,2076.31,56.21,994.99,1239.87,30.00,140.99,197.76,18.74,219.87,0.30,0.00,682.69,609.24,22.63
643.00,1144.64,196.11,1257.89,868.61,0.00,1408.90,2054.85,50.84,1011.98,1209.19,0.00,140.99,182.80,18.74,249.71,0.30,0.00,643.83,609.24,22.63
673.00,1150.11,163.88,1250.48,816.73,0.00,1402.75,2005.34,67.75,1011.98,1182.39,2.90,140.99,211.73,12.88,258.15,0.30,0.00,674.05,609.24,24.93
702.50,1138.37,159.99,1235.67,840.08,0.00,1347.78,2084.74,65.46,1011.98,1279.62,5.89,140.99,217.78,16.83,258.95,0.30,0.00,613.19,609.24,24.90
732.50,1139.67,162.99,1233.63,813.92,0.00,1351.69,2104.83,65.74,1011.98,1295.54,16.42,140.99,196.54,16.83,264.54,0.30,0.00,664.04,609.24,25.82
764.00,1136.38,177.40,1216.64,874.12,0.00,1352.15,2156.54,82.54,1011.98,1325.63,16.83,140.99,220.19,16.83,279.85,0.30,0.00,655.49,609.24,25.82
793.00,1138.38,165.16,1206.28,854.35,0.00,1430.18,2130.34,86.92,1011.98,1349.15,17.90,140.99,209.35,16.97,299.13,0.30,0.00,650.75,609.24,25.76
823.50,1085.24,182.11,1217.24,841.12,0.00,1439.33,2163.95,75.97,1011.98,1394.09,14.13,140.99,156.03,18.13,305.98,0.30,0.00,611.85,609.24,21.74
853.50,1074.77,176.28,1249.50,743.08,0.00,1459.55,2181.89,52.84,1011.98,1423.81,0.00,140.99,187.69,17.82,305.55,0.30,0.00,824.33,609.24,24.48
883.00,1048.22,140.80,1286.84,663.39,0.00,1469.39,2225.30,53.32,1011.98,1422.29,0.00,140.99,167.32,17.88,269.57,0.30,0.00,647.03,609.24,23.18
914.00,1069.62,163.42,1283.95,762.80,0.00,1482.21,2195.31,44.98,1016.56,1354.37,0.00,140.99,189.62,14.83,326.75,0.30,0.00,866.98,609.24,24.35
943.50,1071.69,133.91,1304.04,726.49,0.00,1476.51,2183.01,48.28,1001.60,1309.86,0.00,140.99,217.20,18.82,246.83,0.30,0.00,699.37,609.24,24.52
972.50,1086.96,152.52,1287.76,823.49,0.00,1464.79,2135.59,54.26,998.86,1266.80,0.00,140.99,207.66,18.01,314.41,0.30,0.00,652.26,732.13,22.89
1003.50,1147.68,172.11,1292.27,808.52,0.00,1440.91,2177.85,51.23,970.17,1310.69,6.85,140.99,228.40,15.93,280.87,0.30,0.00,600.10,732.13,23.25
1033.50,1194.39,178.47,1267.34,825.60,0.00,1334.98,2162.65,62.56,986.65,1380.94,16.57,140.99,185.96,20.94,309.70,0.30,0.00,674.55,732.13,23.91
1063.50,1209.60,144.80,1246.05,853.20,0.00,1380.94,2197.43,86.12,986.65,1418.78,28.32,140.99,223.16,14.95,271.65,0.30,0.00,782.46,732.13,22.92
1094.50,1224.35,158.83,1223.01,870.59,0.00,1411.87,2196.69,93.50,1004.35,1523.59,35.18,140.99,186.75,18.82,319.27,0.30,0.00,819.70,732.13,20.02
1124.50,1259.52,159.69,1255.29,867.45,0.00,1459.57,2243.43,71.50,985.63,1545.93,25.57,140.99,201.32,18.82,307.79,0.30,0.00,652.96,732.13,20.57
1154.50,1233.34,161.20,1270.47,873.73,0.00,1441.28,2253.09,54.36,1005.26,1502.40,4.68,140.99,205.27,18.82,282.35,0.30,0.00,826.77,732.13,22.90
1184.50,1255.74,179.99,1274.47,828.95,0.00,1488.62,2194.42,57.74,1008.21,1426.50,9.70,140.99,233.99,15.56,308.37,0.30,0.00,770.58,732.13,24.60
1214.50,1243.71,186.46,1276.98,825.51,0.00,1441.28,2213.90,51.18,999.77,1364.72,16.54,140.99,171.21,17.52,289.25,0.30,0.00,788.08,732.13,21.91
1244.50,1266.99,176.70,1255.25,884.16,0.00,1441.21,2182.16,55.82,976.88,1328.82,10.62,140.99,203.55,17.52,306.36,0.30,0.00,767.94,732.13,23.28
1274.50,1240.56,184.27,1243.27,854.57,0.00,1447.14,2197.09,60.27,976.88,1368.43,19.47,140.99,216.98,17.52,283.12,0.30,0.00,813.14,732.13,23.87
1304.50,1266.16,175.19,1238.64,871.06,0.00,1368.73,2217.85,76.04,976.88,1392.93,23.46,140.99,181.34,17.52,288.40,0.30,0.00,833.11,732.13,23.08
1333.50,1244.17,213.55,1248.22,877.48,0.00,1419.78,2222.82,89.42,976.88,1413.24,23.34,140.99,184.53,17.52,288.60,0.30,0.00,774.18,732.13,25.89
1363.50,1254.38,186.53,1247.54,886.22,0.00,1363.19,2167.51,87.16,976.88,1387.50,28.96,140.99,177.72,16.51,272.81,0.30,0.00,743.11,732.13,23.08
1394.50,1233.11,175.92,1236.49,865.02,0.00,1368.73,2207.70,86.59,976.88,1411.41,28.96,140.99,210.52,17.88,288.13,0.30,0.00,727.28,732.13,25.24
1424.50,1220.13,189.52,1239.15,876.36,0.00,1384.45,2191.03,86.00,931.72,1442.63,28.96,140.99,175.66,17.88,274.13,0.30,0.00,824.79,732.13,23.15
1454.50,1224.51,185.85,1223.22,893.81,0.00,1296.54,2170.18,92.06,946.61,1410.44,33.14,140.99,186.46,17.88,319.32,0.30,0.00,765.53,732.13,23.42
1484.50,1197.00,206.20,1210.93,866.28,0.00,1317.20,2214.13,97.03,923.17,1435.00,31.25,140.99,191.78,14.83,311.03,0.30,0.00,790.89,1731.59,25.98
1514.50,1198.48,192.09,1208.41,899.16,0.00,1303.04,2213.83,97.03,944.84,1504.23,40.96,140.99,199.28,20.81,289.75,0.30,0.00,749.99,1731.59,24.20
1544.50,1204.32,176.29,1232.01,867.25,0.00,1280.64,2175.13,107.48,944.84,1470.02,41.04,140.99,207.60,20.81,295.06,0.30,0.00,1028.59,1731.59,22.62
1574.50,1178.00,203.78,1209.50,888.65,0.00,1343.10,2238.61,103.54,956.13,1418.04,48.34,140.99,190.27,15.08,303.65,0.30,0.00,820.68,1731.59,24.41
1604.50,1149.70,195.08,1222.75,925.31,0.00,1456.02,2196.99,86.57,937.51,1456.93,41.05,140.99,167.54,20.81,291.49,0.30,0.00,963.32,1731.59,24.28
1634.50,1151.78,179.21,1261.36,894.89,0.00,1483.95,2241.69,80.82,937.51,1475.70,28.73,140.99,191.22,20.81,282.57,0.30,0.00,842.94,1731.59,26.15
1664.50,1149.13,177.77,1289.04,866.37,0.00,1452.59,2211.44,57.26,937.51,1435.66,19.51,140.99,199.53,20.81,254.21,0.30,0.00,782.18,1731.59,23.01
1694.50,1132.06,175.19,1274.17,864.45,0.00,1508.42,2182.47,52.85,937.51,1271.48,14.95,140.99,226.00,20.81,299.43,0.30,0.00,738.05,1731.59,26.28
1723.50,1158.58,172.83,1274.90,856.54,0.00,1556.25,2168.25,53.01,937.51,1271.13,6.84,140.99,187.63,16.85,246.42,0.30,0.00,826.94,1731.59,22.24
1752.00,1121.23,161.78,1267.28,822.41,0.00,1595.92,2196.24,50.35,1003.74,1231.05,6.49,140.99,170.75,17.88,280.05,0.30,0.00,917.15,1731.59,23.96
1783.00,1179.45,168.05,1292.44,735.18,0.00,1578.17,2152.62,45.47,973.83,1235.06,3.91,140.99,194.03,17.82,306.31,0.30,0.00,801.04,1731.59,23.90
1814.50,1189.26,151.40,1308.23,811.55,0.00,1298.88,2154.78,38.27,914.32,1243.67,13.67,140.99,191.73,15.87,251.26,0.30,0.00,581.37,1731.59,24.84
1844.50,1168.79,173.90,1210.32,842.49,0.00,871.29,2058.07,38.39,907.50,1188.15,10.03,140.99,174.63,15.87,286.08,0.30,0.00,786.36,1731.59,28.44
1874.50,1185.17,170.42,1018.91,827.26,0.00,421.28,1676.02,38.39,787.67,946.50,7.62,140.99,213.32,15.87,290.84,0.30,0.00,737.46,1731.59,23.06
1904.50,1183.34,133.85,725.89,781.68,0.00,203.22,1304.27,49.93,725.21,687.16,10.68,140.99,202.58,15.87,263.68,0.30,0.00,652.78,1731.59,26.06
1934.50,1185.34,159.76,482.90,719.86,0.00,82.98,1000.51,54.75,700.39,474.93,11.69,140.99,214.30,15.87,235.17,0.30,0.00,631.88,1731.59,24.05
1964.50,1173.94,164.99,363.03,657.78,0.00,18.51,846.60,47.43,700.39,325.63,11.69,140.99,178.96,15.87,278.24,0.30,0.00,757.37,1731.59,25.70
1994.50,1079.27,155.40,297.64,613.16,0.00,35.25,799.11,47.43,647.29,237.49,3.93,140.99,185.91,15.87,271.98,0.30,0.00,707.77,1731.59,26.86
