Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
328.50,33.85,37.21,35.99,32.87,29.79,26.72,23.75,47.98,44.61,44.26,40.47,38.53,30.86,26.92,23.26,50.97,50.79,47.47,43.56,35.80,30.91,26.34,24.58,59.77,59.11,54.48,48.28,41.61,34.21,27.79,23.02,34.22,45.16,51.34,72.11,74.50,60.20,30.64,26.67,24.08,33.16,27.77,34.61,32.95,31.07,20.27,9.21,7.53,9.56,10.01,8.74,8.62,8.77,7.36,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
358.50,33.85,39.71,38.36,32.87,29.79,26.72,23.75,51.44,47.94,46.36,41.08,38.53,30.86,26.92,24.72,57.28,55.64,52.47,48.66,42.56,35.07,28.91,26.16,66.66,65.77,58.34,50.33,39.17,33.22,26.32,23.91,47.16,55.19,59.26,75.54,84.21,58.56,30.75,26.67,24.08,34.57,29.16,36.03,34.43,31.07,21.71,9.21,7.53,9.56,10.01,8.74,8.62,8.77,7.36,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
388.50,35.32,41.44,39.98,36.12,29.79,26.72,23.75,55.05,51.06,48.80,43.57,41.10,30.86,26.92,24.72,61.32,60.34,57.57,53.77,47.39,36.79,28.91,25.22,68.24,66.66,61.18,54.18,44.00,35.08,29.55,24.78,68.39,66.02,63.63,77.29,74.97,57.46,30.86,28.16,24.08,36.10,30.63,36.03,35.89,32.60,21.71,9.21,7.53,9.56,10.01,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
419.00,37.52,43.70,42.16,38.33,31.22,26.72,25.26,58.31,54.87,51.09,45.35,44.15,33.30,28.56,24.72,63.24,60.80,58.92,55.21,50.06,39.26,31.21,27.25,70.67,69.31,65.43,57.59,48.54,37.15,28.49,24.09,68.23,62.73,62.19,82.30,78.23,58.46,30.86,29.70,25.50,37.53,30.63,37.69,37.35,34.20,23.24,9.21,7.53,9.56,10.01,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
449.50,39.64,43.70,42.16,39.79,32.68,28.25,25.26,60.53,57.57,53.42,47.92,47.55,36.02,28.56,24.72,66.77,64.56,62.93,58.85,50.06,39.26,31.21,25.26,75.64,72.14,68.74,60.36,47.95,35.89,28.10,24.97,88.26,83.76,76.05,92.04,84.88,56.23,30.86,30.56,26.90,38.96,32.08,39.84,38.75,34.20,23.24,9.21,7.53,9.56,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
479.50,39.64,45.99,44.33,39.79,32.68,28.25,25.26,64.98,63.03,58.61,51.28,50.12,36.02,30.01,26.19,76.47,72.36,68.47,63.09,50.02,37.56,29.62,25.26,89.07,86.51,80.15,72.14,56.54,37.21,28.10,24.97,111.29,106.79,98.64,97.52,81.16,58.02,30.86,31.75,32.65,45.12,33.52,42.03,38.75,35.70,23.24,9.21,7.53,9.56,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,7.06,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,3.94,3.97,4.02,3.98,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
509.50,41.12,47.62,46.71,42.16,34.10,28.25,25.26,72.95,70.16,64.92,55.54,51.93,33.95,30.01,26.19,83.19,79.71,75.56,68.43,53.41,37.29,29.62,23.75,97.80,93.83,87.60,78.03,61.25,37.22,28.10,24.97,131.41,121.15,105.17,106.34,84.73,56.13,30.86,31.75,48.22,57.90,36.87,42.03,38.75,35.70,23.24,9.21,7.53,9.56,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
539.50,43.43,51.03,50.33,44.68,34.10,28.25,25.26,77.62,75.13,69.57,59.92,55.56,35.64,30.01,24.65,87.82,84.85,80.84,73.27,56.52,40.26,31.02,25.26,100.32,98.25,91.89,83.86,65.55,40.47,28.99,24.97,129.52,121.08,104.89,105.68,85.53,59.01,30.86,31.75,67.38,68.37,40.04,42.03,38.75,35.70,23.24,9.21,7.53,12.27,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,5.07,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
570.00,46.57,54.90,53.46,47.29,35.52,29.69,25.26,80.11,77.53,72.97,63.29,59.32,37.14,30.01,24.65,89.80,86.16,81.55,74.02,58.77,42.15,31.02,25.26,99.63,95.49,90.47,83.22,65.98,41.98,28.99,24.95,136.54,127.50,109.15,101.76,81.23,55.34,30.86,30.34,81.88,76.18,41.65,43.46,38.75,35.70,23.24,9.21,9.90,14.47,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,6.44,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
600.50,49.16,57.09,56.41,49.60,37.01,29.69,26.94,80.11,77.53,72.97,63.29,59.32,37.14,30.01,24.65,88.18,86.37,82.77,73.85,58.77,40.99,31.02,25.26,99.20,96.57,91.33,84.48,67.74,42.70,28.99,24.95,134.03,126.27,107.76,102.96,84.11,58.90,30.86,30.34,99.28,83.11,43.86,43.46,38.75,35.70,23.24,9.21,32.74,22.68,11.43,8.74,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,6.44,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
630.50,49.16,57.09,56.41,51.23,38.52,31.14,26.94,80.11,77.53,72.97,66.45,61.26,38.67,30.01,24.65,92.49,88.30,85.33,77.38,60.96,40.52,31.02,25.26,105.37,104.61,97.05,87.98,69.22,42.91,28.07,24.95,142.61,134.45,117.68,108.94,87.21,56.60,30.86,30.34,115.16,89.47,47.14,45.28,38.75,35.70,21.83,9.21,67.31,32.26,11.43,10.17,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,6.44,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
660.50,50.65,57.09,56.41,51.23,38.52,31.14,26.94,82.49,80.98,75.99,66.45,61.26,38.67,30.01,26.19,94.18,91.71,88.26,79.58,61.64,42.55,32.68,25.26,107.05,104.49,98.11,87.99,68.53,44.76,30.22,25.63,143.63,138.27,122.04,110.49,89.24,57.94,30.86,32.81,125.80,98.51,50.17,46.99,38.75,35.70,21.83,9.21,88.07,38.93,12.96,10.17,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,6.44,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
690.50,50.65,57.09,56.41,51.23,40.08,32.61,26.94,85.75,83.31,77.72,68.34,63.00,40.35,30.01,26.19,97.46,94.67,91.11,82.71,63.12,44.19,32.68,27.02,112.01,108.47,100.34,90.81,71.05,46.70,30.22,25.63,153.03,146.14,128.32,116.51,92.05,60.11,31.49,31.35,133.51,108.10,52.54,48.78,38.75,35.70,21.83,9.21,105.98,43.80,15.10,12.04,8.62,8.77,8.82,7.68,6.60,6.84,6.97,7.02,6.92,7.15,7.31,7.53,6.44,8.47,7.18,7.10,7.08,7.15,7.46,7.64,7.06,7.00,6.61,6.51,6.69,6.87,7.02,7.26,8.38,6.72,6.46,6.13,6.64,6.79,6.79,6.29,6.44,4.59,4.92,5.49,5.77,6.07,6.02,5.83,4.87,4.54,4.13,4.18,5.34,5.29,5.41,5.53,3.18,3.45,3.71,3.94,3.43,3.18,3.79,4.49,2.21,1.92,1.64,1.51,2.10,2.05,2.02
