Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.46,0.28
2.50,-0.65,0.27
19.50,-0.20,0.47
49.50,-0.15,0.43
79.50,-0.48,0.25
109.50,-0.44,0.62
139.50,-29.81,3.42
169.50,-94.66,96.39
198.50,-101.65,109.25
228.50,-101.54,111.54
259.50,-102.06,112.06
289.50,-101.74,111.85
319.50,-101.22,112.07
349.50,-97.24,112.32
379.50,-101.38,112.04
409.50,-101.85,112.28
439.50,-100.73,112.20
469.50,-101.69,109.20
498.00,-101.79,111.93
526.50,-101.42,111.83
556.50,-101.77,112.95
587.00,-102.48,112.26
617.50,-101.79,112.14
647.50,-98.24,112.58
677.50,-99.63,112.46
707.00,-100.33,111.90
736.50,-102.43,112.23
767.00,-99.23,106.43
798.50,-88.54,102.07
829.50,-85.85,93.69
859.50,-85.45,93.49
889.50,-86.27,95.16
918.00,-87.06,95.95
948.00,-83.71,96.12
979.50,-87.17,96.45
1009.50,-87.39,96.19
1039.50,-86.91,95.67
1069.50,-86.94,92.14
1099.50,-87.05,94.23
1129.50,-87.31,94.67
1159.50,-87.64,95.08
1188.50,-87.09,95.40
1218.50,-86.92,95.21
1249.50,-84.25,94.69
1279.50,-86.45,94.54
1309.50,-86.99,94.76
1339.50,-87.25,95.31
1369.00,-86.86,91.10
1399.00,-87.52,94.19
1429.50,-87.12,95.00
1459.50,-85.96,95.11
1489.50,-87.14,94.56
1519.50,-86.42,94.90
1549.50,-96.14,94.97
1578.00,-102.54,97.85
1608.00,-101.64,107.40
1639.50,-101.09,114.58
1669.50,-101.12,109.34
1699.50,-100.88,111.21
1729.00,-101.95,111.79
1759.00,-101.97,112.21
1789.50,-101.90,112.90
1819.50,-102.09,112.19
1849.50,-98.05,112.26
1879.50,-101.13,112.26
1909.50,-101.44,112.79
1939.50,-101.68,113.32
1969.50,-101.47,107.88
1999.50,-100.82,111.55
2029.50,-100.60,112.39
2059.50,-101.94,112.44
2089.50,-101.65,112.61
2119.50,-102.07,112.91
2149.50,-98.53,112.60
2179.50,-100.22,112.54
2209.50,-100.82,112.08
2239.50,-101.32,112.20
2269.50,-101.59,107.93
2299.50,-102.03,111.62
2329.50,-101.11,111.72
2359.00,-101.40,112.05
2389.00,-102.87,112.08
2418.50,-102.12,112.13
2448.50,-99.01,112.14
2479.50,-102.24,111.94
