Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
266.5,0.0,4.4e-05,0.0,3.8e-05,7e-06,0.000221,0.000258,6e-06,0.000296,0.000155,1.5e-05,0.0,0.001606,0.000118,0.001091,0.000378,0.000101,0.0,0.002291,0.000123
295.5,0.0,3.4e-05,0.0,3.4e-05,6e-06,0.000266,0.000237,3e-06,0.000296,0.00016,1.5e-05,7.3e-05,0.001645,0.000118,0.001138,0.000351,0.00011,0.0,0.002322,0.000128
325.0,0.0,3.4e-05,0.0,3.4e-05,7e-06,0.000204,0.000248,3e-06,0.000296,0.000171,1.5e-05,0.000248,0.00166,0.000126,0.001144,0.000351,0.000113,0.0,0.002358,0.000128
355.5,0.0,3.4e-05,0.0,3.4e-05,7e-06,0.000221,0.000225,5e-06,0.000296,0.000145,1.5e-05,0.000277,0.001669,0.000122,0.001167,0.000344,0.000119,0.0,0.002379,0.000122
385.5,0.0,3.1e-05,0.0,3.4e-05,8e-06,0.000194,0.000271,5e-06,0.000357,0.000168,1.5e-05,0.000313,0.001696,0.000127,0.001159,0.000348,0.000118,0.0,0.002383,0.000126
415.5,0.0,3.1e-05,0.0,2.9e-05,8e-06,0.000236,0.000281,5e-06,0.000313,0.000158,1.5e-05,0.000321,0.001683,0.000127,0.001172,0.00038,0.000118,0.0,0.002444,0.000133
446.0,0.0,3.3e-05,0.0,2.2e-05,7e-06,0.000226,0.000257,5e-06,0.000313,0.000168,1.4e-05,0.000337,0.0017,0.00013,0.00119,0.000371,0.000123,0.0,0.002423,0.000134
476.5,0.0,2.7e-05,0.0,2.2e-05,7e-06,0.000213,0.000226,6e-06,0.000313,0.000191,1.6e-05,0.000355,0.001734,0.000132,0.00122,0.000392,0.000121,0.0,0.002456,0.000136
506.5,0.0,2.7e-05,0.0,2.2e-05,8e-06,0.000221,0.000229,7e-06,0.000313,0.000163,1.6e-05,0.000346,0.001718,0.000132,0.001237,0.000363,0.000127,0.0,0.002473,0.000137
536.5,0.0,3e-05,0.0,2.8e-05,8e-06,0.000228,0.000231,3e-06,0.000313,0.000185,1.6e-05,0.000337,0.001726,0.00014,0.001247,0.000388,0.000127,0.0,0.002499,0.000136
566.5,0.0,9.4e-05,0.0,2.4e-05,8e-06,0.000238,0.000225,5e-06,0.000313,0.00017,1.8e-05,0.000342,0.001753,0.000136,0.001266,0.000371,0.000133,0.0,0.0025,0.000144
596.5,0.0,1.6e-05,0.0,2.4e-05,7e-06,0.000171,0.000227,6e-06,0.000301,0.000177,1.5e-05,0.000375,0.001718,0.000146,0.001284,0.000366,0.000133,0.0,0.002524,0.000144
626.5,0.0,3e-05,0.0,3.2e-05,7e-06,0.000179,0.000232,7e-06,0.000288,0.000156,1.5e-05,0.000355,0.001758,0.00014,0.001278,0.000377,0.000137,0.0,0.002508,0.000139
656.5,0.0,3e-05,0.0,3.2e-05,8e-06,0.000185,0.000237,5e-06,0.000288,0.000189,1.9e-05,0.000337,0.001789,0.00014,0.001302,0.000387,0.000134,0.0,0.002544,0.000139
686.5,0.0,3e-05,0.0,3.2e-05,9e-06,0.000208,0.000209,3e-06,0.000288,0.000197,2.1e-05,0.000349,0.001741,0.000133,0.001273,0.000383,0.000133,0.0,0.002511,0.000135
716.5,0.0,3e-05,0.0,3.2e-05,8e-06,0.000212,0.000266,3e-06,0.000288,0.000177,1.7e-05,0.000358,0.001745,0.000134,0.001292,0.000353,0.000133,0.0,0.00247,0.000132
746.5,0.0,2.8e-05,0.0,3.7e-05,7e-06,0.000217,0.000241,4e-06,0.000288,0.000179,1.6e-05,0.000322,0.001751,0.000128,0.001286,0.000359,0.000133,0.0,0.002442,0.000125
776.5,0.0,2.8e-05,0.0,3.7e-05,8e-06,0.000177,0.000238,4e-06,0.000288,0.000166,1.6e-05,0.000351,0.001684,0.000125,0.001317,0.000348,0.000132,0.0,0.00244,0.000125
806.5,0.0,2.5e-05,0.0,3.1e-05,8e-06,0.000238,0.000223,4e-06,0.000288,0.000186,1.7e-05,0.000321,0.001678,0.000124,0.001232,0.000349,0.000123,0.0,0.002359,0.000123
836.5,0.0,2.5e-05,0.0,3.2e-05,8e-06,0.000221,0.000211,4e-06,0.000288,0.0002,1.9e-05,0.000382,0.001667,0.000124,0.001253,0.000347,0.000125,0.0,0.002369,0.000122
866.5,0.0,2.5e-05,0.0,2.5e-05,8e-06,0.000175,0.000224,3e-06,0.000248,0.000212,1.7e-05,0.000391,0.001689,0.000118,0.001296,0.000365,0.000119,0.0,0.002313,0.000122
896.5,0.0,2.7e-05,0.0,2.3e-05,1e-05,0.000209,0.000241,4e-06,0.000248,0.000187,1.5e-05,0.000379,0.001671,0.00012,0.001275,0.000349,0.000119,0.0,0.002346,0.000122
926.5,0.0,2.7e-05,0.0,2.3e-05,7e-06,0.000164,0.000226,4e-06,0.000296,0.000185,1.7e-05,0.00037,0.001651,0.000126,0.001284,0.000354,0.000119,0.0,0.002373,0.000118
956.5,0.0,2.7e-05,0.0,2.3e-05,8e-06,0.000235,0.000232,4e-06,0.000296,0.000212,1.6e-05,0.000377,0.001654,0.000122,0.001297,0.000318,0.000119,0.0,0.002315,0.000122
986.5,0.0,3e-05,0.0,2.3e-05,9e-06,0.000185,0.000247,5e-06,0.000296,0.000169,1.6e-05,0.000382,0.001675,0.000122,0.001289,0.000371,0.000122,0.0,0.002304,0.000122
1016.5,0.0,3.1e-05,0.0,2.3e-05,8e-06,0.000196,0.000194,4e-06,0.000296,0.00018,1.7e-05,0.000389,0.001671,0.000121,0.001312,0.000323,0.000119,0.0,0.002305,0.000127
1046.5,0.0,4.2e-05,0.0,2.3e-05,8e-06,0.000217,0.00021,5e-06,0.000296,0.000189,1.7e-05,0.000357,0.001685,0.000119,0.001332,0.000349,0.00012,0.0,0.002327,0.000128
1076.5,0.0,3.7e-05,0.0,2.5e-05,8e-06,0.000212,0.000234,5e-06,0.000296,0.000182,1.6e-05,0.000343,0.001813,7.6e-05,0.001526,0.000365,0.000121,0.0,0.002346,0.000115
1106.5,0.0,2.6e-05,0.0,2.5e-05,6e-06,0.000178,0.000262,3e-06,0.000296,0.000158,1.7e-05,0.000354,0.001923,5.6e-05,0.001718,0.000425,0.000121,0.0,0.002276,0.000125
1136.0,0.0,3.2e-05,0.0,3.4e-05,7e-06,0.000221,0.00025,9e-06,0.000338,0.000182,1.5e-05,0.000351,0.002014,6.7e-05,0.001857,0.000483,9.4e-05,0.0,0.00224,0.000125
1166.0,0.0,3.9e-05,0.0,3.4e-05,8e-06,0.000234,0.000245,3e-06,0.000338,0.000167,1.5e-05,0.000342,0.002026,6.3e-05,0.00193,0.000513,5.6e-05,0.0,0.002293,0.000132
1196.5,0.0,4.1e-05,0.0,3.4e-05,9e-06,0.000205,0.000235,1e-05,0.000338,0.000152,1.4e-05,0.000348,0.002101,6.9e-05,0.002009,0.000513,5.3e-05,0.0,0.002449,0.000134
1226.5,0.0,4.6e-05,0.0,2.7e-05,7e-06,0.000173,0.000257,3e-06,0.000338,0.000173,1.4e-05,0.00035,0.002148,8.4e-05,0.002038,0.000529,5.4e-05,0.0,0.002621,0.000121
1256.5,0.0,3.2e-05,0.0,2.7e-05,8e-06,0.000198,0.00022,3e-06,0.000338,0.000161,2.1e-05,0.000395,0.002232,9.2e-05,0.002034,0.000506,5.4e-05,0.0,0.002706,0.00014
1286.5,0.0,2.7e-05,0.0,2.2e-05,7e-06,0.00021,0.000232,5e-06,0.000338,0.000161,2e-05,0.000451,0.002335,0.000106,0.002142,0.000565,5.7e-05,0.0,0.00277,0.000123
1316.5,0.0,2.9e-05,0.0,2.2e-05,9e-06,0.000229,0.000253,4e-06,0.000338,0.000166,2e-05,0.000459,0.002377,0.000122,0.002205,0.000586,7.8e-05,0.0,0.00288,0.000127
1346.5,0.0,2.4e-05,0.0,2.2e-05,7e-06,0.000231,0.000244,8e-06,0.000407,0.000255,2e-05,0.000526,0.002475,0.000132,0.002332,0.000586,9.2e-05,0.0,0.00298,0.000144
1376.0,0.0,3.4e-05,0.0,3.3e-05,8e-06,0.000241,0.00026,3e-06,0.000407,0.000434,2e-05,0.000513,0.002483,0.000164,0.002493,0.000765,0.000116,0.0,0.003156,0.000182
1406.0,0.0,1.9e-05,0.0,2.1e-05,9e-06,0.000196,0.000254,3e-06,0.000407,0.00037,2e-05,0.000508,0.00243,0.000164,0.002486,0.000689,0.000144,0.0,0.003251,0.00016
1436.5,0.0,3.7e-05,0.0,2.1e-05,8e-06,0.000199,0.000262,3e-06,0.000399,0.000265,1.9e-05,0.000558,0.002311,0.000144,0.002397,0.000667,0.000168,0.0,0.003074,0.000132
1466.5,0.0,3.2e-05,0.0,2.1e-05,8e-06,0.00019,0.000237,3e-06,0.000399,0.000221,1.8e-05,0.000563,0.002248,0.000116,0.00233,0.000679,0.000175,0.0,0.003156,0.000114
1496.5,0.0,2.1e-05,0.0,2.1e-05,7e-06,0.000202,0.000279,6e-06,0.000337,0.000132,1.9e-05,0.000578,0.002141,0.000108,0.002154,0.000589,0.000137,0.0,0.003074,9.8e-05
1526.0,0.0,2.9e-05,0.0,2.7e-05,7e-06,0.000198,0.000262,6e-06,0.000363,0.000196,1.7e-05,0.00062,0.002167,0.000103,0.002169,0.000599,0.000104,0.0,0.002892,8.1e-05
1556.0,0.0,0.0,0.0,2.7e-05,7e-06,0.000218,0.000294,6e-06,0.000363,0.000176,1.8e-05,0.000641,0.002128,8.9e-05,0.002159,0.000571,9.3e-05,5e-05,0.002874,7.6e-05
1586.5,0.0,3.2e-05,0.0,2.5e-05,8e-06,0.000231,0.000277,1e-05,0.000363,0.000172,1.7e-05,0.000655,0.002154,9.2e-05,0.002116,0.000561,8.4e-05,3.2e-05,0.002888,7e-05
1616.5,0.0,3.2e-05,0.0,2.5e-05,7e-06,0.000215,0.000215,5e-06,0.000363,0.000171,1.7e-05,0.000692,0.002022,8e-05,0.002025,0.000497,7.8e-05,3.2e-05,0.00281,6.4e-05
1646.5,0.0,2.1e-05,0.0,2.9e-05,7e-06,0.000223,0.000222,4e-06,0.000363,0.00018,2e-05,0.000707,0.001975,7.7e-05,0.001941,0.000469,7.4e-05,4.8e-05,0.002767,6.6e-05
1676.5,0.0,2.1e-05,0.0,3e-05,8e-06,0.000132,0.000228,0.0,0.000363,0.000196,2.4e-05,0.000671,0.001964,7.8e-05,0.001939,0.00047,6.3e-05,4.9e-05,0.002733,0.000122
1706.5,0.0,4.2e-05,0.0,3e-05,8e-06,0.000196,0.000254,4e-06,0.000295,0.0002,1.9e-05,0.000604,0.001979,7.9e-05,0.001974,0.00046,6.2e-05,1.9e-05,0.002753,0.000121
1736.5,0.0,2.8e-05,0.0,3.3e-05,8e-06,0.000197,0.000234,2e-06,0.000338,0.00018,2e-05,0.00058,0.00186,7.3e-05,0.001723,0.000419,6.1e-05,4.5e-05,0.002673,9.5e-05
1766.0,0.0,2.8e-05,0.0,2.3e-05,9e-06,0.000193,0.000294,4e-06,0.000311,0.00018,2.3e-05,0.000563,0.001656,8.7e-05,0.001444,0.000309,5.7e-05,7.8e-05,0.002238,8.7e-05
1796.0,0.0,2e-05,0.0,2.2e-05,8e-06,0.000201,0.000225,6e-06,0.000311,0.000203,1.8e-05,0.000568,0.001506,0.000107,0.00135,0.000324,9.3e-05,7.7e-05,0.002151,7.9e-05
1826.5,0.0,2e-05,0.0,2.2e-05,9e-06,0.000231,0.000273,3e-06,0.000307,0.000185,1.9e-05,0.000527,0.001441,9.7e-05,0.001273,0.000266,0.000101,7.7e-05,0.002058,7.9e-05
1856.5,0.0,2e-05,0.0,2.2e-05,8e-06,0.000213,0.000236,3e-06,0.000309,0.000181,1.7e-05,0.000519,0.00142,9.7e-05,0.001271,0.000289,9.5e-05,3.3e-05,0.002045,8.1e-05
1886.0,0.0,3.4e-05,0.0,3e-05,9e-06,0.000229,0.000258,3e-06,0.000307,0.000185,2e-05,0.000516,0.001436,0.0001,0.001275,0.00028,8.9e-05,8.5e-05,0.002069,7.7e-05
1914.5,0.0,3.4e-05,0.0,3.4e-05,8e-06,0.000202,0.000247,5e-06,0.000307,0.000197,2.1e-05,0.000473,0.00143,9.5e-05,0.001278,0.000283,8.9e-05,2.1e-05,0.002064,8.2e-05
1944.0,0.0,3.4e-05,0.0,3e-05,8e-06,0.000254,0.000239,7e-06,0.000307,0.000197,1.9e-05,0.000469,0.001457,9.1e-05,0.001267,0.000267,8.9e-05,6.4e-05,0.00208,8.2e-05
1975.5,0.0,3.4e-05,0.0,3e-05,9e-06,0.000218,0.000233,5e-06,0.000306,0.000184,2e-05,0.000506,0.001451,9.7e-05,0.001257,0.000274,9e-05,6.6e-05,0.002072,8e-05
2006.5,0.0,3.4e-05,0.0,4.2e-05,7e-06,0.000207,0.000287,3e-06,0.000306,0.000179,1.8e-05,0.000461,0.001421,9.8e-05,0.001304,0.000275,9.2e-05,6.5e-05,0.002031,7.1e-05
2035.5,0.0,2.2e-05,0.0,4.2e-05,8e-06,0.000202,0.000249,0.0,0.000306,0.000171,1.8e-05,0.000442,0.001366,9.4e-05,0.001277,0.000264,8.7e-05,3e-05,0.002006,4.9e-05
2064.5,0.0,2.5e-05,0.0,4.2e-05,7e-06,0.000207,0.000253,6e-06,0.000306,0.000168,2.3e-05,0.000403,0.001268,8.7e-05,0.001175,0.000261,8.7e-05,4.4e-05,0.001938,2.1e-05
2094.5,0.0,2.3e-05,0.0,4.2e-05,7e-06,0.00021,0.000254,2e-06,0.000306,0.000189,1.7e-05,0.00035,0.00094,6.7e-05,0.000933,0.000172,8.6e-05,7.7e-05,0.00156,8e-06
2124.5,0.0,2.3e-05,0.0,3.5e-05,7e-06,0.000232,0.000225,4e-06,0.000306,0.000161,1.7e-05,0.00031,0.000679,5.5e-05,0.0007,0.000171,7.4e-05,7.6e-05,0.001144,8e-06
2155.0,0.0,2.3e-05,0.0,3.5e-05,9e-06,0.000221,0.000261,3e-06,0.000306,0.000161,1.7e-05,0.000302,0.000447,4.2e-05,0.000458,0.000167,5.7e-05,7.4e-05,0.000854,8e-06
2185.5,0.0,2.3e-05,0.0,3e-05,9e-06,0.00021,0.000276,3e-06,0.000306,0.000159,2.2e-05,0.000302,0.000363,3.8e-05,0.000295,0.000185,3.7e-05,7.3e-05,0.000637,8e-06
