Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,32.04,24.32,64.19,80.50,17.74,400.09,0.00,57.02,0.30,181.58,24.72,57.53,23.80,64.52,0.92,141.20,24.81
13.00,0.30,0.30,0.30,26.55,24.70,91.47,81.28,16.72,400.09,0.00,58.13,0.30,195.95,28.50,39.49,35.10,74.16,0.92,127.80,23.62
40.50,0.30,0.30,0.30,26.55,24.91,98.02,111.70,16.72,400.09,0.00,60.03,0.30,203.49,28.50,41.02,43.44,74.16,20.75,136.75,26.18
70.50,0.30,0.30,0.30,26.55,24.72,102.85,77.88,16.72,400.09,0.00,62.44,0.30,210.82,24.72,55.54,27.77,70.44,33.67,150.45,24.13
100.00,0.30,0.30,0.30,26.55,24.53,67.75,96.41,14.25,400.09,0.00,62.44,0.30,196.18,30.58,55.54,21.36,70.44,21.67,184.43,25.82
129.00,0.30,0.30,0.30,26.55,24.83,86.93,83.72,15.46,400.09,0.00,60.51,0.30,253.42,30.58,48.98,24.41,79.57,28.79,149.31,25.48
159.00,0.30,0.30,0.30,26.55,24.06,73.03,88.22,15.46,400.09,0.00,59.88,0.30,859.94,27.71,51.24,29.91,76.93,54.63,174.46,24.29
190.00,0.30,0.30,0.30,23.80,23.65,63.06,781.65,12.76,400.09,552.22,64.33,0.30,956.67,24.72,51.27,29.91,81.09,69.28,171.21,25.21
220.00,0.30,0.30,0.30,23.80,24.12,71.44,1764.11,12.76,400.09,1032.49,63.97,82.70,1402.20,24.72,366.46,42.83,81.12,86.98,171.21,26.46
248.50,0.30,0.30,0.30,37.99,25.23,92.51,1843.80,21.15,400.09,1040.28,66.53,182.29,1712.98,29.54,1112.08,48.37,82.42,67.75,183.26,24.23
279.00,0.30,0.30,0.30,37.99,23.81,117.45,1894.54,21.63,400.09,1005.50,66.53,236.67,1016.48,29.54,1550.80,36.52,82.63,67.75,168.90,27.73
310.50,0.30,0.30,0.30,25.10,25.06,400.29,1910.56,33.65,448.92,1050.08,78.07,251.25,431.29,29.54,1544.71,33.06,84.08,133.36,179.29,25.55
340.00,0.30,0.30,0.30,25.10,23.46,785.18,1516.91,29.65,448.92,1057.54,77.45,216.37,299.15,29.54,1675.59,53.53,86.98,166.93,162.22,25.55
369.00,0.30,0.30,24.41,25.10,23.75,1078.51,1157.09,17.79,506.90,998.17,82.95,269.02,285.95,29.54,1779.81,41.30,88.93,194.81,173.85,25.55
398.00,0.30,0.30,153.33,55.24,25.81,1312.49,904.55,17.64,562.85,781.57,79.98,255.84,249.70,29.54,1822.48,58.84,88.93,242.21,168.97,25.51
428.50,0.30,0.30,118.29,21.36,24.05,1440.85,695.55,17.21,613.41,717.14,71.23,279.95,275.27,29.54,1865.51,39.82,90.52,292.67,161.44,28.87
459.00,0.30,0.30,38.30,21.36,23.97,1374.68,207.52,16.20,682.08,630.20,71.23,281.77,337.39,29.54,1878.06,68.87,89.10,292.67,168.76,25.73
489.00,0.30,0.30,39.67,21.36,25.25,1178.87,127.48,14.83,682.08,584.30,70.72,324.10,448.87,32.53,1900.86,59.18,89.91,300.40,189.90,24.96
520.00,0.30,0.30,67.33,21.36,24.80,1059.84,108.38,14.83,709.75,581.28,74.16,278.63,434.75,26.55,1942.51,62.87,87.95,287.99,183.23,26.43
549.50,0.30,0.30,103.19,21.36,24.51,973.83,101.15,16.66,680.86,706.59,73.18,304.26,344.06,29.36,1938.44,57.01,91.74,317.69,198.06,23.53
579.50,0.30,0.30,79.86,27.47,24.33,807.16,99.63,19.13,659.49,644.08,72.14,309.07,342.44,29.30,2004.82,73.20,94.79,298.16,205.79,26.26
610.50,0.30,0.30,83.19,27.47,24.19,726.02,84.75,20.45,659.49,645.70,72.57,344.55,374.00,29.30,1974.12,79.24,97.72,309.61,207.93,24.84
640.00,0.30,0.30,72.75,23.50,25.22,671.70,51.17,20.45,616.16,672.69,72.57,325.02,624.81,32.65,2083.47,73.06,97.72,316.17,211.16,24.57
670.00,0.30,0.30,41.25,23.50,25.03,582.39,104.86,15.16,616.16,643.38,73.70,335.39,599.07,29.60,2022.63,100.24,95.16,300.30,187.41,25.72
700.00,0.30,0.30,60.07,23.50,25.23,483.46,78.69,17.69,616.16,509.47,72.94,311.71,598.13,26.67,1984.51,73.09,95.16,265.81,194.70,29.39
730.00,0.30,0.30,60.03,23.50,24.72,462.22,101.29,17.09,616.16,469.88,72.94,342.41,832.30,29.54,2001.30,88.98,100.65,326.24,216.58,31.80
760.50,0.30,0.30,46.08,23.50,24.63,396.95,41.66,17.73,570.99,596.36,77.61,257.88,521.06,29.57,1879.61,100.81,101.67,307.47,212.54,29.20
790.50,0.30,0.30,35.71,29.30,24.67,368.45,125.73,17.73,599.68,681.82,78.61,236.21,521.92,32.53,1872.21,102.64,100.18,310.98,196.00,28.97
820.50,0.30,0.30,35.71,29.30,24.39,372.37,56.90,19.38,599.68,416.80,80.96,253.08,684.98,29.54,1922.39,93.03,100.18,281.27,189.60,25.86
850.50,0.30,0.30,35.71,29.30,25.16,305.72,98.62,16.30,599.68,148.28,81.34,256.84,529.44,28.87,1916.13,118.23,106.57,281.27,211.87,25.78
880.50,0.30,0.30,35.71,29.30,24.15,294.55,87.97,19.64,599.68,148.28,80.34,273.48,568.64,26.67,1919.79,105.40,106.45,272.73,241.09,28.63
909.50,0.30,0.30,35.71,29.30,23.16,223.25,75.63,18.42,599.68,148.28,81.97,273.54,522.84,32.65,1905.58,93.94,107.53,272.73,195.93,28.63
939.00,0.30,0.30,35.71,29.30,24.72,231.68,82.47,18.42,599.68,148.28,83.38,271.17,654.56,29.60,1907.82,110.96,107.55,280.16,214.60,25.17
970.00,0.30,0.30,35.71,29.30,24.35,166.89,62.61,20.63,538.64,148.28,84.58,273.48,697.09,29.85,1913.08,132.48,106.57,231.33,236.03,26.05
1000.50,0.30,0.30,35.71,24.87,25.50,105.29,102.15,21.46,556.04,148.28,82.34,288.80,759.34,29.85,1908.47,134.99,107.55,198.21,222.20,27.43
1030.50,0.30,0.30,35.71,24.87,24.67,111.50,68.53,20.98,556.04,148.28,87.95,242.97,704.97,29.85,1946.68,146.69,110.98,161.44,219.69,27.81
1060.50,0.30,0.30,35.71,30.82,25.96,115.44,67.71,20.98,556.04,148.28,85.51,251.93,581.37,31.56,1922.51,169.99,109.48,130.92,220.21,28.38
1090.50,0.30,0.30,35.71,30.82,24.42,110.50,79.04,18.80,556.04,148.28,86.85,271.46,612.05,34.49,1945.93,148.99,114.20,138.73,191.01,30.46
1120.50,0.30,0.30,35.71,28.99,24.81,96.03,59.92,20.60,556.04,148.28,87.91,264.52,579.30,28.63,1957.24,154.05,112.34,138.73,193.65,28.33
1150.50,0.30,0.30,35.71,28.99,24.50,139.65,64.04,18.71,511.48,148.28,85.84,279.24,613.51,28.63,1963.57,125.76,112.34,76.60,195.42,29.81
1180.50,0.30,0.30,28.99,28.99,24.65,81.09,53.85,18.31,514.84,148.28,88.64,280.35,738.08,31.56,1964.51,140.57,120.18,43.64,167.00,28.75
