Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,0.69,1.43
9.50,0.72,1.58
33.50,0.90,1.39
63.50,0.68,1.04
93.50,1.14,1.46
122.50,0.97,1.25
151.00,-50.46,42.01
181.00,-119.93,119.13
211.50,-127.71,136.27
241.50,-128.52,138.62
271.50,-126.64,138.95
302.00,-127.17,139.02
332.50,-126.51,139.03
363.00,-126.60,138.98
393.50,-127.99,139.41
423.50,-127.52,138.92
453.00,-127.00,138.63
482.00,-127.77,139.39
512.50,-127.58,139.15
543.50,-128.81,139.11
573.50,-128.54,139.41
603.50,-127.91,138.35
633.50,-126.89,139.13
663.50,-126.53,139.21
693.50,-126.47,139.68
723.00,-126.91,140.38
752.50,-127.94,139.74
783.00,-127.55,139.92
813.50,-127.42,140.13
843.50,-127.70,140.02
873.50,-126.62,140.03
903.50,-127.96,138.96
932.50,-128.09,139.28
962.50,-126.69,140.06
993.50,-126.47,140.17
1023.50,-126.46,139.66
1053.50,-126.39,139.12
1083.50,-126.48,138.87
1113.50,-125.95,138.85
1142.50,-123.74,138.95
1172.50,-125.93,138.49
1203.50,-126.36,138.81
1233.50,-125.50,138.69
1263.50,-126.07,139.08
1293.50,-126.48,139.27
1323.50,-126.59,139.55
1352.50,-126.35,139.80
1382.50,-127.18,139.59
1413.50,-126.23,139.52
1443.50,-126.49,139.05
1473.50,-126.80,139.12
1503.50,-127.69,139.81
1532.50,-128.49,139.65
1562.50,-129.01,139.06
1593.50,-127.72,138.32
1623.50,-127.75,137.89
1653.50,-127.19,138.44
1683.50,-127.45,138.81
1713.50,-127.59,139.50
1743.50,-127.18,138.82
1773.50,-127.92,139.11
1802.50,-126.90,138.66
1832.50,-128.73,138.66
1863.50,-127.82,138.40
1893.50,-128.12,138.69
1923.50,-128.37,139.04
1953.50,-128.56,139.32
1983.50,-127.97,138.65
2013.50,-127.24,139.02
2043.50,-128.10,138.40
