Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-31.33,-39.65,-37.79,-25.66,-30.01,-30.35,-34.46,-33.28,-20.42,-42.69
11.50,-25.73,-33.10,-30.43,-19.06,-22.41,-18.55,-35.49,-33.42,-20.36,-41.27
37.50,-16.88,-23.53,-20.91,-11.78,-12.02,-4.66,-32.37,-22.20,-13.48,-32.03
67.50,-8.17,-14.03,-12.40,-10.19,-4.70,4.22,-25.58,-14.78,-6.01,-21.48
97.50,0.55,-4.59,-3.37,-7.11,7.23,17.08,-14.09,-3.32,3.61,-11.11
127.00,7.21,0.33,1.15,-3.74,15.63,24.93,-0.13,8.13,13.66,-2.36
157.00,13.58,11.71,11.70,4.65,24.08,32.81,5.63,14.22,16.72,7.22
187.50,15.15,20.94,20.31,13.18,34.83,44.15,9.47,17.59,20.44,11.49
217.50,25.40,24.75,28.42,22.57,43.75,57.89,15.50,22.23,24.03,18.06
247.50,31.42,32.93,35.61,29.40,52.91,67.50,18.87,25.92,26.09,25.84
276.50,36.07,39.41,42.23,35.92,59.89,76.56,26.98,30.05,22.38,28.28
306.00,36.09,45.21,47.95,41.91,62.63,83.91,31.00,33.91,27.51,29.70
336.00,24.96,52.46,57.17,53.97,75.51,97.92,38.44,39.23,31.14,26.20
366.00,17.68,50.16,55.54,57.00,73.21,97.73,36.80,37.37,25.59,19.51
396.50,16.52,37.37,38.93,36.46,59.25,80.11,26.52,26.32,13.89,5.46
426.50,12.78,33.79,35.40,32.08,48.50,68.74,17.25,18.78,7.89,-4.38
456.50,2.45,28.13,29.31,24.60,40.60,57.67,10.59,11.95,2.76,-9.73
486.50,-0.08,25.07,28.82,19.88,34.71,50.20,8.47,10.08,2.03,-11.79
515.50,0.61,23.18,27.34,18.22,31.00,43.16,5.07,4.49,0.08,-13.91
545.00,-1.06,20.31,22.71,13.81,27.49,36.28,1.21,3.38,-2.37,-15.52
576.50,-1.75,18.84,22.99,13.29,22.05,27.46,-0.72,6.04,-4.99,-17.31
601.50,-4.26,18.83,23.99,13.51,19.98,24.37,-1.79,3.93,-7.70,-17.32
631.50,-7.99,14.38,18.19,7.74,16.25,16.14,-6.73,-1.95,-10.42,-20.98
667.50,-8.62,12.38,17.44,6.73,13.06,8.87,-12.56,-8.43,-13.19,-23.99
697.50,-7.16,13.74,15.69,6.80,12.36,9.22,-13.73,-9.53,-13.54,-25.51
727.50,-9.28,13.93,16.43,7.68,14.00,9.54,-13.09,-9.81,-12.70,-24.28
757.50,-7.23,16.31,18.97,10.01,17.12,12.32,-11.14,-7.10,-6.91,-22.32
787.50,-0.83,20.00,20.14,12.55,19.50,15.35,-8.99,-5.93,-5.71,-20.85
817.50,4.75,25.15,23.82,15.67,24.75,25.62,-4.34,-0.96,-2.46,-16.88
847.50,5.26,26.51,24.76,17.24,27.11,29.63,-0.79,3.31,0.18,-15.26
877.00,3.89,25.30,23.13,15.11,25.60,29.65,0.78,4.19,-0.59,-15.87
907.00,3.79,26.02,23.90,14.92,25.02,28.88,-0.60,3.20,-4.03,-16.68
937.50,2.05,24.05,24.14,13.67,24.03,25.63,-1.75,-0.45,-5.35,-19.04
967.50,0.78,22.05,22.19,14.30,24.23,25.21,-3.01,0.96,-6.44,-18.17
997.50,1.02,20.36,22.27,13.56,24.52,24.36,-4.47,-2.52,-7.15,-18.93
1027.50,1.51,20.27,23.70,13.70,23.69,24.56,-4.41,-1.27,-6.82,-19.03
1057.50,0.61,19.46,22.28,12.69,24.09,22.70,-5.55,-2.59,-8.19,-19.58
1087.50,-1.41,18.57,21.71,10.52,22.45,19.65,-8.92,-5.85,-9.60,-21.98
1117.50,-3.07,15.88,17.53,9.33,19.16,16.10,-11.73,-8.60,-10.94,-23.67
1147.50,-3.85,16.67,16.30,10.21,19.68,17.21,-11.84,-7.01,-9.18,-22.76
1177.50,-0.94,17.45,19.87,11.44,22.13,19.94,-10.22,-5.45,-8.68,-21.61
1207.50,2.92,21.67,24.52,15.27,26.65,26.69,-7.93,-4.33,-6.80,-18.42
1237.50,9.65,25.95,28.84,18.10,33.05,36.38,2.19,3.57,-0.56,-14.21
1267.00,10.24,28.64,32.69,21.91,35.89,41.03,6.19,4.64,2.07,-12.30
1297.00,10.87,28.91,31.27,23.49,40.04,48.77,7.68,8.72,6.45,-12.24
1327.50,11.20,28.37,32.31,24.75,42.04,52.73,7.33,11.34,6.91,-11.69
1357.50,11.92,28.25,33.07,25.93,43.93,55.19,8.47,11.94,6.41,-11.94
1387.50,11.55,30.04,35.11,28.45,45.53,56.10,9.21,11.08,6.38,-11.71
1417.50,10.11,29.04,33.53,28.35,44.69,55.01,9.85,11.08,5.33,-11.98
1447.50,7.15,26.19,29.85,23.16,41.05,50.23,7.84,10.06,4.10,-13.52
1477.50,4.60,24.36,26.41,20.69,37.08,44.79,3.12,6.26,0.07,-14.39
1507.50,4.97,22.99,26.68,18.69,35.44,42.13,1.49,5.59,-3.00,-14.92
1537.50,4.86,24.01,28.48,19.55,33.42,39.43,1.01,5.54,-3.05,-15.20
1567.50,8.30,24.47,30.53,19.91,36.99,44.05,3.44,7.49,0.68,-13.30
1597.50,13.32,29.84,34.72,26.28,42.75,51.38,6.92,10.81,4.08,-11.24
1627.50,14.96,33.05,38.51,29.89,47.39,59.19,11.02,13.69,6.31,-10.70
1657.50,17.00,33.13,38.94,33.14,49.81,66.30,12.43,14.94,6.10,-8.80
1687.50,14.35,31.25,35.76,31.59,48.62,64.92,11.70,13.18,6.05,-9.65
1717.50,11.32,29.81,32.17,29.20,45.98,60.83,9.80,9.33,6.59,-11.07
1747.50,11.60,28.39,34.98,27.68,44.66,58.56,8.08,8.08,5.11,-11.01
1777.50,10.23,28.99,33.60,26.67,41.77,54.47,8.52,8.28,4.15,-11.75
1807.50,12.32,29.85,33.34,29.09,42.37,58.33,9.15,9.90,3.77,-10.43
1837.50,13.35,30.34,34.88,27.94,44.90,60.88,9.84,10.78,4.76,-10.28
1867.50,14.91,33.23,38.45,31.17,47.88,63.15,11.56,13.46,4.75,-9.35
1897.50,17.55,34.37,40.87,32.73,50.57,66.04,13.76,13.95,7.00,-7.24
1927.50,20.53,36.18,41.54,34.40,52.56,69.27,14.89,15.61,7.84,-6.84
1957.50,20.88,38.05,41.60,35.89,54.18,72.17,14.25,15.63,10.43,-5.69
1987.50,22.44,39.51,45.89,38.96,54.88,73.52,15.61,17.07,12.56,-3.27
2017.50,24.50,42.08,49.31,40.91,59.58,89.00,17.53,19.03,15.08,-1.91
