Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,12.91,9.28,10.55,8.88,8.82,8.39,8.45,62.40,38.85,14.46,13.96,13.06,12.17,13.06,118.54,76.80,49.52,44.07,53.15,63.89,15.77,37.41,34.97,23.91,15.11,13.14,13.53,12.91,24.56,21.66,16.37,11.28,11.13,11.56,10.16,10.82,10.77,10.29,10.29,10.65,10.65,11.08,11.69,11.18,10.77,10.60,10.67,10.62,10.81,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,11.89,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,10.51,11.51,11.48,11.92,11.31,11.13,10.65,10.20,11.36,11.10,10.62,9.88,9.53,7.64,5.56
9.50,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,46.48,16.36,12.02,11.13,10.98,9.78,10.13,198.54,163.18,45.29,22.83,19.53,18.26,16.07,366.26,238.04,175.19,143.85,175.77,182.48,35.59,106.19,100.39,75.04,27.47,23.61,23.71,22.79,86.84,71.52,42.07,13.84,13.49,13.70,12.18,27.31,27.36,21.68,14.69,10.65,10.65,11.08,11.69,11.18,10.77,10.60,10.67,10.62,10.81,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,11.89,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,10.51,11.51,11.48,11.92,11.31,11.13,10.65,10.20,11.36,11.10,10.62,9.88,9.53,7.64,5.56
33.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,97.52,34.67,13.46,11.13,13.13,11.18,10.13,275.23,245.62,105.93,27.54,19.53,23.71,18.92,593.88,448.33,354.84,245.05,288.26,303.66,69.82,176.59,169.06,150.10,47.16,40.66,37.49,38.57,164.97,138.35,83.97,19.94,17.55,15.93,15.09,44.85,46.22,36.47,15.60,12.04,10.65,11.08,16.15,15.60,12.83,10.60,10.67,10.62,10.81,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,10.51,11.51,11.48,11.92,11.31,11.13,10.65,10.20,11.36,11.10,10.62,9.88,9.53,7.64,6.95
63.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,119.64,57.05,14.86,11.13,13.13,11.18,10.13,299.22,273.97,130.43,27.54,19.53,23.71,20.42,758.28,667.72,562.98,372.71,383.52,402.30,119.69,245.87,232.85,221.05,78.91,61.66,54.73,58.80,222.82,195.29,128.51,32.69,22.99,18.03,18.17,51.22,52.91,41.02,14.15,12.04,11.99,12.33,26.56,25.63,21.18,14.74,11.79,10.62,10.81,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,10.51,11.51,11.48,11.92,11.31,11.13,10.65,10.20,11.36,11.10,10.62,9.88,9.53,7.64,6.95
93.50,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,124.63,58.31,14.86,11.13,13.13,11.18,10.13,299.02,267.33,117.90,26.12,20.36,23.71,20.42,775.36,700.14,693.84,534.67,505.73,462.78,155.31,312.27,300.90,279.25,123.98,86.54,75.06,79.57,262.59,237.00,160.40,44.23,29.28,20.82,22.00,54.61,57.59,44.47,14.15,12.04,11.99,12.33,35.52,34.62,29.73,19.65,13.29,12.12,10.81,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,10.51,11.51,11.48,11.92,11.31,11.48,10.65,10.20,11.76,11.10,10.62,9.88,9.53,7.64,6.95
123.50,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,118.51,50.58,14.86,11.13,13.13,11.18,10.13,290.86,254.06,105.77,24.68,20.36,23.71,20.42,742.43,636.36,644.78,547.49,524.72,505.10,171.54,372.95,358.62,327.40,156.35,110.45,92.27,98.43,297.15,271.39,190.66,56.17,35.93,23.82,25.74,60.89,64.62,51.82,16.24,13.44,13.39,13.74,40.23,39.87,34.94,25.47,15.53,13.54,12.07,12.25,12.27,11.46,11.74,11.51,11.36,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,11.15,11.51,11.48,11.92,11.31,11.48,10.65,10.20,11.76,11.10,10.62,9.88,10.04,7.64,6.95
153.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,80.70,31.60,12.52,10.44,11.74,9.74,10.13,201.01,152.67,54.86,20.11,16.55,21.25,20.42,545.19,445.41,418.04,396.69,468.41,573.53,216.09,410.88,394.94,354.51,237.74,125.67,93.27,92.90,323.13,298.43,221.66,88.95,55.92,36.47,35.64,63.36,66.66,51.10,16.24,14.83,13.39,13.74,44.78,44.59,39.68,31.78,18.46,13.54,12.07,17.91,16.23,14.97,14.77,13.83,12.91,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,11.15,11.51,11.48,11.92,11.31,11.48,10.65,10.20,8.67,7.94,7.20,6.99,7.55,6.26,6.95
183.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,34.86,14.92,12.52,10.44,11.74,9.74,10.13,70.92,46.58,24.51,20.11,16.55,21.25,20.42,309.34,271.95,220.83,275.77,418.33,614.77,341.49,321.80,303.58,244.65,199.47,121.73,80.23,63.70,243.02,233.92,196.96,126.30,88.69,59.33,64.37,54.88,57.12,41.48,19.53,14.83,14.78,13.74,42.08,40.90,35.23,26.13,16.99,13.54,12.07,19.02,16.29,14.92,14.91,13.83,12.91,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,12.52,11.50,11.69,11.08,11.19,10.66,11.15,9.11,9.27,9.71,8.87,9.11,8.36,8.53,8.67,7.94,7.20,6.99,7.55,6.26,5.53
214.00,7.93,7.95,7.87,7.75,8.66,7.77,7.76,8.54,8.18,8.13,7.98,7.64,7.75,8.07,8.62,8.75,8.97,8.55,8.49,8.26,8.38,18.51,11.20,12.52,10.44,10.34,9.74,10.13,41.09,27.40,19.79,20.11,16.55,21.25,18.92,270.37,245.12,200.95,286.11,442.44,619.87,441.65,310.85,294.17,255.82,208.92,127.04,77.26,62.35,237.74,228.14,200.58,151.97,108.36,68.12,67.91,49.48,50.19,40.13,21.96,14.83,14.78,13.74,36.10,34.05,26.93,19.02,16.99,13.54,13.51,15.29,14.15,12.78,13.46,13.24,12.91,11.15,11.89,11.64,12.22,11.69,11.51,11.36,11.04,10.39,9.16,9.00,8.96,8.85,8.51,8.97,6.95,7.10,7.54,6.72,6.95,8.36,7.14,8.67,7.94,7.20,6.99,7.55,6.26,5.53
